Inhibitor	Significant_up_deletions	Significant_down_deletions
1	SyringicAcid	YIL020C	YGR197C
2	SyringicAcid	YBR266C	YJL004C
3	SyringicAcid	YDR393W	YAL023C
4	SyringicAcid	YBR248C	YEL053C
5	SyringicAcid	YGL031C	YML048W
6	SyringicAcid	YHL040C	YGL007W
7	SyringicAcid	YGR022C	YBR164C
8	SyringicAcid	NA	YGL165C
9	SyringicAcid	NA	YIL076W
10	SyringicAcid	NA	YHL025W
11	SyringicAcid	NA	YGR170W
12	SyringicAcid	NA	YOR068C
13	SyringicAcid	NA	YMR202W
14	SyringicAcid	NA	YOR069W
15	SyringicAcid	NA	YDR435C
16	SyringicAcid	NA	YIL128W
17	SyringicAcid	NA	YGL166W
18	SyringicAcid	NA	YOR270C
19	SyringicAcid	NA	YKL212W
