Inhibitor	Significant_up_deletions	Significant_down_deletions
1	26Dimethylpyrazine	YJL065C	YJL004C
2	26Dimethylpyrazine	YOL138C	YML124C
3	26Dimethylpyrazine	YOR279C	YFL031W
4	26Dimethylpyrazine	YCR086W	YML048W
5	26Dimethylpyrazine	YJR087W	YGL166W
6	26Dimethylpyrazine	YDL083C	YBR209W
7	26Dimethylpyrazine	YHR081W	YDR162C
8	26Dimethylpyrazine	YMR307W	YBR164C
9	26Dimethylpyrazine	YOR112W	YHL031C
10	26Dimethylpyrazine	NA	YCR077C
11	26Dimethylpyrazine	NA	YER139C
12	26Dimethylpyrazine	NA	YIL128W
13	26Dimethylpyrazine	NA	YNL098C
14	26Dimethylpyrazine	NA	YOR069W
15	26Dimethylpyrazine	NA	YGL165C
16	26Dimethylpyrazine	NA	YPL161C
17	26Dimethylpyrazine	NA	YLR184W
18	26Dimethylpyrazine	NA	YER083C
19	26Dimethylpyrazine	NA	YJL169W
20	26Dimethylpyrazine	NA	YJR066W
21	26Dimethylpyrazine	NA	YJR073C
22	26Dimethylpyrazine	NA	YDL077C
23	26Dimethylpyrazine	NA	YDR452W
