Inhibitor	Significant_up_deletions	Significant_down_deletions
1	EMIMCl	YNL297C	YDR090C
2	EMIMCl	YER178W	YHL003C
3	EMIMCl	YHL031C	YJR137C
4	EMIMCl	YLR182W	YLR239C
5	EMIMCl	YDR049W	YNR041C
6	EMIMCl	YBR289W	YPR191W
7	EMIMCl	NA	YGR101W
8	EMIMCl	NA	YNL273W
9	EMIMCl	NA	YLR237W
10	EMIMCl	NA	YML001W
11	EMIMCl	NA	YCR028C-A
12	EMIMCl	NA	YNL081C
13	EMIMCl	NA	YOR279C
14	EMIMCl	NA	YGR206W
15	EMIMCl	NA	YJL071W
16	EMIMCl	NA	YOR221C
17	EMIMCl	NA	YGL154C
18	EMIMCl	NA	YDR393W
19	EMIMCl	NA	YDR019C
20	EMIMCl	NA	YJL046W
21	EMIMCl	NA	YBL005W
22	EMIMCl	NA	YGR022C
23	EMIMCl	NA	YPL178W
24	EMIMCl	NA	YBR266C
25	EMIMCl	NA	YDR007W
26	EMIMCl	NA	YGL010W
27	EMIMCl	NA	YOL095C
28	EMIMCl	NA	YLR426W
29	EMIMCl	NA	YNL003C
30	EMIMCl	NA	YJL065C
31	EMIMCl	NA	YMR021C
32	EMIMCl	NA	YPR173C
33	EMIMCl	NA	YCR071C
34	EMIMCl	NA	YOR334W
35	EMIMCl	NA	YDL119C
36	EMIMCl	NA	YGR188C
37	EMIMCl	NA	YGL004C
38	EMIMCl	NA	YDR004W
39	EMIMCl	NA	YIL094C
40	EMIMCl	NA	YCR008W
41	EMIMCl	NA	YGL009C
42	EMIMCl	NA	YPL172C
43	EMIMCl	NA	YGL017W
44	EMIMCl	NA	YDL006W
45	EMIMCl	NA	YBR248C
46	EMIMCl	NA	YDL002C
47	EMIMCl	NA	YIL020C
48	EMIMCl	NA	YDR310C
49	EMIMCl	NA	YOL068C
50	EMIMCl	NA	YDR276C
51	EMIMCl	NA	YGR032W
52	EMIMCl	NA	YDL001W
53	EMIMCl	NA	YML067C
54	EMIMCl	NA	YPL230W
55	EMIMCl	NA	YOL081W
56	EMIMCl	NA	YOR125C
57	EMIMCl	NA	YCR079W
