Inhibitor	Significant_up_deletions	Significant_down_deletions
1	SodiumGlyoxylate	YDR378C	YPL058C
2	SodiumGlyoxylate	YMR030W	YLL002W
3	SodiumGlyoxylate	YGL019W	YGR157W
4	SodiumGlyoxylate	YCL042W	NA
5	SodiumGlyoxylate	YGL016W	NA
6	SodiumGlyoxylate	YML117W	NA
7	SodiumGlyoxylate	YAR002W	NA
8	SodiumGlyoxylate	YMR302C	NA
9	SodiumGlyoxylate	YLR334C	NA
10	SodiumGlyoxylate	YNL281W	NA
11	SodiumGlyoxylate	YGL167C	NA
12	SodiumGlyoxylate	YOL024W	NA
