Inhibitor	Significant_up_deletions	Significant_down_deletions
1	Furfural	YNR010W	YMR283C
2	Furfural	YGL195W	YBR025C
3	Furfural	YFR009W	YDR049W
4	Furfural	YDR409W	YNL056W
5	Furfural	YGL244W	YNL147W
6	Furfural	YKL185W	YDR048C
7	Furfural	YDL076C	YNL099C
8	Furfural	YMR219W	YHL029C
9	Furfural	YPL213W	YBL057C
10	Furfural	YJL120W	YKL079W
11	Furfural	YBR082C	YDR395W
12	Furfural	YBR048W	YBR061C
13	Furfural	YBR291C	YLR315W
14	Furfural	YLR372W	YCR053W
15	Furfural	YKR026C	YDR067C
16	Furfural	YBL072C	YOL061W
17	Furfural	YOR209C	YCR095C
18	Furfural	YDR146C	YGL020C
19	Furfural	YDR159W	YDL051W
20	Furfural	YPL181W	YMR183C
21	Furfural	YMR307W	YKL081W
22	Furfural	YPL158C	YER083C
23	Furfural	YOR039W	YDL020C
24	Furfural	YKL212W	YDL119C
25	Furfural	YOR293W	YOR243C
26	Furfural	YOR026W	YGR058W
27	Furfural	YLR410W	YDR378C
28	Furfural	NA	YNL153C
29	Furfural	NA	YDR360W
30	Furfural	NA	YFL001W
31	Furfural	NA	YBL051C
32	Furfural	NA	YER151C
33	Furfural	NA	YLR182W
34	Furfural	NA	YNL064C
35	Furfural	NA	YDL050C
36	Furfural	NA	YBR168W
37	Furfural	NA	YDL081C
38	Furfural	NA	YNL070W
39	Furfural	NA	YLR261C
40	Furfural	NA	YKL050C
41	Furfural	NA	YLR262C
42	Furfural	NA	YLR032W
43	Furfural	NA	YLR125W
44	Furfural	NA	YLR113W
45	Furfural	NA	YGL015C
46	Furfural	NA	YNL136W
