Inhibitor	Significant_up_deletions	Significant_down_deletions
1	SodiumButyrate	YPL052W	YBR166C
2	SodiumButyrate	YLR443W	NA
3	SodiumButyrate	YHR157W	NA
4	SodiumButyrate	YNL123W	NA
5	SodiumButyrate	YJR053W	NA
6	SodiumButyrate	YHL036W	NA
7	SodiumButyrate	YKL176C	NA
8	SodiumButyrate	YIL153W	NA
9	SodiumButyrate	YKL168C	NA
10	SodiumButyrate	YBR144C	NA
11	SodiumButyrate	YPL244C	NA
12	SodiumButyrate	YML027W	NA
13	SodiumButyrate	YMR175W	NA
14	SodiumButyrate	YDL190C	NA
15	SodiumButyrate	YNL192W	NA
16	SodiumButyrate	YDR458C	NA
17	SodiumButyrate	YAR002W	NA
18	SodiumButyrate	YOR358W	NA
19	SodiumButyrate	YER046W-A	NA
20	SodiumButyrate	YCL042W	NA
21	SodiumButyrate	YJL163C	NA
22	SodiumButyrate	YOL007C	NA
23	SodiumButyrate	YJL208C	NA
24	SodiumButyrate	YBR044C	NA
25	SodiumButyrate	YBR026C	NA
26	SodiumButyrate	YAR003W	NA
