Inhibitor	Significant_up_deletions	Significant_down_deletions
1	Methylglyoxal	YMR021C	YDR272W
2	Methylglyoxal	YIL128W	YML131W
3	Methylglyoxal	YJL120W	YPR189W
4	Methylglyoxal	NA	YBR162W-A
5	Methylglyoxal	NA	YMR232W
6	Methylglyoxal	NA	YOL092W
7	Methylglyoxal	NA	YGL007W
8	Methylglyoxal	NA	YBR258C
9	Methylglyoxal	NA	YGR157W
10	Methylglyoxal	NA	YNL323W
11	Methylglyoxal	NA	YGL217C
12	Methylglyoxal	NA	YKR023W
13	Methylglyoxal	NA	YLR032W
14	Methylglyoxal	NA	YNL094W
15	Methylglyoxal	NA	YGL213C
16	Methylglyoxal	NA	YBR164C
17	Methylglyoxal	NA	YLR049C
18	Methylglyoxal	NA	YOR059C
19	Methylglyoxal	NA	YOR131C
20	Methylglyoxal	NA	YOR001W
21	Methylglyoxal	NA	YLR398C
22	Methylglyoxal	NA	YKL090W
23	Methylglyoxal	NA	YML035C-A
24	Methylglyoxal	NA	YJL101C
25	Methylglyoxal	NA	YGL214W
26	Methylglyoxal	NA	YLR234W
27	Methylglyoxal	NA	YLR380W
28	Methylglyoxal	NA	YMR190C
29	Methylglyoxal	NA	YGL087C
30	Methylglyoxal	NA	YOR307C
31	Methylglyoxal	NA	YGR170W
32	Methylglyoxal	NA	YPL168W
33	Methylglyoxal	NA	YGL166W
34	Methylglyoxal	NA	YER056C-A
35	Methylglyoxal	NA	YML013C-A
36	Methylglyoxal	NA	YDR007W
37	Methylglyoxal	NA	YGL165C
38	Methylglyoxal	NA	YIL152W
39	Methylglyoxal	NA	YJR054W
40	Methylglyoxal	NA	YGL115W
41	Methylglyoxal	NA	YGL163C
