Inhibitor	Significant_up_deletions	Significant_down_deletions
1	GVL	NA	YAL024C
2	GVL	NA	YCR076C
3	GVL	NA	YOL124C
4	GVL	NA	YIL066C
5	GVL	NA	YIL076W
6	GVL	NA	YFL031W
7	GVL	NA	YLL025W
8	GVL	NA	YIL160C
9	GVL	NA	YOL116W
10	GVL	NA	YGL244W
11	GVL	NA	YDR452W
12	GVL	NA	YIL079C
13	GVL	NA	YNL098C
14	GVL	NA	YDR435C
15	GVL	NA	YPR119W
16	GVL	NA	YCR088W
17	GVL	NA	YHL031C
18	GVL	NA	YDR033W
19	GVL	NA	YML124C
20	GVL	NA	YDR503C
21	GVL	NA	YER155C
22	GVL	NA	YMR255W
23	GVL	NA	YIL012W
24	GVL	NA	YDL119C
25	GVL	NA	YHL025W
26	GVL	NA	YML003W
27	GVL	NA	YDR293C
28	GVL	NA	YIR033W
29	GVL	NA	YHR079C
30	GVL	NA	YDR252W
31	GVL	NA	YLR182W
32	GVL	NA	YER178W
33	GVL	NA	YDR354W
34	GVL	NA	YLR315W
35	GVL	NA	YOR067C
36	GVL	NA	YGR058W
37	GVL	NA	YOL035C
38	GVL	NA	YBR016W
39	GVL	NA	YOL083W
40	GVL	NA	YNL153C
41	GVL	NA	YGR170W
42	GVL	NA	YOL112W
43	GVL	NA	YML071C
44	GVL	NA	YER090W
45	GVL	NA	YPL161C
46	GVL	NA	YPL105C
47	GVL	NA	YJR033C
48	GVL	NA	YDR455C
49	GVL	NA	YOL129W
50	GVL	NA	YHR095W
51	GVL	NA	YLR125W
52	GVL	NA	YGL054C
53	GVL	NA	YBR036C
54	GVL	NA	YDR147W
55	GVL	NA	YBR078W
56	GVL	NA	YJR073C
57	GVL	NA	YDR162C
58	GVL	NA	YFL032W
59	GVL	NA	YEL061C
60	GVL	NA	YBR134W
61	GVL	NA	YDR222W
