Inhibitor	Significant_up_deletions	Significant_down_deletions
1	CV	YDR005C	YHL021C
2	CV	YNL192W	YJR115W
3	CV	YOL108C	YNL323W
4	CV	YOL029C	YFL049W
5	CV	YDL002C	YFL031W
6	CV	YOL009C	YML072C
7	CV	YBR113W	NA
8	CV	YML071C	NA
9	CV	YDR455C	NA
10	CV	YBL007C	NA
11	CV	YOR125C	NA
12	CV	YJR059W	NA
13	CV	YBR082C	NA
14	CV	YGL004C	NA
15	CV	YPL120W	NA
16	CV	YML001W	NA
17	CV	YDR019C	NA
18	CV	YDL001W	NA
19	CV	YJL204C	NA
20	CV	YGL010W	NA
21	CV	YBL005W	NA
22	CV	YBR200W	NA
23	CV	YGL017W	NA
24	CV	YBR248C	NA
25	CV	YDR276C	NA
26	CV	YDL006W	NA
27	CV	YGR032W	NA
28	CV	YNL003C	NA
29	CV	YOR221C	NA
30	CV	YDR004W	NA
31	CV	YJL046W	NA
32	CV	YDL012C	NA
33	CV	YGR101W	NA
34	CV	YCR028C-A	NA
35	CV	YGL136C	NA
36	CV	YNL081C	NA
37	CV	YDR126W	NA
38	CV	YDR011W	NA
39	CV	YGL009C	NA
40	CV	YPL178W	NA
41	CV	YGR022C	NA
42	CV	YDR393W	NA
43	CV	YDR007W	NA
44	CV	YDL077C	NA
45	CV	YDR006C	NA
46	CV	YBR009C	NA
47	CV	YIL094C	NA
48	CV	YER108C	NA
49	CV	YGL005C	NA
50	CV	YDR026C	NA
51	CV	YLR239C	NA
52	CV	YGL167C	NA
53	CV	YLR056W	NA
54	CV	YOL095C	NA
55	CV	YIL020C	NA
56	CV	YBR266C	NA
57	CV	YHR018C	NA
58	CV	YGR023W	NA
59	CV	YOR309C	NA
60	CV	YGL154C	NA
61	CV	YKL124W	NA
62	CV	YDL013W	NA
63	CV	YBL003C	NA
64	CV	YBL009W	NA
65	CV	YPR123C	NA
66	CV	YJL071W	NA
67	CV	YNR041C	NA
68	CV	YDR024W	NA
69	CV	YNL299W	NA
70	CV	YBR005W	NA
71	CV	YPR173C	NA
72	CV	YPL095C	NA
73	CV	YLR420W	NA
74	CV	YPR191W	NA
75	CV	YNL273W	NA
76	CV	YGR089W	NA
77	CV	YMR143W	NA
78	CV	YBR115C	NA
79	CV	YMR256C	NA
80	CV	YGL105W	NA
81	CV	YML121W	NA
82	CV	YBL017C	NA
83	CV	YJL130C	NA
84	CV	YDR049W	NA
85	CV	YOR363C	NA
86	CV	YBR001C	NA
87	CV	YEL065W	NA
88	CV	YGL007W	NA
89	CV	YBL089W	NA
90	CV	YBL027W	NA
