gene	Dipyridyl22	Dimethylimidazole24	Dimethylpyrazine26	Methylimidazole2	Methylimidazole45	OHAcetophenone4	OHBenzaldehyde4	OHBenzoicAcid4	Acetamide	AcetoSyringone	Acetovanillone	AzelaicAcid	BMIMCl	Benomyl	BenzoicAcid	CV	CaffeicAcid	CinnamicAcid	CoumaricAcid	CoumaroylAmide	DMSO	EMIMCl	EtOH	FerulicAcid	FeruloylAmide	Furfural	GVL	Isobutanol	LevulinicAcid	MBO	Methylglyoxal	Mycobutanil	NAO	SinapicAcid	SodiumGlyoxylate	Syringaldehyde	SyringicAcid	VanillicAcid	Vanillin	HMF5
11	YAL018C	0.627094953569709	0.545876558280381	0.555865522005523	0.670288820310504	0.6264847188278	0.568770756100176	0.567814170416048	0.503854510999504	0.529741342340964	0.527261540341388	0.612380273081422	0.611092248036122	0.649768163346345	0.69668159100692	0.657850566286539	0.532203400551746	0.677358230870618	0.610196861251827	0.577190063308702	0.720248732913689	0.644056526887659	0.571413181732928	0.729732355427575	0.60092987297588	0.615910501232794	0.614251374032561	0.753081392345863	0.637840196374245	0.55841057792741	0.706182365096868	0.664981556590786	0.589385971725282	0.428546874597215	0.569470688352382	0.53916340723737	0.577750667446007	0.736222622794736	0.671784079156211	0.438565979434138	0.446465888896024
12	YAL019W	0.654392702118389	0.548248078496096	0.51016504094958	0.656551197770504	0.623324982723789	0.547915830314587	0.565052271585951	0.526588798922024	0.550403621511683	0.518146802882171	0.605253525268047	0.616222714838703	0.703108123218418	0.747781198530383	0.643598683792634	0.522984192082926	0.670006223614604	0.563614786568314	0.53575611965711	0.685050582694846	0.677599246968903	0.659478226402468	0.674110173723203	0.52588142725154	0.604407808151152	0.557173872728607	0.724337175868285	0.654965775302261	0.560170426727345	0.713899294889363	0.682336100443312	0.642785567674706	0.449542037795053	0.551717269520901	0.583538068440476	0.542167571404084	0.714409338382557	0.648022253746387	0.384359604191511	0.354671349952175
13	YAL020C	0.646595109816519	0.565183613286614	0.586332438721313	0.656077274663847	0.607069423020072	0.574001834643714	0.595365017376181	0.500862328015537	0.560331310270695	0.518023430780612	0.586304112529573	0.632664947769015	0.67262416072214	0.729035202221834	0.673421365894558	0.522018465673122	0.701511939010912	0.612693111976872	0.580962719694877	0.724956781939708	0.650000975518226	0.565665384643255	0.782907685441282	0.57469963894697	0.614067708211218	0.65121242027863	0.769081742613738	0.657100742743297	0.563736801355418	0.721761946677802	0.675867356916781	0.642799795239095	0.438336438013501	0.5587605009085	0.575551535031129	0.605313196137431	0.75293332792972	0.664209146140806	0.423492311761346	0.460358414656806
14	YAL022C	0.645018155199294	0.541814771526357	0.542188716897925	0.665712875398844	0.626722577956834	0.571104728451927	0.587559806726892	0.48812030477396	0.520687058014228	0.587504622861216	0.643862921054465	0.612185482304263	0.634157559613301	0.697297155892395	0.612923924008189	0.478307663182005	0.664965184516516	0.549983262963215	0.581402137476399	0.728889387919382	0.668564396950832	0.586061778056352	0.741541127288966	0.626622841425394	0.612865453118909	0.613870387044152	0.754196806660007	0.662147149532829	0.562483275757369	0.718380870155392	0.676427334599937	0.622824285440562	0.413621573039065	0.612243531708014	0.579905400850831	0.538135180059033	0.666369843293691	0.651471479714304	0.416670860396638	0.480167635428906
15	YAL023C	0.661670222013769	0.556341985371627	0.563675202685461	0.652361922311562	0.644769759220287	0.606600442109128	0.580272588393573	0.501747707382548	0.67864288300387	0.620575491342871	0.664725372070338	0.464840500181466	0.820018832642373	0.686518879354625	0.580705438184223	0.586197257159726	0.545554635573082	0.501760513436668	0.477582579120732	0.666953132052725	0.722959991504591	0.713398229842281	0.66840584176617	0.541929779262801	0.631315001411264	0.584369179648936	0.696960236979561	0.656451023134893	0.477566838869192	0.69157738201187	0.692482559520748	0.498661322271397	0.527989287698907	0.495182912847949	0.499853155647917	0.503767690498454	0.525526103941109	0.562293442200287	0.385380366688324	0.512929772039423
16	YAL024C	0.613430063189504	0.536661050363606	0.57085529683237	0.672946525137398	0.634642969825174	0.471000147457883	0.5115563272415	0.507435338071599	0.518021551953243	0.356037197428703	0.526232875190984	0.578924244381759	0.637578077924998	0.68945916098747	0.677428184230772	0.522886830864519	0.659029084515284	0.622528101599309	0.534482684329222	0.62826036758381	0.598280883471298	0.64713708354257	0.683330275147023	0.573605415998336	0.442842928870836	0.600626648158701	0.360778211557643	0.570300555262281	0.569911577751453	0.615514805393451	0.665216444279372	0.56579490566282	0.476300938876197	0.616462892178191	0.540229574526902	0.586654366520532	0.707896250016291	0.633619246997823	0.417731321241357	0.429608165716048
17	YAL026C	0.634970132375447	0.559867835299743	0.5461539196047	0.664150014982116	0.660983776706556	0.610418078809376	0.279247381539616	0.475474007853243	0.55441753604368	0.600848388141315	0.667820005740964	0.536238135603436	0.730002720257846	0.685842972599001	0.619710651032018	0.556982539270695	0.589494335625602	0.53081094256004	0.401753109469414	0	0.676441493440839	0.660747329620094	0.732344503014873	0.366387337916944	0.365886136391253	0.645756326028614	0.731645096748265	0.635752416352638	0.524111536318676	0.597897483786268	0.593918149615011	0.517188385980811	0.556718095784537	0.436363072211925	0.558863739395179	0.576044538391763	0.694745596626848	0.372441720525372	0.346719603870175	0.453057513632773
18	YAL027W	0.635250476244939	0.539699650778455	0.553403730387863	0.634217419661254	0.624442349360191	0.563430814701299	0.578187474237835	0.506056784913274	0.497545285317264	0.544708778791377	0.604566767293137	0.587583255974446	0.669805271937382	0.696869291135047	0.625599802789572	0.484064350750202	0.675126470124994	0.536702820106675	0.639258734741498	0.726890249345849	0.66014411112957	0.564735339414152	0.736565015387018	0.652194798193521	0.623108528408056	0.616526684739715	0.76192590527421	0.647148620208267	0.530301458314406	0.712057687633278	0.650214908864516	0.598318541604215	0.388683499720759	0.605856557397622	0.558934135868991	0.594909435658619	0.744500889304085	0.646948844408322	0.439601092158751	0.455805966522633
19	YAL028W	0.644268818452914	0.541555591519538	0.571364861227494	0.658901909021533	0.613208457773881	0.558276513709827	0.585071740456772	0.506302179653936	0.545673566820429	0.533371737801185	0.575607693741985	0.58932011345007	0.612156000808443	0.706893217454747	0.670962624103677	0.485066419679938	0.68059190725672	0.593841547671035	0.580990585758534	0.741200809740163	0.664635045496761	0.54733860651391	0.750459689023445	0.63211332081301	0.638315885735755	0.630026029793232	0.804911271639624	0.666128054968932	0.547210564195687	0.720622474878271	0.638510585978599	0.584781486876147	0.389256112633912	0.601899203128264	0.551473167083909	0.564923590643467	0.719676869518694	0.655238426108842	0.429400373530444	0.44006515846323
20	YAL029C	0.642711624983558	0.546330974161258	0.520074807950223	0.651913295557977	0.611789890717942	0.571790907535341	0.534302366736249	0.496920108490386	0.54547450536743	0.547457105136698	0.63158532701894	0.627264274065637	0.681793108736094	0.712828422040754	0.634585313237503	0.566855499019269	0.665296842923709	0.578197753104522	0.580035889753468	0.697084281496397	0.688275890866639	0.65370397635364	0.680749865793883	0.622295182248502	0.616176690931152	0.616420416502434	0.731628566816449	0.675922762512991	0.554384985907045	0.726365652311149	0.688676109034472	0.603601067978388	0.450872593574339	0.578185058789414	0.549796176997289	0.533992571226281	0.679963396832951	0.653638198610518	0.40457836364478	0.415920196903026
21	YAL030W	0.634827229437352	0.547672596668796	0.515479132060421	0.647071893244245	0.624422721402203	0.579739870714056	0.59409187037209	0.497019822155121	0.516531595608674	0.559805527577339	0.632137292597274	0.632266929389128	0.654632026012435	0.70047782765557	0.650838694430718	0.451124864093602	0.669859422938659	0.593952151423922	0.590907132249596	0.685417359268486	0.632733007405984	0.617097055951549	0.709538138304979	0.620546509523812	0.60676089579819	0.594066025231554	0.749882535239357	0.658318708981753	0.554805537116114	0.709882693554066	0.686352139562404	0.585273616005154	0.447678727918993	0.562344659227354	0.53628776402687	0.543793252212102	0.706837735622645	0.653872454266011	0.42248110842126	0.412696474785761
22	YAL031C	0.630427662299711	0.552526362764382	0.504099530000882	0.662627717759919	0.619182133443473	0.579811963483285	0.589538267660164	0.503309286737009	0.55332920174436	0.550103409860003	0.631528097049183	0.633898921884219	0.667299643678463	0.729975395079569	0.6248734766855	0.541801722555846	0.648787079067382	0.579357606383137	0.599833085088109	0.709048785138072	0.649363930844972	0.652243674383235	0.681212569639758	0.629711045685246	0.607810786194667	0.618205603951703	0.765892800528077	0.675299046421606	0.579188881807592	0.740913922458212	0.687889048790392	0.593949847521409	0.460899664288176	0.621308976844624	0.569168687146235	0.537097582604178	0.675464494856302	0.653045893534008	0.426151560072715	0.44822080486042
23	YAL034C	0.642545809493841	0.534217353782443	0.587755698678268	0.656460702008423	0.58403837068275	0.549692770357077	0.568432367383312	0.494912234185626	0.547043315366836	0.498858925645335	0.573610137480672	0.611221386419257	0.620464754092868	0.703360974505624	0.635901033330923	0.432595287644357	0.691982647788397	0.581205739956888	0.605277762646974	0.745053981753268	0.675902283302998	0.543130433240788	0.777159703781468	0.640554198103797	0.632052697794537	0.619884842581921	0.813924827391063	0.653104521683009	0.572724038247194	0.723288077942114	0.633108884413317	0.59883869531325	0.347587729185987	0.598941319669643	0.553817139545819	0.568648944372095	0.75548482952809	0.67697435514129	0.428907922508635	0.469816003508876
24	YAL036C	0.635716614867427	0.539232091536485	0.575666323534314	0.674409677769702	0.622734430427538	0.543234239280607	0.571172354694466	0.507586132171761	0.520211210249356	0.529892179254395	0.596205125481507	0.626191961968228	0.647516979752662	0.691057641031501	0.674674751208405	0.533835484034169	0.672197365246678	0.606234223343711	0.550725886051936	0.720631649298053	0.639671879943272	0.575155680361537	0.787304201868914	0.580592145812419	0.628201107330918	0.61361299318015	0.780216116557351	0.636006291284306	0.543481332994103	0.707376045304096	0.662244967776912	0.607553504181296	0.442917798937709	0.588578768892439	0.564581540364666	0.59361793046814	0.735320047403138	0.656377251533666	0.408687369814432	0.436395612646364
25	YAL037W	0.6307146209778	0.544300295254129	0.503517100026502	0.650898688442282	0.61882856730809	0.55583617275236	0.570619490008892	0.50171893307539	0.505514617059969	0.572538332691385	0.635993072216318	0.609150269173597	0.695643643174273	0.729458582427629	0.622392893382411	0.5346366827382	0.657235990191284	0.570260016574508	0.610921923020112	0.699288305878536	0.646978172754237	0.616923669678389	0.663697107467112	0.635540241446925	0.613978648085899	0.622390004501025	0.754970695417662	0.684049842363274	0.535916268643165	0.729738419401134	0.68961306087784	0.603750242813049	0.449580055707507	0.595420146499447	0.54754249885271	0.562551134807799	0.670141789788247	0.64109115587055	0.443652852006711	0.429251403371001
26	YAL040C	0.544947857138749	0.666300131047018	0.455305823238082	0.759378645322257	0.699447984706373	0.677293805858193	0.460642866556442	0.339027695295368	0.436656925161691	0.69682433420251	0.555244534719922	0.70465035585384	0.605106567647433	0.786535195780234	0.507865915058355	0.421066760463107	0.764553777190589	0.641693809229415	0.697854741305579	0.813764827372234	0.407492452296849	0.841055205946522	0.726455110948975	0.779409858349176	0.670060074387691	0.780640317326813	0.788725256898573	0.457315792283509	0.195749560819498	0.585304878146502	0.757816609614136	0.686101019806024	0.38853121664545	0.930102746978628	0.534053003368312	0.629775525018047	0.797926347952158	0.793097880870364	0.653298661757271	0.322114257414471
27	YAL042W	0.662625854198094	0.545736965605341	0.591148629185005	0.653023973160557	0.619882168657032	0.560468317573821	0.549850663109861	0.470234440112589	0.563064993141444	0.547996208195987	0.635003135308384	0.584947042300448	0.66491919856397	0.727636474798339	0.621287442020685	0.567809831804224	0.645277723820915	0.530321607702347	0.554470123995985	0.689731382369872	0.695164528985863	0.520244290652502	0.752939446108719	0.549837985251586	0.62042247269062	0.618309251114896	0.724727116293732	0.609297852004084	0.546111086405291	0.645080783828831	0.644930073414997	0.595874759923014	0.501226071958298	0.55795785487116	0.569617278418217	0.500538969098274	0.661485842481948	0.607003320481227	0.354615197585816	0.456768361177983
28	YAL043C-A	0.6221162542017	0.590982294887619	0.541981000991361	0.657441616670439	0.65357668742317	0.59480513314185	0.666138480838536	0.545406546947454	0.578147309189585	0.54417166271177	0.664069529271048	0.594387879186686	0.614801743037154	0.696676613647382	0.6983667443948	0.548403444287486	0.650642967290475	0.589403040127276	0.490020038613762	0.744192213503796	0.70611660411907	0.53054583201228	0.629630082100403	0.65052865936007	0.662642983050224	0.657265718805455	0.723295629858386	0.635869560472888	0.562085791509636	0.634930817755047	0.659960615038998	0.513899788797658	0.477356876251445	0.630747738689011	0.533282934695805	0.573395147128314	0.716471515410172	0.629213735700267	0.386644786024564	0.402043156360333
29	YAL045C	0.66247588285068	0.572552710408033	0.496656740339148	0.655010709171713	0.660040154168711	0.570074023305181	0.595903688626366	0.524357458159959	0.494883282253511	0.559004531848748	0.626992797940199	0.609166715318106	0.659495472777336	0.734703859894376	0.657656463023745	0.561453010622171	0.671864181407909	0.60746997748072	0.6062293852428	0.704890533374617	0.643721762009926	0.636040762012976	0.665760351295037	0.632311222373176	0.607514494445544	0.621046682456681	0.76188558855626	0.674435726672123	0.553124061277282	0.745082898134184	0.6922208049532	0.626906739232141	0.44974469950113	0.615721291367886	0.570453199090347	0.555588471630674	0.69582241905183	0.656101870988594	0.439225886896528	0.415955589246098
30	YAL046C	0.62543751015743	0.536155418845477	0.513483008161416	0.666503493158157	0.627330816748652	0.567931724115797	0.580006739860034	0.48743615989851	0.530338104955634	0.565917047953183	0.633133478860775	0.625419536170289	0.632302153378719	0.712963683989733	0.635758714033106	0.552534752345579	0.640977873120172	0.567424148052154	0.593689763660008	0.701239766814561	0.656860860410894	0.650610904462402	0.685073871747767	0.644889893903885	0.619026305646773	0.61313097154248	0.753236256955035	0.658645388716289	0.562505101264972	0.726834936094084	0.678527832774898	0.599852523958507	0.45060150928461	0.594955920167305	0.56227034851597	0.537592026986745	0.660135255014525	0.670876465543304	0.42329361204281	0.428602303215878
31	YAL048C	0.647657565795999	0.550921340829732	0.490671104695339	0.653410296028218	0.625744444244171	0.577410360711306	0.595029803538546	0.498163839658363	0.528566270250834	0.589576059725702	0.671359564267862	0.600979825267638	0.633125056137582	0.718480739116523	0.625465659557033	0.561361671481869	0.657142839931413	0.554487995342121	0.578297320164379	0.723393936198629	0.643349611138489	0.620015609400823	0.624677326701053	0.657614395008405	0.635827938770143	0.639097170575732	0.752837270849428	0.649657440817501	0.548829330708063	0.72146773334056	0.689348033217004	0.593108514270802	0.516131764171673	0.590824030051828	0.530260911461069	0.541193271613933	0.682575545725329	0.648132228228836	0.423020234414884	0.431985384805319
32	YAL049C	0.630475416757231	0.55065795231821	0.493240123530653	0.622436688438603	0.606759271104803	0.548994956588363	0.575027180086799	0.477414292364211	0.529708421603332	0.546569814392616	0.624112172922247	0.627223066461462	0.671997211407254	0.707667802680703	0.631662972906928	0.546969202378081	0.632265439029246	0.565706275396259	0.580742081433771	0.700264715671558	0.643872114083682	0.625651054661019	0.672678221115121	0.624832566789556	0.593023066649823	0.62568776359407	0.752581269922927	0.65522596833863	0.569270032728765	0.731347077588062	0.695535944086393	0.609651410645884	0.434915828980254	0.606498754595168	0.555142419909305	0.525380957761392	0.66454320635043	0.645634601192331	0.39954459858633	0.445254639645895
33	YAL051W	0.622542036059909	0.544587716079811	0.567554785501109	0.661681572253683	0.608134141353743	0.548069576245804	0.587595597291122	0.506473096485456	0.514105865367726	0.509930045134868	0.591775907003639	0.552847353372042	0.630993006463394	0.696896463991377	0.646737352101365	0.540530177045856	0.687217953855994	0.619579822595793	0.557097203027161	0.696739183603651	0.622616692649753	0.552491509457206	0.769214848395881	0.594474272988105	0.606301780099948	0.605130587412353	0.768345551705875	0.642318411463074	0.548799051620129	0.714702759216443	0.665114187915924	0.59679875401818	0.409857492997764	0.56916254409759	0.543163189899256	0.568471958765594	0.711410313746574	0.651758527042236	0.420299507937679	0.432079187793315
34	YAL053W	0.63740470489236	0.571352810599879	0.501657363621814	0.691253346266997	0.658061512488452	0.590935918176201	0.602416718713727	0.506789573261247	0.534714270353378	0.593418573871165	0.683616350973279	0.620386204736427	0.664766048891463	0.727407333779259	0.64496832523073	0.532147193737646	0.689896919791472	0.605420506788527	0.582570118978862	0.704414030530378	0.680148756642049	0.627409216784204	0.661905106043017	0.62682382427398	0.623884254344206	0.639782805848451	0.74651146804991	0.668215735345672	0.552552621935571	0.739083066344112	0.698914758064191	0.620368944352446	0.468288298038061	0.631954536660076	0.570582603538279	0.572388039286989	0.725191484478866	0.684409414068437	0.454566675568245	0.42522038125781
35	YAL054C	0.871831909127869	0.731154194266263	0.658705127756696	0.587096279297058	0.566177509129572	0.567296586028107	0.673911113199351	0.402985239855236	0.64583597719825	0.6497870942799	0.540164879917432	0.536239656585664	0.786672594212207	0.947471268034867	0.785989934157319	0.434376582183177	0.429391322556101	0.550648902320874	0.635845583286243	0.660304476471018	0.784475991851042	0.667074716536319	0.500518883751448	0.592103223608359	0.558666271096523	0.789896115548329	0.787073553660208	0.739853024845838	0.849624181854234	0.784568055994674	0.751048814869395	0.651798766182773	0.428157711157515	0.668946147385129	0.766374264071138	0.522535108666205	0.343974523599547	0.571120196137351	0.489994691268588	0.424634899927221
36	YAL055W	0.611790513556705	0.527565981428702	0.539403330204604	0.638931806215683	0.60771783186379	0.582281109563861	0.567956822051485	0.463991387221377	0.512920028588271	0.533354663775681	0.620426354969779	0.632283983006069	0.657913110000715	0.71475407619784	0.619597339990862	0.550627941903138	0.653812979412785	0.567477068409634	0.579614827430073	0.722564144054603	0.659852418019704	0.6682078964831	0.536259109773664	0.631608811036888	0.606639927140357	0.623749217253733	0.754326444981477	0.636332540493854	0.565427706861603	0.663730799477736	0.688878032479585	0.5921290227033	0.430534545109645	0.583144243059133	0.55315599741506	0.545746731437532	0.681787902669648	0.663428477459353	0.403535784894249	0.407325326719365
37	YAL056W	0.632835383758895	0.53964978696724	0.568046496170342	0.657164177431289	0.610428042577165	0.54798538218293	0.533668062499582	0.499398745845715	0.530750253937564	0.532439663257013	0.606536291289945	0.612920299601469	0.630886982188335	0.695322437517522	0.643856013977211	0.54521798311481	0.660557419437587	0.55344619938351	0.56947586836439	0.71693090562291	0.634728161745808	0.612232780940936	0.788637071719114	0.599669889647793	0.608897572786596	0.614858176649	0.774443319017429	0.660303893558193	0.554828982216254	0.716719920017906	0.650160199375256	0.596446516963514	0.428287488987627	0.570937166842262	0.552897220861594	0.456063143350769	0.640547729070306	0.594301871348439	0.322062148268194	0.429427714828435
38	YAL058C-A	0.637340909517678	0.543392503986309	0.59237557989636	0.668709785138703	0.60320500126459	0.555618165480854	0.572972028404506	0.481619774467766	0.545571069504654	0.520484892786027	0.592957700532106	0.593016331329064	0.635851795986012	0.699047656866693	0.644244772757688	0.448565749294866	0.663292439714707	0.551201808514995	0.600812405312361	0.734249457357807	0.647679157533107	0.543705041699346	0.762737110751366	0.629682262727763	0.622568882187475	0.593040452341068	0.794048335208123	0.654530866148291	0.546850953037306	0.705730485666289	0.639931726798471	0.591432629201784	0.343598587567243	0.601298616434702	0.550080785605096	0.518899615613393	0.705354365970016	0.635254960259658	0.386494238702222	0.446894699660368
39	YAL059W	0.650004818720609	0.559189083235068	0.607064437007188	0.664053596131015	0.618722136939987	0.593648069736317	0.592187285945727	0.516689263501591	0.533527821979789	0.538311025086601	0.611788785617335	0.641163247591844	0.623201867156885	0.698404329472756	0.67028549226659	0.557144717241536	0.677255714470183	0.620674566607572	0.595255516489774	0.727105371703103	0.648879558660903	0.649268340428408	0.781988617572083	0.644997850616582	0.624907274589062	0.609001409621887	0.792026324345513	0.569839515911565	0.568777426504314	0.531883325499468	0.667533429170647	0.585981465623655	0.434601832942246	0.591835111215393	0.554818375698574	0.602885752202321	0.734320932944746	0.678346981971373	0.427745740677914	0.459650860841906
40	YAL060W	0.63700691685705	0.548362822628712	0.554684760239611	0.66955973720388	0.609648335247151	0.543599999582823	0.57089983816658	0.509306153844626	0.543644562043884	0.5375906918679	0.607930378590841	0.619464944301797	0.635784261245582	0.709499197461938	0.638172770462127	0.502178942985839	0.672471536957338	0.595050526784048	0.59871228503563	0.735681926961416	0.661030608730981	0.601000127418853	0.700917519193907	0.666079495243492	0.616157436289232	0.619819145393176	0.787282075237785	0.65530203394096	0.549067047442429	0.715490077202187	0.674559791770783	0.595925442784951	0.41000995328147	0.621784115763519	0.55834043809145	0.56878710730999	0.715622171945088	0.682400122668256	0.42934262779256	0.446360665374556
41	YAL061W	0.635776746224818	0.547247967290916	0.543236204057017	0.639399319125014	0.633323853896244	0.551941808634189	0.580562473778363	0.500855386853097	0.538847114422987	0.547426578299408	0.618999238507894	0.602798964488124	0.607127681511475	0.698008869918654	0.650944738681096	0.488561599937671	0.66417836019348	0.569968740530538	0.608032176996626	0.728353035283928	0.646718895163127	0.600539354998948	0.699828220451492	0.637412172371068	0.613963485326933	0.617422835339776	0.771337748127828	0.667561364256908	0.525571538174549	0.739903872774264	0.651842462102784	0.597279647739401	0.417267659090062	0.581315819143877	0.530300412258606	0.558996609716388	0.702551613380303	0.667229050616273	0.423224000006034	0.417881858687945
