"gene"	"Dipyridyl22"	"Dimethylimidazole24"	"Dimethylpyrazine26"	"Methylimidazole2"	"Methylimidazole45"	"OHAcetophenone4"	"OHBenzaldehyde4"	"OHBenzoicAcid4"	"Acetamide"	"AcetoSyringone"	"Acetovanillone"	"AzelaicAcid"	"BMIMCl"	"Benomyl"	"BenzoicAcid"	"CV"	"CaffeicAcid"	"CinnamicAcid"	"CoumaricAcid"	"CoumaroylAmide"	"DMSO"	"EMIMCl"	"EtOH"	"FerulicAcid"	"FeruloylAmide"	"Furfural"	"GVL"	"Isobutanol"	"LevulinicAcid"	"MBO"	"Methylglyoxal"	"Mycobutanil"	"NAO"	"SinapicAcid"	"SodiumGlyoxylate"	"Syringaldehyde"	"SyringicAcid"	"VanillicAcid"	"Vanillin"	"HMF5"
"36"	"YAL055W"	-0.0473669191444296	-0.166050052137176	-0.138631700492844	-0.151138599327004	-0.123145397007	0.0746854383105103	-0.240764104401919	-0.260496785780475	-0.213851231528342	-0.461607883745828	-0.257228368353471	0.163948348580967	0.0527472203877166	0.100838485314329	-0.182832525805135	0.312045154536954	-0.276040953225243	-0.0319255862268299	-0.0933956136204697	0.0586454086001974	-0.0487048099087293	0.373347033358328	-1.42408864668524	0.0789467733310456	-0.242440622357999	0.180810569260989	-0.154460709432557	-0.401371826389675	-0.0129173207878536	-1.0845222610995	0.264956204697702	0.0178848029598168	-0.183072995546396	-0.312657638451389	0.0393338997723409	-0.0571905575260964	-0.127334910581036	0.0708573312363576	-0.232742519170442	-0.437735475960874
"37"	"YAL056W"	0.134368043213119	-0.0617360996002013	0.17534629625335	-0.0119322104803163	-0.101583620746771	-0.289263079847809	-0.540017154108816	-0.00478292256850073	-0.0815496206256213	-0.472870226398503	-0.408876427727049	-0.0279460145227717	-0.141101992517218	-0.0828398793958007	-0.00835653354447725	0.195743288824965	-0.223989081963074	-0.157663756572163	-0.18062198899978	-0.00908225761310296	-0.323400930467145	-0.103381418217795	1.05456200956908	-0.23225415630624	-0.209855886304502	0.0930030710817169	0.147937708613828	-0.1295405086218	-0.0960391498223674	-0.211598587053369	-0.159069360894728	0.0488624695284587	-0.209543396073769	-0.394686134022651	0.0376287802045789	-0.924987414170184	-0.515719760453367	-0.817786964933804	-0.968133522375275	-0.283655431958244
"39"	"YAL059W"	0.282636318877886	0.106937685904516	0.60304953673202	0.0406693456804514	-0.035597826339779	0.195312368446134	-0.0292942142418811	0.120090133160644	-0.0609398571941774	-0.400602192213161	-0.351531077123959	0.251941980108335	-0.196224705999248	-0.053708168794165	0.181732564155819	0.452141070224301	-0.0951158915813395	0.44480583204126	0.0411626389845993	0.113243976387743	-0.168676595916477	0.212042761914864	0.989266311372667	0.209404577882135	0.0212131073604528	0.0351619158185352	0.412246814800573	-1.15539211243954	0.0133532761728037	-3.25653002845924	0.0311968032861933	-0.0262234139705166	-0.135160201142141	-0.25425718060212	0.0502875727472949	0.495698367518194	0.367401927215852	0.262639406009774	-0.0142204989369673	-0.0729640060058325
"49"	"YAR002W"	-0.936702316005153	-0.208717900347037	0.925075550993401	-1.26409076567936	0.620435483411836	1.57892185243503	0.907438945440738	1.16310251357235	-0.644150221118695	-1.12196856319004	1.1012726444236	0.96479989827075	0.233773311276466	-0.375801836542639	0.170179282521188	0.362402029493967	-1.23211575563441	2.35936694723907	0.987833899871986	-0.0144113762572326	-1.09607121795459	0.426718611359776	0.159512479609434	1.68360842094187	0.903270195844754	0.936693679357976	-0.0225210071791024	-0.971397725953217	-0.119510778367252	-0.98668215447484	0.465529032403338	0.260226551508008	1.5937829043558	-0.75140279457858	1.52975518023908	0.84093941278621	1.40199639937155	0.162715410235222	0.375903635698012	0.795129759295469
"50"	"YAR003W"	-0.624829469600261	-0.733293497134089	0.182103421220148	-0.373539389340002	1.27589477082469	0.736773456742786	0.900948118764349	1.06894599477338	-1.04506675367604	-1.5087221441824	1.03338366307514	-0.18794899519776	-0.606429291387057	-0.765640193220777	0.0924190724796795	-0.0304882044225592	-0.933370774165166	1.15316645268621	0.696064131662921	0.0730133455319244	-0.610405805669665	-0.164341404671635	-1.25429557531141	2.08923876386248	0.219935612988265	0.129476619233591	-0.97721595118831	-1.43336518715624	-0.963298945873841	-1.48272410517166	-1.39354941374649	-1.0729183778182	1.7940887622264	0.394107656193278	0.320357399227075	0.598966908435798	1.14237862181562	-0.718872029227457	0.616799531340606	0.0698320568877582
"51"	"YAR014C"	-2.23430001273424	-0.740513210989786	-0.4221793541713	-3.96055946336972	2.70445951012115	3.90133848623858	1.98103322589698	1.21697542373517	0.0232636780979897	0.713391589361478	3.68845152628779	0.529426492349594	-0.757453574211222	-2.05623316049227	0.741358336380526	-3.50160744484957	-0.0924452050177498	1.90189524780447	1.69193265018182	1.53194498892391	0.279780590513685	-0.747071163450286	-1.72806383210564	2.08282608641064	1.50617444089885	-0.753062102269899	-1.52833736424419	-4.05937615699323	-1.3891011022213	-0.00742589025239229	-1.07347203958878	-4.23059228245315	1.77977642452992	-1.10449364145592	-0.566623678931015	2.06849283639318	-0.321216804290756	-3.9878233501173	3.37311634705951	1.31840581390928
"52"	"YAR015W"	0.308261470249517	0.119779554864567	-0.316686388680838	-0.0167681205006698	-0.146650143181396	0.293376072474495	0.0553140561277633	-0.131831559746256	-0.138208525456831	1.26275524596477	0.279045117820565	-0.146406272313202	0.275434723131891	0.13096553629903	-0.334165100044738	0.282817128271082	-0.441806296842921	-0.100408668134337	-0.342896581387396	-0.209205425451206	0.0162223987642132	0.171806708382673	-0.311835384417972	-0.321465186168261	0.0513746707465986	0.566337763305584	-0.272763730309614	0.0988240575486132	-0.100808282296179	0.238512731177686	0.508226879923455	0.215357482384078	0.434561289346747	-0.216779618716939	0.160841901467218	-0.255116983825051	-0.267703813442586	0.111826094924153	0.0885471598006295	-0.130909515919737
"56"	"YAR028W"	0.244214998433862	-0.0808676771060376	0.621104695556739	-0.181586857266975	-0.107153098396595	0.360998952838577	-0.139880526986327	-0.188464692123337	0.365016553485432	0.753581865072581	0.712135452439892	-0.493032206169115	0.0777774786971322	0.0929861973738768	-0.089412207803485	-0.50586136381762	-0.31001848415626	-0.759060870424114	-0.0583268231585307	-0.257048455171385	1.08574546881879	-0.0817225875586285	-0.254039360313138	-0.867675333252693	0.376867722345107	-0.484786367049603	-0.903160830166032	-0.713215441273269	0.0100324991064332	-0.636200295381524	-0.600505240390206	0.0319107877029319	-0.10351631094645	-0.368289180156713	0.0280855766350501	0.0387169512445748	0.118411672388832	-0.252029103761	0.0620755166591311	-0.425999245840679
"60"	"YAR035W"	0.0571216335717095	-0.207101104407702	0.0265489878435426	0.00295175888422352	-0.133333233545809	-0.131774902381641	-0.556009375476157	-0.25895252319589	-0.233284141360636	-0.300020338330916	-0.500120326837186	-0.374438560745893	0.02962438795081	-0.0647548608840803	-0.1259360904588	0.27581297026024	-0.169490476325427	-0.294597663558354	-0.254754743912785	0.146281545938242	-0.502917969293017	-0.572294617326545	0.636813660957681	-0.341127893305096	-0.330189897098087	-0.187219717612755	-0.141064673194966	-0.1749296920082	-0.146117821464523	-0.416753664848909	-0.207270821699721	0.0435854333829046	-0.301677531043912	-0.437873720620542	-0.0264817956365933	-0.745299127511824	-0.442290314216774	-0.966443943901984	-0.827693010321631	-0.359320021941838
"66"	"YBL003C"	-0.024397613954331	-0.0551760017350469	-0.630260227698908	0.0272108139657745	-0.0320734315690515	0.330601343182733	0.395640187538458	0.0700241580556883	-0.179681924138983	1.89171410196254	0.351291932471514	-0.0696819236020883	0.207501741866684	0.237451375647461	0.00930966392557777	8.27589513317421	-0.0574905930436954	-0.000261203092189954	-0.109587779164299	0.23563291553861	0.0329603421429399	0.539854005501123	-0.856421097362572	0.134687859112457	0.634565116843563	-0.0336053104724184	-0.520070727913462	0.469863107522501	0.0645450959721003	1.14110608493206	0.367988547069674	-0.0828689915720067	4.67872724916757	0.417489271042742	0.0534807522124133	0.0463891131043498	-0.374844120264394	0.0461949062278632	0.50844754476526	0.117849242064684
"67"	"YBL005W"	-4.29864628126362	-0.687829120319893	0.18965859854872	-0.384622670909366	-0.350701414946428	0.221516508400558	0.391682186127565	0.118662202363588	0.195439089573741	1.80394815413884	0.515704029419908	0.24955348204141	-3.44672220004025	-0.382887244252901	-0.146134635577073	7.6128931488715	-0.156764715656641	0.270742089347217	0.538622992241325	1.77121276822331	0.87016437848337	-3.62900845839346	0.54934876417458	2.06822606925228	2.24983009725933	0.0838079484956824	-1.25055653817349	0.125257125738289	0.33059447099858	0.3251534016388	-0.932799361312768	-0.140012183060125	1.36031327262307	1.15474316068559	-0.299693529591883	0.882480290617993	0.808249206971099	0.68298828936544	0.963778696059381	-0.247807480793237
"68"	"YBL007C"	-0.419119414173443	-0.283641167362004	-1.08773126481596	0.0191617182235857	0.512794046699873	1.40918377194911	0.280045462209286	-0.0609250058671406	-0.200284669455108	2.04740340764394	1.28855788821495	-1.01097631446474	-0.0866597943515902	-0.218448837879009	-0.241337542147435	6.35655322513196	-0.554914193445216	-1.55056655788804	-0.261898125984779	0.384281709863753	-0.200885739174997	-0.523848467407807	-1.78243060461341	-0.0745686868352759	0.851616443672991	0.0948570472553478	-1.31365592166453	-0.508472810691143	-0.527546121058051	0.0343584832373594	-0.422745287050553	-0.174146746368271	3.05385057829271	-0.497906099301353	-0.352068035803656	-0.0260378893931427	-1.98355031188083	-1.30662250811019	-0.548223828854213	0.135520517913299
"69"	"YBL009W"	-0.0629359127147915	-0.30586283388991	0.481441578798365	-0.032709869640774	-0.327319293871538	0.697492262809431	0.393083857508102	0.0265689449741725	0.108449966086921	2.50690822620809	0.643219717942883	-0.684835495406909	0.320231396282762	-0.0167607095083418	0.0484472264296723	6.8655525955523	0.2715150592939	0.0775863883239024	0.176458809223113	0.825981149956648	0.246027876003809	0.511368537088988	0.377308472203014	0.367317003277214	1.19175917966354	0.0703053174416053	-0.00454074823855448	0.380079304342505	0.0612139738953193	0.38848730277085	-0.307337143962061	-0.232438311358786	4.61691755348228	0.300371419397132	0.244307510293257	0.425224463299722	0.216425201468859	0.1887908215374	0.681724922344392	0.044760054218233
"73"	"YBL017C"	-2.7265995504893	-0.782550983636786	2.51930521691266	-0.208485958382701	0.818545364505409	3.40909605882079	2.20582507409861	0.737866245396907	1.70850116310312	3.58248413613902	3.03652501157021	2.14420250796883	-2.17578762922023	-0.648445963337212	0.817707947793822	7.25562163660474	-0.398352014500092	1.72059425984821	-0.195536794733605	2.11167314628644	3.1548032749847	-1.11371859961014	1.58956939894159	2.82353247419569	4.16563593150496	0.471262477854936	0.396512556048279	-0.0574323493767718	1.31427401161476	-0.143139773649006	1.23895935474333	-1.60181121396522	4.17369011311933	1.50247408664855	1.44052321755215	1.43847404208704	-0.0364587974540878	1.2899515298302	2.08170351177919	2.17529148263034
"76"	"YBL024W"	-0.00913454515099238	0.0728820585034831	0.07315900735049	0.0651083119297159	-0.0334704108356232	0.0342930149186996	0.100414885936165	-0.109005923124231	0.26688428856193	0.209733092953404	0.0197072631812417	0.538098016198873	0.0191764164819256	0.178481785344267	0.0652179716211418	1.09682416506287	0.235451706422419	-0.165440485693835	-0.0457367120086265	0.00462467358616497	0.175661305402632	0.451613872066541	0.22110432142404	0.262558871711921	0.219736189168091	-0.868345806692894	-0.308840233120402	-0.0529236608286107	0.226244444427278	-0.372606169620732	-0.137115853322806	0.106855085472129	0.533674461586904	0.443518388455446	0.0402789838490763	0.0550238410348247	0.10976898562126	0.457901183086573	0.167915612765728	-0.143529221110896
"77"	"YBL027W"	-0.329838039584899	-0.016731999101721	1.15761246694835	0.297168787868964	-0.170984304107952	-0.406477774509535	0.468482606701493	0.0121545726398189	-0.488191843830183	-0.111771682156619	-0.870301383517565	-0.207250363081491	0.438930449579596	-0.0944947329027455	-0.0450223409195817	7.77540041918591	0.41108864794427	-0.557295291384169	-0.450983823508659	0.419933518618037	-0.615206911225841	1.23312401439627	0.912201314677144	-0.325531033300208	0.616557414775931	-0.0188044860222256	-1.56610608569919	-0.192812189373594	0.260415557117415	-0.909480977586778	-0.515876977622569	-0.0162677292917124	4.71970884096485	0.267225301125211	0.0753827316105704	0.174051051197946	0.543372853811134	-0.124631157430523	0.264042258014869	0.0986539016726684
"79"	"YBL029W"	-0.583065580127306	-0.390764469669799	0.737917305373588	0.294490306992459	0.938868636634765	0.622653712364731	-0.214431969839954	0.613000215036326	-0.144535754435999	-0.0405745674986699	0.544336095648576	-0.0532592344463939	-0.817007046664092	-0.332111242337464	0.216325840065122	-0.430333381656596	-0.18224989191513	0.736325984030699	0.205219593228836	0.231305827717807	-0.483082725299507	-0.0514527576487817	-0.743152653898399	1.1429035029628	0.580012261950432	-0.643249631900962	0.0333042768825928	-0.880118301442916	-0.0543284117901531	-0.756312201915493	-0.379210441808477	-0.461252522757717	0.31008220091345	0.202452511349933	0.173620406767744	-0.467734876757048	0.381183131555451	-0.887407689944515	-0.614930213226505	0.159364119843748
"87"	"YBL046W"	-0.0850696653114442	-0.174436738334068	-0.623644366301633	-0.454306033307445	0.0566241563051067	-0.837411987901433	-0.624819930910026	-0.12086001597885	-0.395113395646918	-0.218361206882579	-0.248375513072621	-0.704271414182754	0.0226771522823586	-0.0130207466487615	-0.225628074328311	0.282140338105676	-0.0782013524604141	-0.347912545768492	0.0380901052189021	-0.615600430587653	-0.221848242957608	-0.370129511786281	-0.791277759330006	-0.316812687303226	-0.677624546989224	0.161963326831581	-1.06669509762913	0.125478867381618	-0.36226916360935	-0.0701039583996691	0.127040575290004	0.0564956710149639	0.0753863288345775	-0.722150251792577	-0.182799715119334	-0.252347958117149	-0.344819905019694	-0.580988228320489	-0.660181260097046	-0.159960203006537
"90"	"YBL051C"	0.131871319427475	-0.247996890495993	0.647192371393208	-0.176579144991237	-0.158863372290771	0.725465937401783	0.0837170176708484	-0.0818902776512534	0.120206517269106	0.529058760896713	0.404039341416203	0.144311185727666	-0.205238058767653	-0.206677353100808	0.0905289601499698	-1.99493146103621	0.397236444532324	-0.599971973303218	0.48192754456272	0.649120212019744	0.75016926150222	-0.27550711623725	-0.159427275625139	0.218590633159098	1.2713899175158	-1.13130286305954	-1.04383132477383	-1.72176127452622	0.0501560816866164	-2.90860434444259	-0.599357533810527	-0.00263780552626524	0.719710141513422	0.213770342387599	0.00155252689836369	0.417369066199166	0.766697854037091	0.632578970147371	0.723360017614888	-0.199201278093881
"94"	"YBL055C"	0.00966549437410037	-0.0947072678259561	1.04447577385681	0.0716622313830591	0.0979991494969243	-0.0392990261182125	0.0688920102953976	0.0462879000960257	-0.0490553948518548	-0.535839131394056	-0.374701055400449	-0.170726525345423	-0.233914208320234	-0.142627305565867	-0.0044885181260843	0.494999617130378	0.195685455645934	0.186838938084006	-0.359303525397675	0.35084899576482	-0.086316149543217	-0.366133691587361	0.975577012504703	-0.589868279964525	0.291692838597572	0.324093052634182	0.258956967254745	-0.252407585215463	0.159936464157198	-0.634272744037478	-0.634659467196637	0.0192157614454474	0.379553195572549	-0.306027136425937	0.103000976325298	0.410158209096124	0.361477939687383	-0.348013578292715	-0.214454368735348	0.270752861050309
"96"	"YBL057C"	-0.131986004886542	-0.110343651374178	0.179573185752034	0.110471216260645	0.0476375608817669	0.239130106274765	0.378310440865544	0.0937997114355829	0.153653286474331	0.105783785125464	0.266914000693041	0.0464934685345213	-0.48866642602419	0.0306397588302902	0.110370527821008	0.705039107773781	0.0123113333368458	0.0413636091648462	0.00591229095851833	-0.11921635210481	0.13471706750578	0.169153573090354	0.303146664368608	0.0487837028519176	0.196867729136884	-1.65211974453393	-0.174422333252071	0.0169740974137387	0.1032876158362	0.0876347865074313	0.0781584498814383	-0.0924079887899753	0.292480251643148	0.128881959484935	-0.0206166936903898	0.0316487520584223	-0.299688753829968	0.120435232885208	-0.0545257156512945	-0.210809357883022
"97"	"YBL059W"	-0.0335068031510654	-0.0910127086708485	-0.102818710109238	0.0587613600937846	-0.0956978557480054	0.120702009249844	-0.0398105219038184	0.00579404617353131	-0.625734864098408	0.249447875667552	0.297535261127921	-0.124432125649218	-0.309913979480854	0.0878359197079989	-0.0547564308375723	-0.057486840536378	-0.19531853363004	0.378926349608516	0.189182355640043	-0.183666543953637	-0.510602464276173	-0.139049096999598	0.452759671180157	0.301297597459425	-0.415313741612589	0.0493452437739632	0.396969469248858	-0.00152566750096168	-0.0674001734740161	-0.367855059675944	0.0271553381839635	-0.0141184279002864	-0.103603196485115	-0.513416341004792	0.0943394822652043	0.276862371973807	0.0901354057069152	0.145274778405128	0.202166048367588	-0.12129181949455
"102"	"YBL064C"	-0.117835555455863	-0.094990790459724	-0.415681762407222	0.0509642886834817	-0.133941323432636	-0.134211906523422	-0.212569892020481	0.0612047318847582	-0.0672987151387283	-0.0058002038013767	0.267651129760725	-0.0973738634578423	-0.256555363671786	-0.00220587301695298	-0.10937345409637	0.88168020136556	-0.270917913025605	-0.139730539423987	0.0745302979315291	-0.545144175076933	-0.0997751934166029	0.404129224099656	-1.55610246294216	0.238791032724627	-0.618184508386864	0.322604675165506	-1.44094483019686	-1.00600565946575	0.112071136537133	-1.30460513604396	0.445061945653647	-0.252092447183086	0.369936853350717	0.0887335276779111	0.0410697085269971	-0.0966818003894916	-0.429867806559866	-0.0658970305876744	-0.891301682976939	0.331092865549258
"105"	"YBL067C"	-0.221121880516432	-0.0177721821823027	-0.871225232770818	0.0731478083290386	0.0676814918672767	0.417111755416765	0.156225282594453	-0.383753202715148	-0.214931493919182	0.43208942596479	0.24065369528095	-0.0141385291271103	-0.0294706400218645	0.054773979818195	-0.444443217492672	-0.40064885981196	-0.125618380940698	-0.361414677612576	0.0413301893496839	-0.188243597253169	-0.152422742420462	0.511129917905145	-0.490808455316572	0.158288335787677	0.0877456239588147	0.0486306345466192	-0.0213503781979716	0.420569201738789	-0.296880723623314	0.492204042896121	0.00209000591457195	-0.170191926037154	0.466302158491658	-0.486326382644085	-0.011536202648409	-0.285172496385969	-0.56529551441909	-0.347841835222091	-0.00687031935005202	-0.209068682234479
"107"	"YBL069W"	0.221981155771658	-0.112236504219173	0.342361716638155	0.000788856216005151	0.175625648464468	0.288559613359149	0.216335347284909	0.173332839713749	0.174068052199172	0.284316917334024	0.296269446889901	-0.178400042301086	-0.499295098556094	-0.00529264510814439	0.119086599119319	-1.685922876655	-0.0302389992643561	0.123988110608838	-0.0653252246218187	0.433771928426127	0.144449000118255	-0.319985423819495	0.711530422093846	0.143164337053633	0.253655632475798	0.179750910292344	0.734262822160359	0.0143870093806946	-0.0545591211877751	-0.0687481855158477	-0.373958105971599	-0.0240623870456741	-0.494719397141526	0.171362729425251	0.387882812142405	0.0467599650086487	0.239987719025221	0.136420149541646	0.511890955922469	0.207126915895631
"110"	"YBL072C"	0.344760909549195	0.246214725856171	0.634103596062929	0.0545429940234141	-0.0423473042344184	0.0723823708125425	-0.294972672868757	-0.0757468328653178	0.607436506953231	1.0823169530438	0.372680325940552	0.606444260492155	0.548245730380963	0.140072593222386	0.100322679637097	2.12353697762134	-0.251502125128222	0.595941322893308	0.469280944059216	0.193614613583131	1.34412754110461	1.00007452683771	0.320297921244453	0.329410605973498	0.923652049215956	1.24427602529895	1.36372758744444	0.899690957592742	0.337323589188733	1.04320158644293	0.577774086361541	-0.0265220175031301	1.9000680578207	0.190407417322075	0.124421248858801	-0.648837171401891	-0.535102210854275	0.462277586130682	0.108842717935516	0.271862118180378
