"gene"	"DMSO"
"673"	"YDR242W"	0.240282488450812
"674"	"YDR244W"	0.342800842617828
"675"	"YDR245W"	-0.0271212215066756
"676"	"YDR247W"	0.326122835139934
"677"	"YDR248C"	-0.0768460386497298
"678"	"YDR249C"	-0.0853593804634463
"679"	"YDR250C"	0.25428524299786
"680"	"YDR251W"	0.0503631378111814
"681"	"YDR252W"	-0.581654292781611
"682"	"YDR253C"	0.255547255983558
"683"	"YDR254W"	0.24352734183387
"684"	"YDR255C"	0.00156357055080799
"685"	"YDR256C"	-0.180601613238864
"686"	"YDR257C"	-0.29618414576324
"687"	"YDR258C"	-0.0765263536410954
"688"	"YDR259C"	-0.12559088564384
"689"	"YDR261C"	-0.126296738235637
"690"	"YDR262W"	-0.12624341436142
"691"	"YDR263C"	0.0640607342001064
"692"	"YDR265W"	0.136243693359317
"693"	"YDR266C"	-0.114041200537214
"694"	"YDR269C"	0.156495099387979
"695"	"YDR272W"	0.111945919948585
"696"	"YDR273W"	0.146310502055809
"697"	"YDR275W"	0.0158849287349923
"698"	"YDR276C"	1.28998226708031
"699"	"YDR277C"	0.361366368143938
"700"	"YDR278C"	0.291671227682341
"701"	"YDR281C"	0.309157029752687
"702"	"YDR285W"	-0.419458198220257
"703"	"YDR289C"	0.88051433330651
"704"	"YDR290W"	0.354532511871815
"705"	"YDR291W"	-0.175354549011199
"706"	"YDR293C"	-0.496160677299723
"707"	"YDR294C"	0.216388915967935
"708"	"YDR297W"	-0.0258036602848183
"709"	"YDR304C"	0.444822574222252
"710"	"YDR305C"	0.307755461465577
"711"	"YDR306C"	-0.0099787284658139
"712"	"YDR307W"	0.0193599866350763
"713"	"YDR309C"	-0.572913661947209
"714"	"YDR310C"	0.587602640815555
"715"	"YDR312W"	0.135593631957928
"716"	"YDR313C"	-0.0656006222223137
"717"	"YDR314C"	0.183503271251071
"718"	"YDR316W"	0.170182086769305
"719"	"YDR317W"	-0.288171466741373
"720"	"YDR319C"	-0.107342624503191
"721"	"YDR320C"	0.740730986936264
"722"	"YDR321W"	-0.0360761517309144
"723"	"YDR326C"	1.18542226181187
"724"	"YDR329C"	0.368839876397785
"725"	"YDR330W"	0.104753511626582
"726"	"YDR333C"	0.25361113571215
"727"	"YDR334W"	-4.05149945777375
"728"	"YDR335W"	0.176085758862614
"729"	"YDR336W"	0.346132811588317
"730"	"YDR338C"	-0.126377645709503
"731"	"YDR340W"	2.22671617373245
"732"	"YDR344C"	0.0335383061526713
"733"	"YDR345C"	0.257658798508963
"734"	"YDR346C"	-0.779896544774601
"735"	"YDR349C"	0.0239410342521768
"736"	"YDR351W"	-0.122472814236452
"737"	"YDR352W"	0.0365478922810404
"738"	"YDR354W"	0.455518638787458
"739"	"YDR358W"	-0.25166669787969
"740"	"YDR359C"	-1.06812997438436
"741"	"YDR360W"	0.142111127391785
"742"	"YDR363W"	-0.0758993778182534
"743"	"YDR368W"	-0.212084962739919
"744"	"YDR370C"	-0.0141970179996006
"745"	"YDR371W"	0.0207168483035982
"746"	"YDR372C"	0.395705525908794
"747"	"YDR375C"	0.141297648909926
"748"	"YDR378C"	-2.36168317346665
"749"	"YDR383C"	0.423702645260053
"750"	"YDR385W"	-1.03281249273071
"751"	"YDR386W"	-0.245810540957071
"752"	"YDR388W"	0.336158779580963
"753"	"YDR389W"	0.485320845444172
"754"	"YDR393W"	1.16827189520888
"755"	"YDR395W"	0.256358761146993
"756"	"YDR400W"	-0.204847671002193
"757"	"YDR402C"	0.0555903348267908
"758"	"YDR403W"	-0.110307034749213
"759"	"YDR406W"	-0.0978060538296516
"760"	"YDR408C"	-1.54992827308314
"761"	"YDR409W"	-0.553495369133582
"762"	"YDR411C"	-0.0689022783084946
"763"	"YDR414C"	0.108761395359905
"764"	"YDR415C"	-0.16869918037556
"765"	"YDR421W"	-0.0348439502569316
"766"	"YDR423C"	-0.219032962274521
"767"	"YDR424C"	0.339945379992632
"768"	"YDR425W"	-0.164497745750709
"769"	"YDR426C"	0.14606263489021
"770"	"YDR428C"	-0.0762222392159184
"771"	"YDR430C"	0.0474330989609263
"772"	"YDR431W"	-0.0258173821832004
"773"	"YDR435C"	0.0511874476846687
"774"	"YDR436W"	-0.272843496045664
"775"	"YDR440W"	-0.467291479848233
"776"	"YDR441C"	0.182885968974932
"777"	"YDR445C"	0.286628063721578
"778"	"YDR451C"	-1.3933076920761
"779"	"YDR452W"	-0.684281060815978
"780"	"YDR455C"	-0.714873578151483
"781"	"YDR458C"	-0.259667283755984
"782"	"YDR459C"	-0.883512015255181
"783"	"YDR461W"	0.185996393340324
"784"	"YDR463W"	0.0101283789105213
"785"	"YDR465C"	-0.015540057088234
"786"	"YDR466W"	-1.11650854328217
"787"	"YDR467C"	-1.10744444447177
"788"	"YDR474C"	0.301681394421822
"789"	"YDR475C"	0.279336771813644
"790"	"YDR476C"	-0.123310944164772
"791"	"YDR477W"	0.453179426300345
"792"	"YDR479C"	1.19441091318593
"793"	"YDR480W"	-0.283142144496651
"794"	"YDR481C"	0.252996593439135
"795"	"YDR482C"	-0.0117451728120298
"796"	"YDR483W"	0.053656467818572
"797"	"YDR485C"	-5.32703020135281
"798"	"YDR486C"	-0.0663298193602799
"799"	"YDR488C"	0.231113572223803
"800"	"YDR490C"	-0.498907302665243
"801"	"YDR491C"	-0.253647138175752
"802"	"YDR492W"	-0.297161608476623
"803"	"YDR493W"	-0.151819929239648
"804"	"YDR497C"	0.208029990838487
"805"	"YDR501W"	-0.208337003694727
"806"	"YDR502C"	0.00737973810681264
"807"	"YDR503C"	-0.977372786604194
"808"	"YDR504C"	-0.403793362457529
"809"	"YDR505C"	-0.176161463278828
"810"	"YDR508C"	-0.183477361864718
"811"	"YDR509W"	-0.182531093674996
"812"	"YDR511W"	-0.299312971393334
"813"	"YDR512C"	0.356627645144812
"814"	"YDR513W"	0.00542074137168149
"815"	"YDR515W"	0.0555263718966018
"816"	"YDR516C"	-0.302830378539312
"817"	"YDR517W"	0.00525888200652234
"818"	"YDR519W"	-0.213714010491244
"819"	"YDR520C"	-0.120473002434615
"820"	"YDR522C"	0.343747364811355
"821"	"YDR524C"	-0.142106672425894
"822"	"YDR525W-A"	-0.119272982985196
"823"	"YDR525W"	0.0499651268487294
"824"	"YDR528W"	-0.142272877688692
"825"	"YDR530C"	-0.0759502899559552
"826"	"YDR533C"	0.218402975181919
"827"	"YDR534C"	-0.229323928331804
"828"	"YDR535C"	-0.450209036660154
"829"	"YDR536W"	-0.238120882483998
"830"	"YDR537C"	-0.20586791339769
"831"	"YDR538W"	-0.153336956178528
"832"	"YDR539W"	-0.017632687246014
"833"	"YDR540C"	-0.183237251750374
"834"	"YDR541C"	-0.110806759498584
"835"	"YEL001C"	-0.356015961049733
"836"	"YEL003W"	0.157064501419306
"837"	"YEL004W"	0.0690194157181118
"838"	"YEL005C"	0.135520678449082
"839"	"YEL006W"	0.153492581935291
"840"	"YEL007W"	-0.392070510914237
"841"	"YEL008W"	-0.468511245816614
"842"	"YEL010W"	-0.460570321073473
"843"	"YEL011W"	-0.352975026647675
"844"	"YEL012W"	-0.758034895108142
"845"	"YEL013W"	0.269457623083926
"846"	"YEL014C"	-0.0152275858725799
"847"	"YEL015W"	0.120752977487205
"848"	"YEL016C"	-0.0594611528250148
"849"	"YEL017C-A"	-0.262138393483266
"850"	"YEL017W"	-0.507458015454968
"851"	"YEL020C"	-0.0116385892768217
"852"	"YEL023C"	-0.0566776911929621
"853"	"YEL025C"	-0.416180236195514
"854"	"YEL028W"	-0.272076492938829
"855"	"YEL031W"	1.18697178397233
"856"	"YEL033W"	-0.400046317075391
"857"	"YEL037C"	-0.591362019397782
"858"	"YEL038W"	-0.148755769695963
"859"	"YEL039C"	-0.0944333012344574
"860"	"YEL042W"	-0.221376627447384
"861"	"YEL043W"	0.0519838013183032
"862"	"YEL047C"	-0.599953005550835
"863"	"YEL048C"	-0.146375481675358
"864"	"YEL049W"	0.140640481795665
"865"	"YEL052W"	-0.150823484421894
"866"	"YEL053C"	0.196006810755267
"867"	"YEL056W"	-0.320059521756113
"868"	"YEL059W"	-0.313681269444683
"869"	"YEL061C"	0.595286552573668
"870"	"YEL063C"	1.59433916214582
"871"	"YEL065W"	-0.0660165588203301
"872"	"YEL066W"	-0.447339590839278
"873"	"YEL067C"	-0.162610178223584
"874"	"YEL068C"	-0.47962864499807
"875"	"YEL071W"	0.48982930770204
"876"	"YER001W"	0.504532455515039
"877"	"YER005W"	-0.265421379059241
"878"	"YER007C-A"	0.486572938490109
"879"	"YER007W"	-0.126353161857104
"880"	"YER010C"	0.174439877522257
"881"	"YER011W"	0.635618286298584
"882"	"YER016W"	0.0228258932433466
"883"	"YER019C-A"	-0.176645740466684
"884"	"YER019W"	0.0410709786602143
"885"	"YER020W"	0.350226706336571
"886"	"YER024W"	-0.0437723430022995
"887"	"YER027C"	0.0776001257883027
"888"	"YER028C"	-0.0934357963634778
"889"	"YER030W"	0.254412259256943
"890"	"YER032W"	0.109814346659678
"891"	"YER033C"	0.548212339203227
"892"	"YER034W"	0.129335585977322
"893"	"YER035W"	-0.00553175355254382
"894"	"YER038W-A"	-0.0949957312281782
"895"	"YER039C-A"	-0.0626547538400825
"896"	"YER041W"	0.700268147019485
"897"	"YER042W"	0.162031728419904
"898"	"YER045C"	-0.0091103759326122
"899"	"YER046W-A"	3.62070247280641
"900"	"YER046W"	-0.0259116097977604
"901"	"YER047C"	-2.7324999820781
"902"	"YER048C"	-0.383046770975793
"903"	"YER052C"	-1.76885083509817
"904"	"YER053C"	0.140696757927494
"905"	"YER054C"	-0.294473355758277
"906"	"YER056C-A"	-0.0036880124720385
"907"	"YER056C"	0.561694467926316
"908"	"YER057C"	0.241664022390257
"909"	"YER059W"	0.410200156299732
"910"	"YER060W-A"	0.0559773349631799
"911"	"YER060W"	-0.0121028620946364
"912"	"YER062C"	-0.256211829448681
"913"	"YER063W"	0.154728142057693
"914"	"YER064C"	-0.169343703761816
"915"	"YER065C"	-0.163739784291397
"916"	"YER066C-A"	-0.0972973321578597
"917"	"YER066W"	-0.782574674356076
"918"	"YER067C-A"	0.137416868408046
"919"	"YER067W"	-0.17046315272175
"920"	"YER071C"	-0.274996586804256
"921"	"YER072W"	-0.309726888534361
"922"	"YER073W"	-0.135521995291287
"923"	"YER074W"	0.512845345005687
"924"	"YER075C"	-0.194040447816236
"925"	"YER078C"	0.0353794427024471
"926"	"YER079W"	0.0364226850031959
"927"	"YER080W"	0.266118327138989
"928"	"YER081W"	-0.0144523104837533
"929"	"YER083C"	-0.082222372960533
"930"	"YER084W"	0.220157597331991
"931"	"YER085C"	-0.378895836544461
"932"	"YER087C-A"	0.173128189588352
"933"	"YER088C"	-0.237838323758251
"934"	"YER089C"	0.0857184864801219
"935"	"YER090W"	0.472945465657376
"936"	"YER091C-A"	0.27136919596221
"937"	"YER091C"	-0.705650219855654
"938"	"YER092W"	0.791986794372109
"939"	"YER093C-A"	-0.181335239871123
"940"	"YER095W"	-0.337665009721654
"941"	"YER096W"	-0.0486872142766064
"942"	"YER097W"	-0.307405279777125
"943"	"YER098W"	0.204697256306771
"944"	"YER106W"	0.0616518042799276
"945"	"YER108C"	-0.213151826425733
"946"	"YER109C"	0.089804984331455
"947"	"YER111C"	-0.587678587785603
"948"	"YER113C"	0.171828020167365
"949"	"YER114C"	-0.207883074883927
"950"	"YER115C"	-0.0919565908316289
"951"	"YER116C"	0.844328458610875
"952"	"YER118C"	-0.275835429220106
"953"	"YER119C-A"	0.336965658489037
"954"	"YER119C"	0.187826637333635
"955"	"YER120W"	0.395997891531136
"956"	"YER121W"	-0.181804278957667
"957"	"YER123W"	0.259948203413144
"958"	"YER124C"	-0.150062476626136
"959"	"YER128W"	-0.00947168175877205
"960"	"YER129W"	1.1943108094285
"961"	"YER130C"	3.16468902769959
"962"	"YER131W"	0.00311526730492933
"963"	"YER132C"	-0.140827133277431
"964"	"YER134C"	0.0449912829536209
"965"	"YER135C"	-0.249293708074443
"966"	"YER137C"	-0.332889730563587
"967"	"YER139C"	-0.219998654019221
"968"	"YER140W"	-0.141283930597288
"969"	"YER142C"	-0.072771464183294
"970"	"YER143W"	-0.308171828347879
"971"	"YER144C"	0.185081082407307
"972"	"YER145C"	-0.423994321373522
"973"	"YER149C"	-0.0186315433057543
"974"	"YER150W"	-0.130219850464996
"975"	"YER151C"	0.62226183174441
"976"	"YER152C"	0.111656950560249
"977"	"YER153C"	-0.277454363601067
"978"	"YER155C"	0.326224421987846
"979"	"YER156C"	-2.42311159227765
"980"	"YER158C"	-0.236526475279473
"981"	"YER161C"	2.75169686051281
"982"	"YER162C"	0.091733172034249
"983"	"YER163C"	-0.25085744891395
"984"	"YER164W"	-0.393329417739514
"985"	"YER166W"	-0.462689666406483
"986"	"YER167W"	-0.427887090653861
"987"	"YER170W"	-0.504909702189847
"988"	"YER173W"	-0.879451135769805
"989"	"YER174C"	-0.356774848420142
"990"	"YER175C"	-0.50222242222652
"991"	"YER176W"	-0.490425161197844
"992"	"YER177W"	0.00727112187010681
"993"	"YER178W"	0.336419902404075
"994"	"YER179W"	-0.220065467093659
"995"	"YER180C"	-0.267411063678174
"996"	"YER181C"	-0.224825413486937
"997"	"YER182W"	0.242752633859394
"998"	"YER183C"	-0.330019589682405
"999"	"YER184C"	-0.337029389763388
"1000"	"YER185W"	-0.37300651228741
"1001"	"YER186C"	0.0256929230487902
"1002"	"YER187W"	-0.28272559611375
"1003"	"YER188W"	-0.0174332735696425
"1004"	"YFL001W"	0.848522860107076
"1005"	"YFL003C"	-0.120754213520439
"1006"	"YFL004W"	0.124271695270491
"1007"	"YFL006W"	-0.327702118846355
"1008"	"YFL007W"	-0.13803435808603
"1009"	"YFL010C"	-0.242726795153311
"1010"	"YFL010W-A"	0.15447714219801
"1011"	"YFL011W"	0.202493303620298
"1012"	"YFL012W"	-0.551037811123544
"1013"	"YFL013C"	0.265529729392242
"1014"	"YFL013W-A"	-0.026771364571095
"1015"	"YFL014W"	0.108746007362297
"1016"	"YFL015C"	-0.114661792819754
"1017"	"YFL018C"	0.10907653646965
"1018"	"YFL019C"	-0.360889742314545
"1019"	"YFL021W"	-0.0238698747043697
"1020"	"YFL025C"	0.952836252804007
"1021"	"YFL027C"	0.248752129897989
"1022"	"YFL028C"	-0.42590448767763
"1023"	"YFL030W"	0.0300365459228208
"1024"	"YFL031W"	-0.290098876083618
"1025"	"YFL032W"	-1.69017013748043
"1026"	"YFL033C"	0.0588035318603453
"1027"	"YFL034W"	-0.367212312540278
"1028"	"YFL035C-B"	0.358437424375199
"1029"	"YFL040W"	-0.0515184938637765
"1030"	"YFL041W"	-0.332765516909485
"1031"	"YFL042C"	-0.239955024503352
"1032"	"YFL043C"	0.328530225746103
"1033"	"YFL044C"	-0.324705491483084
"1034"	"YFL046W"	-0.264716589620959
"1035"	"YFL047W"	-0.150546437537417
"1036"	"YFL048C"	0.0180277752539064
"1037"	"YFL049W"	-0.0841840735325103
"1038"	"YFL050C"	-0.0487846289205909
"1039"	"YFL051C"	0.0630440183996527
"1040"	"YFL052W"	-0.132991318696665
"1041"	"YFL053W"	0.032915101346818
"1042"	"YFL054C"	-0.0432276476205404
"1043"	"YFL055W"	-0.254603730684849
"1044"	"YFL056C"	-0.522130436406125
"1045"	"YFL063W"	0.0984275776161264
"1046"	"YFR006W"	-0.0523238443824218
"1047"	"YFR007W"	0.17239032380156
"1048"	"YFR008W"	0.384732285874789
"1049"	"YFR009W"	0.489835695694863
"1050"	"YFR010W"	0.247516337504754
"1051"	"YFR011C"	-0.0665407938232373
"1052"	"YFR012W"	0.159727499089737
"1053"	"YFR013W"	-0.410737229262258
"1054"	"YFR014C"	0.13993719980606
"1055"	"YFR016C"	0.100684783123575
"1056"	"YFR017C"	-0.0885187412353031
"1057"	"YFR018C"	-0.138455355968738
"1058"	"YFR021W"	0.390057935931149
"1059"	"YFR022W"	-0.238261138235279
"1060"	"YFR023W"	-0.347732171848366
"1061"	"YFR024C-A"	0.18505309104567
"1062"	"YFR024C"	-0.113636658477368
"1063"	"YFR026C"	-0.139629547545102
"1064"	"YFR031C-A"	0.0681986057002216
"1065"	"YFR032C-A"	0.148790802327473
"1066"	"YFR032C"	0.0146518570504906
"1067"	"YFR033C"	0.0648861752574098
"1068"	"YFR034C"	1.46720646205363
"1069"	"YFR038W"	-0.132848481086109
"1070"	"YFR039C"	-0.230744351117949
"1071"	"YFR040W"	0.163780105714247
"1072"	"YFR041C"	-0.349235646899624
"1073"	"YFR044C"	-0.671125785158501
"1074"	"YFR045W"	-0.397891640783038
"1075"	"YFR046C"	-0.335553235534597
"1076"	"YFR047C"	-0.0131925931766358
"1077"	"YFR048W"	1.27038379634943
"1078"	"YFR053C"	-0.147280659423759
"1079"	"YFR054C"	-0.0786520036895314
"1080"	"YFR056C"	-0.535007474207202
"1081"	"YGL002W"	-0.141400546842304
"1082"	"YGL004C"	1.03113540713571
"1083"	"YGL005C"	1.78997588737144
"1084"	"YGL006W"	0.278116733942835
"1085"	"YGL007W"	0.139784261053316
"1086"	"YGL009C"	1.51499971437844
"1087"	"YGL010W"	1.11937265199399
"1088"	"YGL015C"	1.23322574316238
"1089"	"YGL016W"	-0.210032399793115
"1090"	"YGL017W"	1.41448283485485
"1091"	"YGL019W"	1.12822139293441
"1092"	"YGL020C"	0.287359240195108
"1093"	"YGL021W"	0.118112442168941
"1094"	"YGL023C"	0.207076934990136
"1095"	"YGL027C"	1.1140349322577
"1096"	"YGL028C"	0.0158720454858116
"1097"	"YGL029W"	0.474020900815091
"1098"	"YGL031C"	-0.0095801728152547
"1099"	"YGL032C"	-0.0892315741261471
"1100"	"YGL035C"	0.0986104849409082
"1101"	"YGL036W"	0.650006567249652
"1102"	"YGL037C"	-0.0575999864497845
"1103"	"YGL039W"	-0.0656495680526906
"1104"	"YGL043W"	-0.134024356935852
"1105"	"YGL045W"	0.311675791647646
"1106"	"YGL046W"	0.27185518058906
"1107"	"YGL049C"	0.01439141186858
"1108"	"YGL050W"	0.125141498975827
"1109"	"YGL051W"	0.0805796379140478
"1110"	"YGL053W"	-0.212175537132507
"1111"	"YGL054C"	-0.199030064591391
"1112"	"YGL056C"	-0.00593005932690713
"1113"	"YGL057C"	-0.0892525756595063
"1114"	"YGL059W"	-0.0709930981256405
"1115"	"YGL060W"	-0.776275730597605
"1116"	"YGL062W"	0.147436567057936
"1117"	"YGL063W"	0.247465423726502
"1118"	"YGL066W"	0.258208335892035
"1119"	"YGL067W"	0.0777532347322852
"1120"	"YGL077C"	-0.0798811748597083
"1121"	"YGL078C"	0.234660544871311
"1122"	"YGL079W"	0.078965821530628
"1123"	"YGL080W"	0.00988057421139561
"1124"	"YGL081W"	0.447283995797641
"1125"	"YGL082W"	0.575231930451727
"1126"	"YGL083W"	0.200517041954028
"1127"	"YGL084C"	0.909734524546587
"1128"	"YGL085W"	0.130599120800161
"1129"	"YGL086W"	-0.0450841028621046
"1130"	"YGL087C"	-0.149366505762403
"1131"	"YGL089C"	0.244814531795711
"1132"	"YGL090W"	-0.115491368512863
"1133"	"YGL094C"	-0.00244668270490177
"1134"	"YGL096W"	0.138832214564431
"1135"	"YGL101W"	1.68959364791948
"1136"	"YGL105W"	1.3950711864502
"1137"	"YGL108C"	-0.218621140774566
"1138"	"YGL109W"	-0.00159054081020331
"1139"	"YGL110C"	0.589756429775359
"1140"	"YGL114W"	0.101335071149991
"1141"	"YGL115W"	0.482707402508401
"1142"	"YGL117W"	-0.261290457642732
"1143"	"YGL121C"	0.179382340682951
"1144"	"YGL124C"	0.494528405352141
"1145"	"YGL125W"	1.56391211897554
"1146"	"YGL126W"	0.160306573344266
"1147"	"YGL131C"	0.377577217407915
"1148"	"YGL132W"	-0.18207686217064
"1149"	"YGL136C"	-0.441529468812186
"1150"	"YGL138C"	-0.286092640430857
"1151"	"YGL139W"	-0.0107316666271742
"1152"	"YGL140C"	-0.119415971278435
"1153"	"YGL141W"	0.1620376963187
"1154"	"YGL144C"	0.03337178635964
"1155"	"YGL146C"	-0.570480588207847
"1156"	"YGL147C"	0.827149006722353
"1157"	"YGL148W"	1.2521100123735
"1158"	"YGL149W"	0.545181488179943
"1159"	"YGL151W"	-0.104233052363734
"1160"	"YGL152C"	0.43539176793205
"1161"	"YGL153W"	-0.0513587658414937
"1162"	"YGL154C"	1.51043281243626
"1163"	"YGL156W"	-0.154049306241546
"1164"	"YGL157W"	-0.107895578017644
"1165"	"YGL158W"	-0.208787913994249
"1166"	"YGL159W"	-0.0662056955360346
"1167"	"YGL160W"	-0.243393058537933
"1168"	"YGL161C"	0.0362372156367984
"1169"	"YGL162W"	-0.0112036696591472
"1170"	"YGL163C"	-0.234582648212309
"1171"	"YGL164C"	-0.0285999923686703
"1172"	"YGL165C"	-0.0632867708001512
"1173"	"YGL166W"	-0.0799984002302239
"1174"	"YGL167C"	2.07220933732658
"1175"	"YGL170C"	-0.143261174163543
"1176"	"YGL173C"	1.74793028942854
"1177"	"YGL175C"	0.192261826372446
"1178"	"YGL177W"	-0.732439483882165
"1179"	"YGL179C"	-0.0268002101898971
"1180"	"YGL180W"	0.0577904523896188
"1181"	"YGL181W"	0.019959773823943
"1182"	"YGL194C"	1.20844289778005
"1183"	"YGL195W"	1.14176923463492
"1184"	"YGL196W"	-0.276659262041599
"1185"	"YGL197W"	0.195291590395935
"1186"	"YGL198W"	-0.948583899286353
"1187"	"YGL199C"	-0.319376162009731
"1188"	"YGL202W"	-0.149105644498096
"1189"	"YGL205W"	0.158601403514673
"1190"	"YGL208W"	-0.152053148964942
"1191"	"YGL209W"	0.124267149872508
"1192"	"YGL210W"	-0.0151718096908042
"1193"	"YGL211W"	0.997419050223945
"1194"	"YGL212W"	0.476381899867898
"1195"	"YGL213C"	0.271852782835826
"1196"	"YGL214W"	0.498171179691116
"1197"	"YGL215W"	-0.00250606477599939
"1198"	"YGL216W"	0.0662189145485484
"1199"	"YGL217C"	-0.286717344733004
"1200"	"YGL219C"	-0.150861730793147
"1201"	"YGL221C"	0.164645020453827
"1202"	"YGL222C"	-0.239205223638396
"1203"	"YGL224C"	-0.302711380611071
"1204"	"YGL226C-A"	0.103191943569433
"1205"	"YGL228W"	-0.2506397455145
"1206"	"YGL230C"	-0.158837422220861
"1207"	"YGL231C"	-0.470616650365646
"1208"	"YGL232W"	0.00742483915098292
"1209"	"YGL234W"	-0.171966738470368
"1210"	"YGL235W"	-0.156628918349187
"1211"	"YGL237C"	-0.379525056271394
"1212"	"YGL241W"	-0.174554185702661
"1213"	"YGL242C"	-0.343355939527611
"1214"	"YGL243W"	-0.363648583109703
"1215"	"YGL244W"	-0.648182653966705
"1216"	"YGL248W"	-0.356081993199294
"1217"	"YGL249W"	-0.0556002606924819
"1218"	"YGL250W"	0.857806860458113
"1219"	"YGL251C"	-0.376295582761696
"1220"	"YGL252C"	-0.343730942243518
"1221"	"YGL253W"	-0.273585660270943
"1222"	"YGL254W"	-0.230563047728471
"1223"	"YGL255W"	0.232103114344298
"1224"	"YGL256W"	0.0596253427136302
"1225"	"YGL257C"	6.59376292329678e-05
"1226"	"YGL258W"	-0.177032650088227
"1227"	"YGL259W"	-0.300826535727124
"1228"	"YGL260W"	0.172717059615214
"1229"	"YGL261C"	0.137726640784911
"1230"	"YGL262W"	-0.332946957657129
"1231"	"YGL263W"	-0.104518357893214
"1232"	"YGR001C"	0.379829209374033
"1233"	"YGR003W"	0.13013352352847
"1234"	"YGR004W"	0.36510460675739
"1235"	"YGR008C"	0.0910226751424308
"1236"	"YGR010W"	-0.199760513865616
"1237"	"YGR011W"	0.332222439484854
"1238"	"YGR012W"	-0.30749293866407
"1239"	"YGR014W"	0.37368857244585
"1240"	"YGR015C"	1.2034543315741
"1241"	"YGR016W"	-0.186702632660552
"1242"	"YGR017W"	-0.0539651951088718
"1243"	"YGR018C"	0.0938878130320061
"1244"	"YGR019W"	0.995641749966283
"1245"	"YGR021W"	-0.0525868945952091
"1246"	"YGR022C"	1.51244607945095
"1247"	"YGR023W"	-0.26362730990769
"1248"	"YGR025W"	0.281337251751913
"1249"	"YGR026W"	-0.286239518590138
"1250"	"YGR028W"	0.188353984100055
"1251"	"YGR031W"	-0.170555518661671
"1252"	"YGR032W"	1.45197737358632
"1253"	"YGR033C"	-0.109440332718481
"1254"	"YGR034W"	-0.0906815073432589
"1255"	"YGR035C"	-0.0348673143741252
"1256"	"YGR037C"	0.334649994469457
"1257"	"YGR038W"	-0.0939011554050969
"1258"	"YGR040W"	0.255561157669414
"1259"	"YGR042W"	-0.551631956784628
"1260"	"YGR043C"	-0.359356414489428
"1261"	"YGR044C"	-0.11733758114654
"1262"	"YGR045C"	-0.11006846804987
"1263"	"YGR049W"	-0.186295655542746
"1264"	"YGR050C"	0.175490120168541
"1265"	"YGR051C"	-0.13982892347062
"1266"	"YGR053C"	-0.0355658725477233
"1267"	"YGR055W"	1.31347343313704
"1268"	"YGR058W"	-0.0243489191087381
"1269"	"YGR059W"	0.0366110500490508
"1270"	"YGR061C"	0.233709216088789
"1271"	"YGR066C"	-0.0552337591079961
"1272"	"YGR067C"	0.310351574374143
"1273"	"YGR068C"	0.261132272967884
"1274"	"YGR069W"	-0.461657264530111
"1275"	"YGR070W"	2.46304314987874
"1276"	"YGR071C"	0.308440596083477
"1277"	"YGR072W"	0.224297694296498
"1278"	"YGR077C"	0.367742355746391
"1279"	"YGR078C"	0.703652642226151
"1280"	"YGR079W"	0.26466075707059
"1281"	"YGR080W"	0.107331725641472
"1282"	"YGR084C"	0.236720032050834
"1283"	"YGR085C"	0.580367551697013
"1284"	"YGR086C"	0.275905467788301
"1285"	"YGR087C"	-0.30974757522156
"1286"	"YGR088W"	0.0100068999499289
"1287"	"YGR089W"	0.595135383413374
"1288"	"YGR092W"	-3.83217804601148
"1289"	"YGR093W"	0.387965288273277
"1290"	"YGR096W"	1.39823212463944
"1291"	"YGR097W"	0.190050016172862
"1292"	"YGR100W"	0.544251660027001
"1293"	"YGR101W"	1.25633754280732
"1294"	"YGR106C"	-0.415775510824728
"1295"	"YGR107W"	-0.000522727149925042
"1296"	"YGR108W"	0.00864914267495183
"1297"	"YGR109C"	0.290784187051899
"1298"	"YGR111W"	0.0547901517910634
"1299"	"YGR117C"	-0.0335176616765797
"1300"	"YGR118W"	0.530390287836524
"1301"	"YGR121C"	0.293502521040398
"1302"	"YGR122C-A"	0.201675065955983
"1303"	"YGR122W"	-2.41412607610713
"1304"	"YGR123C"	-0.1088031955921
"1305"	"YGR125W"	0.278929549611464
"1306"	"YGR126W"	-0.0722862902762834
"1307"	"YGR127W"	-0.0434097132874602
"1308"	"YGR129W"	0.244056484638861
"1309"	"YGR130C"	0.0710188274420445
"1310"	"YGR131W"	0.0162327638372866
"1311"	"YGR133W"	0.298962148521586
"1312"	"YGR134W"	0.124108957739682
"1313"	"YGR136W"	-0.220067377438307
"1314"	"YGR137W"	-0.358987499055013
"1315"	"YGR141W"	-0.0450285650567439
"1316"	"YGR142W"	0.15841456248112
"1317"	"YGR143W"	-0.339999673563031
"1318"	"YGR144W"	0.202486279355304
"1319"	"YGR146C"	-0.265292034928067
"1320"	"YGR148C"	1.05371654235835
"1321"	"YGR149W"	-0.0707123921684576
"1322"	"YGR151C"	0.176389501255322
"1323"	"YGR152C"	-0.16796569230759
"1324"	"YGR153W"	2.17170796983413
"1325"	"YGR157W"	0.706918396398185
"1326"	"YGR163W"	0.225750764827247
"1327"	"YGR164W"	-0.433169413631028
"1328"	"YGR168C"	0.298063458288102
"1329"	"YGR169C"	-0.32320056500506
"1330"	"YGR170W"	0.627910262864367
"1331"	"YGR174C"	-0.0467201725356267
"1332"	"YGR177C"	-0.170161682278038
"1333"	"YGR178C"	0.515284408444987
"1334"	"YGR181W"	-0.523381191385923
