"gene"	"Methylimidazole2"
"470"	"YDL091C"	0.102223625410065
"471"	"YDL093W"	0.00852045545993574
"472"	"YDL094C"	-0.0423444259916626
"473"	"YDL096C"	-0.225364326479259
"474"	"YDL100C"	-1.19244147846287
"475"	"YDL104C"	-1.09982656228995
"476"	"YDL106C"	0.130843581456563
"477"	"YDL109C"	0.00571831287106786
"478"	"YDL110C"	0.112015372446483
"479"	"YDL112W"	-0.0940388843567802
"480"	"YDL114W"	0.0943550639535292
"481"	"YDL117W"	-2.27813056277043
"482"	"YDL119C"	0.227534383335547
"483"	"YDL121C"	0.143000064013462
"484"	"YDL122W"	0.109701184953471
"485"	"YDL123W"	-0.0890608102525785
"486"	"YDL127W"	-0.661189069305452
"487"	"YDL128W"	0.41928695681301
"488"	"YDL130W-A"	-0.043281960980646
"489"	"YDL130W"	-0.0141254367397649
"490"	"YDL131W"	-1.06212377954828
"491"	"YDL133C-A"	-0.118550258007331
"492"	"YDL134C"	0.105781359657493
"493"	"YDL136W"	-0.000928284112581924
"494"	"YDL137W"	0.408768201357296
"495"	"YDL142C"	0.000547696073013603
"496"	"YDL144C"	-0.0803691128345413
"497"	"YDL149W"	-0.129919157346762
"498"	"YDL154W"	-0.0504400091466289
"499"	"YDL155W"	0.00505157112023872
"500"	"YDL156W"	-0.106620704502572
"501"	"YDL161W"	0.136354173602093
"502"	"YDL162C"	-0.489750067890217
"503"	"YDL168W"	0.0529706165825072
"504"	"YDL169C"	0.0176301862770582
"505"	"YDL170W"	-0.0925977891782707
"506"	"YDL171C"	-0.0923233449443172
"507"	"YDL172C"	-0.031262742238681
"508"	"YDL173W"	0.177352305906043
"509"	"YDL174C"	-0.0709667749907792
"510"	"YDL175C"	-1.03147324767122
"511"	"YDL177C"	-0.0778320608123857
"512"	"YDL178W"	-0.0957294990525959
"513"	"YDL180W"	-0.0174004152135772
"514"	"YDL182W"	-0.0759728323599483
"515"	"YDL184C"	-0.252079288338402
"516"	"YDL186W"	0.103085289786852
"517"	"YDL187C"	0.0949286044368101
"518"	"YDL188C"	-0.0138048853152587
"519"	"YDL189W"	-0.162394326472805
"520"	"YDL190C"	-1.22947216640695
"521"	"YDL191W"	0.136785186041104
"522"	"YDL194W"	0.644186166647132
"523"	"YDL197C"	-2.69783230139578
"524"	"YDL199C"	-0.0716432607508898
"525"	"YDL200C"	0.00237526715214293
"526"	"YDL201W"	0.0333492102306698
"527"	"YDL203C"	0.138063839159099
"528"	"YDL204W"	-0.057225126314517
"529"	"YDL210W"	0.21371207618628
"530"	"YDL211C"	-0.0551418422416881
"531"	"YDL215C"	-0.0906729869437328
"532"	"YDL218W"	-0.140109666279257
"533"	"YDL219W"	-0.229599369484044
"534"	"YDL223C"	-0.369380989058498
"535"	"YDL224C"	0.00349983995510849
"536"	"YDL226C"	0.025894108730993
