"gene"	"BenzoicAcid"
"665"	"YDR217C"	1.58363718284271
"666"	"YDR218C"	-0.0543106462053241
"667"	"YDR219C"	-0.0933817459268359
"668"	"YDR220C"	0.141223050934178
"669"	"YDR222W"	0.0469962576066235
"670"	"YDR223W"	-0.0390371465519127
"671"	"YDR229W"	-0.242996148366628
"672"	"YDR233C"	-0.243098149079293
"673"	"YDR239C"	-0.0275907258766072
"674"	"YDR241W"	-0.00643925209433413
"675"	"YDR242W"	0.0182442451334959
"676"	"YDR244W"	0.278572428217588
"677"	"YDR245W"	0.285576258345973
"678"	"YDR247W"	0.218496411873564
"679"	"YDR248C"	-0.394302211647444
"680"	"YDR249C"	-0.0658027916471565
"681"	"YDR250C"	-0.0371612377241408
"682"	"YDR251W"	0.108607248330716
"683"	"YDR252W"	0.505348531410814
"684"	"YDR253C"	0.105809917131513
"685"	"YDR254W"	0.0396246649518908
"686"	"YDR255C"	-0.0585848070527051
"687"	"YDR256C"	-0.0234516509163675
"688"	"YDR257C"	0.239372831741412
"689"	"YDR258C"	0.246922464199196
"690"	"YDR259C"	-0.203338513822683
"691"	"YDR260C"	-0.379624395291561
"692"	"YDR261C"	0.235303581892379
"693"	"YDR262W"	-0.140592573621767
"694"	"YDR263C"	0.0197911123577666
"695"	"YDR265W"	-0.0404871457117257
"696"	"YDR266C"	0.294088489894807
"697"	"YDR269C"	0.0537525483054856
"698"	"YDR272W"	0.131504289861632
"699"	"YDR273W"	0.152774832940125
"700"	"YDR275W"	0.108146574441084
"701"	"YDR276C"	0.152422954952242
"702"	"YDR277C"	0.188746870559925
"703"	"YDR278C"	-0.0852954697803171
"704"	"YDR281C"	0.181613170394615
"705"	"YDR285W"	0.344906993482274
"706"	"YDR289C"	-0.182347256327303
"707"	"YDR290W"	-0.035856566039752
"708"	"YDR291W"	0.122246835982583
"709"	"YDR293C"	-0.119665475721463
"710"	"YDR294C"	-0.0352479809356649
"711"	"YDR297W"	0.0552020931911995
"712"	"YDR304C"	0.321874303961807
"713"	"YDR305C"	0.149890811299973
"714"	"YDR306C"	0.0314769412013056
"715"	"YDR307W"	0.0363652086440276
"716"	"YDR309C"	0.014960812610824
"717"	"YDR310C"	-0.18083663444089
"718"	"YDR312W"	0.0700432294889877
"719"	"YDR313C"	-0.0204046849904836
"720"	"YDR314C"	0.121325838508317
"721"	"YDR316W"	-0.0512057239045777
"722"	"YDR317W"	-0.1831421845721
"723"	"YDR319C"	-0.0618772856568746
"724"	"YDR320C"	0.00211875369160654
"725"	"YDR321W"	-0.00115747993578539
"726"	"YDR326C"	-0.127807908987076
"727"	"YDR329C"	-0.00192507323974566
"728"	"YDR330W"	0.0485297767248872
"729"	"YDR333C"	0.166167971746163
"730"	"YDR334W"	-0.0261592540860561
"731"	"YDR335W"	-0.139285104270114
"732"	"YDR336W"	0.637120918511284
"733"	"YDR338C"	-0.212468778312781
"734"	"YDR340W"	0.0859929110270258
"735"	"YDR344C"	-0.0779856110332524
"736"	"YDR345C"	0.133472131978471
"737"	"YDR346C"	0.88826216403322
"738"	"YDR349C"	0.0821312526676507
"739"	"YDR351W"	-0.00904437964969323
"740"	"YDR352W"	0.524991311339457
"741"	"YDR354W"	0.0869959688047121
"742"	"YDR357C"	-1.47261386386442
"743"	"YDR358W"	-0.0529421934254854
"744"	"YDR359C"	0.448334659690796
"745"	"YDR360W"	-0.0924397335930589
"746"	"YDR363W"	-0.207868261567861
"747"	"YDR368W"	-0.31723672977634
"748"	"YDR370C"	0.0389739088721575
"749"	"YDR371W"	0.087478938800971
"750"	"YDR372C"	-0.315972126583403
"751"	"YDR375C"	-0.0552558604236856
"752"	"YDR378C"	1.17431741293537
"753"	"YDR383C"	0.491127339085425
"754"	"YDR385W"	0.388417570224988
"755"	"YDR386W"	0.0641317694411917
"756"	"YDR388W"	0.400889745345949
"757"	"YDR389W"	0.950665777380115
"758"	"YDR393W"	0.0937556254853522
"759"	"YDR395W"	-0.068005098815461
"760"	"YDR400W"	-0.0515676371175833
"761"	"YDR402C"	-0.12246751767515
"762"	"YDR403W"	0.122310759221176
"763"	"YDR406W"	-0.0296522474922585
"764"	"YDR409W"	0.000628423075691398
"765"	"YDR411C"	0.0217666226049618
"766"	"YDR414C"	0.310452977154265
"767"	"YDR415C"	-0.146791527803478
"768"	"YDR421W"	-0.0395818025979367
"769"	"YDR423C"	-0.160838916609308
"770"	"YDR424C"	-0.150871814340552
"771"	"YDR425W"	0.0591174166515207
"772"	"YDR426C"	0.0259085664042822
"773"	"YDR428C"	-0.126988600121089
"774"	"YDR430C"	-0.0291038375593398
"775"	"YDR431W"	-0.184149009630043
"776"	"YDR435C"	-0.688826872685672
"777"	"YDR436W"	-0.0495775443788231
"778"	"YDR440W"	0.353889579844388
"779"	"YDR441C"	0.374099976446022
"780"	"YDR445C"	0.020624382564365
"781"	"YDR451C"	-0.0990004391259405
"782"	"YDR452W"	0.094862706154924
"783"	"YDR455C"	0.143057195615088
"784"	"YDR458C"	0.775525169327697
"785"	"YDR459C"	-0.0292550773677235
"786"	"YDR461W"	-0.0156738671833334
"787"	"YDR463W"	0.234447304379597
"788"	"YDR465C"	-0.20817435736988
"789"	"YDR466W"	0.585687414006861
"790"	"YDR474C"	0.119942721865934
"791"	"YDR475C"	-0.154760375933373
"792"	"YDR476C"	-0.113858197199743
"793"	"YDR477W"	-0.148801245602433
"794"	"YDR479C"	-2.16696397534595
"795"	"YDR480W"	-0.011680455883008
"796"	"YDR481C"	0.0854968737388098
"797"	"YDR482C"	0.199058684266841
"798"	"YDR483W"	0.124706643450977
"799"	"YDR485C"	-0.0502927628354034
"800"	"YDR486C"	0.0381692015042853
"801"	"YDR488C"	0.0393116543446748
"802"	"YDR490C"	0.570491164488493
"803"	"YDR491C"	0.15389820034241
"804"	"YDR492W"	-0.20764581056329
"805"	"YDR493W"	-0.0979322945505896
"806"	"YDR497C"	0.167288990101769
"807"	"YDR501W"	-0.298114702644141
"808"	"YDR502C"	-0.33570714573541
"809"	"YDR503C"	-0.216539694042995
"810"	"YDR504C"	0.0701649617803908
"811"	"YDR505C"	0.0314809746760976
"812"	"YDR508C"	-0.14792378855791
"813"	"YDR509W"	-0.0512708222077061
"814"	"YDR511W"	-0.0320893576684875
"815"	"YDR512C"	0.0167660862967522
"816"	"YDR513W"	0.052985494855694
"817"	"YDR515W"	-0.00198355774543642
"818"	"YDR516C"	-0.139221508501082
"819"	"YDR517W"	-0.0751049629129109
"820"	"YDR519W"	-0.17055170206577
"821"	"YDR520C"	0.0654557334534673
"822"	"YDR522C"	-0.0351940555250448
"823"	"YDR524C"	0.0331171491935535
"824"	"YDR525W-A"	-0.0150807519592205
"825"	"YDR525W"	0.132419027810798
"826"	"YDR528W"	-0.156091632633798
"827"	"YDR530C"	-0.124532143710139
"828"	"YDR533C"	0.000275621636726425
"829"	"YDR534C"	-0.0870738536168416
"830"	"YDR535C"	0.093013074531174
"831"	"YDR536W"	-0.0786385808728067
"832"	"YDR537C"	-0.0159653252520963
"833"	"YDR538W"	0.115798319558939
"834"	"YDR539W"	-0.050529302490642
"835"	"YDR540C"	-0.118369427138772
"836"	"YDR541C"	-0.0773091862979118
"837"	"YEL001C"	0.0363274899202111
"838"	"YEL003W"	0.205124365331941
"839"	"YEL004W"	0.0488827531722445
"840"	"YEL005C"	0.0920017762978454
"841"	"YEL006W"	-0.236645803259361
"842"	"YEL007W"	-2.74104679239173
"843"	"YEL008W"	-0.0236162719584858
"844"	"YEL010W"	0.206116503431844
"845"	"YEL011W"	0.543315429407929
"846"	"YEL012W"	-0.0934056697630457
"847"	"YEL013W"	0.233987207455809
"848"	"YEL014C"	0.247248014662164
"849"	"YEL015W"	-0.0320524180765476
"850"	"YEL016C"	0.0780126857427586
"851"	"YEL017C-A"	-0.169708495472683
"852"	"YEL017W"	0.0768676584771446
"853"	"YEL020C"	-0.149840095899486
"854"	"YEL023C"	0.14323217162463
"855"	"YEL025C"	-0.0275607287373486
"856"	"YEL028W"	0.109399985745528
"857"	"YEL031W"	0.15689843838339
"858"	"YEL033W"	0.135652209220626
"859"	"YEL037C"	0.280273812677804
"860"	"YEL038W"	-0.0997516834797577
"861"	"YEL039C"	-0.0162070222142469
"862"	"YEL042W"	0.125866367610249
"863"	"YEL043W"	0.22221089229956
"864"	"YEL047C"	-0.344807346039386
"865"	"YEL048C"	-0.0548607420725439
"866"	"YEL049W"	-0.093013052840786
"867"	"YEL052W"	0.0424384110671882
"868"	"YEL053C"	-0.226915113594004
"869"	"YEL056W"	0.0925090051479895
"870"	"YEL059W"	-0.0326487231213407
"871"	"YEL061C"	0.266622491809551
"872"	"YEL063C"	-0.910663376764349
"873"	"YEL065W"	-0.0507124932868325
"874"	"YEL066W"	-0.102940455478515
"875"	"YEL067C"	-0.078606207099972
"876"	"YEL068C"	0.161752591503993
"877"	"YEL071W"	-0.276884408350156
"878"	"YER001W"	-0.216949412959484
"879"	"YER005W"	0.0118772741022222
"880"	"YER007C-A"	-0.0302010149609727
"881"	"YER007W"	-0.215708591995072
"882"	"YER010C"	-0.109659745401571
"883"	"YER011W"	-0.0682331205693977
"884"	"YER016W"	-0.418192711935954
"885"	"YER019C-A"	-0.000947930455264089
"886"	"YER019W"	0.212241345295186
"887"	"YER020W"	-0.234765112497801
"888"	"YER024W"	-0.0329688855643083
"889"	"YER027C"	0.0205361783543399
"890"	"YER028C"	-0.00557656829854295
"891"	"YER030W"	0.0915548611308929
"892"	"YER032W"	-0.078027045909278
"893"	"YER033C"	-1.31663658112286
"894"	"YER034W"	0.0382925257650139
"895"	"YER035W"	-0.228418025735625
"896"	"YER038W-A"	0.0480007384733556
"897"	"YER039C-A"	-0.164595041195429
"898"	"YER041W"	-0.00168002469881208
"899"	"YER042W"	-0.021302239213484
"900"	"YER045C"	0.0210378525997268
"901"	"YER046W-A"	0.161255534698629
"902"	"YER046W"	0.0667009296526685
"903"	"YER047C"	-2.01312641214728
"904"	"YER048C"	0.265316910228526
"905"	"YER052C"	-1.21337485190853
"906"	"YER053C"	-0.126512399923103
"907"	"YER054C"	0.0724892791603086
"908"	"YER056C-A"	0.152989562347917
"909"	"YER056C"	-0.298492451914691
"910"	"YER057C"	-0.193881741309097
"911"	"YER059W"	0.336942304421792
"912"	"YER060W-A"	-0.062076762168571
"913"	"YER060W"	0.0451757082292132
"914"	"YER062C"	0.242946000086913
"915"	"YER063W"	0.251549769051491
"916"	"YER064C"	-0.0608375458122069
"917"	"YER065C"	0.127609742204135
"918"	"YER066C-A"	0.577433641639984
"919"	"YER066W"	0.0586143766256271
"920"	"YER067C-A"	-0.176367476624073
"921"	"YER067W"	-0.239360913072611
"922"	"YER071C"	-0.0986172222613865
"923"	"YER072W"	-0.149384405924891
"924"	"YER073W"	-0.0112604700444362
"925"	"YER074W"	0.237686896778434
"926"	"YER075C"	0.108481459332445
"927"	"YER078C"	-0.0393378292670454
"928"	"YER079W"	0.0540210658265813
"929"	"YER080W"	-0.0312217237091342
"930"	"YER081W"	0.00871988190323421
"931"	"YER083C"	-0.0810266590266489
"932"	"YER084W"	0.349719110078653
"933"	"YER085C"	-0.24024582033117
"934"	"YER087C-A"	-0.103678739930204
"935"	"YER088C"	0.0393872492257899
"936"	"YER089C"	0.0667074019723725
"937"	"YER090W"	0.303066958235374
"938"	"YER091C-A"	0.0582490262285837
"939"	"YER091C"	-0.998005832130123
"940"	"YER092W"	0.0145793400346982
"941"	"YER093C-A"	-0.0262042253386746
"942"	"YER095W"	0.566071353299468
"943"	"YER096W"	-0.0533527794059391
"944"	"YER097W"	0.300335551680666
"945"	"YER098W"	-0.0910121227366094
"946"	"YER106W"	-0.0851117076225669
"947"	"YER108C"	-0.0239547778655069
"948"	"YER109C"	0.101377763246754
"949"	"YER111C"	-0.0421738533731494
"950"	"YER113C"	0.0683905509581975
"951"	"YER114C"	0.0638554214368301
"952"	"YER115C"	0.039081382992551
"953"	"YER116C"	0.641337157360192
"954"	"YER118C"	0.127975019623593
"955"	"YER119C-A"	-0.13327556971552
"956"	"YER119C"	0.141332853897986
"957"	"YER120W"	-0.183364398716289
"958"	"YER121W"	-0.128982089433159
"959"	"YER123W"	0.122666011408786
"960"	"YER124C"	0.139552715127944
"961"	"YER128W"	0.0191419090646603
"962"	"YER129W"	0.0347925031343092
"963"	"YER130C"	0.901980563846329
"964"	"YER131W"	0.112054084861231
"965"	"YER132C"	0.013604527409665
"966"	"YER134C"	-0.0189780283749252
"967"	"YER135C"	-0.0610732015107467
"968"	"YER137C"	-0.164661721757829
"969"	"YER139C"	0.412052402898364
"970"	"YER140W"	0.148430063989008
"971"	"YER142C"	-0.187790796552879
"972"	"YER143W"	0.0387414011007291
"973"	"YER144C"	0.147989540171443
"974"	"YER145C"	-0.0155011574651622
"975"	"YER149C"	-0.0908832964351676
"976"	"YER150W"	0.0846626470385298
"977"	"YER151C"	-0.213793162755556
"978"	"YER152C"	-0.124219281392597
"979"	"YER153C"	-0.0578499213083049
"980"	"YER155C"	0.304776157133409
"981"	"YER156C"	-0.0507059539286608
"982"	"YER158C"	0.176535990429831
"983"	"YER161C"	1.09525023482122
"984"	"YER162C"	-0.353798578642846
"985"	"YER163C"	0.235405259776761
"986"	"YER164W"	-0.125652343475586
"987"	"YER166W"	-0.113722858691655
"988"	"YER167W"	0.0299987093613268
"989"	"YER170W"	0.0610521620691671
"990"	"YER173W"	-1.37058248528461
"991"	"YER174C"	-0.0414209733474439
"992"	"YER175C"	0.290297080934633
"993"	"YER176W"	-0.0976980883648436
"994"	"YER177W"	0.113227103445051
"995"	"YER178W"	-0.196071590472489
"996"	"YER179W"	-0.120606585631122
"997"	"YER180C"	-0.164865291409238
"998"	"YER181C"	-0.0165051685031375
"999"	"YER182W"	0.131732405737424
"1000"	"YER183C"	-0.424899552146496
"1001"	"YER184C"	-0.0836930180104455
"1002"	"YER185W"	-0.0063494322623059
"1003"	"YER186C"	-0.108625097230436
"1004"	"YER187W"	-0.116380953323254
"1005"	"YER188W"	0.333707277578322
"1006"	"YFL001W"	-0.527061368615576
"1007"	"YFL003C"	-0.08789950345007
"1008"	"YFL004W"	0.0482135394713252
"1009"	"YFL006W"	-0.018757351688953
"1010"	"YFL007W"	-0.200148777157891
"1011"	"YFL010C"	-0.0968733031568126
"1012"	"YFL010W-A"	-0.0790150967695829
"1013"	"YFL011W"	0.0878697899917933
"1014"	"YFL012W"	0.0612592795670312
"1015"	"YFL013C"	-0.0330167698852342
"1016"	"YFL013W-A"	-0.142562706627793
"1017"	"YFL014W"	0.187814755064515
"1018"	"YFL015C"	-0.038038583007646
"1019"	"YFL018C"	0.460346313475702
"1020"	"YFL019C"	-0.0415463332815594
"1021"	"YFL021W"	0.13229526240496
"1022"	"YFL025C"	-0.258207865146668
"1023"	"YFL027C"	0.0376806606229919
"1024"	"YFL028C"	0.215715092753519
"1025"	"YFL030W"	-0.143250794134002
"1026"	"YFL031W"	-0.187384617331718
"1027"	"YFL032W"	-0.313577283470522
"1028"	"YFL033C"	0.000648483740303508
"1029"	"YFL034W"	0.0639669656684666
"1030"	"YFL035C-B"	0.118778975349206
"1031"	"YFL040W"	-0.172481642143049
"1032"	"YFL041W"	-0.0238813654295091
"1033"	"YFL042C"	0.137498896997337
"1034"	"YFL043C"	0.0152008918590648
"1035"	"YFL044C"	-0.176630684319819
"1036"	"YFL046W"	-0.030776526625424
"1037"	"YFL047W"	0.00229756343497113
"1038"	"YFL048C"	-0.164326186510745
"1039"	"YFL049W"	-0.0871226918113858
"1040"	"YFL050C"	0.0902386256097921
"1041"	"YFL051C"	0.0295623982561219
"1042"	"YFL052W"	-0.0278083058707947
"1043"	"YFL053W"	0.121060581110322
"1044"	"YFL054C"	0.0278499448587101
"1045"	"YFL055W"	-0.249253536613198
"1046"	"YFL056C"	-0.166203965903808
"1047"	"YFL063W"	-0.112190591203851
"1048"	"YFR006W"	0.102461819296863
"1049"	"YFR007W"	0.0549243514793175
"1050"	"YFR008W"	-0.0570836779967729
"1051"	"YFR009W"	0.258432156816095
"1052"	"YFR010W"	-0.0410766071955896
"1053"	"YFR011C"	0.0696626730416487
"1054"	"YFR012W"	-0.413994903030642
"1055"	"YFR013W"	0.170952895524194
"1056"	"YFR014C"	0.0221291800023812
"1057"	"YFR016C"	-0.0240766133445711
"1058"	"YFR017C"	-0.00228660318293372
"1059"	"YFR018C"	0.104650901957508
"1060"	"YFR021W"	0.0928680502811393
"1061"	"YFR022W"	-0.00888629432349303
"1062"	"YFR023W"	-0.0854539306761087
"1063"	"YFR024C-A"	-0.548973217555292
"1064"	"YFR024C"	-0.120916334478531
"1065"	"YFR026C"	0.0361690243517786
"1066"	"YFR031C-A"	0.0490614466089119
"1067"	"YFR032C-A"	0.1653497116527
"1068"	"YFR032C"	-0.159223731461477
"1069"	"YFR033C"	0.0415501092441517
"1070"	"YFR034C"	0.0895583508626491
"1071"	"YFR038W"	-0.0981815168770521
"1072"	"YFR039C"	-0.0268262974755624
"1073"	"YFR040W"	0.038900004789653
"1074"	"YFR041C"	-0.0117070812261721
"1075"	"YFR044C"	-0.091568469892039
"1076"	"YFR045W"	-0.203729009080372
"1077"	"YFR046C"	0.240896084415815
"1078"	"YFR047C"	-0.215635583068424
"1079"	"YFR048W"	0.3381315284213
"1080"	"YFR053C"	-0.286044799222934
"1081"	"YFR054C"	-0.232215268661547
"1082"	"YFR056C"	-0.0299979403189853
"1083"	"YGL002W"	0.444150577157588
"1084"	"YGL004C"	0.0994041019659694
"1085"	"YGL005C"	-0.155958372408032
"1086"	"YGL006W"	0.0180715367404029
"1087"	"YGL007W"	-0.225506934865878
"1088"	"YGL009C"	0.0519367826850975
"1089"	"YGL010W"	0.0129119391975466
"1090"	"YGL015C"	-0.124771848517268
"1091"	"YGL016W"	-0.339475211003485
"1092"	"YGL017W"	0.0626246297320367
"1093"	"YGL019W"	0.714534220404834
"1094"	"YGL020C"	0.215823230713669
"1095"	"YGL021W"	-0.0639241886985029
"1096"	"YGL023C"	0.396495564822144
"1097"	"YGL027C"	-0.132821440095538
"1098"	"YGL028C"	-0.0244131721730028
"1099"	"YGL029W"	0.157773959377383
"1100"	"YGL031C"	0.254267437154268
"1101"	"YGL032C"	0.106449007747382
"1102"	"YGL035C"	0.0385985022287765
"1103"	"YGL036W"	0.535253490723442
"1104"	"YGL037C"	-0.0460253574106346
"1105"	"YGL039W"	0.302454967026632
"1106"	"YGL043W"	-0.387628900531959
"1107"	"YGL045W"	-0.198624728865167
"1108"	"YGL046W"	0.0832234094525189
"1109"	"YGL049C"	0.187025666447477
"1110"	"YGL050W"	0.119226660863499
"1111"	"YGL051W"	0.288089687021024
"1112"	"YGL053W"	0.122289393473603
"1113"	"YGL054C"	0.0976914109002383
"1114"	"YGL056C"	-0.0902964345751963
"1115"	"YGL057C"	-0.0398629387859536
"1116"	"YGL059W"	-0.0915685683656555
"1117"	"YGL060W"	-0.0264493452115952
"1118"	"YGL062W"	0.182796906601355
"1119"	"YGL063W"	0.264977849780976
"1120"	"YGL066W"	0.667002810839696
"1121"	"YGL067W"	0.173274452218463
"1122"	"YGL077C"	0.226371060685969
"1123"	"YGL078C"	0.230836652385944
"1124"	"YGL079W"	0.102244999900317
"1125"	"YGL080W"	0.0370535800751196
"1126"	"YGL081W"	-0.197120337473593
"1127"	"YGL082W"	-0.148162394133046
"1128"	"YGL083W"	-0.0775298384286794
"1129"	"YGL084C"	-0.240037634837234
"1130"	"YGL085W"	0.491558304770924
"1131"	"YGL086W"	0.196497498723677
"1132"	"YGL087C"	0.0796917982005917
"1133"	"YGL089C"	0.159063454077391
"1134"	"YGL090W"	0.21055606968049
"1135"	"YGL094C"	-0.116639789900852
"1136"	"YGL096W"	-0.162618658198911
"1137"	"YGL101W"	0.0740906236562732
"1138"	"YGL105W"	-0.241738747830885
"1139"	"YGL108C"	0.0332643539452547
"1140"	"YGL109W"	0.150411801122302
"1141"	"YGL110C"	-0.409650369640546
"1142"	"YGL114W"	0.0608617826903761
"1143"	"YGL115W"	0.111323692605052
"1144"	"YGL117W"	-0.00623361061383302
"1145"	"YGL121C"	0.0161546384875991
"1146"	"YGL124C"	-0.0247227964167524
"1147"	"YGL125W"	-1.31554985674792
"1148"	"YGL126W"	-0.138066209644719
"1149"	"YGL131C"	0.0333029027860229
"1150"	"YGL132W"	-0.0892045039403878
"1151"	"YGL136C"	-0.056000412875317
"1152"	"YGL138C"	0.266379356961001
"1153"	"YGL139W"	0.0811004208533471
"1154"	"YGL140C"	0.00780541103718981
"1155"	"YGL141W"	-0.233231260202438
"1156"	"YGL144C"	-0.122691158497981
"1157"	"YGL146C"	0.117537254005964
"1158"	"YGL147C"	-0.0150738300060753
"1159"	"YGL148W"	-0.0516084681226161
"1160"	"YGL149W"	0.147706370942301
"1161"	"YGL151W"	-0.164585135613981
"1162"	"YGL152C"	0.0478150817730299
"1163"	"YGL153W"	0.00539313801409863
"1164"	"YGL154C"	0.0698003019805497
"1165"	"YGL156W"	0.073173401266667
"1166"	"YGL157W"	-0.0224692566987788
"1167"	"YGL158W"	0.0160124255804327
"1168"	"YGL159W"	0.287892645031494
"1169"	"YGL160W"	-0.0838637646585991
"1170"	"YGL161C"	-0.00129427248370861
"1171"	"YGL162W"	0.0376491433861402
"1172"	"YGL163C"	0.155608751118109
"1173"	"YGL164C"	0.353886723376048
"1174"	"YGL165C"	-0.0675709279090986
"1175"	"YGL166W"	0.0646215695810316
"1176"	"YGL167C"	0.46319400108776
"1177"	"YGL170C"	-0.146165095920671
"1178"	"YGL173C"	0.531736095938558
"1179"	"YGL174W"	-1.07453842961459
"1180"	"YGL175C"	0.253123033367543
"1181"	"YGL177W"	-0.0172864350194245
"1182"	"YGL179C"	-0.0105480938429404
"1183"	"YGL180W"	0.0924316821270536
"1184"	"YGL181W"	-0.137857263240237
"1185"	"YGL194C"	0.0162465944695437
"1186"	"YGL195W"	0.0467525774902934
"1187"	"YGL196W"	-0.00692738815933403
"1188"	"YGL197W"	-0.000861270229093402
"1189"	"YGL198W"	0.305584642473983
"1190"	"YGL199C"	-0.0190038284571235
"1191"	"YGL202W"	0.178777795458177
"1192"	"YGL205W"	0.0139267330391414
"1193"	"YGL208W"	0.0604445538027278
"1194"	"YGL209W"	-0.0826195844601379
"1195"	"YGL210W"	0.031541933335203
"1196"	"YGL211W"	0.102779925191854
"1197"	"YGL212W"	0.0335311988261181
"1198"	"YGL213C"	-0.0589068762013358
"1199"	"YGL214W"	-0.198645651290639
"1200"	"YGL215W"	-0.190818559331577
"1201"	"YGL216W"	0.120440476951197
"1202"	"YGL217C"	0.232202808748284
"1203"	"YGL219C"	-0.0552403739043288
"1204"	"YGL221C"	-0.0210170214750288
"1205"	"YGL222C"	-0.123874563740625
"1206"	"YGL224C"	0.027993790628306
"1207"	"YGL226C-A"	-0.255761661191489
"1208"	"YGL226W"	1.72852403976571
"1209"	"YGL228W"	0.305328066213705
"1210"	"YGL230C"	0.116826288539004
"1211"	"YGL231C"	-0.0485492790616364
"1212"	"YGL232W"	-0.13615309456156
"1213"	"YGL234W"	0.222249749197763
"1214"	"YGL235W"	-0.280222643144927
"1215"	"YGL237C"	0.00180292759917401
"1216"	"YGL241W"	0.0770805380962099
"1217"	"YGL242C"	-0.297087089393053
"1218"	"YGL243W"	-0.0447432476991487
"1219"	"YGL244W"	-0.251071078188084
"1220"	"YGL248W"	-0.204779794151241
"1221"	"YGL249W"	-0.0859676049617725
"1222"	"YGL250W"	-3.00966727375756
"1223"	"YGL251C"	-0.191746382720841
"1224"	"YGL252C"	-0.372917412707457
"1225"	"YGL253W"	-0.48429032520319
"1226"	"YGL254W"	-0.205772790287839
"1227"	"YGL255W"	-0.088454597136247
"1228"	"YGL256W"	0.0352391486450028
"1229"	"YGL257C"	0.10152810809306
"1230"	"YGL258W"	0.21516096382164
"1231"	"YGL259W"	-0.122872196629134
"1232"	"YGL260W"	0.0255607583453132
"1233"	"YGL261C"	-0.390989523934796
"1234"	"YGL262W"	-0.0251250361291945
"1235"	"YGL263W"	-0.10186017132408
"1236"	"YGR001C"	0.4517792235665
"1237"	"YGR003W"	0.20387324755645
"1238"	"YGR004W"	-0.167952725969554
"1239"	"YGR007W"	-2.28274961284475
"1240"	"YGR008C"	0.243144164445728
"1241"	"YGR010W"	0.0158217107036638
"1242"	"YGR011W"	0.228781794993661
"1243"	"YGR012W"	-0.0947192073438052
"1244"	"YGR014W"	-0.444901760758831
"1245"	"YGR015C"	-0.0168772334757531
"1246"	"YGR016W"	-0.0430776867791736
"1247"	"YGR017W"	-0.0358993231376297
"1248"	"YGR018C"	-0.0338833195188696
"1249"	"YGR019W"	-0.178337523545332
"1250"	"YGR021W"	-0.204962849261371
"1251"	"YGR022C"	0.184814624732726
"1252"	"YGR023W"	-0.00027269353423747
"1253"	"YGR025W"	0.169323094643263
"1254"	"YGR026W"	0.143764699486055
"1255"	"YGR028W"	0.266925300565576
"1256"	"YGR031W"	-0.134306984637602
"1257"	"YGR032W"	0.184561317376907
"1258"	"YGR033C"	0.18794884886279
"1259"	"YGR034W"	0.106146122466659
"1260"	"YGR035C"	-0.0231361908955884
"1261"	"YGR037C"	-0.153457788150163
"1262"	"YGR038W"	0.0044254349301397
"1263"	"YGR040W"	0.428377640840715
"1264"	"YGR042W"	0.22926686201282
"1265"	"YGR043C"	-0.320510297654922
"1266"	"YGR044C"	0.112925660966217
"1267"	"YGR045C"	0.254609884140496
"1268"	"YGR049W"	0.177238885186932
"1269"	"YGR050C"	0.143057126790268
"1270"	"YGR051C"	0.0219889172111881
"1271"	"YGR053C"	0.037779795201124
"1272"	"YGR055W"	-0.578971192799986
"1273"	"YGR058W"	0.111794522651639
"1274"	"YGR059W"	-0.586399187144552
"1275"	"YGR061C"	0.469741702622641
"1276"	"YGR066C"	-0.187385306348232
"1277"	"YGR067C"	-0.20207690524417
"1278"	"YGR068C"	-0.0462047758536296
"1279"	"YGR069W"	0.386781626217073
"1280"	"YGR070W"	-0.210415566533279
"1281"	"YGR071C"	0.018766863162982
"1282"	"YGR072W"	0.149329323035565
"1283"	"YGR077C"	0.247297567431784
"1284"	"YGR078C"	0.574053918156077
"1285"	"YGR079W"	0.0988272001171071
"1286"	"YGR080W"	0.191285830835375
"1287"	"YGR084C"	0.106456589571317
"1288"	"YGR085C"	0.288315521424137
"1289"	"YGR086C"	0.0586214944691935
"1290"	"YGR087C"	0.676658338564588
"1291"	"YGR088W"	0.0315340510052979
"1292"	"YGR089W"	-0.169145056897162
"1293"	"YGR092W"	0.790167118594636
"1294"	"YGR093W"	0.567129377398713
"1295"	"YGR096W"	-1.57646438307073
"1296"	"YGR097W"	0.462948896468734
"1297"	"YGR100W"	-0.246808856782984
"1298"	"YGR101W"	-0.0594337412928408
"1299"	"YGR106C"	0.321632788991662
"1300"	"YGR107W"	-0.022394469534717
"1301"	"YGR108W"	0.162271615600011
"1302"	"YGR109C"	0.316382220718598
"1303"	"YGR111W"	-0.0386725597408632
"1304"	"YGR117C"	0.148731977940223
"1305"	"YGR118W"	0.193452237964577
"1306"	"YGR121C"	0.0425350174107983
"1307"	"YGR122C-A"	0.0908687080201006
"1308"	"YGR122W"	1.42791925375809
"1309"	"YGR123C"	0.309982476938986
"1310"	"YGR125W"	0.0881748161004955
"1311"	"YGR126W"	0.02730868909113
"1312"	"YGR127W"	-0.0529575744335732
"1313"	"YGR129W"	0.0247818463357973
"1314"	"YGR130C"	0.153824852088927
"1315"	"YGR131W"	-0.0527001838982836
"1316"	"YGR133W"	0.206644598196265
"1317"	"YGR134W"	0.0177372150357797
"1318"	"YGR136W"	0.212360823778809
"1319"	"YGR137W"	0.43310481132547
"1320"	"YGR141W"	-0.151318345859122
"1321"	"YGR142W"	0.0121232637732436
"1322"	"YGR143W"	0.131666054089383
