"gene"	"CaffeicAcid"
"664"	"YDR210W"	-0.12883820775753
"665"	"YDR213W"	0.219785018717456
"666"	"YDR214W"	-0.386090230092461
"667"	"YDR215C"	0.0913465140558268
"668"	"YDR216W"	-0.476146300424554
"669"	"YDR217C"	0.28103542647035
"670"	"YDR218C"	-0.0333243648804903
"671"	"YDR219C"	0.226196424825602
"672"	"YDR220C"	-0.171116762109795
"673"	"YDR222W"	-0.343591652877688
"674"	"YDR223W"	-0.182601405552872
"675"	"YDR229W"	-0.0554441102395393
"676"	"YDR233C"	-0.0862056699301196
"677"	"YDR239C"	-0.131651219409837
"678"	"YDR241W"	0.313835473291106
"679"	"YDR242W"	0.238473118864953
"680"	"YDR244W"	0.272156077411879
"681"	"YDR245W"	-1.03475443364464
"682"	"YDR247W"	0.226429020145839
"683"	"YDR248C"	-0.102944772767635
"684"	"YDR249C"	0.0500123795486023
"685"	"YDR250C"	0.0294468402025933
"686"	"YDR251W"	0.236925597132299
"687"	"YDR252W"	0.268597573005884
"688"	"YDR253C"	0.336150997283274
"689"	"YDR254W"	0.0775906508389637
"690"	"YDR255C"	0.582028290371673
"691"	"YDR256C"	-0.272022796091715
"692"	"YDR257C"	0.0741685429452997
"693"	"YDR258C"	0.208013953228408
"694"	"YDR259C"	-0.0423990804635921
"695"	"YDR260C"	-3.92571906727538
"696"	"YDR261C"	-0.0688424581684805
"697"	"YDR262W"	0.101101622578386
"698"	"YDR263C"	-0.0948540818720923
"699"	"YDR265W"	-0.0159733269765979
"700"	"YDR266C"	-0.95091036926392
"701"	"YDR269C"	0.166684797030308
"702"	"YDR272W"	0.24542662907204
"703"	"YDR273W"	0.202100900716357
"704"	"YDR275W"	0.0883968484275414
"705"	"YDR276C"	-0.144424260956606
"706"	"YDR277C"	-0.143274710160941
"707"	"YDR278C"	0.0328810854641649
"708"	"YDR281C"	0.168220664556324
"709"	"YDR285W"	0.12895778693372
"710"	"YDR289C"	-0.0290088793126932
"711"	"YDR290W"	0.141592597822349
"712"	"YDR291W"	-0.195847144042572
"713"	"YDR293C"	-0.750541691161467
"714"	"YDR294C"	-0.0908586624007037
"715"	"YDR297W"	0.216152204112996
"716"	"YDR304C"	0.392792277103247
"717"	"YDR305C"	-0.0418859724931226
"718"	"YDR306C"	0.0582029576162634
"719"	"YDR307W"	0.175663396868462
"720"	"YDR309C"	-0.0740763559755613
"721"	"YDR310C"	-0.24530503496664
"722"	"YDR312W"	-0.0209716056116535
"723"	"YDR313C"	0.0131740861774082
"724"	"YDR314C"	-0.133994064580272
"725"	"YDR316W"	-0.222254067451341
"726"	"YDR317W"	-0.0694791274629642
"727"	"YDR319C"	0.259168602985503
"728"	"YDR320C"	-0.330063286096434
"729"	"YDR321W"	-0.0830475858022854
"730"	"YDR326C"	-0.175289162867473
"731"	"YDR329C"	-0.0607702660634507
"732"	"YDR330W"	0.316184809517598
"733"	"YDR333C"	0.296207645752182
"734"	"YDR334W"	-0.166761535361239
"735"	"YDR335W"	-0.486496778374746
"736"	"YDR336W"	-0.0129966707764382
"737"	"YDR338C"	-0.190836926876956
"738"	"YDR340W"	-2.49442213325775
"739"	"YDR344C"	0.142374749925815
"740"	"YDR345C"	0.0112080197846572
"741"	"YDR346C"	-0.549796197479271
"742"	"YDR349C"	0.165401434563699
"743"	"YDR351W"	-0.0937818071822908
"744"	"YDR352W"	0.0841447561382896
"745"	"YDR354W"	-0.00545457083531273
"746"	"YDR357C"	-2.46283023431599
"747"	"YDR358W"	-0.586706654797023
"748"	"YDR359C"	0.404851414823781
"749"	"YDR360W"	-0.0819036394817287
"750"	"YDR363W"	-0.175068891161887
"751"	"YDR368W"	-0.253655315624376
"752"	"YDR370C"	0.0869805317249154
"753"	"YDR371W"	0.0135345802733722
"754"	"YDR372C"	-0.222462530839232
"755"	"YDR375C"	0.400443812319725
"756"	"YDR378C"	1.66515530752164
"757"	"YDR383C"	-0.141947316140293
"758"	"YDR385W"	-1.77219861475241
"759"	"YDR386W"	-0.085101598422755
"760"	"YDR388W"	-0.280484929793703
"761"	"YDR389W"	0.228875989310275
"762"	"YDR393W"	0.37741450071187
"763"	"YDR395W"	0.0297574382132359
"764"	"YDR400W"	-0.0597160722556549
"765"	"YDR402C"	-0.0365221354305871
"766"	"YDR403W"	-0.0843216530133687
"767"	"YDR406W"	0.0376797878014395
"768"	"YDR408C"	0.230101561671174
"769"	"YDR409W"	-0.0755620100277451
"770"	"YDR411C"	0.368821741938097
"771"	"YDR414C"	-0.205720504958918
"772"	"YDR415C"	-0.199742658808329
"773"	"YDR421W"	-0.0816249840710883
"774"	"YDR423C"	0.107072011690736
"775"	"YDR424C"	-0.0567184861819309
"776"	"YDR425W"	-0.618532561820009
"777"	"YDR426C"	0.000203903356586663
"778"	"YDR428C"	0.0518266315959327
"779"	"YDR430C"	0.138132583908068
"780"	"YDR431W"	-0.00465681520601589
"781"	"YDR435C"	-0.629304231122884
"782"	"YDR436W"	-0.152762527956902
"783"	"YDR440W"	-0.231930252541621
"784"	"YDR441C"	0.0575665813544592
"785"	"YDR445C"	-0.175383741521931
"786"	"YDR451C"	-0.222615407541348
"787"	"YDR452W"	-0.281862107082324
"788"	"YDR455C"	-0.468525290467218
"789"	"YDR458C"	0.040022631679332
"790"	"YDR459C"	-0.479342906811964
"791"	"YDR461W"	0.110791794158317
"792"	"YDR463W"	0.00201945064490941
"793"	"YDR465C"	-0.0489800281605633
"794"	"YDR466W"	-1.04690354727263
"795"	"YDR467C"	-1.07589784964422
"796"	"YDR474C"	-0.0124233944053166
"797"	"YDR475C"	-0.235714266287163
"798"	"YDR476C"	-0.192604954635592
"799"	"YDR477W"	0.589223616058302
"800"	"YDR479C"	-3.71810199149007
"801"	"YDR480W"	0.0401570103410566
"802"	"YDR481C"	0.279474189320043
"803"	"YDR482C"	0.277981383788705
"804"	"YDR483W"	-0.35600778678319
"805"	"YDR485C"	-0.31060562085362
"806"	"YDR486C"	-0.135387459114658
"807"	"YDR488C"	-0.0880780170868943
"808"	"YDR490C"	-0.12313384790383
"809"	"YDR491C"	-0.203312545232119
"810"	"YDR492W"	0.0954662922000869
"811"	"YDR493W"	-0.152967259122522
"812"	"YDR497C"	-0.196468906720719
"813"	"YDR501W"	-0.19690445242263
"814"	"YDR502C"	-0.314678195909226
"815"	"YDR503C"	-0.362000330364375
"816"	"YDR504C"	-0.102122670310749
"817"	"YDR505C"	0.00627973271778784
"818"	"YDR508C"	-0.00740428629988172
"819"	"YDR509W"	-0.00870950139450406
"820"	"YDR511W"	-0.0639958005018596
"821"	"YDR512C"	0.0744655732561057
"822"	"YDR513W"	-0.225226459117642
"823"	"YDR515W"	-0.350212784981038
"824"	"YDR516C"	-0.0182252293620129
"825"	"YDR517W"	-0.0513074305581019
"826"	"YDR519W"	-0.194691199085599
"827"	"YDR520C"	-0.0809663961316011
"828"	"YDR522C"	-0.0972954514470418
"829"	"YDR524C"	-0.046109044279423
"830"	"YDR525W-A"	-0.174589949370681
"831"	"YDR525W"	-0.268734392094947
"832"	"YDR528W"	-0.132023813155185
"833"	"YDR530C"	0.203169869955095
"834"	"YDR533C"	-0.26204404600131
"835"	"YDR534C"	-0.174929463525395
"836"	"YDR535C"	0.223392069678284
"837"	"YDR536W"	-0.00701237673510176
"838"	"YDR537C"	-0.0728525787185326
"839"	"YDR538W"	0.241970015131869
"840"	"YDR539W"	0.0276200602451856
"841"	"YDR540C"	-0.186038500961885
"842"	"YDR541C"	-0.170678842154204
"843"	"YEL001C"	-0.224889391740834
"844"	"YEL003W"	0.483217386248494
"845"	"YEL004W"	0.117535188412516
"846"	"YEL005C"	0.0902022003500017
"847"	"YEL006W"	0.107278300332901
"848"	"YEL007W"	-2.12059073939734
"849"	"YEL008W"	0.0934155039398329
"850"	"YEL010W"	-0.604430784427164
"851"	"YEL011W"	0.693621892075927
"852"	"YEL012W"	0.397297996699435
"853"	"YEL013W"	0.153551245219484
"854"	"YEL014C"	0.289474349960012
"855"	"YEL015W"	-0.332350543408855
"856"	"YEL016C"	0.0217551457609485
"857"	"YEL017C-A"	-0.16996599135495
"858"	"YEL017W"	0.272209612645572
"859"	"YEL020C"	0.0251960027865239
"860"	"YEL023C"	-0.171035864446956
"861"	"YEL025C"	0.175878461083744
"862"	"YEL028W"	-0.0688033934020042
"863"	"YEL031W"	-2.53621793825785
"864"	"YEL033W"	-0.0529575176734775
"865"	"YEL037C"	0.213944760861951
"866"	"YEL038W"	-0.121207528188825
"867"	"YEL039C"	-0.0190503606637675
"868"	"YEL042W"	-0.139095822736766
"869"	"YEL043W"	-0.113606229033268
"870"	"YEL047C"	0.000116256247290458
"871"	"YEL048C"	-0.0601678762773043
"872"	"YEL049W"	0.081906349779362
"873"	"YEL052W"	0.0653098982011103
"874"	"YEL053C"	-0.495529932655716
"875"	"YEL056W"	-0.214851757700836
"876"	"YEL059W"	-0.160266351462741
"877"	"YEL061C"	-0.269181020825671
"878"	"YEL063C"	-0.295595948673096
"879"	"YEL065W"	-0.398497049477322
"880"	"YEL066W"	-0.134802325263422
"881"	"YEL067C"	-0.0336376418732668
"882"	"YEL068C"	0.107719211515154
"883"	"YEL071W"	-0.0125226669469966
"884"	"YER001W"	0.105770448027926
"885"	"YER005W"	-0.0430597656046087
"886"	"YER007C-A"	0.08964054598268
"887"	"YER007W"	-0.0733282362674075
"888"	"YER010C"	0.153431087151848
"889"	"YER011W"	0.200463335962728
"890"	"YER016W"	0.261615619109683
"891"	"YER019C-A"	-0.0294259088812775
"892"	"YER019W"	0.208502038710168
"893"	"YER020W"	0.236397035138892
"894"	"YER024W"	-0.0858440803052967
"895"	"YER027C"	-0.164721677366222
"896"	"YER028C"	0.247853990785641
"897"	"YER030W"	0.140040663859245
"898"	"YER032W"	0.287435124481636
"899"	"YER033C"	-2.17825151510993
"900"	"YER034W"	0.0113422862527076
"901"	"YER035W"	-0.0394478479004698
"902"	"YER038W-A"	0.151086903209124
"903"	"YER039C-A"	0.154645152291759
"904"	"YER041W"	0.232833305876503
"905"	"YER042W"	0.203284481941283
"906"	"YER045C"	0.12930233497753
"907"	"YER046W-A"	-2.00206175301517
"908"	"YER046W"	0.206206496869864
"909"	"YER047C"	-1.73099764770828
"910"	"YER048C"	0.136424740369787
"911"	"YER052C"	-2.76478561239946
"912"	"YER053C"	-0.0119784695352184
"913"	"YER054C"	0.182483336118865
"914"	"YER056C-A"	0.688723469055927
"915"	"YER056C"	0.386101063494751
"916"	"YER057C"	-0.152630067690159
"917"	"YER059W"	-0.230038013925427
"918"	"YER060W-A"	0.0409549710755413
"919"	"YER060W"	0.0477382140698427
"920"	"YER062C"	0.124897125280383
"921"	"YER063W"	0.278440162008801
"922"	"YER064C"	0.0782128326383397
"923"	"YER065C"	0.179096338347191
"924"	"YER066C-A"	-0.250779160794733
"925"	"YER066W"	-0.0785922223935098
"926"	"YER067C-A"	0.0288728008766066
"927"	"YER067W"	-0.085354203387391
"928"	"YER071C"	0.195592189265196
"929"	"YER072W"	-0.0287625152678363
"930"	"YER073W"	-0.00157513722413868
"931"	"YER074W"	0.389048793333466
"932"	"YER075C"	0.220927368258609
"933"	"YER078C"	0.0964696215885965
"934"	"YER079W"	0.123389581758927
"935"	"YER080W"	-0.00971743863941494
"936"	"YER081W"	0.202973831729586
"937"	"YER083C"	-0.523434721954484
"938"	"YER084W"	0.337277765079619
"939"	"YER085C"	-0.108605150232819
"940"	"YER087C-A"	-0.0677142285170913
"941"	"YER088C"	0.0640254733445566
"942"	"YER089C"	0.020677093044764
"943"	"YER090W"	0.460805472738605
"944"	"YER091C-A"	0.212945130199151
"945"	"YER091C"	-0.41360542960789
"946"	"YER092W"	0.045961816882605
"947"	"YER093C-A"	0.19168334014877
"948"	"YER095W"	-0.112119922710714
"949"	"YER096W"	0.0330512812110643
"950"	"YER097W"	-0.0167794219129887
"951"	"YER098W"	-0.108332718510094
"952"	"YER106W"	0.0175804325962911
"953"	"YER108C"	-0.0164293077143669
"954"	"YER109C"	0.348758303721057
"955"	"YER111C"	-0.813122281381584
"956"	"YER113C"	0.272461614667531
"957"	"YER114C"	-0.00181342379620802
"958"	"YER115C"	0.0151732446814072
"959"	"YER116C"	-0.460234258716063
"960"	"YER118C"	0.27153310700201
"961"	"YER119C-A"	0.244071940471595
"962"	"YER119C"	0.230714953709399
"963"	"YER120W"	-0.0127837523585141
"964"	"YER121W"	0.18291443236233
"965"	"YER123W"	0.116559275021411
"966"	"YER124C"	0.0206320954979133
"967"	"YER128W"	-0.0860375639888014
"968"	"YER129W"	-0.000285644819919925
"969"	"YER130C"	-2.92537548315985
"970"	"YER131W"	0.0226076388385301
"971"	"YER132C"	0.407855342690604
"972"	"YER134C"	0.0238431547397851
"973"	"YER135C"	0.059139565791841
"974"	"YER137C"	-0.102027371168381
"975"	"YER139C"	-0.0233489398559639
"976"	"YER140W"	0.119689231482273
"977"	"YER142C"	-0.183489435519141
"978"	"YER143W"	-0.155919182786523
"979"	"YER144C"	0.0435919466448288
"980"	"YER145C"	0.194466199787557
"981"	"YER149C"	0.17412651689512
"982"	"YER150W"	0.110807546978161
"983"	"YER151C"	-0.91765034858258
"984"	"YER152C"	-0.112582375426038
"985"	"YER153C"	0.124040673703528
"986"	"YER155C"	0.0154886903226941
"987"	"YER156C"	-0.498162907455185
"988"	"YER158C"	-0.243633021065802
"989"	"YER161C"	-1.10244923222981
"990"	"YER162C"	-0.0980665102461045
"991"	"YER163C"	0.0639973654593546
"992"	"YER164W"	-0.0114673570832769
"993"	"YER166W"	-0.118544308216272
"994"	"YER167W"	-0.413442708423505
"995"	"YER170W"	-0.186045022159229
"996"	"YER173W"	0.830681297495782
"997"	"YER174C"	0.0349463750558061
"998"	"YER175C"	0.0763186813823621
"999"	"YER176W"	0.0784871968548713
"1000"	"YER177W"	0.129413858669978
"1001"	"YER178W"	-0.264497192039421
"1002"	"YER179W"	0.00902139956931485
"1003"	"YER180C"	-0.209615287573456
"1004"	"YER181C"	-0.107499430434412
"1005"	"YER182W"	-0.0103221045017804
"1006"	"YER183C"	-0.169510305799923
"1007"	"YER184C"	0.0105296372292628
"1008"	"YER185W"	-0.0593932599931349
"1009"	"YER186C"	-0.0853272467973626
"1010"	"YER187W"	-0.13684991277636
"1011"	"YER188W"	0.218866661309304
"1012"	"YFL001W"	0.0172764505445507
"1013"	"YFL003C"	-0.264300215823671
"1014"	"YFL004W"	0.0133137360355429
"1015"	"YFL006W"	-0.273598151222359
"1016"	"YFL007W"	-0.310347280402525
"1017"	"YFL010C"	-0.215473995608871
"1018"	"YFL010W-A"	-0.407084045537497
"1019"	"YFL011W"	0.0241905143452783
"1020"	"YFL012W"	-0.278806712969932
"1021"	"YFL013C"	-0.0219060127066337
"1022"	"YFL013W-A"	-0.161094886307101
"1023"	"YFL014W"	-0.181940299581027
"1024"	"YFL015C"	-0.207790418855072
"1025"	"YFL018C"	0.120578492459504
"1026"	"YFL019C"	-0.25602404477378
"1027"	"YFL021W"	-0.127689024751957
"1028"	"YFL025C"	-0.793314351104387
"1029"	"YFL027C"	-0.0441322782160309
"1030"	"YFL028C"	-0.139015012135408
"1031"	"YFL030W"	-0.181857116138939
"1032"	"YFL031W"	-0.465833653464141
"1033"	"YFL032W"	-0.951127475758607
"1034"	"YFL033C"	-0.19667872406822
"1035"	"YFL034W"	-0.225491400004738
"1036"	"YFL035C-B"	-0.0652435302883571
"1037"	"YFL040W"	-0.327773915687074
"1038"	"YFL041W"	-0.176791922899314
"1039"	"YFL042C"	0.197449406181549
"1040"	"YFL043C"	-0.142718549953324
"1041"	"YFL044C"	-0.309175061399884
"1042"	"YFL046W"	-0.232535179809801
"1043"	"YFL047W"	0.149183805260599
"1044"	"YFL048C"	-0.367429748965609
"1045"	"YFL049W"	-0.0264614936413022
"1046"	"YFL050C"	-0.224430367185932
"1047"	"YFL051C"	0.129698139659313
"1048"	"YFL052W"	-0.463548929487937
"1049"	"YFL053W"	0.207498231626039
"1050"	"YFL054C"	-0.202336525915447
"1051"	"YFL055W"	-0.130048793445842
"1052"	"YFL056C"	-0.114232677741053
"1053"	"YFL063W"	-0.115870736989425
"1054"	"YFR006W"	0.00250543948205715
"1055"	"YFR007W"	0.0318175999517381
"1056"	"YFR008W"	0.222861712667276
"1057"	"YFR009W"	0.170367805102077
"1058"	"YFR010W"	-0.254977256566195
"1059"	"YFR011C"	-0.117517116557205
"1060"	"YFR012W"	-0.131071138917217
"1061"	"YFR013W"	0.0916443785074086
"1062"	"YFR014C"	-0.378957887716025
"1063"	"YFR016C"	0.0910105044349798
"1064"	"YFR017C"	-0.0857285866124122
"1065"	"YFR018C"	-0.0737847532071237
"1066"	"YFR021W"	0.113037878550368
"1067"	"YFR022W"	-0.0605634966177828
"1068"	"YFR023W"	-0.323727296359215
"1069"	"YFR024C-A"	-0.656970996945021
"1070"	"YFR024C"	-0.347518407785307
"1071"	"YFR026C"	0.170701317003539
"1072"	"YFR031C-A"	0.162818577175887
"1073"	"YFR032C-A"	-0.117972087025363
"1074"	"YFR032C"	-0.116513909899069
"1075"	"YFR033C"	-0.128502264687899
"1076"	"YFR034C"	-0.948111956465824
"1077"	"YFR038W"	-0.183321169642773
"1078"	"YFR039C"	0.074287540251029
"1079"	"YFR040W"	-0.339020543266634
"1080"	"YFR041C"	-0.232598504265646
"1081"	"YFR044C"	-0.166237502910073
"1082"	"YFR045W"	-0.162360482592726
"1083"	"YFR046C"	-0.385862440231339
"1084"	"YFR047C"	-0.0312174861724976
"1085"	"YFR048W"	-0.925128003435418
"1086"	"YFR053C"	-0.361778526681664
"1087"	"YFR054C"	-0.106383773731339
"1088"	"YFR056C"	-0.287562723073807
"1089"	"YGL002W"	0.279888097870349
"1090"	"YGL004C"	0.517598936136196
"1091"	"YGL005C"	0.044233158352327
"1092"	"YGL006W"	-0.189633414127844
"1093"	"YGL007W"	-0.328291486778123
"1094"	"YGL009C"	0.398840461282059
"1095"	"YGL010W"	0.206602801416361
"1096"	"YGL015C"	-0.254360732243226
"1097"	"YGL016W"	-1.22893252647802
"1098"	"YGL017W"	-0.0319690860697597
"1099"	"YGL019W"	-2.67876593503986
"1100"	"YGL020C"	0.0183920396542016
"1101"	"YGL021W"	-0.0315593287086622
"1102"	"YGL023C"	-0.0362222375329698
"1103"	"YGL027C"	-0.276197436425769
"1104"	"YGL028C"	-0.157781049649201
"1105"	"YGL029W"	0.112186904897132
"1106"	"YGL031C"	0.246075165354812
"1107"	"YGL032C"	-0.16851291689045
"1108"	"YGL035C"	0.34387575060039
"1109"	"YGL036W"	0.612005853528841
"1110"	"YGL037C"	-0.591082978738787
"1111"	"YGL039W"	0.134603088083724
"1112"	"YGL043W"	-0.472267583872225
"1113"	"YGL045W"	-0.139467400511217
"1114"	"YGL046W"	0.0490072995996758
"1115"	"YGL049C"	0.115113531944261
"1116"	"YGL050W"	0.199845410500216
"1117"	"YGL051W"	0.00718795267431363
"1118"	"YGL053W"	0.11531339743311
"1119"	"YGL054C"	-0.214632551972016
"1120"	"YGL056C"	-0.123377899017184
"1121"	"YGL057C"	0.210637460399612
"1122"	"YGL059W"	-0.16869449737932
"1123"	"YGL060W"	-0.414443409773897
"1124"	"YGL062W"	0.208831099826729
"1125"	"YGL063W"	0.464178252320405
"1126"	"YGL066W"	-0.921275140777737
"1127"	"YGL067W"	-0.174917624571943
"1128"	"YGL077C"	-0.199612556775954
"1129"	"YGL078C"	0.325530706585595
"1130"	"YGL079W"	0.310374567058944
"1131"	"YGL080W"	0.0970248029716018
"1132"	"YGL081W"	-0.0859788168768835
"1133"	"YGL082W"	-0.105150011391285
"1134"	"YGL083W"	-0.341863511206322
"1135"	"YGL084C"	-0.316666194653091
"1136"	"YGL085W"	0.163962300877438
"1137"	"YGL086W"	0.171883619473088
"1138"	"YGL087C"	0.242170689953752
"1139"	"YGL089C"	0.0408855123238763
"1140"	"YGL090W"	0.186355802415603
"1141"	"YGL094C"	-0.119581381956331
"1142"	"YGL096W"	-0.105076196099681
"1143"	"YGL101W"	-1.11952772293125
"1144"	"YGL105W"	0.0845306207292616
"1145"	"YGL108C"	-0.132204352163141
"1146"	"YGL109W"	0.0266362944257837
"1147"	"YGL110C"	-0.748847243515979
"1148"	"YGL114W"	0.0105083523367788
"1149"	"YGL115W"	0.362814876016534
"1150"	"YGL117W"	0.213461352765616
"1151"	"YGL121C"	-0.0697792091826176
"1152"	"YGL124C"	-0.00786100251830009
"1153"	"YGL125W"	-2.55616064824726
"1154"	"YGL126W"	0.0276973829910265
"1155"	"YGL131C"	0.102695930399938
"1156"	"YGL132W"	-1.10664207063047
"1157"	"YGL136C"	0.139555119708063
"1158"	"YGL138C"	-1.02735996591354
"1159"	"YGL139W"	-0.154180173365067
"1160"	"YGL140C"	0.112672195139869
"1161"	"YGL141W"	-0.0853475118792779
"1162"	"YGL144C"	-0.0866612527466771
"1163"	"YGL146C"	-0.415200638821532
"1164"	"YGL147C"	0.142081248761505
"1165"	"YGL148W"	-1.42982758992828
"1166"	"YGL149W"	-0.0228617574274159
"1167"	"YGL151W"	-0.232277635583757
"1168"	"YGL152C"	-0.0362106525660479
"1169"	"YGL153W"	-0.0062374702038077
"1170"	"YGL154C"	0.0480077408465806
"1171"	"YGL156W"	-0.00329941479834842
"1172"	"YGL157W"	-0.0790607703871013
"1173"	"YGL158W"	-0.120491551073987
"1174"	"YGL159W"	0.231678780010724
"1175"	"YGL160W"	0.0950213840452107
"1176"	"YGL161C"	-0.120230751761569
"1177"	"YGL162W"	0.196975656976412
"1178"	"YGL163C"	0.0370747629816324
"1179"	"YGL164C"	-0.023117846348673
"1180"	"YGL165C"	-1.07110975008575
"1181"	"YGL166W"	-0.89917221610847
"1182"	"YGL167C"	-0.741904956242746
"1183"	"YGL170C"	-0.0191478940395891
"1184"	"YGL173C"	-0.084609963689303
"1185"	"YGL174W"	-1.27398044177142
"1186"	"YGL175C"	0.309023257121527
"1187"	"YGL177W"	-0.0556816469663707
"1188"	"YGL179C"	-0.0271886717334012
"1189"	"YGL180W"	-0.165174420340717
"1190"	"YGL181W"	-0.0504258919410788
"1191"	"YGL194C"	0.00432426749116759
"1192"	"YGL195W"	0.0400400669188062
"1193"	"YGL196W"	0.00579836245715318
"1194"	"YGL197W"	0.0126832833809783
"1195"	"YGL198W"	-0.334824734905754
"1196"	"YGL199C"	-0.0629784233158295
"1197"	"YGL202W"	-0.0937754138780243
"1198"	"YGL205W"	0.00167297329975969
"1199"	"YGL208W"	0.101277964141654
"1200"	"YGL209W"	-0.0558878472479846
"1201"	"YGL210W"	0.112642258249965
"1202"	"YGL211W"	-0.104434560283915
"1203"	"YGL212W"	-0.108401428977395
"1204"	"YGL213C"	0.0379200042134825
"1205"	"YGL214W"	-0.136524145926884
"1206"	"YGL215W"	-0.406213679941434
"1207"	"YGL216W"	0.0492475112991363
"1208"	"YGL217C"	0.189237924375663
"1209"	"YGL219C"	-0.145615667256891
"1210"	"YGL221C"	-0.0853493342462811
"1211"	"YGL222C"	0.0408181496068773
"1212"	"YGL224C"	-0.0848340076660437
"1213"	"YGL226C-A"	-0.171643749034578
"1214"	"YGL228W"	0.0406846680075369
"1215"	"YGL230C"	0.176704605965496
"1216"	"YGL231C"	-0.0770750349043569
"1217"	"YGL232W"	0.0211540263465092
"1218"	"YGL234W"	-0.449828493329842
"1219"	"YGL235W"	-0.440898492750536
"1220"	"YGL237C"	-0.369500553698128
"1221"	"YGL241W"	-0.150245658880991
"1222"	"YGL242C"	-0.207447811356574
"1223"	"YGL243W"	-0.180192629107891
"1224"	"YGL244W"	-0.475945701760578
"1225"	"YGL248W"	-0.254865387821036
"1226"	"YGL249W"	-0.168340518360209
"1227"	"YGL250W"	-1.40252562332514
"1228"	"YGL251C"	0.188031808984595
"1229"	"YGL252C"	-0.150136372119296
"1230"	"YGL253W"	-0.316300986742777
"1231"	"YGL254W"	0.0356170455544045
"1232"	"YGL255W"	-0.48690682849764
"1233"	"YGL256W"	-0.0953146592747987
"1234"	"YGL257C"	0.107229047725999
"1235"	"YGL258W"	0.0517682487750769
"1236"	"YGL259W"	-0.1080749252877
"1237"	"YGL260W"	-0.0658911567482705
"1238"	"YGL261C"	-0.308187505885191
"1239"	"YGL262W"	-0.247618936578185
"1240"	"YGL263W"	-0.0610261840234631
"1241"	"YGR001C"	-0.069295254596529
"1242"	"YGR003W"	-0.180118880450269
"1243"	"YGR004W"	-0.219757950096242
"1244"	"YGR007W"	-3.15733423263087
"1245"	"YGR008C"	0.136489604028597
"1246"	"YGR010W"	-0.134888367475702
"1247"	"YGR011W"	0.271786437917474
"1248"	"YGR012W"	0.0929217314168509
"1249"	"YGR014W"	-0.671486941967154
"1250"	"YGR015C"	-0.137140057727757
"1251"	"YGR016W"	0.0754914888116877
"1252"	"YGR017W"	0.214483466635682
"1253"	"YGR018C"	-0.343087804465079
"1254"	"YGR019W"	-0.320807745200393
"1255"	"YGR021W"	-0.217902916671624
"1256"	"YGR022C"	0.43968321388216
"1257"	"YGR023W"	-0.0834530413985279
"1258"	"YGR025W"	0.390361936155424
"1259"	"YGR026W"	0.00172314647275126
"1260"	"YGR028W"	0.200057906514231
"1261"	"YGR031W"	-0.0877279156743983
"1262"	"YGR032W"	0.298558989769925
"1263"	"YGR033C"	-0.00579552205294828
"1264"	"YGR034W"	-0.0364891996155972
"1265"	"YGR035C"	-0.237986433115804
"1266"	"YGR037C"	0.152549115777773
"1267"	"YGR038W"	-0.0508240833207665
"1268"	"YGR040W"	0.358323713182204
"1269"	"YGR042W"	0.117407184535658
"1270"	"YGR043C"	-1.43651306962333
"1271"	"YGR044C"	-0.0875351717487811
"1272"	"YGR045C"	0.136507515978017
"1273"	"YGR049W"	-0.2615733080458
"1274"	"YGR050C"	0.287802417821857
"1275"	"YGR051C"	-0.0216161312472813
"1276"	"YGR053C"	-0.094965159086795
"1277"	"YGR055W"	-0.314754385809328
"1278"	"YGR058W"	-0.0629403868001153
"1279"	"YGR059W"	0.739507878779464
"1280"	"YGR061C"	-0.093188339476222
"1281"	"YGR066C"	-0.268802793224447
"1282"	"YGR067C"	-0.366701625603759
"1283"	"YGR068C"	-0.508965767586666
"1284"	"YGR069W"	-0.359300901721162
"1285"	"YGR070W"	-1.88133320331998
"1286"	"YGR071C"	0.133800470851322
"1287"	"YGR072W"	0.0752632675284423
"1288"	"YGR077C"	0.323091570538102
"1289"	"YGR078C"	0.515021268582175
"1290"	"YGR079W"	0.0485607866575255
"1291"	"YGR080W"	0.158339719522795
"1292"	"YGR084C"	0.0732111650662695
"1293"	"YGR085C"	0.308788194818681
"1294"	"YGR086C"	-0.207309127391883
"1295"	"YGR087C"	-0.402571642192053
"1296"	"YGR088W"	0.135816142905101
"1297"	"YGR089W"	-0.272971704462314
"1298"	"YGR092W"	1.23879616310344
"1299"	"YGR093W"	-0.519109538815487
"1300"	"YGR096W"	-5.1012165896469
"1301"	"YGR097W"	0.0699214625659876
"1302"	"YGR100W"	-0.0207772317316275
"1303"	"YGR101W"	0.13766621383271
"1304"	"YGR105W"	0.886442566810379
"1305"	"YGR106C"	-0.116901126860415
"1306"	"YGR107W"	0.198058369733606
"1307"	"YGR108W"	0.150944993626929
"1308"	"YGR109C"	0.282706933485024
"1309"	"YGR111W"	-0.00623728274379912
"1310"	"YGR117C"	0.157502017414373
"1311"	"YGR118W"	0.420597571759131
"1312"	"YGR121C"	-0.0774082387343223
"1313"	"YGR122C-A"	0.0680337606648145
"1314"	"YGR122W"	-1.89100279064558
"1315"	"YGR123C"	0.321742311437416
"1316"	"YGR125W"	0.188205655823937
"1317"	"YGR126W"	0.171992956554757
"1318"	"YGR127W"	0.0562702148758384
"1319"	"YGR129W"	-0.0387536300954454
"1320"	"YGR130C"	0.239180832946017
