"gene"	"SodiumGlyoxylate"
"285"	"YBR255W"	0.0475732868670416
"286"	"YBR258C"	0.0896120716735181
"287"	"YBR259W"	0.127978130723593
"288"	"YBR260C"	0.00750337458787169
"289"	"YBR261C"	0.0369623168130843
"290"	"YBR262C"	0.189280192897481
"291"	"YBR263W"	0.0167163483542094
"292"	"YBR264C"	0.250894328399509
"293"	"YBR266C"	0.0793470123292274
"294"	"YBR267W"	0.228277865338421
"295"	"YBR269C"	0.114569907846538
"296"	"YBR270C"	0.0782202768446291
"297"	"YBR271W"	0.320522960539841
"298"	"YBR274W"	0.240203564678332
"299"	"YBR275C"	0.337407541498148
"300"	"YBR276C"	0.0136529984531522
"301"	"YBR277C"	0.108971074812217
"302"	"YBR278W"	0.0368245477433956
"303"	"YBR280C"	0.116363273727255
"304"	"YBR281C"	-0.184384872641892
"305"	"YBR283C"	0.471440829796488
"306"	"YBR284W"	0.0561531829944222
"307"	"YBR285W"	0.0703494729764013
"308"	"YBR286W"	0.103745623471908
"309"	"YBR287W"	0.222220956608917
"310"	"YBR289W"	-0.00300058650068175
"311"	"YBR290W"	0.0164958690136906
"312"	"YBR291C"	-0.133973018112613
"313"	"YBR292C"	-0.0466126000293664
"314"	"YBR293W"	0.207846909306203
"315"	"YBR294W"	-0.103983364510705
"316"	"YBR295W"	0.0196279106867383
"317"	"YBR296C"	-0.142107186028666
"318"	"YBR297W"	0.0974402636913954
"319"	"YBR298C"	-0.106445338277154
"320"	"YBR301W"	-0.0655961433959508
"321"	"YCL001W-A"	1.15259434885566
"322"	"YCL001W"	-0.00811423800127103
"323"	"YCL006C"	0.0955395365471014
"324"	"YCL010C"	0.0764777020876564
"325"	"YCL011C"	0.0398252794796738
"326"	"YCL012W"	-0.18922206028024
"327"	"YCL013W"	0.0769744289560074
"328"	"YCL014W"	-0.163707173330413
"329"	"YCL016C"	-1.25235275601081
"330"	"YCL022C"	0.0995927308701658
"331"	"YCL023C"	0.205455389710262
"332"	"YCL024W"	-0.195263579825612
"333"	"YCL025C"	0.114126143612086
"334"	"YCL026C-A"	0.159966600182837
"335"	"YCL026C"	0.177855907259039
"336"	"YCL027W"	0.0804937467653705
"337"	"YCL028W"	0.120014314282409
"338"	"YCL029C"	-0.0472274761291175
"339"	"YCL034W"	1.89301442251873
"340"	"YCL035C"	0.0632574200085982
"341"	"YCL038C"	-0.159767236810726
"342"	"YCL039W"	0.176981558204031
"343"	"YCL042W"	2.39450961516642
"344"	"YCL046W"	0.0117263770432144
"345"	"YCL048W"	0.174320015236594
"346"	"YCL049C"	0.0220730536810874
"347"	"YCL050C"	0.077520813140003
"348"	"YCL051W"	0.237224875309652
"349"	"YCL055W"	0.12432288228046
"350"	"YCL057W"	0.200660561871008
"351"	"YCL061C"	0.182383658540542
"352"	"YCL062W"	-0.145320218236745
"353"	"YCL063W"	-0.0836214751366546
"354"	"YCL064C"	0.088987724397776
"355"	"YCL069W"	-0.0728626348918539
"356"	"YCL074W"	0.0875224230713782
"357"	"YCL075W"	0.147453683609461
"358"	"YCL076W"	0.114661868102544
"359"	"YCR001W"	0.263499359106081
"360"	"YCR005C"	0.0935556543480586
"361"	"YCR006C"	0.44575414774762
"362"	"YCR007C"	-0.153041325644348
"363"	"YCR008W"	0.0479983947385071
"364"	"YCR009C"	0.143653096025406
"365"	"YCR010C"	0.265051698245382
"366"	"YCR011C"	-0.294203033457406
"367"	"YCR014C"	0.12141458313168
"368"	"YCR015C"	-0.12357793030317
"369"	"YCR016W"	0.0447617534043022
"370"	"YCR017C"	0.303761301776571
"371"	"YCR019W"	-0.107589373373708
"372"	"YCR020C-A"	1.05560624579613
"373"	"YCR020C"	0.328078662336275
"374"	"YCR021C"	-0.192612928550015
"375"	"YCR022C"	0.126690780735565
"376"	"YCR023C"	-0.105805984989429
"377"	"YCR024C-A"	-0.00595509006405798
"378"	"YCR025C"	0.0388085230804148
"379"	"YCR027C"	-0.0332545911776622
"380"	"YCR028C-A"	-0.0753802809712264
"381"	"YCR030C"	-0.0668061145908549
"382"	"YCR031C"	-0.181017183034045
"383"	"YCR032W"	0.0724693952041651
"384"	"YCR033W"	0.049016950654614
"385"	"YCR034W"	-0.159415920617765
"386"	"YCR036W"	0.0700575519622302
"387"	"YCR037C"	0.142108802979231
"388"	"YCR043C"	-0.00318808196607921
"389"	"YCR044C"	-0.118257245758865
"390"	"YCR045C"	0.100624083918743
"391"	"YCR048W"	0.0496934809181876
"392"	"YCR049C"	0.111863767507131
"393"	"YCR050C"	-0.0326865079471327
"394"	"YCR051W"	-0.0587879596561963
"395"	"YCR053W"	0.23369930835438
"396"	"YCR059C"	0.0463236451578179
"397"	"YCR060W"	-0.0959106026286061
"398"	"YCR061W"	0.11101121838055
"399"	"YCR062W"	0.0728612754024924
"400"	"YCR065W"	-0.086274528314055
"401"	"YCR068W"	0.0444781774442709
"402"	"YCR069W"	-0.0108316637452012
"403"	"YCR071C"	0.124922161953455
"404"	"YCR073C"	0.131002058283758
"405"	"YCR073W-A"	0.208996472336258
"406"	"YCR075C"	-0.0566139325895911
"407"	"YCR076C"	-0.0749244924176488
"408"	"YCR077C"	-0.0703010959878291
"409"	"YCR079W"	-0.035542550880203
"410"	"YCR081W"	0.00226333474914519
"411"	"YCR082W"	0.10526675551309
"412"	"YCR085W"	0.0160352982543462
"413"	"YCR086W"	0.0168970392223476
"414"	"YCR087C-A"	0.0161392362242024
"415"	"YCR087W"	-0.0656044597107688
"416"	"YCR088W"	0.0245616199919527
"417"	"YCR090C"	-0.174592431879755
"418"	"YCR092C"	-0.0105229851532887
"419"	"YCR095C"	0.0553224387033097
"420"	"YCR098C"	-0.0348397283398348
"421"	"YCR099C"	-0.00712282514816145
"422"	"YCR100C"	0.133005060205647
"423"	"YCR101C"	-0.189983057656079
"424"	"YCR102C"	0.0607127471117824
"425"	"YCR102W-A"	0.0659303446440363
"426"	"YCR105W"	0.0558926662300922
"427"	"YCR106W"	0.010014044742595
"428"	"YCR107W"	0.0475052886442826
"429"	"YDL001W"	-0.115759324302041
"430"	"YDL002C"	0.0264985813287321
"431"	"YDL006W"	-0.251101443802474
"432"	"YDL010W"	-0.0346466877185621
"433"	"YDL011C"	-0.00358964418874202
"434"	"YDL012C"	0.0542468101866399
"435"	"YDL013W"	-0.103757615896676
"436"	"YDL018C"	-0.10052294070791
"437"	"YDL019C"	-0.100972974168341
"438"	"YDL020C"	-0.0324611986838246
"439"	"YDL024C"	0.266842305460544
"440"	"YDL025C"	-0.147643572001223
"441"	"YDL026W"	-0.32745460246925
"442"	"YDL035C"	0.0633418338131328
"443"	"YDL036C"	-0.0920993640049414
"444"	"YDL037C"	-0.100882835169015
"445"	"YDL038C"	-0.113808632169073
"446"	"YDL039C"	-0.238618523617265
"447"	"YDL048C"	-0.00385910309315897
"448"	"YDL050C"	-0.0164547103895421
"449"	"YDL051W"	-0.209577476047833
"450"	"YDL052C"	-0.180269747984607
"451"	"YDL054C"	-0.0557435243454761
"452"	"YDL056W"	0.168061957689251
"453"	"YDL059C"	0.046216073691186
"454"	"YDL063C"	-0.37296080275005
"455"	"YDL066W"	-0.194400803258568
"456"	"YDL070W"	-0.0379896659513314
"457"	"YDL071C"	-0.040402389855592
"458"	"YDL074C"	0.0368441339912509
"459"	"YDL076C"	-0.362404342513895
"460"	"YDL077C"	-0.294771455446106
"461"	"YDL078C"	-0.409838568234322
"462"	"YDL079C"	0.126715562492108
"463"	"YDL080C"	0.428022158304577
"464"	"YDL081C"	0.367972686101032
"465"	"YDL082W"	-0.0166716273314476
"466"	"YDL083C"	0.134252071303052
"467"	"YDL085W"	-0.402658449734684
"468"	"YDL086W"	-0.160690815348318
"469"	"YDL088C"	0.0296927349895388
"470"	"YDL089W"	-0.0215938672945841
"471"	"YDL091C"	-0.0157338284609786
"472"	"YDL093W"	-0.0653892971899704
"473"	"YDL094C"	0.0514258578307414
"474"	"YDL096C"	-0.665290893305488
"475"	"YDL100C"	0.138166534951658
"476"	"YDL106C"	-0.234298987864497
"477"	"YDL109C"	-0.117727439339746
"478"	"YDL110C"	-0.00924905874324461
"479"	"YDL112W"	-0.213521513484531
"480"	"YDL114W"	-0.18549127487813
"481"	"YDL119C"	-0.0400403188874021
"482"	"YDL121C"	0.0178322639204116
"483"	"YDL122W"	0.0113931736202739
"484"	"YDL123W"	-0.128717415461379
"485"	"YDL127W"	-0.0432724910729865
"486"	"YDL128W"	-1.62134577520023
"487"	"YDL130W-A"	0.0692157915362967
"488"	"YDL130W"	0.203293456777992
"489"	"YDL131W"	1.69787149916634
"490"	"YDL133C-A"	0.132076735190723
"491"	"YDL134C"	-0.0862732346775859
"492"	"YDL136W"	0.0883720442216183
"493"	"YDL137W"	1.27068478630722
"494"	"YDL142C"	0.273787222472308
"495"	"YDL144C"	0.130706162149917
"496"	"YDL149W"	-0.0215262125651404
"497"	"YDL154W"	-0.0401688488667195
"498"	"YDL155W"	0.0274117694579764
"499"	"YDL156W"	0.00100060681340591
"500"	"YDL161W"	0.00994061003370706
"501"	"YDL162C"	0.344218995045379
"502"	"YDL168W"	-0.0516590676544626
"503"	"YDL169C"	0.0438534573258236
"504"	"YDL170W"	-0.247672886838116
"505"	"YDL171C"	-0.061384101168293
"506"	"YDL172C"	0.352311016015199
"507"	"YDL173W"	0.0595171148929748
"508"	"YDL174C"	-0.00388138436397192
"509"	"YDL177C"	-0.0477308304503047
"510"	"YDL178W"	-0.0845621706478447
"511"	"YDL180W"	-0.273794410779144
"512"	"YDL182W"	0.0958313471886743
"513"	"YDL184C"	0.236701487931286
"514"	"YDL186W"	0.207654767234836
"515"	"YDL187C"	0.121491292656541
"516"	"YDL188C"	0.0790098746004163
"517"	"YDL189W"	-0.00150844531636637
"518"	"YDL190C"	0.868158614485013
"519"	"YDL191W"	-0.297608527948829
"520"	"YDL194W"	0.805593378865955
"521"	"YDL197C"	1.48558061565795
"522"	"YDL199C"	-0.0620997738331227
"523"	"YDL200C"	-0.156971078988044
"524"	"YDL201W"	-0.0638209890476524
"525"	"YDL203C"	0.0853073946218074
"526"	"YDL204W"	0.139300182237726
"527"	"YDL210W"	-0.0197736516010103
"528"	"YDL211C"	0.00858006171417901
"529"	"YDL215C"	0.191073694365109
"530"	"YDL218W"	-0.113472148724054
"531"	"YDL219W"	0.108064260316753
"532"	"YDL223C"	0.512505928578679
"533"	"YDL224C"	0.0130870164570969
"534"	"YDL226C"	0.0235153891752112
"535"	"YDL227C"	0.172289426970954
"536"	"YDL229W"	0.0536357002741136
"537"	"YDL230W"	-0.146531136634537
"538"	"YDL231C"	-0.00892725468640152
"539"	"YDL233W"	0.0648601820824259
"540"	"YDL236W"	-0.0371926443413102
"541"	"YDL237W"	-0.237397805006292
"542"	"YDL239C"	0.0149464802582948
"543"	"YDL240W"	-0.0639526480044308
"544"	"YDL241W"	-0.0821541544101701
"545"	"YDL242W"	0.133574255690793
"546"	"YDL243C"	0.0817785964274312
"547"	"YDR001C"	-0.0904843971311026
"548"	"YDR003W"	1.69787149916634
"549"	"YDR004W"	-0.00641927328125938
"550"	"YDR005C"	0.349143295907289
"551"	"YDR006C"	-0.133815290831389
"552"	"YDR007W"	0.0092429334986071
"553"	"YDR009W"	-0.133287478428618
"554"	"YDR010C"	-0.1363533222362
"555"	"YDR011W"	0.0630218803236087
"556"	"YDR014W"	-0.0669577033344284
"557"	"YDR015C"	-0.137163388715275
"558"	"YDR018C"	-0.123132398812431
"559"	"YDR019C"	-0.144764895587885
"560"	"YDR020C"	-0.400213583378522
"561"	"YDR022C"	-0.238190338402112
"562"	"YDR024W"	-0.382693436937913
"563"	"YDR025W"	-0.465989106953249
"564"	"YDR026C"	-0.0391423606726303
"565"	"YDR030C"	0.194832621286257
"566"	"YDR033W"	-0.0342058824155264
"567"	"YDR035W"	-0.107500968453421
"568"	"YDR036C"	-0.123175692005019
"569"	"YDR046C"	0.0482469781641466
"570"	"YDR048C"	-0.0427462659446299
"571"	"YDR049W"	-0.0591006617708593
"572"	"YDR051C"	-0.393181481957648
"573"	"YDR055W"	0.0230035045208901
"574"	"YDR057W"	-0.208949992329399
"575"	"YDR058C"	-0.103118816616696
"576"	"YDR061W"	-0.24132837670133
"577"	"YDR063W"	-1.62134577520023
"578"	"YDR066C"	-0.205883314488299
"579"	"YDR067C"	-0.00561013459890451
"580"	"YDR068W"	-0.00648705755927495
"581"	"YDR070C"	-0.0115819794166298
"582"	"YDR071C"	0.0982786131082713
"583"	"YDR072C"	-0.0680715434619329
"584"	"YDR073W"	-0.343400714264007
"585"	"YDR074W"	-0.0715337526211536
"586"	"YDR076W"	0.0207497692787866
"587"	"YDR080W"	-1.88423175107299
"588"	"YDR083W"	-0.0872991950049641
"589"	"YDR085C"	-0.288209528816092
"590"	"YDR089W"	0.0402046562247216
"591"	"YDR090C"	0.168458164691771
"592"	"YDR092W"	2.58648088331609
"593"	"YDR093W"	-0.114561768366818
"594"	"YDR094W"	0.845557598188179
"595"	"YDR095C"	-0.105235249325261
"596"	"YDR097C"	-0.130719389058404
"597"	"YDR098C"	-0.240408413983967
"598"	"YDR099W"	0.0446627712124283
"599"	"YDR100W"	-0.0545671632882362
"600"	"YDR101C"	-0.151684486523312
"601"	"YDR102C"	-0.0722256126484419
"602"	"YDR104C"	-0.153291456675128
"603"	"YDR108W"	0.0366275165773579
"604"	"YDR109C"	-0.175796607881768
"605"	"YDR110W"	-0.10183387442386
"606"	"YDR111C"	-0.397296375851345
"607"	"YDR112W"	-0.250940808370682
"608"	"YDR116C"	0.237866286790734
"609"	"YDR117C"	1.35359288954118
"610"	"YDR119W"	-0.232882531771068
"611"	"YDR120C"	0.511077577945093
"612"	"YDR121W"	0.0872887313624111
"613"	"YDR122W"	-0.151219731274892
"614"	"YDR123C"	-0.193162496099198
"615"	"YDR124W"	-0.185238032531992
"616"	"YDR125C"	1.16274176345127
"617"	"YDR126W"	-0.243654010023834
"618"	"YDR127W"	0.73898562215021
"619"	"YDR128W"	0.00990147331487335
"620"	"YDR130C"	-0.344547024460747
"621"	"YDR131C"	0.0719528391311232
"622"	"YDR132C"	-0.516726964871798
"623"	"YDR133C"	-0.276930350172727
"624"	"YDR134C"	-0.0851435682687746
"625"	"YDR135C"	-0.207346914801041
"626"	"YDR139C"	-0.0459258982230303
"627"	"YDR142C"	-0.107256016684418
"628"	"YDR143C"	0.0782373461720254
"629"	"YDR144C"	-0.192142509680434
"630"	"YDR146C"	0.313506189438511
"631"	"YDR147W"	-0.138145010204339
"632"	"YDR148C"	-0.218433275438116
"633"	"YDR149C"	0.068122618382192
"634"	"YDR150W"	-0.0538359831379128
"635"	"YDR153C"	-0.0126375965790213
"636"	"YDR154C"	-0.0703063099303133
"637"	"YDR155C"	-0.00654081271129119
"638"	"YDR156W"	0.235775609294956
"639"	"YDR157W"	0.131746347104476
"640"	"YDR158W"	0.232746941365211
"641"	"YDR159W"	-0.153869384327389
"642"	"YDR161W"	-0.166496298131596
"643"	"YDR162C"	-0.131542314184579
"644"	"YDR163W"	-0.504709785980238
"645"	"YDR165W"	0.117158934553364
"646"	"YDR169C"	0.115926932600065
"647"	"YDR171W"	-0.206241760902549
"648"	"YDR174W"	-0.301784503253184
"649"	"YDR181C"	-0.0177788550579803
"650"	"YDR184C"	0.062325951223923
"651"	"YDR185C"	-0.362020909372549
"652"	"YDR186C"	0.0132872006295427
"653"	"YDR191W"	0.00478828475236029
"654"	"YDR192C"	-0.182758585422906
"655"	"YDR193W"	1.15989363502973
"656"	"YDR198C"	-0.255223104631437
"657"	"YDR202C"	-0.275531837642688
"658"	"YDR203W"	0.0576458002719679
"659"	"YDR205W"	-0.222317740735474
"660"	"YDR206W"	1.21489495196453
"661"	"YDR207C"	-0.322963657870859
"662"	"YDR209C"	-0.255549342113193
"663"	"YDR210W"	-0.228222677119458
"664"	"YDR213W"	-0.248548725724146
"665"	"YDR214W"	-0.0356788373124916
