"gene"	"HMF5"
"669"	"YDR222W"	0.210200023829851
"670"	"YDR223W"	0.179770276846306
"671"	"YDR229W"	-0.241711113075405
"672"	"YDR233C"	-0.0838192539866014
"673"	"YDR239C"	-0.262108209884891
"674"	"YDR241W"	0.143475496524879
"675"	"YDR242W"	-0.182446963084193
"676"	"YDR244W"	0.0633186833256307
"677"	"YDR245W"	0.856071644797031
"678"	"YDR247W"	-0.0499867506499
"679"	"YDR248C"	-0.369521971661728
"680"	"YDR249C"	0.0367018745123163
"681"	"YDR250C"	-0.3205003454823
"682"	"YDR251W"	-0.0152570213126767
"683"	"YDR252W"	0.398252561097474
"684"	"YDR253C"	0.0926624201090771
"685"	"YDR254W"	0.202891489490656
"686"	"YDR255C"	-0.521687629325662
"687"	"YDR256C"	-0.16975900399133
"688"	"YDR257C"	-0.194981800677772
"689"	"YDR258C"	0.344087048770461
"690"	"YDR259C"	-0.186196376631195
"691"	"YDR261C"	-0.0153667910374835
"692"	"YDR262W"	-0.351753715402563
"693"	"YDR263C"	-0.225973553693626
"694"	"YDR265W"	0.0870036479897509
"695"	"YDR266C"	0.866565345567889
"696"	"YDR269C"	0.154752263528957
"697"	"YDR272W"	-0.0588896165285124
"698"	"YDR273W"	0.153376560881743
"699"	"YDR275W"	-0.273323950672407
"700"	"YDR276C"	-0.398950844645085
"701"	"YDR277C"	0.481761405171383
"702"	"YDR278C"	-7.29693690157917e-05
"703"	"YDR281C"	0.121747580565598
"704"	"YDR285W"	0.293669358370032
"705"	"YDR289C"	-0.524930136146397
"706"	"YDR290W"	0.00879357245198083
"707"	"YDR291W"	-0.374031007270777
"708"	"YDR293C"	0.345506860371007
"709"	"YDR294C"	0.0284082791148137
"710"	"YDR297W"	0.134659223763991
"711"	"YDR304C"	0.321817440651682
"712"	"YDR305C"	0.165009888205714
"713"	"YDR306C"	0.0582587262504254
"714"	"YDR307W"	0.107853753961566
"715"	"YDR309C"	0.443303628611283
"716"	"YDR310C"	0.316746545826684
"717"	"YDR312W"	-0.00617493550883849
"718"	"YDR313C"	-0.108338682924325
"719"	"YDR314C"	-0.0779907598217652
"720"	"YDR316W"	-0.174853097008724
"721"	"YDR317W"	-0.250942915128924
"722"	"YDR319C"	-0.117613906127529
"723"	"YDR320C"	0.0822450479455
"724"	"YDR321W"	-0.0101097922857341
"725"	"YDR326C"	0.0662986352550157
"726"	"YDR329C"	0.0479436934361571
"727"	"YDR330W"	0.30647605943724
"728"	"YDR333C"	0.213795414345273
"729"	"YDR334W"	-0.0771223412649104
"730"	"YDR335W"	0.17173873401397
"731"	"YDR336W"	0.356227776697145
"732"	"YDR338C"	-0.0970649054147522
"733"	"YDR340W"	1.40214888797264
"734"	"YDR344C"	-0.199131490974742
"735"	"YDR345C"	-0.111163410314583
"736"	"YDR346C"	-0.780797280963575
"737"	"YDR349C"	-0.150171089569174
"738"	"YDR351W"	-0.116281398290821
"739"	"YDR352W"	0.210546957045205
"740"	"YDR354W"	0.0232425349688351
"741"	"YDR357C"	2.54491701434242
"742"	"YDR358W"	1.14707330598269
"743"	"YDR359C"	0.275919164478771
"744"	"YDR360W"	-1.07770275698009
"745"	"YDR363W"	-0.290237430018357
"746"	"YDR368W"	-0.103676265054924
"747"	"YDR370C"	-0.0137930980275008
"748"	"YDR371W"	0.261076413498257
"749"	"YDR372C"	0.307278808759129
"750"	"YDR375C"	0.0249952388964533
"751"	"YDR378C"	-0.278056959266219
"752"	"YDR383C"	-0.114490196438677
"753"	"YDR385W"	1.52875680088085
"754"	"YDR386W"	-0.251202122841081
"755"	"YDR388W"	0.635411859532536
"756"	"YDR389W"	0.719317247666534
"757"	"YDR393W"	-0.297278791371863
"758"	"YDR395W"	-0.578333991414662
"759"	"YDR400W"	-0.0799140936034154
"760"	"YDR402C"	0.153801843595993
"761"	"YDR403W"	0.0353565326629134
"762"	"YDR406W"	0.0819363785241441
"763"	"YDR408C"	-0.0874582602954511
"764"	"YDR409W"	0.0674585508683276
"765"	"YDR411C"	0.279547358420541
"766"	"YDR414C"	0.106790412235298
"767"	"YDR415C"	-0.250079685824808
"768"	"YDR421W"	0.0149965241703156
"769"	"YDR423C"	-0.00344760668746822
"770"	"YDR424C"	-0.177231828435597
"771"	"YDR425W"	0.112731270976538
"772"	"YDR426C"	-0.0403921201672004
"773"	"YDR428C"	0.094877017863927
"774"	"YDR430C"	0.12044061228761
"775"	"YDR431W"	-0.0191747582056284
"776"	"YDR435C"	-0.0294489628609817
"777"	"YDR436W"	0.0415183888672042
"778"	"YDR440W"	0.79435835706998
"779"	"YDR441C"	0.48925937752248
"780"	"YDR445C"	0.454228732447171
"781"	"YDR451C"	-0.492232942579615
"782"	"YDR452W"	0.355132029938526
"783"	"YDR455C"	0.664531258436516
"784"	"YDR458C"	0.583432401949283
"785"	"YDR459C"	-0.102044498363692
"786"	"YDR461W"	0.317889623962404
"787"	"YDR463W"	0.14383291755776
"788"	"YDR465C"	-0.0829867337604435
"789"	"YDR466W"	1.86441944109964
"790"	"YDR467C"	0.598661626025803
"791"	"YDR474C"	0.471571556888741
"792"	"YDR475C"	0.4386226746429
"793"	"YDR476C"	0.125890401945954
"794"	"YDR477W"	-0.185899153999798
"795"	"YDR479C"	1.11633557788263
"796"	"YDR480W"	-0.115302149311765
"797"	"YDR481C"	0.137903020378183
"798"	"YDR482C"	0.0659642682207363
"799"	"YDR483W"	0.0450717206876594
"800"	"YDR485C"	-0.07828070681245
"801"	"YDR486C"	-0.141180890902907
"802"	"YDR488C"	0.131910415753259
"803"	"YDR490C"	0.226363376624185
"804"	"YDR491C"	0.639675898670287
"805"	"YDR492W"	-0.00232548061730266
"806"	"YDR493W"	-0.148782651554898
"807"	"YDR497C"	0.0909250186756416
"808"	"YDR501W"	-0.0449398215644733
"809"	"YDR502C"	0.142072407106161
"810"	"YDR503C"	0.243017732765675
"811"	"YDR504C"	-0.0845740582538252
"812"	"YDR505C"	0.0412599981004567
"813"	"YDR508C"	0.0403899238475354
"814"	"YDR509W"	0.070234071818493
"815"	"YDR511W"	0.098382151262407
"816"	"YDR512C"	0.126563377256699
"817"	"YDR513W"	0.237464419666221
"818"	"YDR515W"	0.0285595367542471
"819"	"YDR516C"	-0.0175674164789583
"820"	"YDR517W"	0.139222700769439
"821"	"YDR519W"	0.0611325306243402
"822"	"YDR520C"	-0.0631885598778804
"823"	"YDR522C"	0.314193268597055
"824"	"YDR524C"	-0.114217893965949
"825"	"YDR525W-A"	0.17962742483529
"826"	"YDR525W"	0.297287940841111
"827"	"YDR528W"	-0.0920637211327033
"828"	"YDR530C"	0.258168082151497
"829"	"YDR533C"	0.228194811004369
"830"	"YDR534C"	-0.00271137155650129
"831"	"YDR535C"	-0.269668353260948
"832"	"YDR536W"	-0.372292796802293
"833"	"YDR537C"	0.129166124023475
"834"	"YDR538W"	0.212067262669451
"835"	"YDR539W"	0.326714536881905
"836"	"YDR540C"	-0.0700625126875215
"837"	"YDR541C"	-0.0770909274718388
"838"	"YEL001C"	0.117435760647948
"839"	"YEL003W"	-0.0628140063678861
"840"	"YEL004W"	0.0873089424138025
"841"	"YEL005C"	-0.144365413217463
"842"	"YEL006W"	-0.0118238372155265
"843"	"YEL007W"	0.297612986119553
"844"	"YEL008W"	0.0432058545884969
"845"	"YEL010W"	-0.32914770748443
"846"	"YEL011W"	0.0956537940362681
"847"	"YEL012W"	-0.353374963790565
"848"	"YEL013W"	-0.0692583739704222
"849"	"YEL014C"	0.0554494610143082
"850"	"YEL015W"	0.253855886934223
"851"	"YEL016C"	-0.163880842360625
"852"	"YEL017C-A"	0.0544834623483047
"853"	"YEL017W"	0.0688125629306443
"854"	"YEL020C"	-0.1204469760939
"855"	"YEL023C"	0.0374390507263921
"856"	"YEL025C"	-0.258517699703021
"857"	"YEL028W"	0.00123469702701554
"858"	"YEL031W"	0.285916271863885
"859"	"YEL033W"	-0.0502010758358462
"860"	"YEL037C"	-0.125113421706666
"861"	"YEL038W"	-0.166670898671055
"862"	"YEL039C"	0.13559270045919
"863"	"YEL042W"	-0.1702951991379
"864"	"YEL043W"	0.218518866543961
"865"	"YEL047C"	0.130832542766063
"866"	"YEL048C"	-0.0908856088451883
"867"	"YEL049W"	0.016964326907379
"868"	"YEL052W"	0.0913541777594805
"869"	"YEL053C"	-0.0165501239989288
"870"	"YEL056W"	-0.00376575332526648
"871"	"YEL059W"	-0.0335143522677994
"872"	"YEL061C"	0.381829103853821
"873"	"YEL063C"	0.811520179887577
"874"	"YEL065W"	0.0289853046765236
"875"	"YEL066W"	-0.0750670301833385
"876"	"YEL067C"	-0.0321814023811023
"877"	"YEL068C"	-0.0191208886118321
"878"	"YEL071W"	-0.401217066513562
"879"	"YER001W"	-0.152765083436753
"880"	"YER005W"	0.130768746746164
"881"	"YER007C-A"	0.0291036517493086
"882"	"YER007W"	-0.285647470099003
"883"	"YER010C"	-0.147219813004269
"884"	"YER011W"	0.208807253133089
"885"	"YER016W"	0.534648329358683
"886"	"YER019C-A"	0.151136978687037
"887"	"YER019W"	-0.221763258094584
"888"	"YER020W"	-0.169578770003501
"889"	"YER024W"	0.0105865104975187
"890"	"YER027C"	-0.00115141040890373
"891"	"YER028C"	-0.181040951438268
"892"	"YER030W"	0.189244261862589
"893"	"YER032W"	-0.0623504436422639
"894"	"YER033C"	0.641390977464833
"895"	"YER034W"	0.215868786272906
"896"	"YER035W"	-0.246024501928647
"897"	"YER038W-A"	-0.0309514254263789
"898"	"YER039C-A"	-0.0347445480456235
"899"	"YER041W"	-0.237552903846073
"900"	"YER042W"	-0.143470385075392
"901"	"YER045C"	-0.0526600879631645
"902"	"YER046W-A"	2.7436979068452
"903"	"YER046W"	0.236879747473685
"904"	"YER047C"	1.94631799461841
"905"	"YER048C"	0.403707436130238
"906"	"YER052C"	0.862885028189088
"907"	"YER053C"	-0.0701582369699363
"908"	"YER054C"	-0.496512044192223
"909"	"YER056C-A"	0.06349899419976
"910"	"YER056C"	0.551394204876496
"911"	"YER057C"	-0.19073231667424
"912"	"YER059W"	0.540788485523102
"913"	"YER060W-A"	-0.201350823004502
"914"	"YER060W"	0.206054502023853
"915"	"YER062C"	0.0346385114214277
"916"	"YER063W"	0.200788782719251
"917"	"YER064C"	-0.0707241658071649
"918"	"YER065C"	0.0226360500498335
"919"	"YER066C-A"	0.162656680050843
"920"	"YER066W"	0.157022905764841
"921"	"YER067C-A"	-0.154174263594069
"922"	"YER067W"	-0.287795291659702
"923"	"YER071C"	-0.382822656545586
"924"	"YER072W"	0.00877045276303867
"925"	"YER073W"	-0.0110001016741902
"926"	"YER074W"	-0.0578035225472895
"927"	"YER075C"	0.133896338926528
"928"	"YER078C"	-0.0819920763970775
"929"	"YER079W"	0.246840124339458
"930"	"YER080W"	-0.287986222842269
"931"	"YER081W"	-0.15265539183413
"932"	"YER083C"	-0.139564102651187
"933"	"YER084W"	0.139031288015783
"934"	"YER085C"	-0.11624018812272
"935"	"YER087C-A"	-0.157177974081926
"936"	"YER088C"	0.123700606747638
"937"	"YER089C"	-0.137338872818939
"938"	"YER090W"	0.13578387063605
"939"	"YER091C-A"	0.0755780390500366
"940"	"YER091C"	0.777171323890086
"941"	"YER092W"	0.554703755889219
"942"	"YER093C-A"	-0.240067692368938
"943"	"YER095W"	0.161289201086527
"944"	"YER096W"	-0.0700506330657972
"945"	"YER097W"	0.252311945212471
"946"	"YER098W"	0.109105838767964
"947"	"YER106W"	-0.0826640579265407
"948"	"YER108C"	-0.139790689925096
"949"	"YER109C"	-0.00955726362865125
"950"	"YER111C"	-0.149401560662446
"951"	"YER113C"	-0.0028698504116923
"952"	"YER114C"	-0.20248680951022
"953"	"YER115C"	-0.000569305879533681
"954"	"YER116C"	-0.242392031716569
"955"	"YER118C"	-0.00275130965260617
"956"	"YER119C-A"	0.219020168131101
"957"	"YER119C"	0.0698876328040995
"958"	"YER120W"	0.303235888230302
"959"	"YER121W"	-0.106172848027633
"960"	"YER123W"	0.0444102246405143
"961"	"YER124C"	0.0852688280151535
"962"	"YER128W"	-0.0976485079781678
"963"	"YER129W"	-0.204886326775286
"964"	"YER130C"	3.0278007415439
"965"	"YER131W"	-0.0613829065672445
"966"	"YER132C"	0.244666447529229
"967"	"YER134C"	-0.0960075673991769
"968"	"YER135C"	-0.180178556428966
"969"	"YER137C"	-0.249052157659265
"970"	"YER139C"	-0.255133354581509
"971"	"YER140W"	-0.023610793674454
"972"	"YER142C"	0.0368380943520233
"973"	"YER143W"	-0.317457935687532
"974"	"YER144C"	0.131222550693021
"975"	"YER145C"	-0.272499577327609
"976"	"YER149C"	0.0580284963297286
"977"	"YER150W"	0.0822633541447848
"978"	"YER151C"	-2.62448883466203
"979"	"YER152C"	-0.187724905698634
"980"	"YER153C"	-0.0375803169038044
"981"	"YER155C"	0.151825200775043
"982"	"YER156C"	0.0111414129198129
"983"	"YER158C"	-0.147174694119623
"984"	"YER161C"	1.6974134682891
"985"	"YER162C"	0.138717704049306
"986"	"YER163C"	0.22048822110339
"987"	"YER164W"	0.174633369820588
"988"	"YER166W"	-0.157967596668926
"989"	"YER167W"	-0.161091778342794
"990"	"YER170W"	-0.0934162166747933
"991"	"YER173W"	0.237519568967614
"992"	"YER174C"	0.216040890393128
"993"	"YER175C"	0.0240605013525093
"994"	"YER176W"	-0.0550294122468804
"995"	"YER177W"	0.562270653565218
"996"	"YER178W"	0.856042616549747
"997"	"YER179W"	-0.11332654140901
"998"	"YER180C"	-0.118354637760897
"999"	"YER181C"	0.0113386967294046
"1000"	"YER182W"	0.291953963914372
"1001"	"YER183C"	0.104079064280461
"1002"	"YER184C"	-0.158751688673768
"1003"	"YER185W"	-0.120593572769321
"1004"	"YER186C"	0.0504782574669067
"1005"	"YER187W"	0.226181698499092
"1006"	"YER188W"	0.319124329204194
"1007"	"YFL001W"	-1.33774237611675
"1008"	"YFL003C"	-0.178980521224248
"1009"	"YFL004W"	-0.0517062342438964
"1010"	"YFL006W"	-0.11467107526163
"1011"	"YFL007W"	-0.159253986645553
"1012"	"YFL010C"	-0.297007953488975
"1013"	"YFL010W-A"	0.234994232945698
"1014"	"YFL011W"	0.065598990653023
"1015"	"YFL012W"	0.129901802095769
"1016"	"YFL013C"	0.0867727635104422
"1017"	"YFL013W-A"	-0.0610392205542392
"1018"	"YFL014W"	-0.0711643810060778
"1019"	"YFL015C"	-0.191319201559505
"1020"	"YFL018C"	0.615207230109511
"1021"	"YFL019C"	-0.0623705425022323
"1022"	"YFL021W"	0.204876781426841
"1023"	"YFL025C"	0.624111391774926
"1024"	"YFL027C"	-0.0615676361810645
"1025"	"YFL028C"	-0.0676891589776809
"1026"	"YFL030W"	-0.120992231652523
"1027"	"YFL031W"	0.121636787835659
"1028"	"YFL032W"	0.140064247507337
"1029"	"YFL033C"	-0.11590681260088
"1030"	"YFL034W"	-0.151757195994812
"1031"	"YFL035C-B"	-0.466866744066904
"1032"	"YFL040W"	-0.165955161292068
"1033"	"YFL041W"	-0.194300290472729
"1034"	"YFL042C"	-0.357605047786385
"1035"	"YFL043C"	0.139383698557843
"1036"	"YFL044C"	-0.367513106398847
"1037"	"YFL046W"	-0.260006737655501
"1038"	"YFL047W"	-0.387081168245822
"1039"	"YFL048C"	-0.245679691813154
"1040"	"YFL049W"	-0.178188519465374
"1041"	"YFL050C"	0.0145578068107055
"1042"	"YFL051C"	0.205166863442805
"1043"	"YFL052W"	-0.350938006077392
"1044"	"YFL053W"	-0.101507362239374
"1045"	"YFL054C"	-0.336423088442231
"1046"	"YFL055W"	-0.0340620990753903
"1047"	"YFL056C"	-0.276197879688597
"1048"	"YFL063W"	-0.30677538185311
"1049"	"YFR006W"	-0.0351612289143416
"1050"	"YFR007W"	-0.189081788327658
"1051"	"YFR008W"	-0.0508546600764472
"1052"	"YFR009W"	1.73920764616483
"1053"	"YFR010W"	-0.242671345387984
"1054"	"YFR011C"	-0.63568655317067
"1055"	"YFR012W"	0.176518531099415
"1056"	"YFR013W"	-0.152986801942794
"1057"	"YFR014C"	-0.117955079861277
"1058"	"YFR016C"	-0.269023462135025
"1059"	"YFR017C"	-0.281641793264311
"1060"	"YFR018C"	-0.248654817220242
"1061"	"YFR021W"	-0.0683933783968399
"1062"	"YFR022W"	-0.0801952952510901
"1063"	"YFR023W"	-0.281703235808957
"1064"	"YFR024C-A"	-0.357667419697476
"1065"	"YFR024C"	0.0814581202386498
"1066"	"YFR026C"	-0.248984919725418
"1067"	"YFR031C-A"	0.242638155170749
"1068"	"YFR032C-A"	-0.128976078429394
"1069"	"YFR032C"	-0.420581389881251
"1070"	"YFR033C"	-0.203767423408647
"1071"	"YFR034C"	1.10166548680668
"1072"	"YFR038W"	-0.250046808488851
"1073"	"YFR039C"	-0.0599576930930094
"1074"	"YFR040W"	-0.125955350872754
"1075"	"YFR041C"	-0.168187581618821
"1076"	"YFR044C"	0.0184716373374692
"1077"	"YFR045W"	-0.362767720702886
"1078"	"YFR046C"	-0.181876711791552
"1079"	"YFR047C"	-0.139147929989685
"1080"	"YFR048W"	-0.418661779179844
"1081"	"YFR053C"	-0.133085970831674
"1082"	"YFR054C"	-0.271668548023339
"1083"	"YFR056C"	-0.121371927002366
"1084"	"YGL002W"	0.221906880237467
"1085"	"YGL004C"	-0.34726567883379
"1086"	"YGL005C"	0.0726006865400413
"1087"	"YGL006W"	0.0731412290508076
"1088"	"YGL007W"	0.032229782912299
"1089"	"YGL009C"	0.0053543195355885
"1090"	"YGL010W"	-0.241868488033121
"1091"	"YGL015C"	0.0891118046148937
"1092"	"YGL016W"	1.91777927415812
"1093"	"YGL017W"	-0.253488162788015
"1094"	"YGL019W"	2.34732244178052
"1095"	"YGL020C"	0.0286343258547225
"1096"	"YGL021W"	0.00255221882186831
"1097"	"YGL023C"	0.338413301465246
"1098"	"YGL027C"	0.26751769403344
"1099"	"YGL028C"	-0.0458033265561334
"1100"	"YGL029W"	-0.249740157630554
"1101"	"YGL031C"	0.0118768143811858
"1102"	"YGL032C"	-0.00298549643171256
"1103"	"YGL035C"	0.00242995705826476
"1104"	"YGL036W"	0.110713457815307
"1105"	"YGL037C"	-0.115174900981709
"1106"	"YGL039W"	0.0993079520221497
"1107"	"YGL043W"	0.290338030185991
"1108"	"YGL045W"	-0.237852284650238
"1109"	"YGL046W"	-0.147948224670813
"1110"	"YGL049C"	-0.0582285409229669
"1111"	"YGL050W"	0.15433505611117
"1112"	"YGL051W"	0.246131782571653
"1113"	"YGL053W"	0.056090917771948
"1114"	"YGL054C"	0.34002141764191
"1115"	"YGL056C"	-0.0988328172953104
"1116"	"YGL057C"	-0.0717947443360376
"1117"	"YGL059W"	-0.00609871843503751
"1118"	"YGL060W"	1.0159057263395
"1119"	"YGL062W"	0.352394296614836
"1120"	"YGL063W"	0.165497009433513
"1121"	"YGL066W"	0.06598400898351
"1122"	"YGL067W"	0.621942366695633
"1123"	"YGL077C"	0.168787434031239
"1124"	"YGL078C"	0.53079796486017
"1125"	"YGL079W"	0.03428858600212
"1126"	"YGL080W"	0.239372934896656
"1127"	"YGL081W"	0.0148505304849676
"1128"	"YGL082W"	0.0826721418299929
"1129"	"YGL083W"	0.0740169425619222
"1130"	"YGL084C"	0.867689899902346
"1131"	"YGL085W"	0.468714422658821
"1132"	"YGL086W"	0.33210212669623
"1133"	"YGL087C"	-0.288948608072881
"1134"	"YGL089C"	0.25748068142252
"1135"	"YGL090W"	0.306037059727083
"1136"	"YGL094C"	-0.0275708300964423
"1137"	"YGL096W"	0.191860177451213
"1138"	"YGL101W"	1.89590767707095
"1139"	"YGL105W"	0.787412447043118
"1140"	"YGL108C"	-0.0389753024766364
"1141"	"YGL109W"	0.0145166345944209
"1142"	"YGL110C"	-0.0519514625760764
"1143"	"YGL114W"	0.0868625353659203
"1144"	"YGL115W"	-0.232926977357743
"1145"	"YGL117W"	-0.0470270861795895
"1146"	"YGL121C"	0.446344194354403
"1147"	"YGL124C"	-0.0619409698998148
"1148"	"YGL125W"	2.19451728736937
"1149"	"YGL126W"	0.0355422870060609
"1150"	"YGL131C"	0.169355070765619
"1151"	"YGL132W"	0.303021268617208
"1152"	"YGL136C"	0.155419187869634
"1153"	"YGL138C"	0.0568493440567646
"1154"	"YGL139W"	0.00129508788893692
"1155"	"YGL140C"	0.0656999998787875
"1156"	"YGL141W"	0.138060890372556
"1157"	"YGL144C"	-0.0299041485132257
"1158"	"YGL146C"	0.453116304524945
"1159"	"YGL147C"	-0.200095117859274
"1160"	"YGL148W"	-0.197759078600642
"1161"	"YGL149W"	0.200936695615558
"1162"	"YGL151W"	0.19538034247489
"1163"	"YGL152C"	0.0976887029288987
"1164"	"YGL153W"	0.0640849840320969
"1165"	"YGL154C"	0.108311089510186
"1166"	"YGL156W"	0.0588006793638576
"1167"	"YGL157W"	0.101328958690764
"1168"	"YGL158W"	0.0905925724789629
"1169"	"YGL159W"	0.347903095564362
"1170"	"YGL160W"	-0.146072213099238
"1171"	"YGL161C"	0.102346575509731
"1172"	"YGL162W"	0.0758444352229723
"1173"	"YGL163C"	-0.211001288662411
"1174"	"YGL164C"	0.457899018832241
"1175"	"YGL165C"	-0.261579995499784
"1176"	"YGL166W"	-0.594979656593568
"1177"	"YGL167C"	1.94400160840522
"1178"	"YGL170C"	-0.241452038295697
"1179"	"YGL173C"	0.628470236947855
"1180"	"YGL175C"	0.198663242315494
"1181"	"YGL177W"	-0.0504469490206287
"1182"	"YGL179C"	0.107526799583095
"1183"	"YGL180W"	-0.0754656119201993
"1184"	"YGL181W"	0.078348091966338
"1185"	"YGL194C"	-0.205922120337746
"1186"	"YGL195W"	2.08785681247634
"1187"	"YGL196W"	-0.105434427145221
"1188"	"YGL197W"	0.0391194400229303
"1189"	"YGL198W"	0.087668548365009
"1190"	"YGL199C"	-0.128680766122272
"1191"	"YGL202W"	0.417436133669913
"1192"	"YGL205W"	0.0924764162837052
"1193"	"YGL208W"	0.0322265535874335
"1194"	"YGL209W"	0.283382675366667
"1195"	"YGL210W"	0.0889578615083035
"1196"	"YGL211W"	-0.2024872794929
"1197"	"YGL212W"	-0.332559520468044
"1198"	"YGL213C"	-0.0267271549803514
"1199"	"YGL214W"	-0.332864256181169
"1200"	"YGL215W"	0.151493547208415
"1201"	"YGL216W"	0.205977599858811
"1202"	"YGL217C"	-0.231474628167032
"1203"	"YGL219C"	0.584029357942885
"1204"	"YGL221C"	-0.108166628262487
"1205"	"YGL222C"	-0.195978090110965
"1206"	"YGL224C"	0.0278118974502118
"1207"	"YGL226C-A"	0.047302980431193
"1208"	"YGL228W"	0.10751917703564
"1209"	"YGL230C"	-0.0117576992380506
"1210"	"YGL231C"	-0.181954128246091
"1211"	"YGL232W"	-0.00478230750813511
"1212"	"YGL234W"	0.0420127738660914
"1213"	"YGL235W"	0.369794754471035
"1214"	"YGL237C"	-0.0511210818812669
"1215"	"YGL241W"	0.258298354821257
"1216"	"YGL242C"	0.106292771194284
"1217"	"YGL243W"	0.00524138298235187
"1218"	"YGL244W"	0.244024364460704
"1219"	"YGL248W"	-0.0791268457481271
"1220"	"YGL249W"	0.0943050591428053
"1221"	"YGL250W"	-0.39492257507862
"1222"	"YGL251C"	-0.252612341369993
"1223"	"YGL252C"	-0.139273135432778
"1224"	"YGL253W"	0.0962934575122375
"1225"	"YGL254W"	-0.112403201936741
"1226"	"YGL255W"	0.553699743227292
"1227"	"YGL256W"	0.253063887070495
"1228"	"YGL257C"	0.262192072447286
"1229"	"YGL258W"	0.0617031556393731
"1230"	"YGL259W"	-0.0489963093284337
"1231"	"YGL260W"	0.192614466174836
"1232"	"YGL261C"	0.41216717381687
"1233"	"YGL262W"	0.336428890924194
"1234"	"YGL263W"	0.113248056045086
"1235"	"YGR001C"	0.738790379891883
"1236"	"YGR003W"	0.405384156340801
"1237"	"YGR004W"	-0.0529318392006493
"1238"	"YGR008C"	0.179986504457059
"1239"	"YGR010W"	-0.0273869561966739
"1240"	"YGR011W"	0.0830126149103224
"1241"	"YGR012W"	-0.0358103119858432
"1242"	"YGR014W"	0.876485225588971
"1243"	"YGR015C"	-0.351453204368206
"1244"	"YGR016W"	-0.143070024427612
"1245"	"YGR017W"	-0.255114836153746
"1246"	"YGR018C"	-0.328246085950405
"1247"	"YGR019W"	-0.387561957717047
"1248"	"YGR021W"	-0.334204232642512
"1249"	"YGR022C"	-0.265405551180734
"1250"	"YGR023W"	-0.20121889999053
"1251"	"YGR025W"	0.232419477434714
"1252"	"YGR026W"	-0.201792709006094
"1253"	"YGR028W"	0.418331060695504
"1254"	"YGR031W"	-0.283542007989921
"1255"	"YGR032W"	-0.28185855454294
"1256"	"YGR033C"	0.0672691765852233
"1257"	"YGR034W"	0.017450118537715
"1258"	"YGR035C"	-0.268768699592127
"1259"	"YGR037C"	-0.211117403070164
"1260"	"YGR038W"	-0.107058347079193
"1261"	"YGR040W"	-0.0121678015691648
"1262"	"YGR042W"	-0.265712958546364
"1263"	"YGR043C"	-0.387134134466236
"1264"	"YGR044C"	-0.18932011268623
"1265"	"YGR045C"	-0.0162307799945012
"1266"	"YGR049W"	0.136574585885441
"1267"	"YGR050C"	0.248288338683589
"1268"	"YGR051C"	-0.273946791246079
"1269"	"YGR053C"	0.143646964095484
"1270"	"YGR055W"	-0.199417964669522
"1271"	"YGR058W"	0.212840206067889
"1272"	"YGR059W"	1.66378137427315
"1273"	"YGR061C"	-0.0468620972331477
"1274"	"YGR066C"	-0.264602577596449
"1275"	"YGR067C"	0.00798964154536807
"1276"	"YGR068C"	0.571449465859025
"1277"	"YGR069W"	0.00511295572115779
"1278"	"YGR070W"	2.15562221482056
"1279"	"YGR071C"	-0.0128004403996226
"1280"	"YGR072W"	-0.415765238556112
"1281"	"YGR077C"	-0.14323812450799
"1282"	"YGR078C"	0.50166519404679
"1283"	"YGR079W"	-0.076184844643529
"1284"	"YGR080W"	-0.0635495658014165
"1285"	"YGR084C"	0.055056523145524
"1286"	"YGR085C"	-0.00995859168046887
"1287"	"YGR086C"	0.0818980434390953
"1288"	"YGR087C"	0.741047948202875
"1289"	"YGR088W"	0.190552040200864
"1290"	"YGR089W"	0.330457123474934
"1291"	"YGR092W"	0.377702516456335
"1292"	"YGR093W"	0.311904532585921
"1293"	"YGR096W"	2.29909576759717
"1294"	"YGR097W"	0.307356012033724
"1295"	"YGR100W"	0.432766761885437
"1296"	"YGR101W"	-0.463169344899352
"1297"	"YGR106C"	-0.0826129225529901
"1298"	"YGR107W"	0.0673326364181063
"1299"	"YGR108W"	0.0882441936529855
"1300"	"YGR109C"	0.314307834406992
"1301"	"YGR111W"	0.136232445125307
"1302"	"YGR117C"	-0.0274695653710884
"1303"	"YGR118W"	-0.107447632351457
"1304"	"YGR121C"	-0.0462961559008028
"1305"	"YGR122C-A"	-0.236039355691218
"1306"	"YGR122W"	-2.52908154155151
"1307"	"YGR123C"	-0.15031481464692
"1308"	"YGR125W"	0.40338651185464
"1309"	"YGR126W"	-0.30416014512097
"1310"	"YGR127W"	-0.0893037145287307
"1311"	"YGR129W"	-0.0615106074598411
"1312"	"YGR130C"	0.251757042382472
"1313"	"YGR131W"	-0.198677784789468
"1314"	"YGR133W"	-0.0763688789521425
"1315"	"YGR134W"	-0.0256445013249012
"1316"	"YGR136W"	-0.248585595153572
"1317"	"YGR137W"	0.123203408426061
"1318"	"YGR141W"	-0.050686975474257
"1319"	"YGR142W"	0.0792025512469435
"1320"	"YGR143W"	0.061114483268539
"1321"	"YGR144W"	0.0496123875949219
"1322"	"YGR146C"	-0.192314947852495
"1323"	"YGR148C"	-0.179994592940153
"1324"	"YGR149W"	0.179260757520409
"1325"	"YGR151C"	-0.23733088853869
"1326"	"YGR152C"	-0.25846077332696
"1327"	"YGR153W"	1.58075009546755
"1328"	"YGR157W"	-0.86572526730385
