"gene"	"EtOH"
"675"	"YDR233C"	-0.453888972974105
"676"	"YDR239C"	-0.579435330814989
"677"	"YDR241W"	-0.204419343093502
"678"	"YDR242W"	-0.737359224353647
"679"	"YDR244W"	-0.84960191998731
"680"	"YDR245W"	-0.834571992669068
"681"	"YDR247W"	0.878349637258922
"682"	"YDR248C"	-0.778702430288333
"683"	"YDR249C"	-0.386111358241022
"684"	"YDR250C"	-0.465956562313775
"685"	"YDR251W"	0.341726907375484
"686"	"YDR252W"	-0.877558828750827
"687"	"YDR253C"	0.422953301610593
"688"	"YDR254W"	-0.254264031785962
"689"	"YDR255C"	-0.769784297954531
"690"	"YDR256C"	-0.540689832758454
"691"	"YDR257C"	-0.310454192388384
"692"	"YDR258C"	0.231994590616481
"693"	"YDR259C"	0.0951761413404831
"694"	"YDR260C"	-1.60058883558177
"695"	"YDR261C"	-0.319448943976941
"696"	"YDR262W"	-0.742556788758319
"697"	"YDR263C"	-0.314082213333457
"698"	"YDR265W"	-0.858645959742988
"699"	"YDR266C"	0.364120400782022
"700"	"YDR269C"	0.36168464926653
"701"	"YDR272W"	0.124934256984335
"702"	"YDR273W"	0.12766606654302
"703"	"YDR275W"	-0.490929198068989
"704"	"YDR276C"	0.340143906605714
"705"	"YDR277C"	0.437367880565568
"706"	"YDR278C"	-0.472757483309611
"707"	"YDR281C"	0.386916965028086
"708"	"YDR285W"	-0.665548633831697
"709"	"YDR289C"	-0.920915702922315
"710"	"YDR290W"	0.37917842653033
"711"	"YDR291W"	-0.707892664650224
"712"	"YDR293C"	-0.740436900139192
"713"	"YDR294C"	-0.608310899029342
"714"	"YDR297W"	0.615413801513077
"715"	"YDR304C"	1.02951267836498
"716"	"YDR305C"	0.604353353822519
"717"	"YDR306C"	0.19705682218632
"718"	"YDR307W"	-0.314989044786692
"719"	"YDR309C"	-1.56472029352193
"720"	"YDR310C"	-0.550942320862797
"721"	"YDR312W"	0.228030955271243
"722"	"YDR313C"	-0.249652549541902
"723"	"YDR314C"	-0.578308503508328
"724"	"YDR316W"	-0.670751312034907
"725"	"YDR317W"	-0.346543558594071
"726"	"YDR319C"	-1.2570070024974
"727"	"YDR320C"	-0.18165290696499
"728"	"YDR321W"	-0.869664073187189
"729"	"YDR326C"	-0.749936627889538
"730"	"YDR329C"	-1.46754284796108
"731"	"YDR330W"	0.350429061690538
"732"	"YDR333C"	0.771996119581606
"733"	"YDR334W"	-0.418777219380339
"734"	"YDR335W"	-0.217189767619332
"735"	"YDR336W"	0.0986746247777824
"736"	"YDR338C"	-0.716976379034901
"737"	"YDR340W"	1.04834128172988
"738"	"YDR344C"	-0.362183815028875
"739"	"YDR345C"	0.701171774154685
"740"	"YDR346C"	-1.99658624910903
"741"	"YDR349C"	-0.260738841704951
"742"	"YDR351W"	-0.574059113733466
"743"	"YDR352W"	1.13012964193252
"744"	"YDR354W"	-1.51950545729732
"745"	"YDR358W"	-0.7389792566529
"746"	"YDR359C"	0.187336652099732
"747"	"YDR360W"	0.945597470600135
"748"	"YDR363W"	-0.198835634778974
"749"	"YDR368W"	-0.526740116525419
"750"	"YDR370C"	0.156282624196477
"751"	"YDR371W"	-0.274725725637478
"752"	"YDR372C"	0.263418177103981
"753"	"YDR375C"	-1.00993700035376
"754"	"YDR378C"	3.04446050259165
"755"	"YDR383C"	-0.964598773779991
"756"	"YDR385W"	0.553912414883476
"757"	"YDR386W"	-0.456400803353215
"758"	"YDR388W"	-0.293892774061075
"759"	"YDR389W"	-0.713331433780828
"760"	"YDR393W"	0.628406881754361
"761"	"YDR395W"	0.0877901375031442
"762"	"YDR400W"	-0.546498538854115
"763"	"YDR402C"	0.215954375925937
"764"	"YDR403W"	0.514604204396614
"765"	"YDR406W"	-0.346729658999317
"766"	"YDR408C"	-2.21383638958999
"767"	"YDR409W"	-0.948236827981942
"768"	"YDR411C"	0.648797892381639
"769"	"YDR414C"	-0.298272564157021
"770"	"YDR415C"	-0.320280037375125
"771"	"YDR421W"	-0.73401684750575
"772"	"YDR423C"	0.312212920645607
"773"	"YDR424C"	-0.507232743017758
"774"	"YDR425W"	-0.476451027587909
"775"	"YDR426C"	0.380409960321492
"776"	"YDR428C"	0.92491336923
"777"	"YDR430C"	0.315907278242505
"778"	"YDR431W"	-0.449258959564964
"779"	"YDR435C"	-2.16360403803783
"780"	"YDR436W"	-0.148129521942058
"781"	"YDR440W"	-0.304292291063942
"782"	"YDR441C"	1.21173711793078
"783"	"YDR445C"	0.933859000942261
"784"	"YDR451C"	-0.507585942656403
"785"	"YDR452W"	-0.398366341703885
"786"	"YDR455C"	-0.582516841799722
"787"	"YDR458C"	-1.19234184631203
"788"	"YDR459C"	-0.289533733158016
"789"	"YDR461W"	0.805415195891092
"790"	"YDR463W"	0.410336060719927
"791"	"YDR465C"	-0.496914987713597
"792"	"YDR467C"	-1.11483507029939
"793"	"YDR474C"	0.638155586414212
"794"	"YDR475C"	0.325227960373714
"795"	"YDR476C"	1.16106183976472
"796"	"YDR477W"	1.3776024208887
"797"	"YDR479C"	-0.260723588831142
"798"	"YDR480W"	1.12394313254627
"799"	"YDR481C"	0.519055370910089
"800"	"YDR482C"	0.667127716140119
"801"	"YDR483W"	0.692926812601897
"802"	"YDR485C"	-0.420319815960967
"803"	"YDR486C"	-0.239630079904381
"804"	"YDR488C"	-0.150934153840324
"805"	"YDR490C"	-0.299898996412112
"806"	"YDR491C"	0.75889878117708
"807"	"YDR492W"	-0.381679871849798
"808"	"YDR493W"	-0.574571648738018
"809"	"YDR497C"	-0.534722425151335
"810"	"YDR501W"	-0.366455406622581
"811"	"YDR502C"	-0.278202814350938
"812"	"YDR503C"	0.0800569315035903
"813"	"YDR504C"	0.0260873429690294
"814"	"YDR505C"	0.490844098580342
"815"	"YDR508C"	-0.506669521370187
"816"	"YDR509W"	0.731957950277797
"817"	"YDR511W"	-0.0408390134635478
"818"	"YDR512C"	-0.280285288215658
"819"	"YDR513W"	-0.988712559366498
"820"	"YDR514C"	-0.914861785970308
"821"	"YDR515W"	0.307337703449245
"822"	"YDR516C"	0.352492199555285
"823"	"YDR517W"	0.630549973660004
"824"	"YDR519W"	-0.197164577243255
"825"	"YDR520C"	-0.257981083661547
"826"	"YDR522C"	0.79968485708998
"827"	"YDR524C"	-0.600981486944377
"828"	"YDR525W-A"	1.26347289538318
"829"	"YDR525W"	0.0544346468591658
"830"	"YDR528W"	-0.104410017852598
"831"	"YDR530C"	1.50528317440712
"832"	"YDR533C"	0.822066572080124
"833"	"YDR534C"	0.155157834008906
"834"	"YDR535C"	-0.812405956777759
"835"	"YDR536W"	-0.285918592029127
"836"	"YDR537C"	-0.00601502990777885
"837"	"YDR538W"	0.859074674496787
"838"	"YDR539W"	1.35041570776311
"839"	"YDR540C"	-0.1454244882451
"840"	"YDR541C"	-0.327633525974006
"841"	"YEL001C"	1.0736734292729
"842"	"YEL003W"	-0.613967107240993
"843"	"YEL004W"	0.61776753453997
"844"	"YEL005C"	0.2858552881028
"845"	"YEL006W"	-0.314718717212591
"846"	"YEL007W"	1.21025024036365
"847"	"YEL008W"	-1.21109008934077
"848"	"YEL010W"	-1.30936288378249
"849"	"YEL011W"	0.182571212767642
"850"	"YEL012W"	-0.853358239102305
"851"	"YEL013W"	0.581109189255452
"852"	"YEL014C"	0.350385916639143
"853"	"YEL015W"	0.0494826358216155
"854"	"YEL016C"	-0.0924463722597254
"855"	"YEL017C-A"	-0.173426895285684
"856"	"YEL017W"	0.883610910211723
"857"	"YEL020C"	-0.415771374646741
"858"	"YEL023C"	-0.10316472679372
"859"	"YEL025C"	-0.188203672593611
"860"	"YEL028W"	0.611457108397147
"861"	"YEL031W"	-1.58738385084923
"862"	"YEL033W"	1.13222783192542
"863"	"YEL037C"	-0.00790146440080393
"864"	"YEL038W"	-0.617116571913616
"865"	"YEL039C"	0.46351965425401
"866"	"YEL042W"	0.00972811800009238
"867"	"YEL043W"	0.593646095866096
"868"	"YEL047C"	0.484609230143136
"869"	"YEL048C"	-0.0930544561554684
"870"	"YEL049W"	0.731913622085478
"871"	"YEL052W"	0.663454658238382
"872"	"YEL053C"	0.680093565669013
"873"	"YEL056W"	-0.12242342534646
"874"	"YEL059W"	0.155380998834874
"875"	"YEL061C"	-1.27734695308155
"876"	"YEL063C"	-0.502483867115547
"877"	"YEL065W"	-0.543111249921447
"878"	"YEL066W"	-0.369374879418315
"879"	"YEL067C"	-0.27427086803505
"880"	"YEL068C"	0.978802588686219
"881"	"YEL071W"	-0.28741178255324
"882"	"YER001W"	-0.284856641733226
"883"	"YER005W"	-0.322547469110647
"884"	"YER007C-A"	-0.303514362040119
"885"	"YER007W"	-0.11411683611304
"886"	"YER010C"	-0.108105368141389
"887"	"YER011W"	1.18847601254008
"888"	"YER016W"	-1.54280760658876
"889"	"YER019C-A"	0.357177851038524
"890"	"YER019W"	-0.19640719804705
"891"	"YER020W"	-0.291943913987757
"892"	"YER024W"	-0.367133492228111
"893"	"YER027C"	0.90180224439258
"894"	"YER028C"	-0.0103542692002871
"895"	"YER030W"	0.27583442100877
"896"	"YER032W"	0.397758149954479
"897"	"YER033C"	0.923827094547399
"898"	"YER034W"	0.677284929631831
"899"	"YER035W"	-0.272257893513216
"900"	"YER038W-A"	0.195154004328612
"901"	"YER039C-A"	0.125748480478119
"902"	"YER041W"	-0.562692364077425
"903"	"YER042W"	-0.348639001156014
"904"	"YER045C"	-0.379773738036138
"905"	"YER046W-A"	2.54750200728411
"906"	"YER046W"	1.31626968199653
"907"	"YER047C"	-0.741690697292896
"908"	"YER048C"	0.82239326332024
"909"	"YER052C"	0.0913885103084625
"910"	"YER053C"	-0.0830479493043653
"911"	"YER054C"	-0.54666227637932
"912"	"YER056C-A"	0.759956783064736
"913"	"YER056C"	-0.159485819625055
"914"	"YER057C"	-1.18082063366451
"915"	"YER059W"	0.926799001573427
"916"	"YER060W-A"	-0.445893331154581
"917"	"YER060W"	0.742681139724788
"918"	"YER062C"	0.680466082895105
"919"	"YER063W"	1.10774999986753
"920"	"YER064C"	-0.253281816932239
"921"	"YER065C"	-0.90033417978924
"922"	"YER066C-A"	-1.11281324766827
"923"	"YER066W"	-1.18604919787528
"924"	"YER067C-A"	-0.216563462975499
"925"	"YER067W"	-0.352560342594046
"926"	"YER071C"	-0.614780078846586
"927"	"YER072W"	-0.721595598976973
"928"	"YER073W"	0.129436143781999
"929"	"YER074W"	0.316231008599995
"930"	"YER075C"	1.29048384539219
"931"	"YER078C"	-0.414306031967402
"932"	"YER079W"	0.395102484309455
"933"	"YER080W"	-0.211927143239242
"934"	"YER081W"	-0.252407456702954
"935"	"YER083C"	0.189788209024296
"936"	"YER084W"	0.6548625271083
"937"	"YER085C"	-0.522166141355327
"938"	"YER087C-A"	-0.0825318417077665
"939"	"YER088C"	0.173169881525959
"940"	"YER089C"	-0.378858828230863
"941"	"YER090W"	-2.11352141388012
"942"	"YER091C-A"	0.486760935790087
"943"	"YER091C"	-1.26790479320867
"944"	"YER092W"	0.45761958606658
"945"	"YER093C-A"	-0.454887378622247
"946"	"YER095W"	-1.99575367424609
"947"	"YER096W"	-0.0668887238301196
"948"	"YER097W"	-0.556811323867822
"949"	"YER098W"	0.417781658250687
"950"	"YER106W"	-0.644613077750261
"951"	"YER108C"	0.394413978088645
"952"	"YER109C"	0.510267492837974
"953"	"YER111C"	-0.959166471765728
"954"	"YER113C"	0.457062295460692
"955"	"YER114C"	-0.535239916026496
"956"	"YER115C"	-0.267250535203966
"957"	"YER116C"	1.11191585023433
"958"	"YER118C"	0.821364424105679
"959"	"YER119C-A"	-0.350335883106104
"960"	"YER119C"	0.616598947621513
"961"	"YER120W"	0.0194122059184632
"962"	"YER121W"	0.0749370354792774
"963"	"YER123W"	-0.0766594474413435
"964"	"YER124C"	0.247356009051124
"965"	"YER128W"	-0.114114696601117
"966"	"YER129W"	-0.364568625272865
"967"	"YER130C"	1.12302469686277
"968"	"YER131W"	0.372288023856409
"969"	"YER132C"	1.36898785867448
"970"	"YER134C"	-0.336711893806974
"971"	"YER135C"	-0.347278416267845
"972"	"YER137C"	-0.557461444782428
"973"	"YER139C"	-0.554444404675023
"974"	"YER140W"	0.564254516291728
"975"	"YER142C"	-0.352610947863583
"976"	"YER143W"	-0.301138950377931
"977"	"YER144C"	0.774101570757761
"978"	"YER145C"	-0.458458207229896
"979"	"YER149C"	-0.176767245601001
"980"	"YER150W"	0.407093362943881
"981"	"YER151C"	-0.133133768909784
"982"	"YER152C"	-0.285795630810696
"983"	"YER153C"	-0.44658311436426
"984"	"YER155C"	-1.06344496081701
"985"	"YER156C"	-0.204202704998351
"986"	"YER158C"	1.07459594924144
"987"	"YER161C"	0.535623236677067
"988"	"YER162C"	0.771471080316315
"989"	"YER163C"	1.48235973545448
"990"	"YER164W"	-0.669120087970111
"991"	"YER166W"	-0.249487619114266
"992"	"YER167W"	-0.624612292097274
"993"	"YER170W"	0.790931905233997
"994"	"YER173W"	-0.95718670848024
"995"	"YER174C"	0.638041547344578
"996"	"YER175C"	0.900934347889919
"997"	"YER176W"	0.743083089347511
"998"	"YER177W"	0.760209731325578
"999"	"YER178W"	-0.468316097000649
"1000"	"YER179W"	0.587443259805432
"1001"	"YER180C"	0.249502563743465
"1002"	"YER181C"	0.341622820142247
"1003"	"YER182W"	0.50745951447035
"1004"	"YER183C"	0.626115037974834
"1005"	"YER184C"	-0.304571635814085
"1006"	"YER185W"	-0.552038003226729
"1007"	"YER186C"	-0.31188291176587
"1008"	"YER187W"	0.364007025604426
"1009"	"YER188W"	0.429713939222324
"1010"	"YFL001W"	-0.563399647385909
"1011"	"YFL003C"	-0.132404417685424
"1012"	"YFL004W"	0.252961351939147
"1013"	"YFL006W"	-0.0201270964105265
"1014"	"YFL007W"	-0.218030814486513
"1015"	"YFL010C"	-0.00493262886895475
"1016"	"YFL010W-A"	-0.300492047037494
"1017"	"YFL011W"	0.908731252427008
"1018"	"YFL012W"	-0.0771508257736196
"1019"	"YFL013C"	0.623387358525769
"1020"	"YFL013W-A"	0.537824925976457
"1021"	"YFL014W"	0.724242115342773
"1022"	"YFL015C"	-0.295657654034956
"1023"	"YFL018C"	-0.111173419405355
"1024"	"YFL019C"	0.939660162204639
"1025"	"YFL021W"	1.06918739560492
"1026"	"YFL025C"	0.550680764245422
"1027"	"YFL027C"	0.830565075077746
"1028"	"YFL028C"	-2.34412451056629
"1029"	"YFL030W"	0.903848317062572
"1030"	"YFL031W"	-0.376171662243844
"1031"	"YFL032W"	-2.08731069849306
"1032"	"YFL033C"	0.0707381910763053
"1033"	"YFL034W"	0.533118191797578
"1034"	"YFL035C-B"	-0.589796337124155
"1035"	"YFL040W"	-0.162700999372678
"1036"	"YFL041W"	0.405545576425657
"1037"	"YFL042C"	0.625110071929768
"1038"	"YFL043C"	0.952076839566719
"1039"	"YFL044C"	-0.0918759166884945
"1040"	"YFL046W"	0.0717983866238332
"1041"	"YFL047W"	0.318609352785521
"1042"	"YFL048C"	-0.188087065838284
"1043"	"YFL049W"	0.262444411640835
"1044"	"YFL050C"	0.676292608116519
"1045"	"YFL051C"	1.61403908142488
"1046"	"YFL052W"	0.804026518330587
"1047"	"YFL053W"	0.801393347097296
"1048"	"YFL054C"	-0.188836597860049
"1049"	"YFL055W"	-0.0870804257419815
"1050"	"YFL056C"	-0.175603201393788
"1051"	"YFL063W"	-0.119891048876467
"1052"	"YFR006W"	0.652175754304902
"1053"	"YFR007W"	0.685477471842887
"1054"	"YFR008W"	0.367776394733082
"1055"	"YFR009W"	2.02183682331303
"1056"	"YFR010W"	-0.41989509204896
"1057"	"YFR011C"	0.588490747701229
"1058"	"YFR012W"	1.08246632931359
"1059"	"YFR013W"	0.147733290242831
"1060"	"YFR014C"	0.770282484098516
"1061"	"YFR016C"	0.574263131445936
"1062"	"YFR017C"	-0.0806611199404012
"1063"	"YFR018C"	-0.0206256257665959
"1064"	"YFR021W"	0.277446141340354
"1065"	"YFR022W"	0.52254854058702
"1066"	"YFR023W"	0.13033246850517
"1067"	"YFR024C-A"	-0.410888251013539
"1068"	"YFR024C"	1.14028814985
"1069"	"YFR026C"	0.769427066938391
"1070"	"YFR031C-A"	0.83259307971967
"1071"	"YFR032C-A"	0.244470589819421
"1072"	"YFR032C"	-0.309108246544806
"1073"	"YFR033C"	-0.283188559449679
"1074"	"YFR034C"	-0.172630664320671
"1075"	"YFR038W"	0.065113300240201
"1076"	"YFR039C"	0.549481497714625
"1077"	"YFR040W"	-1.11139000994977
"1078"	"YFR041C"	1.19300185043596
"1079"	"YFR044C"	1.2088473644344
"1080"	"YFR045W"	-0.228281631058829
"1081"	"YFR046C"	-1.32176071010784
"1082"	"YFR047C"	-0.150895269853507
"1083"	"YFR048W"	-1.58711536983848
"1084"	"YFR053C"	-0.297488480419071
"1085"	"YFR054C"	-0.210506536803171
"1086"	"YFR056C"	-0.08798980131313
"1087"	"YGL002W"	-0.820760203040223
"1088"	"YGL004C"	0.666860459710532
"1089"	"YGL005C"	0.584591832159678
"1090"	"YGL006W"	-0.418850319040976
"1091"	"YGL007W"	-0.481460223064436
"1092"	"YGL009C"	1.03950873913698
"1093"	"YGL010W"	0.571861305693001
"1094"	"YGL015C"	-0.895784114304503
"1095"	"YGL016W"	1.74946208717337
"1096"	"YGL017W"	0.834068716367871
"1097"	"YGL019W"	1.78233855954869
"1098"	"YGL020C"	-0.603924694094861
"1099"	"YGL021W"	-0.47177981962927
"1100"	"YGL023C"	-2.00128671659322
"1101"	"YGL027C"	-0.493696823750384
"1102"	"YGL028C"	-0.660611089358964
"1103"	"YGL029W"	-0.171937003728335
"1104"	"YGL031C"	-0.47743487911717
"1105"	"YGL032C"	-0.397518560029817
"1106"	"YGL035C"	-0.0563102047101042
"1107"	"YGL036W"	-0.346008838223658
"1108"	"YGL037C"	-0.0753588034500846
"1109"	"YGL039W"	0.845185910794646
"1110"	"YGL043W"	-1.36959659593668
"1111"	"YGL045W"	0.102287203192992
"1112"	"YGL046W"	0.00409980644819573
"1113"	"YGL049C"	0.270463215239791
"1114"	"YGL050W"	0.502657624588073
"1115"	"YGL051W"	-0.136625200844704
"1116"	"YGL053W"	0.225395436905714
"1117"	"YGL054C"	0.363643107385888
"1118"	"YGL056C"	-0.554175089181048
"1119"	"YGL057C"	-0.339304671992912
"1120"	"YGL059W"	-0.560860135394871
"1121"	"YGL060W"	-1.22546532965973
"1122"	"YGL062W"	1.25345314154747
"1123"	"YGL063W"	0.506613450329641
"1124"	"YGL066W"	-2.41910097932503
"1125"	"YGL067W"	-0.740136719389361
"1126"	"YGL077C"	0.0495651936973407
"1127"	"YGL078C"	1.44622341384533
"1128"	"YGL079W"	0.769723277842939
"1129"	"YGL080W"	0.497687676078721
"1130"	"YGL081W"	-0.583730986881372
"1131"	"YGL082W"	0.167820777371677
"1132"	"YGL083W"	-0.272921936195974
"1133"	"YGL084C"	0.389103260281242
"1134"	"YGL085W"	1.38747172833269
"1135"	"YGL086W"	0.756329286899719
"1136"	"YGL087C"	-0.784776263177095
"1137"	"YGL089C"	0.237108871069929
"1138"	"YGL090W"	1.10588392923188
"1139"	"YGL094C"	-0.185802106046604
"1140"	"YGL096W"	0.311309198124658
"1141"	"YGL101W"	0.532784216318624
"1142"	"YGL105W"	0.151073967924566
"1143"	"YGL108C"	-0.467359157030045
"1144"	"YGL109W"	-0.869666848113679
"1145"	"YGL110C"	-2.12191851274084
"1146"	"YGL114W"	-0.644956535767687
"1147"	"YGL115W"	0.823842815633498
"1148"	"YGL117W"	-0.929880878088545
"1149"	"YGL121C"	1.01187687308859
"1150"	"YGL124C"	0.254925959901609
"1151"	"YGL125W"	-0.914861785970308
"1152"	"YGL126W"	-0.490514514713205
"1153"	"YGL131C"	1.07303254877616
"1154"	"YGL132W"	-0.833976455094732
"1155"	"YGL136C"	-0.101256816168496
"1156"	"YGL138C"	-1.33553454662147
"1157"	"YGL139W"	0.0316679925085557
"1158"	"YGL140C"	0.327692053757463
"1159"	"YGL141W"	0.0322596895593911
"1160"	"YGL144C"	-0.0623619791426553
"1161"	"YGL146C"	-0.242843803497752
"1162"	"YGL147C"	0.530099664680263
"1163"	"YGL148W"	-0.755805710555856
"1164"	"YGL149W"	-0.160992296469625
"1165"	"YGL151W"	0.383961747371776
"1166"	"YGL152C"	-1.10903877039863
"1167"	"YGL153W"	-1.70668179203729
"1168"	"YGL154C"	1.21777764154459
"1169"	"YGL156W"	0.0239152244356867
"1170"	"YGL157W"	-0.130437086081154
"1171"	"YGL158W"	-0.286696653415723
"1172"	"YGL159W"	1.39486090335172
"1173"	"YGL160W"	-0.497317259908293
"1174"	"YGL161C"	-0.0933526922226317
"1175"	"YGL162W"	-0.067987191980248
"1176"	"YGL163C"	-0.51067366975407
"1177"	"YGL164C"	1.47629209158241
"1178"	"YGL165C"	-0.675090681835687
"1179"	"YGL166W"	-0.777574731648615
"1180"	"YGL167C"	1.34678674300058
"1181"	"YGL170C"	-0.309322008434057
"1182"	"YGL173C"	1.13316190686082
"1183"	"YGL175C"	0.798961290577897
"1184"	"YGL177W"	-0.218447013617344
"1185"	"YGL179C"	-0.337553251357372
"1186"	"YGL180W"	0.192178001525161
"1187"	"YGL181W"	0.375704635314133
"1188"	"YGL194C"	-1.25833296566393
"1189"	"YGL195W"	1.58713236325819
"1190"	"YGL196W"	-0.494645062543384
"1191"	"YGL197W"	-0.315055876569172
"1192"	"YGL198W"	-1.40234546015795
"1193"	"YGL199C"	-0.243390077968322
"1194"	"YGL202W"	1.01966800263628
"1195"	"YGL205W"	0.611030830087652
"1196"	"YGL208W"	0.61979970314993
"1197"	"YGL209W"	0.873963318042333
"1198"	"YGL210W"	0.430634678436448
"1199"	"YGL211W"	-0.056750969765229
"1200"	"YGL212W"	-0.75572627735702
"1201"	"YGL213C"	0.198905295470136
"1202"	"YGL214W"	-0.339101503711725
"1203"	"YGL215W"	0.788683524310391
"1204"	"YGL216W"	0.92220222866804
"1205"	"YGL217C"	-0.211478481610189
"1206"	"YGL219C"	-0.158823865560246
"1207"	"YGL221C"	0.702730178192279
"1208"	"YGL222C"	0.350678057777109
"1209"	"YGL224C"	0.870359885942476
"1210"	"YGL226C-A"	-0.467456648174007
"1211"	"YGL228W"	0.332291741936279
"1212"	"YGL230C"	0.548945478927705
"1213"	"YGL231C"	-0.393132014189122
"1214"	"YGL232W"	0.119872907159625
"1215"	"YGL234W"	1.0733800355205
"1216"	"YGL235W"	0.027201212891828
"1217"	"YGL237C"	-0.454622767492717
"1218"	"YGL241W"	0.447893735910583
"1219"	"YGL242C"	-0.427387554670599
"1220"	"YGL243W"	0.340998310899401
"1221"	"YGL244W"	-0.565401478267432
"1222"	"YGL248W"	-0.228318390424315
"1223"	"YGL249W"	-0.277426207461879
"1224"	"YGL250W"	-0.0600310102087093
"1225"	"YGL251C"	-0.53866985432818
"1226"	"YGL252C"	-2.03471460912068
"1227"	"YGL253W"	-0.383688918467755
"1228"	"YGL254W"	0.511692626857348
"1229"	"YGL255W"	-0.820144232439228
"1230"	"YGL256W"	1.06810446188246
"1231"	"YGL257C"	1.52336825930277
"1232"	"YGL258W"	-0.181590736672352
"1233"	"YGL259W"	-0.0989316512950085
"1234"	"YGL260W"	0.639414072413874
"1235"	"YGL261C"	1.03952642909973
"1236"	"YGL262W"	0.957633418743293
"1237"	"YGL263W"	-0.03271852688842
"1238"	"YGR001C"	0.988724202685468
"1239"	"YGR003W"	0.584207583285767
"1240"	"YGR004W"	0.417942079534972
"1241"	"YGR007W"	2.87485223492916
"1242"	"YGR008C"	0.427886000953429
"1243"	"YGR010W"	-1.1226548625346
"1244"	"YGR011W"	0.25170162892729
"1245"	"YGR012W"	-0.81113085327188
"1246"	"YGR014W"	-0.695092815345509
"1247"	"YGR015C"	-0.191805553454231
"1248"	"YGR016W"	0.2570661363629
"1249"	"YGR017W"	-0.90553242155667
"1250"	"YGR018C"	-0.363241752954844
"1251"	"YGR019W"	-0.595985387852049
"1252"	"YGR021W"	-0.604204556621855
"1253"	"YGR022C"	1.16451861475176
"1254"	"YGR023W"	-0.449730536018301
"1255"	"YGR025W"	0.893554238938371
"1256"	"YGR026W"	-0.579469744340369
"1257"	"YGR028W"	0.843081996786924
"1258"	"YGR031W"	-0.659590048048031
"1259"	"YGR032W"	0.529431125167203
"1260"	"YGR033C"	-0.566823458702959
"1261"	"YGR034W"	0.081991453320638
"1262"	"YGR035C"	-0.424938359126133
"1263"	"YGR037C"	-0.485710763962556
"1264"	"YGR038W"	0.0891051358509729
"1265"	"YGR040W"	0.874791089488948
"1266"	"YGR042W"	-1.5814012771694
"1267"	"YGR043C"	1.71826537161137
"1268"	"YGR044C"	-1.91949532099179
"1269"	"YGR045C"	0.222681973696164
"1270"	"YGR049W"	0.716101890296038
"1271"	"YGR050C"	0.421417123588838
"1272"	"YGR051C"	-0.285046857975517
"1273"	"YGR052W"	-1.60058883558177
"1274"	"YGR053C"	0.0396251406630023
"1275"	"YGR055W"	-0.380274313616805
"1276"	"YGR058W"	-0.628454324292575
"1277"	"YGR059W"	-2.71599566602856
"1278"	"YGR061C"	0.254614808836522
"1279"	"YGR066C"	-0.640212639467126
"1280"	"YGR067C"	-0.427810300059073
"1281"	"YGR068C"	1.02735497844888
"1282"	"YGR069W"	-2.16106663905622
"1283"	"YGR070W"	0.234914082090242
"1284"	"YGR071C"	-0.00115284766164994
"1285"	"YGR072W"	0.115065866251907
"1286"	"YGR077C"	-1.38740226790939
"1287"	"YGR078C"	-1.45493918387673
"1288"	"YGR079W"	0.583966116536594
"1289"	"YGR080W"	0.417356777615308
"1290"	"YGR084C"	-0.493638626521672
"1291"	"YGR085C"	0.525647189172736
"1292"	"YGR086C"	0.25628121905858
"1293"	"YGR087C"	-0.0334058481009875
"1294"	"YGR088W"	0.098100788836122
"1295"	"YGR089W"	0.293680862642598
"1296"	"YGR092W"	-1.97625223919924
"1297"	"YGR093W"	-0.849403671924051
"1298"	"YGR096W"	-0.914861785970308
"1299"	"YGR097W"	0.202880470821517
"1300"	"YGR100W"	0.762028963534121
"1301"	"YGR101W"	0.395949948931671
"1302"	"YGR106C"	-1.30399823589704
"1303"	"YGR107W"	-0.11162407959262
"1304"	"YGR108W"	0.132925769187386
"1305"	"YGR109C"	1.32186602462219
"1306"	"YGR111W"	0.153503624507698
"1307"	"YGR117C"	0.110880777145112
"1308"	"YGR118W"	-0.382402780105018
"1309"	"YGR121C"	-0.253370495955102
"1310"	"YGR122C-A"	-0.368938114015969
"1311"	"YGR122W"	-0.470990246539895
"1312"	"YGR123C"	-1.41521696363753
"1313"	"YGR125W"	0.878848598300114
"1314"	"YGR126W"	-0.0617214660375762
"1315"	"YGR127W"	-0.0425827295304151
"1316"	"YGR129W"	-0.299436316195418
"1317"	"YGR130C"	0.431189821498081
"1318"	"YGR131W"	-0.644744220156649
"1319"	"YGR133W"	-1.76532210154672
"1320"	"YGR134W"	0.245687476088818
"1321"	"YGR136W"	-1.75896987794272
"1322"	"YGR137W"	-0.512083827946084
"1323"	"YGR141W"	-0.0530476416362258
"1324"	"YGR142W"	-0.147022923471088
"1325"	"YGR143W"	-0.086850306617445
"1326"	"YGR144W"	-0.347759773821085
"1327"	"YGR146C"	-0.340101602160502
"1328"	"YGR148C"	-0.158144640096641
"1329"	"YGR149W"	-0.689838032009385
"1330"	"YGR151C"	-0.89922341928408
"1331"	"YGR152C"	-0.900861086202628
"1332"	"YGR153W"	0.131725940410092
"1333"	"YGR157W"	-0.587229948673747
"1334"	"YGR163W"	-0.11511947247815
"1335"	"YGR164W"	-0.165475116342576
"1336"	"YGR168C"	0.327949504022225
"1337"	"YGR169C"	-0.42130673560434
"1338"	"YGR170W"	-0.989598195366541
"1339"	"YGR174C"	-0.606398063183139
