"gene"	"Furfural"
"304"	"YBR281C"	0.154038085957127
"305"	"YBR283C"	0.191602935197347
"306"	"YBR284W"	-0.15403353878479
"307"	"YBR285W"	0.0957365742496629
"308"	"YBR286W"	-0.01797325898382
"309"	"YBR287W"	0.411897460146775
"310"	"YBR289W"	-0.524780269045522
"311"	"YBR290W"	0.222417102340339
"312"	"YBR291C"	1.28157386321889
"313"	"YBR292C"	0.436823955049399
"314"	"YBR293W"	-0.142483492265913
"315"	"YBR294W"	-0.189093166516225
"316"	"YBR295W"	0.0774897879104881
"317"	"YBR296C"	-0.0626965743311247
"318"	"YBR297W"	-0.308359867460502
"319"	"YBR298C"	-0.0925571994137469
"320"	"YBR301W"	0.125649271966988
"321"	"YCL001W-A"	-1.2791147329016
"322"	"YCL001W"	-0.00102321941394174
"323"	"YCL006C"	-0.140713042915428
"324"	"YCL010C"	0.533136833539812
"325"	"YCL011C"	0.155294295855758
"326"	"YCL012W"	-0.0150557151109993
"327"	"YCL013W"	0.0290744835211538
"328"	"YCL014W"	0.34480254264102
"329"	"YCL016C"	-1.29424273517284
"330"	"YCL022C"	0.3158625250258
"331"	"YCL023C"	0.192005141463401
"332"	"YCL024W"	0.152860044584231
"333"	"YCL025C"	0.0597917756947988
"334"	"YCL026C-A"	0.111620811368138
"335"	"YCL026C"	0.0243506614411989
"336"	"YCL027W"	-0.410052032912225
"337"	"YCL028W"	0.0196769004806407
"338"	"YCL029C"	0.266690603466182
"339"	"YCL034W"	-0.732853600677248
"340"	"YCL035C"	0.180758090608912
"341"	"YCL038C"	0.0289219821187708
"342"	"YCL039W"	-0.0416324738620469
"343"	"YCL042W"	0.593032359455768
"344"	"YCL046W"	0.214246153418202
"345"	"YCL048W"	0.211664885509922
"346"	"YCL049C"	0.0899499638793387
"347"	"YCL050C"	0.0198935475894619
"348"	"YCL051W"	-0.10827900076527
"349"	"YCL055W"	0.309115880164678
"350"	"YCL057W"	-0.00745957783167509
"351"	"YCL061C"	0.441766445709268
"352"	"YCL062W"	0.308660854636296
"353"	"YCL063W"	-0.682941554842324
"354"	"YCL064C"	-0.399098040998747
"355"	"YCL069W"	-0.488763287873227
"356"	"YCL074W"	0.223494020627692
"357"	"YCL075W"	0.229473136963938
"358"	"YCL076W"	-0.061569595279506
"359"	"YCR001W"	-0.323945438856664
"360"	"YCR005C"	0.111318020125441
"361"	"YCR006C"	-0.21048719707683
"362"	"YCR007C"	-0.032209619913484
"363"	"YCR008W"	0.488916439184761
"364"	"YCR009C"	0.796215912663126
"365"	"YCR010C"	0.0578547231797353
"366"	"YCR011C"	-0.207411336571548
"367"	"YCR014C"	-0.0653652117428745
"368"	"YCR015C"	-0.0859515096659235
"369"	"YCR016W"	0.782840663878631
"370"	"YCR017C"	0.157925361604203
"371"	"YCR019W"	0.0690233006895331
"372"	"YCR020C-A"	-0.142273232464888
"373"	"YCR020C"	-0.280759308376434
"374"	"YCR021C"	0.0689922471970011
"375"	"YCR022C"	0.143773371091438
"376"	"YCR023C"	0.00135560973061607
"377"	"YCR024C-A"	0.0943154773526402
"378"	"YCR025C"	-0.416429570383418
"379"	"YCR027C"	0.0867532898968221
"380"	"YCR028C-A"	0.149875847623442
"381"	"YCR030C"	-0.263674172179139
"382"	"YCR031C"	0.650304741327052
"383"	"YCR032W"	0.154645980760623
"384"	"YCR033W"	0.0197079912743514
"385"	"YCR034W"	1.03486743931221
"386"	"YCR036W"	-0.0346592600861896
"387"	"YCR037C"	0.14395791541803
"388"	"YCR043C"	0.179735799580968
"389"	"YCR044C"	0.548188813623563
"390"	"YCR045C"	0.0563666823787193
"391"	"YCR048W"	0.238309506747753
"392"	"YCR049C"	0.0384393440493103
"393"	"YCR050C"	-0.0499679238354777
"394"	"YCR051W"	0.22249235328323
"395"	"YCR053W"	-3.19526623046018
"396"	"YCR059C"	-0.155668587591756
"397"	"YCR060W"	0.43973447630472
"398"	"YCR061W"	0.234556693043203
"399"	"YCR062W"	-0.210920840820028
"400"	"YCR065W"	0.393910080883576
"401"	"YCR068W"	0.214729532951156
"402"	"YCR069W"	0.093925851472462
"403"	"YCR071C"	-0.0798342914904589
"404"	"YCR073C"	0.332815952988019
"405"	"YCR073W-A"	-0.50168259602564
"406"	"YCR075C"	-0.194078707496717
"407"	"YCR076C"	-0.207864861665433
"408"	"YCR077C"	0.243166122725901
"409"	"YCR079W"	-0.476308556680852
"410"	"YCR081W"	0.91699416124599
"411"	"YCR082W"	-0.290852561516177
"412"	"YCR085W"	0.299335110834433
"413"	"YCR086W"	0.873458201773273
"414"	"YCR087C-A"	-0.0550914707861307
"415"	"YCR087W"	-0.00182075743131247
"416"	"YCR088W"	-0.374072003445085
"417"	"YCR090C"	-0.134210754370199
"418"	"YCR092C"	0.0468937653432369
"419"	"YCR095C"	-1.25988766087763
"420"	"YCR098C"	0.0954473766054681
"421"	"YCR099C"	0.359254533602627
"422"	"YCR100C"	0.124613907096872
"423"	"YCR101C"	0.110410461491737
"424"	"YCR102C"	0.119363268640912
"425"	"YCR102W-A"	0.203535119071402
"426"	"YCR105W"	-0.0258630926277109
"427"	"YCR106W"	-0.196227028482861
"428"	"YCR107W"	0.087353556730749
"429"	"YDL001W"	0.193580662920739
"430"	"YDL002C"	0.0522961391104784
"431"	"YDL006W"	-0.319093069117805
"432"	"YDL010W"	-0.164451700608672
"433"	"YDL011C"	-0.312066652100467
"434"	"YDL012C"	-0.28577296085435
"435"	"YDL013W"	0.852649982832219
"436"	"YDL018C"	-0.327461009562281
"437"	"YDL019C"	-0.511639261442247
"438"	"YDL020C"	-2.00932045480949
"439"	"YDL024C"	-0.00944941802091716
"440"	"YDL025C"	-0.455528319584197
"441"	"YDL026W"	-0.213839519187555
"442"	"YDL035C"	0.484511244515412
"443"	"YDL036C"	-0.196415840879612
"444"	"YDL037C"	0.00592925840015432
"445"	"YDL038C"	-0.188554099935242
"446"	"YDL039C"	-0.0694362264827007
"447"	"YDL048C"	-0.023410436943913
"448"	"YDL050C"	-1.09016003020564
"449"	"YDL051W"	-1.19061061041421
"450"	"YDL052C"	0.161583683926907
"451"	"YDL054C"	-0.0379057492767778
"452"	"YDL056W"	-0.167389411772431
"453"	"YDL059C"	-0.223253392772641
"454"	"YDL063C"	-0.299538427146969
"455"	"YDL066W"	-0.12394255599785
"456"	"YDL070W"	0.164006111246002
"457"	"YDL071C"	-0.146010741789531
"458"	"YDL074C"	0.572116215078776
"459"	"YDL076C"	1.22905015997889
"460"	"YDL077C"	0.301011242489371
"461"	"YDL078C"	-0.0755574282606182
"462"	"YDL079C"	-0.116779668557269
"463"	"YDL080C"	-0.459446765459575
"464"	"YDL081C"	-2.30226320005774
"465"	"YDL082W"	0.0730539703290436
"466"	"YDL083C"	0.992246169481964
"467"	"YDL085W"	-0.0655279715404944
"468"	"YDL086W"	0.239665685780612
"469"	"YDL088C"	0.173524931728315
"470"	"YDL089W"	-0.0850648776650419
"471"	"YDL091C"	-0.806926816902683
"472"	"YDL093W"	-0.168610244709636
"473"	"YDL094C"	0.0497284608865303
"474"	"YDL096C"	0.311577871804758
"475"	"YDL100C"	-0.0323659597847795
"476"	"YDL106C"	-0.310024748712095
"477"	"YDL109C"	-0.103465044211775
"478"	"YDL110C"	-0.0561463747325007
"479"	"YDL112W"	0.121682805457839
"480"	"YDL114W"	-0.442424059838251
"481"	"YDL119C"	-1.18058965694794
"482"	"YDL121C"	0.0533241929376575
"483"	"YDL122W"	0.37616403706678
"484"	"YDL123W"	-0.0199029622618414
"485"	"YDL127W"	-1.10119335184434
"486"	"YDL128W"	-1.74270385399987
"487"	"YDL130W-A"	-0.268933614276983
"488"	"YDL130W"	-0.535205627199487
"489"	"YDL131W"	1.72516195959564
"490"	"YDL133C-A"	0.0435886001787223
"491"	"YDL134C"	0.136279023173794
"492"	"YDL136W"	0.209866045169582
"493"	"YDL137W"	-0.623829117787942
"494"	"YDL142C"	-0.771698388384087
"495"	"YDL144C"	-0.00197627901802199
"496"	"YDL149W"	0.00977623905608204
"497"	"YDL154W"	0.175701487206906
"498"	"YDL155W"	-0.194843342799073
"499"	"YDL156W"	0.361610604508861
"500"	"YDL161W"	0.0157909966938417
"501"	"YDL162C"	-0.656842619106406
"502"	"YDL168W"	-0.0249001030315533
"503"	"YDL169C"	-0.0639997876663074
"504"	"YDL170W"	-0.235743446375412
"505"	"YDL171C"	0.106400611908331
"506"	"YDL172C"	0.321739940164885
"507"	"YDL173W"	0.144063307992668
"508"	"YDL174C"	-0.0940510603630023
"509"	"YDL177C"	-0.0708977155930864
"510"	"YDL178W"	-0.31898137006331
"511"	"YDL180W"	-0.427228458619316
"512"	"YDL182W"	0.120993937665489
"513"	"YDL184C"	0.387819911512953
"514"	"YDL186W"	0.184864647177267
"515"	"YDL187C"	0.128956723038679
"516"	"YDL188C"	0.123906026940097
"517"	"YDL189W"	0.200550179471985
"518"	"YDL190C"	-1.70964448132442
"519"	"YDL191W"	-0.29698324360311
"520"	"YDL194W"	1.99789110093014
"521"	"YDL197C"	-3.02420401569171
"522"	"YDL199C"	-0.0664508460886462
"523"	"YDL200C"	0.0413121278324964
"524"	"YDL201W"	-1.07030724006782
"525"	"YDL203C"	0.143307405833251
"526"	"YDL204W"	0.233551936780753
"527"	"YDL210W"	-0.046246071545302
"528"	"YDL211C"	0.0858223058847486
"529"	"YDL215C"	0.341116979279075
"530"	"YDL218W"	-0.663483820917363
"531"	"YDL219W"	-0.122714842172903
"532"	"YDL223C"	-0.133061487096255
"533"	"YDL224C"	0.429556442603677
"534"	"YDL226C"	0.341804225643703
"535"	"YDL227C"	-0.0175839255635564
"536"	"YDL229W"	0.398022751727095
"537"	"YDL230W"	0.264897613804485
"538"	"YDL231C"	0.137057256460403
"539"	"YDL233W"	0.0535848277560782
"540"	"YDL236W"	0.334993099097713
"541"	"YDL237W"	-2.09262480436398
"542"	"YDL239C"	0.142450935879624
"543"	"YDL240W"	0.0237647932320209
"544"	"YDL241W"	-0.0258509114508239
"545"	"YDL242W"	-0.0478165190783828
"546"	"YDL243C"	0.155402072734132
"547"	"YDR001C"	-0.44568970898087
"548"	"YDR004W"	0.249292472221795
"549"	"YDR005C"	0.65359175448608
"550"	"YDR006C"	-0.0402684323397608
"551"	"YDR007W"	-0.189603164208787
"552"	"YDR009W"	-0.288885392013394
"553"	"YDR010C"	0.0178411319438318
"554"	"YDR011W"	-0.0123179233592451
"555"	"YDR014W"	-0.124541294081511
"556"	"YDR015C"	-0.258511491195974
"557"	"YDR018C"	-0.29193138115705
"558"	"YDR019C"	0.0854982171431902
"559"	"YDR020C"	-0.583005577117781
"560"	"YDR022C"	-0.362366612888198
"561"	"YDR024W"	-0.208320292103472
"562"	"YDR025W"	-0.13138591919992
"563"	"YDR026C"	-0.0507407941785903
"564"	"YDR030C"	0.160400128158228
"565"	"YDR033W"	-0.266027230328485
"566"	"YDR035W"	0.170924041505353
"567"	"YDR036C"	0.0626417212368764
"568"	"YDR046C"	-0.0167605008966347
"569"	"YDR048C"	-2.62489378950409
"570"	"YDR049W"	-4.7929418072362
"571"	"YDR051C"	0.0817623438426643
"572"	"YDR055W"	-0.553781629025502
"573"	"YDR057W"	-0.482334798457924
"574"	"YDR058C"	0.05168501825787
"575"	"YDR061W"	-0.355280421934533
"576"	"YDR063W"	0.249439791575533
"577"	"YDR066C"	-0.456307811382537
"578"	"YDR067C"	-1.96807842216412
"579"	"YDR068W"	-0.301994193731841
"580"	"YDR070C"	-0.539719861751516
"581"	"YDR071C"	0.389920777171964
"582"	"YDR072C"	-0.284319514717011
"583"	"YDR073W"	-0.362361130632076
"584"	"YDR074W"	0.395680389268276
"585"	"YDR076W"	0.251011431207854
"586"	"YDR080W"	-1.87541559869383
"587"	"YDR083W"	-0.271641795832947
"588"	"YDR085C"	-0.225706963237517
"589"	"YDR089W"	0.15540003264685
"590"	"YDR090C"	0.0432634369291025
"591"	"YDR093W"	-0.363807769033139
"592"	"YDR094W"	0.225668793235351
"593"	"YDR095C"	-0.173396212252441
"594"	"YDR097C"	-0.116144813938835
"595"	"YDR098C"	-0.310151584903447
"596"	"YDR099W"	-0.311798939545739
"597"	"YDR100W"	-0.611511657534302
"598"	"YDR101C"	0.12286560510584
"599"	"YDR102C"	-0.40445731715846
"600"	"YDR104C"	-0.228924990141158
"601"	"YDR108W"	0.601452164466623
"602"	"YDR109C"	0.000859087070698522
"603"	"YDR110W"	-0.00256011363560849
"604"	"YDR111C"	-0.475356025288388
"605"	"YDR112W"	-0.233698852776355
"606"	"YDR116C"	0.0405587427631496
"607"	"YDR117C"	0.69423614072513
"608"	"YDR119W"	-0.193459791093132
"609"	"YDR120C"	-1.06747592439776
"610"	"YDR121W"	-0.341151990623346
"611"	"YDR122W"	-0.0558235106079946
"612"	"YDR123C"	0.187486537772265
"613"	"YDR124W"	-0.00224545069660673
"614"	"YDR125C"	0.268417738607178
"615"	"YDR126W"	0.38149499907318
"616"	"YDR127W"	0.440704792682989
"617"	"YDR128W"	0.11168514806849
"618"	"YDR130C"	-0.50128084620221
"619"	"YDR131C"	-0.304536220665717
"620"	"YDR132C"	-0.142484028653913
"621"	"YDR133C"	0.262491656953347
"622"	"YDR134C"	0.150829312708742
"623"	"YDR135C"	-0.0459639584157413
"624"	"YDR139C"	-2.23895877691342
"625"	"YDR142C"	-0.0500176570238243
"626"	"YDR143C"	-0.0846060484982182
"627"	"YDR144C"	-0.300568043201386
"628"	"YDR146C"	1.33980376843241
"629"	"YDR147W"	-0.209548874019149
"630"	"YDR148C"	-0.121556468955569
"631"	"YDR149C"	-0.413468436715895
"632"	"YDR150W"	-0.701760864038302
"633"	"YDR153C"	-0.0485112482634466
"634"	"YDR154C"	-0.233681491006955
"635"	"YDR155C"	-0.0218662948063464
"636"	"YDR156W"	0.253456022176582
"637"	"YDR157W"	0.25706114188629
"638"	"YDR158W"	-0.797747104543876
"639"	"YDR159W"	1.91732805248156
"640"	"YDR161W"	-0.544581090322358
"641"	"YDR162C"	0.166358657149185
"642"	"YDR163W"	-0.255799815946301
"643"	"YDR165W"	-0.946706692819967
"644"	"YDR169C"	0.186074380768008
"645"	"YDR171W"	-0.153502965674595
"646"	"YDR174W"	-0.0335765341310114
"647"	"YDR181C"	-0.273747665579112
"648"	"YDR184C"	0.0591456816273537
"649"	"YDR185C"	-0.148945850133287
"650"	"YDR186C"	-0.419192356532799
"651"	"YDR191W"	-0.117493515071482
"652"	"YDR192C"	-0.0746183656032018
"653"	"YDR193W"	-0.2211331556743
"654"	"YDR198C"	-0.260031853425395
"655"	"YDR202C"	0.108476403204151
"656"	"YDR203W"	0.176933882650439
"657"	"YDR205W"	-0.0800562969496453
"658"	"YDR206W"	-0.689755561410949
"659"	"YDR207C"	-1.18415198229314
"660"	"YDR209C"	-0.356639808846098
"661"	"YDR210W"	-0.357320073643472
"662"	"YDR213W"	0.764969666963857
"663"	"YDR214W"	-0.689981584257499
"664"	"YDR215C"	-0.168017978421726
"665"	"YDR216W"	-1.2814120771027
"666"	"YDR217C"	-0.453630675635327
"667"	"YDR218C"	-0.378954327345665
"668"	"YDR219C"	-0.150292699517376
"669"	"YDR220C"	-0.407521641235822
"670"	"YDR222W"	-0.542678951560148
"671"	"YDR223W"	-0.0654460213947954
