"gene"	"Isobutanol"
"666"	"YDR219C"	0.129685877368696
"667"	"YDR220C"	-0.196980589851725
"668"	"YDR222W"	-1.2548751276816
"669"	"YDR223W"	-0.500192877392563
"670"	"YDR229W"	0.0806144500714902
"671"	"YDR233C"	-0.139617754299676
"672"	"YDR239C"	0.0715238279630826
"673"	"YDR241W"	-0.225421549720244
"674"	"YDR242W"	-0.228578817435211
"675"	"YDR244W"	-0.632878551233435
"676"	"YDR245W"	-1.18300530800897
"677"	"YDR247W"	-0.00744109152322296
"678"	"YDR248C"	-0.290941313924499
"679"	"YDR249C"	-0.457056817512612
"680"	"YDR250C"	-0.0985564771979894
"681"	"YDR251W"	-0.00551195187904205
"682"	"YDR252W"	-1.47259263492253
"683"	"YDR253C"	-0.232427022283773
"684"	"YDR254W"	-0.579229341529618
"685"	"YDR255C"	-0.65126282716338
"686"	"YDR256C"	-0.0832716898624449
"687"	"YDR257C"	-0.287764031111353
"688"	"YDR258C"	-0.0877800717721142
"689"	"YDR259C"	-0.215203677831173
"690"	"YDR260C"	-1.6404204252016
"691"	"YDR261C"	0.0372942699462231
"692"	"YDR262W"	0.046202027234006
"693"	"YDR263C"	0.127922281895881
"694"	"YDR265W"	-0.427524537857802
"695"	"YDR266C"	-1.49936982589525
"696"	"YDR269C"	-0.259255002255209
"697"	"YDR272W"	-0.177063314194637
"698"	"YDR273W"	-0.187469401313037
"699"	"YDR275W"	0.15130060004916
"700"	"YDR276C"	0.0257229089653643
"701"	"YDR277C"	-0.259893174301465
"702"	"YDR278C"	-0.167468256339189
"703"	"YDR281C"	-0.0342282025076644
"704"	"YDR285W"	-0.929007446854622
"705"	"YDR289C"	-0.376283370249294
"706"	"YDR290W"	0.421635678578196
"707"	"YDR291W"	0.0705602353780687
"708"	"YDR293C"	-1.63838512714338
"709"	"YDR294C"	-0.324445466209623
"710"	"YDR297W"	0.107289924913129
"711"	"YDR304C"	-0.180331181246999
"712"	"YDR305C"	0.0693540371402071
"713"	"YDR306C"	0.0573036053657906
"714"	"YDR307W"	0.00771263307700725
"715"	"YDR309C"	-1.6605900704727
"716"	"YDR310C"	0.0643406736149723
"717"	"YDR312W"	-0.0141087205162197
"718"	"YDR313C"	0.16769845256452
"719"	"YDR314C"	0.0660141526282059
"720"	"YDR316W"	-0.0566954538546631
"721"	"YDR317W"	0.0493689196594158
"722"	"YDR319C"	-0.341721696864779
"723"	"YDR320C"	0.578851836885576
"724"	"YDR321W"	-0.184899303875334
"725"	"YDR326C"	-0.940919765834381
"726"	"YDR329C"	-0.514347312813899
"727"	"YDR330W"	0.134191203372871
"728"	"YDR333C"	-0.380883491401491
"729"	"YDR334W"	0.146326424979996
"730"	"YDR335W"	-0.630133370799695
"731"	"YDR336W"	-0.990427767305492
"732"	"YDR338C"	0.0394149210996504
"733"	"YDR340W"	-0.804617363931786
"734"	"YDR344C"	-0.488599204770355
"735"	"YDR345C"	-0.0389165497558391
"736"	"YDR346C"	-1.19910374261982
"737"	"YDR349C"	0.370665852972837
"738"	"YDR351W"	-0.0583163063252256
"739"	"YDR352W"	-0.310510007838
"740"	"YDR354W"	-4.10509851732134
"741"	"YDR358W"	-0.332208508316221
"742"	"YDR359C"	1.23509708501105
"743"	"YDR360W"	-0.209801288450801
"744"	"YDR363W"	0.40553482705639
"745"	"YDR368W"	-0.236780026066717
"746"	"YDR370C"	0.0699547624235793
"747"	"YDR371W"	-0.191037047942544
"748"	"YDR372C"	-0.204808810557251
"749"	"YDR375C"	-0.386066529058496
"750"	"YDR378C"	1.00339065014868
"751"	"YDR383C"	-0.0531476495921635
"752"	"YDR385W"	0.058569855426437
"753"	"YDR386W"	0.346001676632008
"754"	"YDR388W"	0.196176096643276
"755"	"YDR389W"	-1.34643122012428
"756"	"YDR393W"	0.248105805347512
"757"	"YDR395W"	0.628464391978986
"758"	"YDR400W"	0.206287832512464
"759"	"YDR402C"	0.316494390588197
"760"	"YDR403W"	-0.0636399528157707
"761"	"YDR406W"	0.140147871905462
"762"	"YDR408C"	0.621031383739839
"763"	"YDR409W"	0.207916371662858
"764"	"YDR411C"	-0.137582481878243
"765"	"YDR414C"	-0.320816123188867
"766"	"YDR415C"	0.336393330900449
"767"	"YDR421W"	-0.101797379608496
"768"	"YDR423C"	0.289112697100177
"769"	"YDR424C"	-1.00975791953152
"770"	"YDR425W"	-0.291495585976879
"771"	"YDR426C"	-0.184722882159096
"772"	"YDR428C"	-0.0764270948469395
"773"	"YDR430C"	0.260096946119204
"774"	"YDR431W"	0.365098175095207
"775"	"YDR435C"	-0.370767275745411
"776"	"YDR436W"	0.121701408770659
"777"	"YDR440W"	-1.06050681680054
"778"	"YDR441C"	-0.14129426168379
"779"	"YDR445C"	-0.0609008552332765
"780"	"YDR451C"	-0.772735383860416
"781"	"YDR452W"	-1.33023784952805
"782"	"YDR455C"	-1.93160521187532
"783"	"YDR458C"	-0.657282821433764
"784"	"YDR459C"	-0.0600172985369947
"785"	"YDR461W"	0.0157143833424882
"786"	"YDR463W"	0.0476926713744524
"787"	"YDR465C"	0.0739582291196186
"788"	"YDR467C"	-1.3594448788682
"789"	"YDR474C"	-0.0271412438088254
"790"	"YDR475C"	-0.504953065484932
"791"	"YDR476C"	-0.0184693696627974
"792"	"YDR477W"	0.660929935224208
"793"	"YDR479C"	2.27819588487109
"794"	"YDR480W"	0.139187774306849
"795"	"YDR481C"	0.0353368452009141
"796"	"YDR482C"	0.10602448835815
"797"	"YDR483W"	-0.447659595333896
"798"	"YDR485C"	0.188576620495377
"799"	"YDR486C"	-0.174986011356086
"800"	"YDR488C"	-0.527919162542991
"801"	"YDR490C"	-0.944479277310033
"802"	"YDR491C"	-0.263358540514857
"803"	"YDR492W"	0.245684618145936
"804"	"YDR493W"	0.123973764842678
"805"	"YDR497C"	-1.07212274342794
"806"	"YDR501W"	0.240632017583848
"807"	"YDR502C"	0.268919345054533
"808"	"YDR503C"	-1.74917148893948
"809"	"YDR504C"	0.0519558600776979
"810"	"YDR505C"	-0.0360752721716142
"811"	"YDR508C"	0.640060114630058
"812"	"YDR509W"	0.373459660199432
"813"	"YDR511W"	0.296584852691934
"814"	"YDR512C"	-0.66147193606222
"815"	"YDR513W"	0.125919503410063
"816"	"YDR514C"	-1.00231855981824
"817"	"YDR515W"	-0.0183258665835882
"818"	"YDR516C"	0.238705618767887
"819"	"YDR517W"	-0.0968540934208365
"820"	"YDR519W"	0.158275081317018
"821"	"YDR520C"	0.159579907756777
"822"	"YDR522C"	0.339965594359038
"823"	"YDR524C"	0.199643509977653
"824"	"YDR525W-A"	0.0622412877775231
"825"	"YDR525W"	0.0536225567666405
"826"	"YDR528W"	0.044848051736194
"827"	"YDR530C"	-0.297110803562385
"828"	"YDR533C"	-0.17740133065108
"829"	"YDR534C"	0.170827310261287
"830"	"YDR535C"	-0.0565323262867562
"831"	"YDR536W"	0.142761100260564
"832"	"YDR537C"	0.356779556499546
"833"	"YDR538W"	-0.0571075304015626
"834"	"YDR539W"	-0.290139875407138
"835"	"YDR540C"	0.227599225816205
"836"	"YDR541C"	0.386327291561271
"837"	"YEL001C"	0.139787642763254
"838"	"YEL003W"	-0.476811766186426
"839"	"YEL004W"	0.0154302460047141
"840"	"YEL005C"	0.263438043491908
"841"	"YEL006W"	0.0890439574666667
"842"	"YEL007W"	-2.02971469808408
"843"	"YEL008W"	-0.76088078920097
"844"	"YEL010W"	-0.881221344357667
"845"	"YEL011W"	-1.47547213034822
"846"	"YEL012W"	-0.650659744533588
"847"	"YEL013W"	-0.484659007040505
"848"	"YEL014C"	-0.0251057627929716
"849"	"YEL015W"	-0.0215240288116155
"850"	"YEL016C"	0.379928186611427
"851"	"YEL017C-A"	0.464642162303632
"852"	"YEL017W"	0.0178298955437122
"853"	"YEL020C"	0.231447602579775
"854"	"YEL023C"	-0.194562554239913
"855"	"YEL025C"	0.185178291664645
"856"	"YEL028W"	0.192675137076494
"857"	"YEL031W"	-2.08434373648994
"858"	"YEL033W"	0.143029000200758
"859"	"YEL037C"	-0.231848291183813
"860"	"YEL038W"	0.173988938433002
"861"	"YEL039C"	0.250221586736105
"862"	"YEL042W"	0.218279333985188
"863"	"YEL043W"	-0.24285413241333
"864"	"YEL047C"	0.0992361613823137
"865"	"YEL048C"	0.0631522520922708
"866"	"YEL049W"	0.267478609047295
"867"	"YEL052W"	0.126966915840805
"868"	"YEL053C"	0.16660842030329
"869"	"YEL056W"	0.324261852257271
"870"	"YEL059W"	0.182934499393218
"871"	"YEL061C"	-1.41024191094537
"872"	"YEL063C"	-0.305295844899187
"873"	"YEL065W"	0.553141159052992
"874"	"YEL066W"	0.239131958478674
"875"	"YEL067C"	0.191266953511297
"876"	"YEL068C"	-0.105262842593187
"877"	"YEL071W"	0.0524848084814975
"878"	"YER001W"	0.172900263699093
"879"	"YER005W"	-0.123978772934496
"880"	"YER007C-A"	0.24193080499024
"881"	"YER007W"	0.161215031911102
"882"	"YER010C"	0.28946733652889
"883"	"YER011W"	0.521075659672844
"884"	"YER016W"	-1.5526631044994
"885"	"YER019C-A"	0.16556778558714
"886"	"YER019W"	0.220834010068528
"887"	"YER020W"	0.633932689630856
"888"	"YER024W"	0.154330839547424
"889"	"YER027C"	0.128405723407017
"890"	"YER028C"	0.279469872176658
"891"	"YER030W"	0.12733741871193
"892"	"YER032W"	0.30562418566382
"893"	"YER033C"	-1.2424840408718
"894"	"YER034W"	-0.325529863144705
"895"	"YER035W"	0.119049312092273
"896"	"YER038W-A"	0.176287547474153
"897"	"YER039C-A"	-0.13369809089789
"898"	"YER041W"	-0.238669532694237
"899"	"YER042W"	0.287561074538235
"900"	"YER045C"	0.141871741221626
"901"	"YER046W-A"	0.344476481529095
"902"	"YER046W"	0.0661704370545596
"903"	"YER047C"	-2.63502695305869
"904"	"YER048C"	0.00199406216063048
"905"	"YER052C"	1.8093565992935
"906"	"YER053C"	0.227501803609171
"907"	"YER054C"	0.0674158016830799
"908"	"YER056C-A"	-0.466020726248094
"909"	"YER056C"	0.550144763307822
"910"	"YER057C"	-0.869799367485733
"911"	"YER059W"	0.229688328407077
"912"	"YER060W-A"	0.0914782520061505
"913"	"YER060W"	0.00162632687289988
"914"	"YER062C"	-0.329137799592004
"915"	"YER063W"	-0.19174978574878
"916"	"YER064C"	0.0258928810268908
"917"	"YER065C"	-0.112614144381613
"918"	"YER066C-A"	-0.639830087257651
"919"	"YER066W"	-0.565749234792526
"920"	"YER067C-A"	-0.0151621701756756
"921"	"YER067W"	0.220041575782934
"922"	"YER071C"	-0.14209105552221
"923"	"YER072W"	0.0805176199942764
"924"	"YER073W"	0.267797526495775
"925"	"YER074W"	0.307805490496296
"926"	"YER075C"	0.0763503237254737
"927"	"YER078C"	0.0818575276158775
"928"	"YER079W"	0.206813739105826
"929"	"YER080W"	0.133986954412629
"930"	"YER081W"	0.166298167700667
"931"	"YER083C"	-0.851567429880596
"932"	"YER084W"	-0.215527506790448
"933"	"YER085C"	0.0523430271551083
"934"	"YER087C-A"	-0.659470981993456
"935"	"YER088C"	-0.136709105654452
"936"	"YER089C"	0.091569022097549
"937"	"YER090W"	-5.0428280677984
"938"	"YER091C-A"	-0.0676515241823613
"939"	"YER091C"	-0.19289809266922
"940"	"YER092W"	-0.216055406522873
"941"	"YER093C-A"	-0.297032090351992
"942"	"YER095W"	-0.500526618045945
"943"	"YER096W"	0.317412998394265
"944"	"YER097W"	-0.732647362520684
"945"	"YER098W"	0.202395682664063
"946"	"YER106W"	0.137653819032254
"947"	"YER108C"	0.233340941075782
"948"	"YER109C"	0.0110234195441137
"949"	"YER111C"	-1.254967502778
"950"	"YER113C"	0.0339148492038779
"951"	"YER114C"	-0.107952380123977
"952"	"YER115C"	0.292068767405669
"953"	"YER116C"	0.0452284574466973
"954"	"YER118C"	-0.19216620199248
"955"	"YER119C-A"	0.380769460259983
"956"	"YER119C"	-0.055330726130304
"957"	"YER120W"	0.400439663703459
"958"	"YER121W"	0.21362573538993
"959"	"YER123W"	-0.015130841240693
"960"	"YER124C"	0.0119544110774597
"961"	"YER128W"	0.0828856630584528
"962"	"YER129W"	-0.558099072904365
"963"	"YER130C"	-0.824771351735492
"964"	"YER131W"	-0.0484428447338469
"965"	"YER132C"	-0.278790250130009
"966"	"YER134C"	0.284991183100591
"967"	"YER135C"	0.101992975396954
"968"	"YER137C"	-0.0332451735208079
"969"	"YER139C"	-0.920209187620407
"970"	"YER140W"	0.0949400743900108
"971"	"YER142C"	0.106632330693334
"972"	"YER143W"	0.0276928894849808
"973"	"YER144C"	0.092826993840803
"974"	"YER145C"	-0.0468505216858899
"975"	"YER149C"	0.36181143732759
"976"	"YER150W"	-0.13881223787351
"977"	"YER151C"	-0.615157292804536
"978"	"YER152C"	0.145595260356798
"979"	"YER153C"	0.111336129541823
"980"	"YER155C"	-2.3570093366953
"981"	"YER156C"	0.0123696011743105
"982"	"YER158C"	-0.28381333944949
"983"	"YER161C"	-0.770589443853268
"984"	"YER162C"	-0.119179881288973
"985"	"YER163C"	-0.336780431777756
"986"	"YER164W"	-0.608621024027221
"987"	"YER166W"	0.206243923407642
"988"	"YER167W"	-0.880474230345108
"989"	"YER170W"	-0.173201961123049
"990"	"YER173W"	-0.544728433264612
"991"	"YER174C"	0.09285155163117
"992"	"YER175C"	-0.398879349655311
"993"	"YER176W"	0.192187142204723
"994"	"YER177W"	-0.352085880668952
"995"	"YER178W"	-1.40004245569984
"996"	"YER179W"	-0.27836654209436
"997"	"YER180C"	0.301704686502801
"998"	"YER181C"	-0.145025059867481
"999"	"YER182W"	-0.123236577954886
"1000"	"YER183C"	0.0483178788897049
"1001"	"YER184C"	0.105480292318898
"1002"	"YER185W"	0.0434307479870883
"1003"	"YER186C"	0.121406626686721
"1004"	"YER187W"	0.326444938442109
"1005"	"YER188W"	-0.63709862308089
"1006"	"YFL001W"	-4.86208349917528
"1007"	"YFL003C"	-0.29934461619293
"1008"	"YFL004W"	-0.333881820715776
"1009"	"YFL006W"	-0.100035899597318
"1010"	"YFL007W"	-0.208842380353686
"1011"	"YFL010C"	-0.275003024342266
"1012"	"YFL010W-A"	-0.196574970775472
"1013"	"YFL011W"	0.0581431912324997
"1014"	"YFL012W"	-0.682482134544503
"1015"	"YFL013C"	0.302975593061206
"1016"	"YFL013W-A"	0.00272555369684819
"1017"	"YFL014W"	-0.320865721126326
"1018"	"YFL015C"	-0.0752875612075112
"1019"	"YFL018C"	-0.109229246673613
"1020"	"YFL019C"	-0.338276104298469
"1021"	"YFL021W"	-0.0412897506726158
"1022"	"YFL025C"	-0.102501239079348
"1023"	"YFL027C"	-0.041376488837792
"1024"	"YFL028C"	-0.418829284784558
"1025"	"YFL030W"	0.0167208258049723
"1026"	"YFL031W"	-0.969327682837832
"1027"	"YFL032W"	-1.60851038733946
"1028"	"YFL033C"	-0.598273499433844
"1029"	"YFL034W"	-0.151948542964422
"1030"	"YFL035C-B"	-0.506022221116743
"1031"	"YFL040W"	0.0871656864616098
"1032"	"YFL041W"	0.0741265273064711
"1033"	"YFL042C"	-0.225408099140638
"1034"	"YFL043C"	-0.10326131690464
"1035"	"YFL044C"	0.159807817942253
"1036"	"YFL046W"	0.0786078664687786
"1037"	"YFL047W"	-0.328937527256399
"1038"	"YFL048C"	0.0283202980528034
"1039"	"YFL049W"	-0.469190601450926
"1040"	"YFL050C"	0.052429532364458
"1041"	"YFL051C"	-0.392255475816117
"1042"	"YFL052W"	-0.278037738491303
"1043"	"YFL053W"	-0.115588250856497
"1044"	"YFL054C"	-0.21087226122389
"1045"	"YFL055W"	0.0238853710239077
"1046"	"YFL056C"	0.147400695231159
"1047"	"YFL063W"	0.039712876786267
"1048"	"YFR006W"	-0.219918516375268
"1049"	"YFR007W"	-0.174825015430488
"1050"	"YFR008W"	0.104238912870031
"1051"	"YFR009W"	0.50569878312303
"1052"	"YFR010W"	-0.225771145872289
"1053"	"YFR011C"	0.2278447112625
"1054"	"YFR012W"	-0.126776187218672
"1055"	"YFR013W"	-0.117692852268193
"1056"	"YFR014C"	0.139030227292677
"1057"	"YFR016C"	-0.0400650411379545
"1058"	"YFR017C"	0.243682644339699
"1059"	"YFR018C"	0.0346472836623519
"1060"	"YFR021W"	0.144835852964505
"1061"	"YFR022W"	-0.0873953792193571
"1062"	"YFR023W"	0.0939443032646047
"1063"	"YFR024C-A"	-0.728888946909805
"1064"	"YFR024C"	-0.216544410257324
"1065"	"YFR026C"	-0.221926451398738
"1066"	"YFR031C-A"	0.22131615019414
"1067"	"YFR032C-A"	0.045428374535474
"1068"	"YFR032C"	-0.074685489010565
"1069"	"YFR033C"	0.0468256464354067
"1070"	"YFR034C"	-0.6103771763739
"1071"	"YFR038W"	0.102628144439578
"1072"	"YFR039C"	0.0094779522826751
"1073"	"YFR040W"	-0.266430848307794
"1074"	"YFR041C"	-0.428332855402736
"1075"	"YFR044C"	-0.241958343270635
"1076"	"YFR045W"	-0.0200131736843191
"1077"	"YFR046C"	-1.00414141091119
"1078"	"YFR047C"	0.124856043151364
"1079"	"YFR048W"	0.849276630518542
"1080"	"YFR053C"	0.0227212032174949
"1081"	"YFR054C"	0.0921305480539817
"1082"	"YFR056C"	-0.724581973127709
"1083"	"YGL002W"	-0.757162491308997
"1084"	"YGL004C"	-0.340506811566716
"1085"	"YGL005C"	-0.310099236313609
"1086"	"YGL006W"	-0.358922629413487
"1087"	"YGL007W"	0.0944250373266886
"1088"	"YGL009C"	0.0693541589640338
"1089"	"YGL010W"	-0.0537043358111743
"1090"	"YGL015C"	-0.73326828349651
"1091"	"YGL016W"	-3.37488016739428
"1092"	"YGL017W"	0.222563819922285
"1093"	"YGL019W"	0.752772022310454
"1094"	"YGL020C"	-1.04483040435588
"1095"	"YGL021W"	-0.20801183434902
"1096"	"YGL023C"	-3.23478070294014
"1097"	"YGL027C"	-1.20978776439891
"1098"	"YGL028C"	0.0017156276378017
"1099"	"YGL029W"	0.00909783454807986
"1100"	"YGL031C"	-0.520581021728675
"1101"	"YGL032C"	0.0657188907981115
"1102"	"YGL034C"	1.80242774318469
"1103"	"YGL035C"	-0.447712123740503
"1104"	"YGL036W"	-0.392022231948879
"1105"	"YGL037C"	-0.386912354510821
"1106"	"YGL039W"	-0.384921866421187
"1107"	"YGL043W"	-2.94223806603718
"1108"	"YGL045W"	-0.262595665589641
"1109"	"YGL046W"	0.0021821482576781
"1110"	"YGL049C"	-0.127819519250494
"1111"	"YGL050W"	-0.0791380684351467
"1112"	"YGL051W"	-0.177208681449796
"1113"	"YGL053W"	0.0243274406604708
"1114"	"YGL054C"	-0.155589363928951
"1115"	"YGL056C"	-0.131642832524059
"1116"	"YGL057C"	0.159411249571041
"1117"	"YGL059W"	-0.0980320279683322
"1118"	"YGL060W"	-0.788020148334397
"1119"	"YGL062W"	-0.0929159153207563
"1120"	"YGL063W"	0.383486738809942
"1121"	"YGL066W"	-2.24256218406508
"1122"	"YGL067W"	-0.405979530248879
"1123"	"YGL077C"	-0.00220965905261091
"1124"	"YGL078C"	-0.179684127934516
"1125"	"YGL079W"	-0.0306120807531763
"1126"	"YGL080W"	0.0850612151674667
"1127"	"YGL081W"	0.345027537139814
"1128"	"YGL082W"	0.162663806354861
"1129"	"YGL083W"	-0.141095296116409
"1130"	"YGL084C"	-0.157861939392487
"1131"	"YGL085W"	-0.115557532522176
"1132"	"YGL086W"	0.0162956557819212
"1133"	"YGL087C"	-0.241313450704026
"1134"	"YGL089C"	0.196679485492519
"1135"	"YGL090W"	-0.458601533922797
"1136"	"YGL094C"	-0.318015339898009
"1137"	"YGL096W"	0.158292684687273
"1138"	"YGL101W"	-0.410052540044209
"1139"	"YGL105W"	0.0783703686084342
"1140"	"YGL108C"	0.0381828827388839
"1141"	"YGL109W"	-0.17426710531638
"1142"	"YGL110C"	0.321367467730258
"1143"	"YGL114W"	0.0185644748646795
"1144"	"YGL115W"	0.844840154771631
"1145"	"YGL117W"	-0.227153096830379
"1146"	"YGL121C"	0.245178472534143
"1147"	"YGL124C"	-0.262590029130329
"1148"	"YGL125W"	1.83712907397439
"1149"	"YGL126W"	0.402777098177195
"1150"	"YGL131C"	-0.151246951910428
"1151"	"YGL132W"	-0.463685770693751
"1152"	"YGL136C"	0.0271944667679621
"1153"	"YGL138C"	-0.822997761870357
"1154"	"YGL139W"	0.258896623022999
"1155"	"YGL140C"	-0.0577084217205628
"1156"	"YGL141W"	0.000475051061780687
"1157"	"YGL144C"	0.238958714882333
"1158"	"YGL146C"	-0.874956845667999
"1159"	"YGL147C"	0.385060641752776
"1160"	"YGL148W"	-4.45110974683924
"1161"	"YGL149W"	0.263982250668826
"1162"	"YGL151W"	-0.304598235588793
"1163"	"YGL152C"	-0.1971835766061
"1164"	"YGL153W"	-0.353860017407166
"1165"	"YGL154C"	0.566876277395496
"1166"	"YGL156W"	0.295629918133886
"1167"	"YGL157W"	0.348808484742294
"1168"	"YGL158W"	0.12019355207165
"1169"	"YGL159W"	-0.376936141078284
"1170"	"YGL160W"	0.262755541481213
"1171"	"YGL161C"	0.176325870281338
"1172"	"YGL162W"	0.0596977501896948
"1173"	"YGL163C"	-0.295823461767131
"1174"	"YGL164C"	-0.268306145517658
"1175"	"YGL165C"	-0.256552457558261
"1176"	"YGL166W"	-0.344536175523127
"1177"	"YGL167C"	-0.264653069563149
"1178"	"YGL170C"	0.454057531718144
"1179"	"YGL173C"	-0.910711943223191
"1180"	"YGL175C"	0.0591867461143015
"1181"	"YGL177W"	0.0619334514210568
"1182"	"YGL179C"	0.117756966525075
"1183"	"YGL180W"	0.248049066869479
"1184"	"YGL181W"	0.101381376224213
"1185"	"YGL194C"	-0.901484350918217
"1186"	"YGL195W"	0.832957944288826
"1187"	"YGL196W"	0.131390187816853
"1188"	"YGL197W"	-0.0134576999389294
"1189"	"YGL198W"	-0.725982808239304
"1190"	"YGL199C"	0.346118455949977
"1191"	"YGL202W"	0.364966793664765
"1192"	"YGL205W"	0.113461094656937
"1193"	"YGL208W"	-0.0215880377376133
"1194"	"YGL209W"	0.0657914643230842
"1195"	"YGL210W"	0.124015599752512
"1196"	"YGL211W"	-0.977373364618253
"1197"	"YGL212W"	0.126358568330824
"1198"	"YGL213C"	-0.367651696076503
"1199"	"YGL214W"	-0.12983710666376
"1200"	"YGL215W"	0.241014454017292
"1201"	"YGL216W"	-0.327592039690582
"1202"	"YGL217C"	-0.37529563184295
"1203"	"YGL219C"	-1.74543419551674
"1204"	"YGL221C"	-0.135651643060581
"1205"	"YGL222C"	-0.0247281745043483
"1206"	"YGL224C"	-0.140939133075373
"1207"	"YGL226C-A"	0.274140716746748
"1208"	"YGL228W"	-0.319854794383473
"1209"	"YGL230C"	0.192759737826836
"1210"	"YGL231C"	-0.0821605165068938
"1211"	"YGL232W"	0.216349723949133
"1212"	"YGL234W"	0.344312004387084
"1213"	"YGL235W"	0.220534623305662
"1214"	"YGL237C"	0.0240136881999138
"1215"	"YGL241W"	0.112799470291432
"1216"	"YGL242C"	0.030025658438591
"1217"	"YGL243W"	0.252203740699095
"1218"	"YGL244W"	-2.00894684723741
"1219"	"YGL248W"	0.128953665933774
"1220"	"YGL249W"	0.245595407604181
"1221"	"YGL250W"	-2.44978749787786
"1222"	"YGL251C"	0.281853175029814
"1223"	"YGL252C"	-0.153746124166431
"1224"	"YGL253W"	0.0425260595314133
"1225"	"YGL254W"	0.211658110912522
"1226"	"YGL255W"	0.318106694617583
"1227"	"YGL256W"	0.0234210421511343
"1228"	"YGL257C"	-0.302183711491288
"1229"	"YGL258W"	-0.00434513463113758
"1230"	"YGL259W"	0.235505765269887
"1231"	"YGL260W"	-0.313818271390442
"1232"	"YGL261C"	-0.0893933369384784
"1233"	"YGL262W"	0.170329865909323
"1234"	"YGL263W"	-0.445126360954951
"1235"	"YGR001C"	-0.447698620256235
"1236"	"YGR003W"	-0.238870212876369
"1237"	"YGR004W"	0.209798797757795
"1238"	"YGR008C"	-0.11813385998578
"1239"	"YGR010W"	-0.12575766525515
"1240"	"YGR011W"	-0.606699491678829
"1241"	"YGR012W"	0.192974802219662
"1242"	"YGR014W"	0.702970594796674
"1243"	"YGR015C"	-0.590013968031065
"1244"	"YGR016W"	0.108520465684079
"1245"	"YGR017W"	-0.322871626237853
"1246"	"YGR018C"	-0.0103181459484379
"1247"	"YGR019W"	-1.03148563002777
"1248"	"YGR021W"	-0.102436606406296
"1249"	"YGR022C"	0.165474496900857
"1250"	"YGR023W"	0.264699253465723
"1251"	"YGR025W"	-0.529815674250079
"1252"	"YGR026W"	-0.129995425010751
"1253"	"YGR028W"	-0.139983359958261
"1254"	"YGR031W"	-0.264516294953753
"1255"	"YGR032W"	0.104305775111456
"1256"	"YGR033C"	-0.0991271653002353
"1257"	"YGR034W"	0.111710959427677
"1258"	"YGR035C"	0.0569331597173986
"1259"	"YGR037C"	-0.209969747452428
"1260"	"YGR038W"	0.0358426317782979
"1261"	"YGR040W"	-0.080470929540435
"1262"	"YGR042W"	-0.587165220780761
"1263"	"YGR043C"	-1.3594448788682
"1264"	"YGR044C"	-0.727171408048185
"1265"	"YGR045C"	-0.13391139972787
"1266"	"YGR049W"	-0.208635726087111
"1267"	"YGR050C"	-0.105657449654315
"1268"	"YGR051C"	0.00373024453666424
"1269"	"YGR052W"	-1.6404204252016
"1270"	"YGR053C"	-0.237789719218271
"1271"	"YGR055W"	-2.01915973775003
"1272"	"YGR058W"	-1.64640486449841
"1273"	"YGR059W"	-2.60938479740858
"1274"	"YGR061C"	-0.0416192333171688
"1275"	"YGR066C"	-0.0515263814226
"1276"	"YGR067C"	0.313461744733371
"1277"	"YGR068C"	-0.0951372541392538
"1278"	"YGR069W"	-0.596831925262196
"1279"	"YGR070W"	-1.09817588441175
"1280"	"YGR071C"	-0.183695506279805
"1281"	"YGR072W"	-0.0637908727602907
"1282"	"YGR077C"	-0.394197194842138
"1283"	"YGR078C"	-2.37238028604853
"1284"	"YGR079W"	0.0236760618407066
"1285"	"YGR080W"	-0.00996592473514576
"1286"	"YGR084C"	-0.522820269386979
"1287"	"YGR085C"	0.0379586755904169
"1288"	"YGR086C"	-0.186556315122293
"1289"	"YGR087C"	-0.677009886447921
"1290"	"YGR088W"	0.0262100824624311
"1291"	"YGR089W"	0.0573920522470274
"1292"	"YGR092W"	-7.61728127283427
"1293"	"YGR093W"	-0.452048086988883
"1294"	"YGR096W"	0.820507043826824
"1295"	"YGR097W"	-0.276746306978444
"1296"	"YGR100W"	-0.0760396301443493
"1297"	"YGR101W"	0.00876836070219903
"1298"	"YGR106C"	-0.465968017167919
"1299"	"YGR107W"	0.122449568946485
"1300"	"YGR108W"	-0.00443845537358722
"1301"	"YGR109C"	0.238229494290086
"1302"	"YGR111W"	-0.0467883762108787
"1303"	"YGR117C"	0.200998594193361
"1304"	"YGR118W"	0.346608140657504
"1305"	"YGR121C"	0.0544090682919217
"1306"	"YGR122C-A"	0.130201813049929
"1307"	"YGR122W"	0.527366411601677
"1308"	"YGR123C"	-0.39480572149088
"1309"	"YGR125W"	-0.123576391108379
"1310"	"YGR126W"	0.0882165913990599
"1311"	"YGR127W"	0.142139805585154
"1312"	"YGR129W"	0.350638202881461
"1313"	"YGR130C"	-0.0718116460576952
"1314"	"YGR131W"	0.111446472042668
"1315"	"YGR133W"	-0.508927232335458
"1316"	"YGR134W"	0.0683478137891525
"1317"	"YGR136W"	-1.0789674848961
"1318"	"YGR137W"	-0.829698765875027
"1319"	"YGR141W"	-0.0963134971009147
"1320"	"YGR142W"	0.138410650440584
"1321"	"YGR143W"	-0.22830289410937
"1322"	"YGR144W"	0.347534950530881
"1323"	"YGR146C"	0.138444468443834
"1324"	"YGR148C"	-0.261225498716435
"1325"	"YGR149W"	-1.16589305818752
"1326"	"YGR151C"	-0.287262655176324
