"gene"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"1"	"YAL002W"	0	0	0	0	0
"2"	"YAL004W"	-0.0148935826935838	8.15255243864762	0.0136167336158751	0.909353655459301	0.976730731733268
"3"	"YAL005C"	-0.013594214633457	8.23170735765303	0.0209006225284833	0.887845434692754	0.971356550160132
"4"	"YAL007C"	0	0	0	0	0
"5"	"YAL008W"	-0.139199857052056	8.59264975424188	2.95025659973483	0.115790602015365	0.468466050054934
"6"	"YAL010C"	1.26745030397509	5.03319055818293	10.0880083375518	0.00956087157205901	0.207839309577516
"7"	"YAL011W"	-0.201441606524163	6.62801246891603	0.6639165114048	0.433653324884098	0.762632531836857
"8"	"YAL013W"	-0.16840982499687	6.66797174907625	0.542821005130445	0.477745002279168	0.794673357135127
"9"	"YAL014C"	0.0088376566031339	10.0323705753135	0.0105814520437382	0.92004844085253	0.98027018927649
"10"	"YAL015C"	-0.245826321805618	8.65233266646669	9.59528517973427	0.0109476537234591	0.216646347217919
"11"	"YAL017W"	-0.321016190750018	9.03827092476131	7.32049521369111	0.0216017169093569	0.26979486993085
"12"	"YAL018C"	-0.164879008482827	9.15295046980865	1.92952143312691	0.194168192823255	0.573656951192404
"13"	"YAL019W"	-0.804796583156506	8.78775183593582	33.004073839121	0.000167836157906354	0.0399673837360998
"14"	"YAL020C"	-0.0680315108169293	8.99573040939428	0.653968109552738	0.437014706992244	0.763586901435594
"15"	"YAL022C"	0.0700624176236309	8.72123537713533	0.31858355741155	0.584565833452625	0.858983306538369
"16"	"YAL023C"	0.298453640688402	8.89204142568185	2.20690461666562	0.167405211244706	0.543574659956369
"17"	"YAL024C"	-0.282397473768739	9.38125905340365	9.53737409754822	0.0111261032113512	0.216646347217919
"18"	"YAL026C"	-0.118927510526068	8.52667837304711	0.765994254884946	0.401447419251599	0.742604961971368
"19"	"YAL027W"	-0.0997675115797587	8.75087736230649	0.67164142693831	0.431072338734729	0.760961084081639
"20"	"YAL028W"	-0.209499744711402	8.73709621973433	3.88809918873577	0.0761308685919166	0.40813165686617
"21"	"YAL029C"	-0.377818965118276	8.64696348347717	14.5229304189806	0.00325893278202778	0.139079622119222
"22"	"YAL030W"	-0.400292158562531	8.76993007869389	21.8398571151305	0.000814015637743427	0.106746308847002
"23"	"YAL031C"	-0.152645148160477	8.45775887571606	1.45475164484122	0.254795046144515	0.63082995725471
"24"	"YAL034C"	-0.00210082045529514	9.31747042159928	0.000425619791355754	0.983935362795744	0.997416920204822
"25"	"YAL036C"	-0.235080861775821	8.97310623666191	5.81693558495334	0.0359488665921422	0.310688701310743
"26"	"YAL037W"	-0.284884533335661	8.64713725947399	7.43218507338847	0.0208437725671393	0.264955060863631
"27"	"YAL040C"	-1.03175862247286	0.722350958958326	0.314691544409606	0.589672211622935	0.861123932917876
"28"	"YAL042W"	-0.0930584713572916	8.5424026706242	0.535394903461901	0.480696831652246	0.797885261459955
"29"	"YAL043C-A"	-0.474558512190278	6.16157933140485	0.692348162688242	0.424276099422127	0.758895456753049
"30"	"YAL045C"	-0.377572237821004	8.51353327588674	12.4503705029988	0.00523587320233803	0.164057360339925
"31"	"YAL046C"	-0.289409536616954	9.3287673432236	10.3205764070022	0.00898023691690613	0.200483789169929
"32"	"YAL048C"	-0.265825417420103	9.09974042811089	4.99938340200068	0.0486527359714382	0.353946176965331
"33"	"YAL049C"	-0.173322862556424	8.69379722765132	1.59984419151357	0.233848972832255	0.61104387788329
"34"	"YAL051W"	-0.265171498466493	8.94340039087404	7.1130514083723	0.0231000570975059	0.272747598489136
"35"	"YAL053W"	-0.312985572094082	8.0339553884272	7.39797389959238	0.0210724638925705	0.26503817262064
"36"	"YAL054C"	-0.31706760225347	0.596379215853655	0.0233951230081743	0.883231772532183	0.971356550160132
"37"	"YAL055W"	-0.437735475989418	8.04871359923889	16.7842175187588	0.00203529458832784	0.117722943249462
"38"	"YAL056W"	-0.283655431974258	8.9429048125201	7.08103481332074	0.0233423822514364	0.272747598489136
"39"	"YAL058C-A"	-0.161889685230922	9.49326142230305	2.75135523078942	0.127333809970175	0.484578525432548
"40"	"YAL058W"	0	0	0	0	0
"41"	"YAL059W"	-0.0729640062075151	8.62599512190039	0.464123235530309	0.510759550555764	0.822115605392709
"42"	"YAL060W"	-0.165612542086902	9.06635897516643	4.70871060028805	0.0544581714923844	0.364961704635642
"43"	"YAL061W"	-0.364143839476355	8.95758616984093	17.2265927089292	0.00186541071560918	0.117722943249462
"44"	"YAL062W"	-0.0262189538937308	8.74954494803323	0.0709050119918616	0.795288946904406	0.942484112738152
"45"	"YAL064C-A"	-0.168670665638014	8.97502543518985	4.9092359557726	0.0503682487214046	0.357453760566061
"46"	"YAL065C"	-0.370923159561941	8.89321766717757	12.2321996769512	0.00551886400309684	0.168490446316768
"47"	"YAL066W"	-0.0734892039942536	8.91597995486795	0.254632593540841	0.624473150466164	0.879234565812038
"48"	"YAL067C"	-0.325404565301801	8.82045224103654	7.0222397130601	0.0237954622436704	0.272747598489136
"49"	"YAL068C"	-0.0303591870977619	8.60867927426336	0.0598584694670962	0.811534716042067	0.94787751180459
"50"	"YAR002C-A"	-0.0722056059969809	8.71921716493557	0.7805646826118	0.397161672357967	0.740042511039466
"51"	"YAR002W"	0.795129757503523	2.79587640693173	0.396271371662167	0.54275897972856	0.838190694159281
"52"	"YAR003W"	0.0698320555293721	7.4343885300373	0.00508350640871575	0.944528237872119	0.987538808148441
"53"	"YAR014C"	1.31840502817624	1.3381959106424	0.838064868107405	0.3809257744013	0.728327576684337
"54"	"YAR015W"	-0.130909515971922	8.15021662841998	1.5991231037242	0.233947180242232	0.61104387788329
"55"	"YAR018C"	0	0	0	0	0
"56"	"YAR020C"	-0.140881469787381	8.85398984722027	2.33439377479188	0.156712272293925	0.528434333264161
"57"	"YAR023C"	-0.129700143048738	8.880387780684	2.18000999238425	0.169780673118891	0.546504453209882
"58"	"YAR027W"	-0.359813542839894	8.37879580101477	14.0942418678366	0.00358173482946385	0.140592931987306
"59"	"YAR028W"	-0.425999246311129	8.67962413083953	12.8906639372303	0.00471604535194854	0.15680533558801
"60"	"YAR029W"	-0.0605853632917464	8.95519553299503	0.236845815593911	0.636703685492264	0.884599597268909
"61"	"YAR030C"	-0.212508757011406	8.83616612863996	4.45723144488426	0.0601807830628225	0.38049756626963
"62"	"YAR031W"	-0.104558723028097	8.74072707850426	1.01405073310958	0.337051207867496	0.698457698338074
"63"	"YAR035W"	-0.359320021755501	8.86810311848919	7.51984165634334	0.0202713855763613	0.261405737468457
"64"	"YAR037W"	-0.41125293619436	8.9675628033374	12.0204021614779	0.00581134522628902	0.17298437623587
"65"	"YAR040C"	-0.306370735873195	9.24646538626236	8.58203918882263	0.0146448641042813	0.229347798483729
"66"	"YAR042W"	0	0	0	0	0
"67"	"YAR043C"	-0.129558686196557	8.79864303852566	1.54488615949376	0.24149694098254	0.617485378088499
"68"	"YAR044W"	-0.0954744464845519	8.56222612908838	1.00102514786536	0.340033262428625	0.702080238956675
"69"	"YAR047C"	-0.157756024768688	9.04242851514494	2.94747950015795	0.115942440771157	0.468466050054934
"70"	"YAR050W"	0	0	0	0	0
"71"	"YBL001C"	0	0	0	0	0
"72"	"YBL003C"	0.117849242132579	7.86785153014392	0.764576117536551	0.401868429664817	0.74297874467078
"73"	"YBL005W"	-0.247807480913517	7.21110779043037	1.33692927701821	0.273742965377908	0.653579572199299
"74"	"YBL007C"	0.135520517909132	5.44952884547018	0.195187104169357	0.667783919886571	0.898481513150642
"75"	"YBL008W"	0	0	0	0	0
"76"	"YBL009W"	0.0447600542239222	8.32826093580917	0.116373161954542	0.739872525657132	0.922409420475767
"77"	"YBL010C"	-0.0803834742909563	8.17721455364356	0.379891090447732	0.551066854690251	0.844449079774165
"78"	"YBL011W"	0	0	0	0	0
"79"	"YBL013W"	0	0	0	0	0
"80"	"YBL015W"	-0.161080843679215	8.18387212533493	1.39030196654386	0.2649264899152	0.642878683408351
"81"	"YBL016W"	1.77478391120514	0.384457393263236	0.98094002655017	0.365166810267458	0.716927536638804
"82"	"YBL017C"	2.17529151134633	3.89470263377455	6.42957017934057	0.0290148266079094	0.286300996252631
"83"	"YBL019W"	0.138284624954052	8.07003102361478	1.15117094565421	0.30784699607008	0.68295201175236
"84"	"YBL021C"	-0.149335696479318	8.00807815950225	1.76170571275506	0.21313736595682	0.59296038749994
"85"	"YBL024W"	-0.14352922133877	8.23949546926148	1.32574692064622	0.275641679654917	0.654264985840983
"86"	"YBL025W"	0	0	0	0	0
"87"	"YBL027W"	0.0986539017244422	9.44941802958191	0.705596463963481	0.420018404604322	0.755060765599717
"88"	"YBL028C"	0.0280595014421711	8.17115764084447	0.0310976486808009	0.863448798994074	0.962283958387578
"89"	"YBL029W"	0.159364119795496	6.89903005373513	0.0862726078795244	0.774815684975681	0.937604731174612
"90"	"YBL031W"	-0.134789958167389	7.32769100860075	0.287142020926753	0.603459110531463	0.869907480024316
"91"	"YBL032W"	0.0820381277607989	7.48470665202686	0.241744151254421	0.633279254029727	0.881791267036479
"92"	"YBL036C"	0.0246467645748308	8.07602792957512	0.0542001061022686	0.820480001292463	0.949693637270472
"93"	"YBL037W"	1.43348822398431	2.39411519698474	0.7846676291631	0.395967772518355	0.738974338263095
"94"	"YBL039C"	0.173974272384134	7.41060368394449	1.2010997589569	0.298114870140446	0.671120274015343
"95"	"YBL042C"	-0.303969920419035	7.88656478042511	4.53612457455796	0.05830913252854	0.374585463773421
"96"	"YBL043W"	2.40016778407155	0.933300856342588	2.05921884734033	0.181007436216657	0.559079814563225
