"gene"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"1"	"YAL002W"	-1.46653661040633	0.184184771282765	0.475904803570653	0.495749524509385	0.981546872092161
"2"	"YAL004W"	-0.0212068083839372	8.17310662348769	0.0322815878523768	0.858506653868043	0.993052639481226
"3"	"YAL005C"	-0.00322127036773542	8.25442268941576	0.000792929380407744	0.977704465033073	0.993598248893555
"4"	"YAL007C"	0	0	0	0	0
"5"	"YAL008W"	-0.0383985680971878	8.64723097683516	0.14114400735492	0.709543859847283	0.98458168894217
"6"	"YAL010C"	0.022296117875054	4.98963498874214	0.0038327571697488	0.951007489148024	0.993598248893555
"7"	"YAL011W"	0.190401852704625	6.75262090421467	0.766174109523153	0.38771213851426	0.981546872092161
"8"	"YAL013W"	-0.0735322568922382	6.78596154476271	0.122401530746847	0.728661106795051	0.986176566128303
"9"	"YAL014C"	-0.0512123098515112	10.0394680285337	0.253003886757978	0.618299204309365	0.981546872092161
"10"	"YAL015C"	0.0259171620319128	8.67493484817209	0.05296871298584	0.819392474957853	0.993052639481226
"11"	"YAL017W"	-0.0230375072457828	9.1148041980043	0.0416199044268034	0.839595426556466	0.993052639481226
"12"	"YAL018C"	-0.0079832379585472	9.23865285472946	0.00663368340966916	0.935576736436213	0.993280507109666
"13"	"YAL019W"	0.0124890086721636	8.90212247921204	0.0139432528365206	0.906716850242631	0.993052639481226
"14"	"YAL020C"	0.158685715222379	9.04859193006159	2.47947451589893	0.124853602082863	0.976539700218553
"15"	"YAL022C"	-0.043046780591895	8.70642608623788	0.146926791353022	0.703941071044231	0.98458168894217
"16"	"YAL023C"	0.0823599955030409	8.94502647607449	0.561041049205286	0.45913230186553	0.981546872092161
"17"	"YAL024C"	-0.0875364923012123	9.45900141460441	0.618423633480694	0.4372288931973	0.981546872092161
"18"	"YAL026C"	0.112797041256467	8.51145298836026	0.85892343433125	0.360750128997618	0.981546872092161
"19"	"YAL027W"	-0.061305648181562	8.74191898259313	0.281885665276378	0.599013352259702	0.981546872092161
"20"	"YAL028W"	-0.0452841627514341	8.72948855615384	0.205522992292782	0.653258033896066	0.98458168894217
"21"	"YAL029C"	-0.00406047401810841	8.75548328957989	0.00157103010461164	0.968621304557178	0.993598248893555
"22"	"YAL030W"	0.00752113792761254	8.93982626425544	0.00501866201032651	0.943949479785082	0.993598248893555
"23"	"YAL031C"	0.0494214750773309	8.55594239686515	0.17917766933406	0.67481923485773	0.98458168894217
"24"	"YAL034C"	-0.10863180440042	9.31269610503484	1.12917518282544	0.295644415196775	0.981546872092161
"25"	"YAL036C"	-0.0653418727318941	8.99940016767372	0.344874973492301	0.561014362215534	0.981546872092161
"26"	"YAL037W"	-0.021590393914551	8.6999260919138	0.0342318884981266	0.854343684701948	0.993052639481226
"27"	"YAL040C"	1.03157824898443	0.505055643330458	0.555003873882681	0.461538582772887	0.981546872092161
"28"	"YAL042W"	-0.00918827751575069	8.53377742338981	0.00765439861055532	0.930809756563893	0.993052639481226
"29"	"YAL043C-A"	0.381393904249342	6.62164566994496	1.79075543478593	0.189956706640182	0.980243812721224
"30"	"YAL045C"	0.222299751786549	8.67956493126649	4.9248959738674	0.0334394470556206	0.777341169299012
"31"	"YAL046C"	-0.0919013773546129	9.40084561850978	0.83152415976747	0.368427264555495	0.981546872092161
"32"	"YAL048C"	0.0355660566517006	9.2002388360975	0.108791612041139	0.743602879247945	0.990984088424507
"33"	"YAL049C"	0.0332923444012149	8.76651230196552	0.0739618476271048	0.787342880891387	0.993052639481226
"34"	"YAL051W"	-0.0191092217149594	8.97825609546846	0.0297953522487511	0.864006753967012	0.993052639481226
"35"	"YAL053W"	0.211941566921893	8.22485050873037	3.62002100546763	0.0658192767641454	0.890804075296559
"36"	"YAL054C"	1.59143363994562	0.444300509298111	1.10446505573576	0.301387885186671	0.981546872092161
"37"	"YAL055W"	-0.166050052137235	8.16805053771426	1.76934803158733	0.192557530334445	0.980243812721224
"38"	"YAL056W"	-0.0617360996001948	8.9561672722506	0.309311187675083	0.581844414458212	0.981546872092161
"39"	"YAL058C-A"	-0.0294269396884559	9.55065823576908	0.0819063989396723	0.776514331316268	0.993052639481226
"40"	"YAL058W"	0	0	0	0	0
"41"	"YAL059W"	0.106937685904309	8.69724820939368	1.02037320913743	0.319759477158046	0.981546872092161
"42"	"YAL060W"	0.0134795421564436	9.14977870834369	0.0189656141111669	0.8912996238614	0.993052639481226
"43"	"YAL061W"	0.00385550720968974	8.99853582408336	0.00150430560002863	0.969294537667574	0.993598248893555
"44"	"YAL062W"	0.174523730864709	8.80799981408892	3.0770238083313	0.0886630037531473	0.925033036143317
"45"	"YAL064C-A"	-0.0405274158250011	9.0538344419071	0.1670334597079	0.68539458293142	0.98458168894217
