	ChemGen004_LevulinicAcid_log2_ratio	ChemGen005_LevulinicAcid_log2_ratio	ChemGen006_LevulinicAcid_log2_ratio	ChemGen006_QUADRIS1_log2_ratio	ChemGen006_QUADRIS1_log2_ratio.1	ChemGen006_QUADRIS1_log2_ratio.2	ChemGen003_CaffeicAcid_log2_ratio	ChemGen004_CaffeicAcid_log2_ratio	ChemGen005_CaffeicAcid_log2_ratio	ChemGen003_24Dimethylimidazole_log2_ratio	ChemGen004_24Dimethylimidazole_log2_ratio	ChemGen005_24Dimethylimidazole_log2_ratio	ChemGen004_SodiumAcetate_log2_ratio	ChemGen005_SodiumAcetate_log2_ratio	ChemGen006_SodiumAcetate_log2_ratio	ChemGen003_Benomyl_log2_ratio	ChemGen004_Benomyl_log2_ratio	ChemGen005_Benomyl_log2_ratio	ChemGen004_Acetamide_log2_ratio	ChemGen005_Acetamide_log2_ratio	ChemGen006_Acetamide_log2_ratio	ChemGen004_4OHBenzoicAcid_log2_ratio	ChemGen005_4OHBenzoicAcid_log2_ratio	ChemGen006_4OHBenzoicAcid_log2_ratio	ChemGen004_5HMF_log2_ratio	ChemGen005_5HMF_log2_ratio	ChemGen006_5HMF_log2_ratio	ChemGen004_BenzoicAcid_log2_ratio	ChemGen005_BenzoicAcid_log2_ratio	ChemGen006_BenzoicAcid_log2_ratio	ChemGen003_SinapicAcid_log2_ratio	ChemGen004_SinapicAcid_log2_ratio	ChemGen005_SinapicAcid_log2_ratio	ChemGen006_MMS-BC_log2_ratio	ChemGen006_MMS-BC_log2_ratio.1	ChemGen003_22Dipyridyl_log2_ratio	ChemGen004_22Dipyridyl_log2_ratio	ChemGen005_22Dipyridyl_log2_ratio	ChemGen004_CoumaricAcid_log2_ratio	ChemGen005_CoumaricAcid_log2_ratio	ChemGen006_CoumaricAcid_log2_ratio	ChemGen003_BMIMCl_log2_ratio	ChemGen004_BMIMCl_log2_ratio	ChemGen005_BMIMCl_log2_ratio	ChemGen004_4OHBenzaldehyde_log2_ratio	ChemGen005_4OHBenzaldehyde_log2_ratio	ChemGen006_4OHBenzaldehyde_log2_ratio	ChemGen004_DMSO_log2_ratio	ChemGen005_DMSO_log2_ratio	ChemGen006_DMSO_log2_ratio	ChemGen003_Vanillin_log2_ratio	ChemGen004_Vanillin_log2_ratio	ChemGen005_Vanillin_log2_ratio	ChemGen003_Isobutanol_log2_ratio	ChemGen004_Isobutanol_log2_ratio	ChemGen005_Isobutanol_log2_ratio	ChemGen003_Furfural_log2_ratio	ChemGen004_Furfural_log2_ratio	ChemGen005_Furfural_log2_ratio	ChemGen004_CinnamicAcid_log2_ratio	ChemGen005_CinnamicAcid_log2_ratio	ChemGen006_CinnamicAcid_log2_ratio	ChemGen003_VanillicAcid_log2_ratio	ChemGen004_VanillicAcid_log2_ratio	ChemGen005_VanillicAcid_log2_ratio	ChemGen004_4OHAcetophenone_log2_ratio	ChemGen005_4OHAcetophenone_log2_ratio	ChemGen006_4OHAcetophenone_log2_ratio	ChemGen005_MMS-A_log2_ratio	ChemGen004_Syringaldehyde_log2_ratio	ChemGen005_Syringaldehyde_log2_ratio	ChemGen006_Syringaldehyde_log2_ratio	ChemGen004_Methylglyoxal_log2_ratio	ChemGen005_Methylglyoxal_log2_ratio	ChemGen006_Methylglyoxal_log2_ratio	ChemGen003_AzelaicAcid_log2_ratio	ChemGen004_AzelaicAcid_log2_ratio	ChemGen005_AzelaicAcid_log2_ratio	ChemGen004_CoumaroylAmide_log2_ratio	ChemGen005_CoumaroylAmide_log2_ratio	ChemGen006_CoumaroylAmide_log2_ratio	ChemGen004_FeruloylAmide_log2_ratio	ChemGen005_FeruloylAmide_log2_ratio	ChemGen006_FeruloylAmide_log2_ratio	ChemGen003_SyringicAcid_log2_ratio	ChemGen004_SyringicAcid_log2_ratio	ChemGen005_SyringicAcid_log2_ratio	ChemGen003_MBO_log2_ratio	ChemGen004_MBO_log2_ratio	ChemGen005_MBO_log2_ratio	ChemGen004_Acetovanillone_log2_ratio	ChemGen005_Acetovanillone_log2_ratio	ChemGen006_Acetovanillone_log2_ratio	ChemGen003_EMIMCl_log2_ratio	ChemGen004_EMIMCl_log2_ratio	ChemGen005_EMIMCl_log2_ratio	ChemGen004_FerulicAcid_log2_ratio	ChemGen005_FerulicAcid_log2_ratio	ChemGen006_FerulicAcid_log2_ratio	ChemGen003_AcetoSyringone_log2_ratio	ChemGen004_AcetoSyringone_log2_ratio	ChemGen005_AcetoSyringone_log2_ratio	ChemGen003_NAO_log2_ratio	ChemGen004_NAO_log2_ratio	ChemGen005_NAO_log2_ratio	ChemGen004_26Dimethylpyrazine_log2_ratio	ChemGen005_26Dimethylpyrazine_log2_ratio	ChemGen006_26Dimethylpyrazine_log2_ratio	ChemGen003_GVL_log2_ratio	ChemGen004_GVL_log2_ratio	ChemGen005_GVL_log2_ratio	ChemGen003_CV_log2_ratio	ChemGen004_CV_log2_ratio	ChemGen005_CV_log2_ratio	ChemGen003_EtOH_log2_ratio	ChemGen004_EtOH_log2_ratio	ChemGen005_EtOH_log2_ratio
YBL081W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.40922040499466206	0.39486942767227	1.00938272281667	0.7482874403016999	0.538358948940645	0.7524191760382509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7166221197672091	0.289800186023433	0.311381274486094	0.657679540399065	0.7063153428803259	0.2243581760097	NA	NA	NA	NA	NA	NA	0.283738903360785	0.632090607153235	0.7048536174609241	NA	NA	NA	NA	NA	NA	0.379813954198095	0.219545773099017	1.01375612703099	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6302287817108461	1.19648680550367	0.038904605218657004	0.20027272035954397	1.01356768663101	0.37876965367345505
YBL083C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.953028746973564	0.986331523301963	1.5635959505960102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5237810491172001	1.0940700395084202	1.1380787652003201	NA	NA	NA	0.862123947125683	1.06546869141917	0.587226750385561	NA	NA	NA	-0.16398041235023403	2.2208286344880803	1.08408112208801	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.02799940844467	-0.316297080374974	-1.40717713984624
YBL085W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6789800336872691	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.9441684963503921	-0.499561049850225	-0.4114164136739051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.8853458149265251	-0.584048456919528	-1.08156284385109	-0.8544481595532609	-0.383728878218741	-0.37332749550008604	0.21070416910669398	0.517466331568693	1.0369787055394	-0.169866860516754	-0.712500290073784	-0.52047616460442
YBL086C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.39341696807233795	-0.530385353840511	-0.329293457010765	-0.47279523063153006	-0.477577960060698	-0.355465610201744	-0.7585386817600551	-0.67977513640301	-0.824476056029225	NA	NA	NA	NA	NA	NA	0.8362599601591421	0.441421994602263	0.645823860784039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.971614447887923	-1.20524129713275	-1.9417924090419	NA	NA	NA
YBL087C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46787111327189507	0.6757717339207829	0.15652660636250498	0.447177218165093	0.490548078327007	0.55171023199889	0.459754787437599	0.544857171683621	0.553071392092672	NA	NA	NA	NA	NA	NA	NA	0.5288020029051389	0.64155429525027	0.447163932001194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.901568253129	1.0447736423915501	0.706943283798312	0.23496114446990699	0.36916824086755795	0.25725192226668897	0.773805635547775	1.41530002007842	0.62559643691856	NA	NA	NA	0.731300582283552	0.557556146393599	0.6761504596375338	0.82193169628642	1.27296128758741	2.0886947143074597	NA	NA	NA
YBL088C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09037310968723	-2.05371526328372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.6067536969365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.37136767960736206	-0.32275888487746696	-0.8269578628563471	NA	NA	NA	NA	NA	NA	-0.594283236840929	-0.47625741767444296	-0.7152873980774329
YBL089W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.290726698938314	-0.390815806814665	-0.43626903810581297	NA	NA	NA	NA	NA	NA	0.5481232494512	0.18320216051420998	0.633530259973838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.695194071906303	-0.790587923440118	-1.23616158410804	NA	NA	NA	-0.352483725738324	-0.5960169034055489	-0.7211308128213141	-0.535916946130818	NA	NA	NA	-0.339416024023679	-0.42424146032566495	-0.477922441752236	-0.40265093101668703	-0.32867595838613106	-0.28181951357890395	0.8698320529198109	0.458025823890936	0.23771430034830102	1.35227805422374	0.912716617139506	0.8262450921692149	0.21765470765224104	0.588842075420093	0.440950279456681	-0.67888905689035	-0.7482227941996039	-1.3714467681163	-0.548003067573626	-0.918184967498731	-1.49905017482293	0.995972840047774	0.453931132860593	0.6959212339462749	0.845078873093907	0.789305158541234	0.6649767138499301	NA	NA	NA	3.02485240535841	6.820822835722329	3.44101119002608	NA	NA	NA	-1.62929692482598	-0.632385121315314	-1.3017899782614097	5.36183761917854	8.62465602946627	6.9443328500929296	NA	NA	NA
YBL091C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.463777363418275	-0.569878763938332	-0.28204115333823	-0.28131545718612105	-0.43252305066066704	-0.41944012714524703	NA	NA	NA	-0.7460894858615391	-0.57628151733414	-0.261557694405116	-0.41753611273051894	0.34800874567314	0.31676212608612103	0.18071954201185503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38235999539056004	0.385795312850443	0.282953953792413	-0.7236924738548841	-0.279230616652695	-0.8067021564708521	-0.486224877185769	-0.35352639077477294	-0.36290679029594103	0.471030531583839	-0.286522288017253	1.1225551618499099	-0.469400312959799	-0.8890180657839329	-0.9355241991818829
YBL091C-A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.3660641366367	-0.315458497572841	-0.479979212406585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.266806958602357	-0.333251548579128	-0.418533306434561	NA	NA	NA	NA	NA	NA	-0.172875345985224	-0.7170384487527349	-0.925563054919391	NA	NA	NA	NA	NA	NA	0.071756679461823	0.42989662362179804	0.30813848623558304	-1.1596452972409899	-0.857632033939976	-0.521152604213224	NA	NA	NA
YBL094C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.7755939101431759	NA	NA	NA	0.362570379640971	0.38526632464529104	0.170759118210303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46856053995477603	0.31555205778323103	0.28630750682228806	NA	NA	NA	NA	NA	NA	-0.372216053606655	-0.57879731513601	-0.463163794986053	-0.492595670788055	-0.46216476082860297	-0.570558310953573	NA	NA	NA	-0.34489454967704497	-0.40933259842194103	-0.5706676725871221
YBL095W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.5885963094844859	-0.370707845384574	-0.34143592057034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6306391832846291	-0.18696206375734	-0.5047103548446711
YBL096C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6091627778186041	-0.167394881206719	-0.6081609176891271	NA	NA	NA	0.490444904452458	0.572807398903572	1.18751097112343	-0.6422086586884139	-0.46101670056028704	-0.577991620009917
YBL098W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32878733604936	0.142972232757546	0.244588336793642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YBL101C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.174221447087408	0.6986036691172691	0.440616674532511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.7030911550994161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.369797712588305	-0.181601057436684	-0.552336000480906	NA	NA	NA	NA	NA	NA	-1.0818094576550101	-0.271108138666742	-0.5048733533303761	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.499389050686784	-0.430009299553262	-0.814739203795335	-0.33706812861978597	-0.6010603966891059	-0.302880930831203	NA	NA	NA	-0.43462790315972905	-0.7380383829556041	-0.332469234953061
YBL102W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34771506239593497	0.41783592454683105	0.16396735960830802	NA	NA	NA	-0.09756519207880301	0.7206956266403329	0.417185125809173	-0.329205825870954	-0.525901023653394	-0.979534062655202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.479320154189934	-0.617841094759178	-0.25930543122374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11568074984374302	0.6762504810833989	0.295274846491	-1.5525678735842499	-0.27720951871879806	-2.97901974304835	0.37790702433276707	1.5603088683245803	0.626788790516636
YBL103C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.7693716532018979	-0.430469113529352	-0.596845812412356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.4470007645462629	-0.41868336959049895	-1.0333324686735401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.251691341519585	0.21611527542716	0.656424690624115	NA	NA	NA	-0.272998997012038	-1.2338030146121002	-0.9510593013719499	NA	NA	NA	NA	NA	NA	-1.2025237529676398	-1.0403281259608002	-2.11591122101168	NA	NA	NA
YBL104C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6498298561822939	NA	NA	NA	0.9292243854031941	0.494690039508005	0.073941647679586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8810238175655191	0.420290393563697	0.42643738150802096	NA	NA	NA	0.307064962388074	0.92294066185402	0.094218160125958	NA	NA	NA	NA	NA	NA	0.497539916767753	1.70449895027722	0.754920670673991	-0.608197791585214	-0.641163760823984	-1.07720268029234
YBL106C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.168651135862116	0.5822619158287929	0.663772152530224	NA	NA	NA	0.581414928247731	1.37110614969399	0.11078976811629199	NA	NA	NA	NA	NA	NA	-0.46475556268396506	-0.9619549398682159	-0.7080734734516059	NA	NA	NA	NA	NA	NA	-0.431538405556846	-1.23725140202319	-1.16093669638558	NA	NA	NA	NA	NA	NA	-2.53458617196338	-5.18398081669421	-1.98930776550926	0.610020203515417	0.22112786589583103	0.7728376969207579
YBL107C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.350010718752948	0.7145363863077329	0.23788212613158902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5076358382097199	0.3717109056269389	0.182898638991258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.20089502356668	0.8789718274263381	0.131683376643006	-0.29851376231498306	-0.49280809934723496	-0.781807730090308	NA	NA	NA	NA	NA	NA	-0.34484934526500205	-0.46288053624263203	-0.365412066790442
YBR001C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6131159435799871	0.725431166953073	0.8363548994283009	-0.728271546499206	-0.319937548311146	-0.528283864827774	NA	NA	NA	-0.489673791696731	-0.410457726074735	-0.669128314960826	NA	NA	NA	NA	NA	NA	NA	0.33530096982934005	0.28821691780258696	0.402211025282465	NA	NA	NA	NA	NA	NA	0.720461131462894	0.66087770187946	0.568377400834645	1.24982898034547	0.748624052561113	0.7975389431259191	NA	NA	NA	NA	NA	NA	0.316414753503358	0.4887549501347899	0.41269830111769296	NA	NA	NA	0.398918747082246	0.40252307244079205	0.590300163036013	1.6471159232735801	2.0459975919608797	1.93654636625905	3.16953629175493	6.89362653832528	3.69879518910637	NA	NA	NA	-1.5756517001052202	-0.7044037229870759	-1.6794602091700899	5.94224087047854	9.33822921745519	7.008548567697231	NA	NA	NA
YBR005W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.4599296358543101	-0.723316726655366	-1.3682898469462499	0.37680776312822295	1.5875944148463002	0.7054746783158129	NA	NA	NA	0.930036867220834	0.568460863394533	0.525004269486147	1.03212429221582	0.539134672144179	2.00493598295463	1.44295591240147	1.2387728996583702	1.42051210717439	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4973885760007097	1.2422479834971698	0.9268185347617941	1.4631949132878999	1.46942418322065	0.915239048248364	NA	1.23007180917067	0.9810330311923579	0.7403274426710149	NA	NA	NA	0.862672992300631	0.5333447124823311	0.9417610109705471	1.51988666399901	1.57040912615367	1.5920234056182399	3.20002257357625	3.13309703865166	2.9122203225189605	NA	NA	NA	NA	NA	NA	0.9314599964422821	1.4188353759101902	1.56527289585985	-0.31435705848965195	-1.0589591235832199	-0.876413934833837	0.8440389885788521	1.9648434662593202	1.7883999056838997	3.42758135978579	2.13719911897609	3.16302816005299	3.1104075707423697	6.47378100000942	3.5701865323933397	NA	NA	NA	-1.581275746627	-0.561174959549959	-1.1461695953498798	7.14256038963262	10.4674235339642	7.63562627757586	0.412887119473465	1.1377986190779	0.014460177911522
YBR006W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.24788642424234	-1.22427001308049	-0.799498448655678	NA	NA	NA	NA	NA	NA	0.730158715109232	0.42318821109641797	0.036111738802575	NA	NA	NA	NA	NA	NA	-0.238036938937754	-0.6846589605314339	-0.8155217905927441	-0.8473542802080941	-0.26758802375056	-0.689889118225153	NA	NA	NA	NA	NA	NA	-0.197080531113165	-1.3896051811494499	-0.6637644829041079	NA	NA	NA	0.6927077491687401	1.05921424912918	0.27712838137026197	-1.32476049496356	-1.42617628637804	-0.78586675508451	0.43285063168518	0.431402323512305	0.32038703708165506
YBR007C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.579727116217875	NA	NA	NA	NA	NA	NA	0.49717823674773903	0.688081371136031	0.41751913600536295	0.70539414916046	0.474571792021716	0.35918663172584103	NA	NA	NA	0.5528926679677789	0.6970571019426639	0.30086422909981997	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5737582980430298	0.701502086387495	0.7422015820635559	NA	NA	NA	0.6412989978589599	0.13262706654493903	0.5013106842239551	0.4122000806770039	0.46563986723771705	1.1213247173316898	NA	NA	NA	1.5981250105585	2.0219562494200103	1.93188058320577	0.522251385528474	1.16454672295195	0.6448731842600239
