gene	26Dimethylpyrazine	MBO	Vanillin	BMIMCl	CoumaroylAmide	FerulicAcid	EMIMCl	SodiumAcetate	Furfural	Benomyl	CV	MMS-A	SinapicAcid	Mycobutanil	QUADRIS1	Acetamide	4OHBenzoicAcid	NAO	CinnamicAcid	GVL	AzelaicAcid	CoumaricAcid	24Dimethylimidazole	AcetoSyringone	Isobutanol	BenzoicAcid	VanillicAcid	CaffeicAcid	SyringicAcid	QUADRIS2	LevulinicAcid	SodiumButyrate	45Methylimidazole	Syringaldehyde	4OHAcetophenone	DMSO	2Methylimidazole	SodiumGlyoxylate	Acetovanillone	4OHBenzaldehyde	5HMF	EtOH	MMS-BC	FeruloylAmide	22Dipyridyl	Methylglyoxal
YAL031C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL034C	0.39139280201692	0.0	0.0	0.0	0.329037695260206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.741426818946528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.566715753512805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9418406556464781	0.0	0.0	0.0	0.0
YAL036C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37681122123817207	0.0	0.0	0.0	0.0	0.406021016952342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0414716481784398	0.0	0.0	0.0	0.0
YAL037W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL042W	0.4285851125624289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.681416887324595	0.0	0.0	0.0	0.0	0.0	0.0	0.6496756889390319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.703969024096553	0.0	0.0	0.391626461624182	0.0
YAL043C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL045C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5447596238597849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL046C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL048C	0.0	0.0	0.0	0.0	0.0	0.332335477636495	0.0	0.0	0.33238623326813393	0.0	0.542796039136624	0.0	0.0	0.0	0.0	0.0	0.0	0.82526526997337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29884700507600204	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL049C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL051W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43499524163653797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8638127610413641	0.0	0.0	0.0	0.0
YAL053W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43266337632352897	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL055W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL056W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05456200956908	0.0	0.0	0.0	0.0
YAL058C-A	0.442034586929841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.442641839645536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.800193701200121	0.0	0.0	0.0	0.0
YAL059W	0.60304953673202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.452141070224301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44480583204126	0.412246814800573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3674019272158521	0.0	0.0	0.0	0.0	0.49569836751819396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.989266311372667	0.0	0.0	0.0	0.0
YAL060W	0.0	0.0	0.0	0.0	0.0	0.41481625494701097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL061W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL062W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6993150724168371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.528714284754698
YAL064C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL065C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.598971591605203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL066W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL067C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL068C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.312939820696927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR002C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.603101256532282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.538778857633174	0.0	0.34516650252285896	0.0	0.0
YAR003W	0.0	0.0	0.0	0.0	0.0	2.08923876386248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7940887622263997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR015W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5663377633055839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26275524596477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.508226879923455
YAR020C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42082211182465595
YAR023C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR027W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR028W	0.6211046955567391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8775008215280391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7535818650725808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08574546881879	0.0	0.0	0.7121354524398922	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR029W	0.402320113007415	0.0	0.0	0.0	0.327788884134597	0.0	0.0	0.0	0.598548479003935	0.0	0.0	0.535585533835311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37902277969694703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR030C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR031W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41990069830786897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.506257750373123	0.0	0.0	0.0	0.0
YAR035W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.636813660957681	0.0	0.0	0.0	0.0
YAR037W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR040C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33358058828691994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42787028898390794	0.0	0.0	0.0	0.0
YAR043C	0.540443721277764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.343621215659642	0.0	0.5807432020876839	0.0	0.0	0.0	0.0	0.0	0.0	0.589581159525234	0.68718268336101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6576745887060109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.809453756043088	0.0	0.0	0.0	0.0
YAR044W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37523603048690707	0.0	1.00147579295177	0.0	0.0	0.0	0.0	0.0	0.0	0.5719174691606551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR047C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7044399811406021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL003C	0.0	1.14110608493206	0.50844754476526	0.0	0.0	0.0	0.539854005501123	0.0	0.0	0.0	8.27589513317421	0.0	0.0	0.0	0.0	0.0	0.0	4.67872724916757	0.0	0.0	0.0	0.0	0.0	1.89171410196254	0.46986310752250104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.634565116843563	0.0	0.0
YBL005W	0.0	0.0	0.9637786960593809	0.0	1.77121276822331	2.06822606925228	0.0	0.0	0.0	0.0	7.612893148871501	0.0	0.0	0.0	0.0	0.0	0.0	1.3603132726230702	0.0	0.0	0.0	0.0	0.0	1.8039481541388402	0.0	0.0	0.68298828936544	0.0	0.808249206971099	0.0	0.0	0.0	0.0	0.8824802906179928	0.0	0.0	0.0	0.0	0.5157040294199079	0.0	0.0	0.54934876417458	0.0	2.24983009725933	0.0	0.0
YBL007C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.35655322513196	0.0	0.0	0.0	0.0	0.0	0.0	3.0538505782927103	0.0	0.0	0.0	0.0	0.0	2.04740340764394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL009W	0.481441578798365	0.38848730277085	0.6817249223443921	0.0	0.825981149956648	0.367317003277214	0.511368537088988	0.0	0.0	0.0	6.8655525955523	0.5921828284844011	0.0	0.0	0.0	0.0	0.0	4.61691755348228	0.0	0.0	0.0	0.0	0.0	2.5069082262080897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4252244632997221	0.697492262809431	0.0	0.0	0.0	0.6432197179428829	0.0	0.0	0.37730847220301394	0.0	1.19175917966354	0.0	0.0
YBL010C	0.0	0.353354545757901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.300561517291905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL015W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8553105058956759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
