gene	26Dimethylpyrazine	MBO	Vanillin	BMIMCl	CoumaroylAmide	FerulicAcid	EMIMCl	SodiumAcetate	Furfural	Benomyl	CV	MMS-A	SinapicAcid	Mycobutanil	QUADRIS1	Acetamide	4OHBenzoicAcid	NAO	CinnamicAcid	GVL	AzelaicAcid	CoumaricAcid	24Dimethylimidazole	AcetoSyringone	Isobutanol	BenzoicAcid	VanillicAcid	CaffeicAcid	SyringicAcid	QUADRIS2	LevulinicAcid	SodiumButyrate	45Methylimidazole	Syringaldehyde	4OHAcetophenone	DMSO	2Methylimidazole	SodiumGlyoxylate	Acetovanillone	4OHBenzaldehyde	5HMF	EtOH	MMS-BC	FeruloylAmide	22Dipyridyl	Methylglyoxal
YAL019W	-0.45913326444562896	-0.258064548843545	-0.40582907021454	0.0	-0.392375082198068	-0.9512213942562472	0.0	-0.13138651667659199	-0.47668439708324606	0.0	-0.282232880686304	-0.688977073943803	-0.523839031431973	0.0	-0.46114153147812703	0.0	0.0	0.0	-0.0665375729242651	-0.605261739552318	0.0	-0.470716015357232	0.0	-0.6487948163241629	-0.19007391764615497	-0.0102073329458836	-0.12719452749488303	-0.15106561659086098	0.0	0.0	-0.0541482004577089	0.0	0.0	-0.09182324665810801	-0.290001168856318	0.0	-0.0166123853190874	0.0	-0.422881329528448	-0.266113390762742	-0.804796583437896	-0.070227844062015	-1.0344841328075	-0.274656930627801	0.0	0.0
YAL020C	0.0	-0.128538057047812	-0.0526124682603893	0.0	0.0	-0.47555495963348204	-0.499986275856761	-0.0427504235650486	0.0	0.0	-0.302993812076365	0.0	-0.476510280106037	0.0	-0.236721846620917	0.0	0.0	-0.0911664214234122	0.0	0.0	0.0	-0.0817995754178284	0.0	-0.650313349760154	-0.16586372761929802	0.0	0.0	0.0	0.0	-0.150117026304857	-0.0261784595664992	0.0	-0.12830397982286698	0.0	-0.0131747725298731	-0.156415581824065	-0.0202308463238807	0.0	-0.629766030297008	-0.0015607577348453	-0.0680315108204197	0.0	-0.25849273756859	-0.13523500926262802	0.0	0.0
YAL022C	-0.108099107301904	-0.184236693109078	-0.11418372210573	-0.117643254218649	0.0	0.0	-0.326274422734484	-0.10631224283024801	0.0	-0.0641737726496413	-1.24267710364847	-0.5278736693743831	-0.11711770508367	0.0	-0.0516011188542982	-0.15621928998792098	-0.0862364353274158	-0.382308404235015	-0.18869699397887602	-0.156409442782525	-0.0352280638260343	-0.0780192247811297	-0.0430467805919809	0.0	-0.108638280064905	-0.23082982672933702	-0.0828536411844311	-0.189971073114506	-0.272536546593286	-0.20750083102245004	-0.0360093914887806	0.0	0.0	-0.13084149524344002	-0.0439190542806836	0.0	0.0	0.0	-0.0013541083755692698	-0.0696802558131892	0.0	0.0	-0.345852109699741	-0.152587229668479	0.0	0.0
YAL023C	0.0	-0.625787696578897	-0.39661554314429903	0.0	-0.6099582914415079	-0.7948522418916999	0.0	-0.00275578177184487	-0.20810482703603897	-0.166055875411073	0.0	-1.23820874403005	-0.9037357522832941	-0.652738267833587	0.0	0.0	0.0	0.0	-0.620847011429671	-1.01679401818107	-1.49541881938598	-0.9711882089125341	0.0	0.0	-0.17323144427918502	-0.462555282392559	-1.2292654041650501	-1.1115512929833502	-1.59895129681597	-0.38769909684931897	-0.701977211714772	-0.04370835959821601	0.0	-0.46338839761052897	0.0	0.0	-0.0485980168985995	-0.31188694035954	0.0	-0.13327900766726802	0.0	-0.12625114356011902	-0.6830938867248	0.0	0.0	0.0
YAL024C	0.0	-1.878815170187	-0.10461187289471302	-0.0931090409916407	-1.07515618224568	-0.486216659654496	0.0	-0.34682249144817606	-0.0475468338793393	-0.13826274221251997	-0.284325926454616	-0.21364067602249698	-0.08876465923612101	-0.17106032305392097	-0.43678353154037997	-0.175997545104216	0.0	0.0	0.0	-6.070308420147031	-0.36484737921231003	-0.481671493844914	-0.0875364923012161	-2.64413130702483	-1.15016399978726	0.0	-0.31234971613925605	-0.23578438184395603	0.0	0.0	0.0	-0.012040157093190002	0.0	0.0	-1.10623546206445	-0.7218973411777521	0.0	-0.0458403415281944	-1.2856079887318501	-0.7329959698130171	-0.28239747374275603	0.0	-0.381038756903359	-2.60653259749068	-0.0332084335877426	0.0
YAL026C	-0.0646337164978641	-2.16903657691023	-0.7455723140810459	0.0	-8.628645882125861	-2.5052722736803	0.0	-1.4237794953338	0.0	-0.17244491184860503	0.0	-0.15635217574646101	-1.2989903530898401	-0.519808108001056	-0.731231624755038	0.0	-0.17756867717104896	0.0	-0.360510477825194	-0.495408503439966	-0.78786729160396	-1.62355594624836	0.0	0.0	-0.407950341559528	-0.18201755725611898	-3.66986908885633	-0.7724358731676809	-0.00530409492173196	0.0	-0.3369445768159439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.76045807062922	-0.118927511084769	0.0	0.0	-3.71725463424969	0.0	-0.775014651412521
YAL027W	0.0	-0.28840252304927	0.0	0.0	0.0	0.0	-0.507907278210609	-0.529263329269158	0.0	-0.0682181818855133	-1.11892135416905	-0.0583546924084732	-0.160036573175085	0.0	-0.49967618008577896	-0.32793298103638596	0.0	-0.676079789225497	-0.30771019145423806	-0.0402250301504998	-0.27903645781024394	0.0	-0.06130564818158	-0.321855029822961	-0.278719208743937	-0.139660930630482	-0.14099354265550199	-0.111548857421926	0.0	-0.103764011031125	-0.28839933622496994	-0.0281974013367268	0.0	0.0	-0.125355132512652	-0.0455155825421323	-0.187133518479796	0.0	-0.43037917234292405	-0.151476713803212	-0.0997675117164156	0.0	-0.495469652772695	-0.0047483049776405	0.0	-0.15847019972617002
YAL028W	0.0	-0.14730930479789	0.0	-0.275452944404817	0.0	0.0	-0.6560716447811159	-0.123995964277285	0.0	0.0	-1.09737914088052	0.0	-0.18662900295849902	-0.0348331628872209	-0.40392859445666	0.0	0.0	-0.669334388872659	0.0	0.0	-0.26182417685508297	-0.0815598411696563	-0.0452841627514072	-0.461397727006272	-0.0634954477975442	0.0	-0.0344283587090586	-0.06936800490846201	0.0	0.0	-0.15578754988075302	0.0	-0.0794633147180697	0.0	-0.18005291416784	0.0	0.0	0.0	-0.7465467153085451	-0.0913947018572053	-0.20949974456209	0.0	-0.0999886621268752	0.0	0.0	-0.28665227329946197
YAL029C	-0.350505300804831	-0.0526982696589777	-0.223332075927412	0.0	-0.24769554384274103	-0.0118017495114359	0.0	-0.077525734820324	0.0	0.0	0.0	-0.513928695409664	-0.345982114982754	0.0	-0.05508271044896	0.0	-0.0226837759012046	0.0	0.0	-0.49565698266306296	0.0	-0.0897731766384692	-0.0040604740181161	-0.288027078482064	0.0	-0.0750343211029581	-0.0549997872654985	-0.187411417953998	-0.144517438287171	-0.0734545323107947	-0.0995212466350419	0.0	-0.0907490886689085	-0.17092623092429002	-0.0366372766462249	0.0	-0.0520233371472962	0.0	-0.135397648576696	-0.534481302717706	-0.377818965149452	-0.00501819983850896	-0.331033098861018	-0.10479593420897501	0.0	0.0
YAL030W	-0.40088175399792403	-0.324232591623734	-0.0617397132135368	0.0	-0.3879653769005661	-0.0288401638938476	-0.061953396651620994	-0.16756444969490697	-0.11233923685449401	-0.0341083418462428	-1.827045741738	-0.152407032574129	-0.45242563366314203	-0.0313021768225503	-0.22254592502620701	-0.187053133056673	-0.0219636384095905	0.0	0.0	-0.22126190695244197	0.0	0.0	0.0	-0.136035727756885	-0.152052184870432	0.0	-0.0519883570245086	-0.15219858683856302	0.0	-0.064502732684701	-0.0962230209644827	-0.0922438699104428	0.0	-0.0760928245686134	0.0	-0.345214955570615	-0.0889880371898092	-0.0718135532663217	-0.129371433670507	-0.012672070266366001	-0.40029215868985996	0.0	-0.253937428838934	-0.240694674408716	0.0	0.0
YAL031C	-0.5256216190916361	0.0	-0.0286097679458799	0.0	-0.10384792956597401	0.0	0.0	-0.20924358272598398	0.0	0.0	0.0	-0.323208882640791	-0.0562001837191206	0.0	-0.0401613573533089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.25545486682838703	0.0	-0.14488489578967	-0.0626140555978449	-0.31482957270935097	-0.18688644928520803	-0.25649902356723997	0.0	0.0	-0.031938206207775	-0.140881501770766	0.0	-0.16338071139677	0.0	0.0	-0.136022470323506	-0.0524133591466124	-0.15264514814708	-0.00047389976417245997	-0.298659782982105	-0.225541542866006	0.0	0.0
YAL034C	0.0	-0.103397120630307	-0.0037305036723234296	-0.21585708607141302	0.0	0.0	-0.691911783904154	-0.305798842463181	0.0	-0.006855277534505121	-2.2253896841261898	-0.11460200409380099	-0.20650523915750799	0.0	-0.127226148793707	0.0	-0.0371847529653733	-1.16018941843204	0.0	0.0	-0.0447822670196344	0.0	-0.10863180440047501	-0.8862008921156479	-0.211180236620453	-0.0655712495036639	0.0	0.0	0.0	-0.11441821051139699	0.0	0.0	-0.31153342212573404	0.0	-0.271144164071518	0.0	-0.0173033315540093	0.0	-0.768355508810147	-0.236613811633006	-0.0021008204672054802	0.0	0.0	0.0	0.0	-0.3458100147776131
YAL036C	0.0	-0.36552621147624	-0.186243683971325	-0.0218206821928027	0.0	-0.41814057196264603	-0.41915939521606105	-0.0782762086511286	0.0	-0.12315304377999699	-0.048954671240790004	0.0	-0.276138985636464	0.0	-0.45570864330950106	-0.159750116133064	0.0	-0.0371978278329127	0.0	0.0	0.0	-0.341929770690823	-0.0653418727318301	-0.504226096864553	-0.40507144035448106	0.0	-0.0197883991473293	-0.134154943246525	0.0	0.0	-0.18503451390148398	0.0	-0.0036769967002208298	0.0	-0.339682521303384	-0.269348774846186	0.0	0.0	-0.521669376847291	-0.21270074012687698	-0.23508086177630896	0.0	-0.276298161785903	0.0	0.0	-0.0267207673471993
YAL037W	-0.532006045897646	0.0	0.0	0.0	-0.22119685583413898	0.0	-0.0634300915852025	-0.20064295788064498	0.0	0.0	-0.0317307130313723	-0.32054925575579996	-0.23016664117266897	0.0	-0.5164541324939621	-0.268799941115506	0.0	0.0	-0.00698608962362104	-0.144776286674833	-0.0653070667937646	0.0	-0.0215903939146741	0.0	0.0	-0.16272602896270097	-0.21629597395786698	-0.249623027390595	-0.237013736062776	0.0	-0.244364481105578	0.0	-0.0347510922563393	0.0	-0.20594997316315497	-0.189465403614966	-0.0597699868290025	0.0	-0.0872750466360059	-0.21752583282184698	-0.284884533401286	-0.17249649426555203	-0.586117942604552	-0.13652041943373	0.0	0.0
YAL042W	0.0	-1.3917558972742798	-0.674305720077236	0.0	-0.33609845875214195	-0.7177976342707459	-0.8868283144550451	0.0	0.0	0.0	0.0	-0.395448411534307	-0.4819038604974029	0.0	-0.283810196718411	0.0	-0.215409119400552	0.0	-0.364895670900396	-0.5994001246922529	-0.305161370793339	-0.309717755403917	-0.009188277516021059	-0.28139149385129103	-0.707940878953947	-0.17067678189097799	-0.6545058354243131	-0.341913883168128	-0.318532277369632	0.0	-0.164410342525963	0.0	-0.0263688965690246	-0.49463017040116497	-0.156793347180561	0.0	-0.0435431775235344	0.0	-0.0980829172441413	-0.39878449804015503	-0.0930584714935936	0.0	-0.548603262597098	-0.0435163094797869	0.0	-0.216348060155682
YAL043C-A	-0.110376028237014	-1.55896278023913	-0.385202739657733	-0.256475936224233	0.0	0.0	-0.79909222291281	-0.0517994033209217	0.0	-0.0700394737710271	0.0	-0.139572817934478	0.0	-0.5434035225814671	0.0	0.0	0.0	0.0	0.0	-0.6209183403320029	-0.21160255021168203	-0.8641876279381099	0.0	-0.328466157586707	-0.406621945932851	0.0	-0.368983951588411	-0.300506299834192	0.0	-0.342758284030687	-0.0391267116182834	0.0	0.0	0.0	0.0	0.0	-0.00981392788559931	-0.0916128481466951	0.0	0.0	-0.47455851233743296	-0.507075053070445	0.0	0.0	0.0	-0.0517382821212497
YAL045C	-0.607207299633714	0.0	0.0	0.0	-0.15384202991892498	0.0	0.0	-0.21211140234688602	0.0	0.0	0.0	-0.177337384126402	-0.0937480309873074	0.0	-0.24878194359105701	-0.34768524365019204	0.0	0.0	0.0	-0.0408310741962668	-0.0651440852803768	0.0	0.0	-0.145894835128612	0.0	0.0	-0.0233285027980275	-0.136726371299622	0.0	0.0	-0.109410206392719	0.0	0.0	0.0	-0.0548569651944713	-0.22506937885925798	-0.028374204577875	0.0	-0.185537672298765	0.0	-0.3775722382459629	-0.152232994914501	-0.5000761375354871	-0.229817939587556	0.0	0.0
YAL046C	-0.422762679584729	-0.0449674577527865	-0.0544059562081723	-0.130951451408037	-0.197734704088564	0.0	0.0	-0.30918289216936107	0.0	0.0	0.0	-0.655447270073386	-0.233286125884125	0.0	-0.35760002607975794	-0.0846077970184048	-0.0911773667014335	0.0	-0.0323998340379372	-0.170848500795177	0.0	0.0	-0.09190137735460902	-0.060811686680045995	-0.148347688820983	-0.0665948545332924	0.0	-0.375099036316295	-0.331251615456582	0.0	-0.0358382222045252	-0.12404992139860099	0.0	-0.136097156160489	-0.0775911853137285	-0.0814130127151497	0.0	0.0	-0.118495334243131	-0.13559918446751498	-0.28940953676155606	0.0	-0.625901888068339	-0.0636672728012934	0.0	0.0
YAL048C	-0.6728200845801761	-0.133384821528528	-0.0568734960944393	-0.125049050101777	0.0	0.0	-0.0370966821412817	-0.109250779848869	0.0	0.0	0.0	-0.125933906261266	-0.26105139285034196	0.0	-0.382385010467503	-0.0977549435690633	-0.0137014819906422	0.0	-0.148327662174521	-0.17684609102428303	-0.14627627584602498	-0.10473024694701899	0.0	0.0	-0.250269583459091	-0.140625730834131	-0.12578077088146	-0.25034193738416	-0.119917176773565	0.0	-0.14309217022037302	-0.15728949504730402	0.0	-0.101250771954086	0.0	-0.22913829136881197	-0.040593555080024005	-0.111525436373016	0.0	-0.004486315979801671	-0.265825417362637	-0.555716980147739	-0.581579199253026	0.0	0.0	0.0
YAL049C	-0.6446592524822199	0.0	-0.268767454652695	0.0	-0.20945761252834197	0.0	0.0	-0.195130558093138	0.0	0.0	0.0	-0.503330137505832	-0.155721168811344	0.0	-0.197964985652254	-0.0892800947732662	-0.16355583726129902	-0.131461316717926	-0.0477946156609711	-0.18069431689942603	0.0	-0.0836977461927128	0.0	-0.298948353594511	-0.187123370142203	-0.0960527093787248	-0.157888553178616	-0.44233938481274104	-0.289739144280489	-0.31689420326469103	0.0	0.0	-0.130771472911403	-0.25425397521831894	-0.27854940975280296	-0.22342550407433398	-0.27708084524741805	0.0	-0.216987578060507	-0.17905798752169397	-0.173322862451879	-0.0842913155489401	-0.516579865752019	-0.438973592755912	0.0	0.0
YAL051W	0.0	-0.244828567094651	-0.0814311058486383	-0.140341516491513	-0.251844609282485	-0.28287830590843105	-0.6121854389647271	-0.0784574456665527	-0.00306614197877088	-0.0679613293422315	0.0	-0.24376798462286497	-0.40661115450796204	0.0	-0.421150452752875	-0.20505223358434	0.0	-0.4266494001425179	0.0	0.0	-0.62326972001792	-0.28711675857179497	-0.0191092217150093	-0.7499313068028051	-0.33349300498212503	0.0	-0.0791635573650637	-0.0182298639665489	0.0	0.0	-0.143329637769986	0.0	-0.11983334011302302	0.0	-0.288369606906409	-0.45582170896422	0.0	-0.0265102866653928	-0.5700264184125811	-0.0693678958550964	-0.265171498498904	0.0	-0.57878499503066	-0.24732111902821302	0.0	0.0
YAL053W	-0.5523919317148199	0.0	0.0	0.0	-0.15957095937498	0.0	0.0	-0.399741302517944	0.0	0.0	-0.0852490902986142	-0.0858524443540348	0.0	0.0	-0.290735714561524	-0.0521363211757724	0.0	0.0	0.0	-0.27193605162297896	0.0	-0.0679709750239433	0.0	0.0	-0.0398214855324929	-0.000356442122762608	0.0	0.0	0.0	-0.101312987050879	-0.113891791192275	-0.0912414407115935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.31298557214475	-0.19009607178651103	-0.129802204973289	0.0	0.0	0.0
YAL055W	-0.13863170049284398	-1.0845222610995	-0.232742519170442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.30917982871411404	-0.31265763845138894	0.0	-0.555523965388565	-0.21385123152834198	-0.26049678578047497	-0.18307299554639603	-0.0319255862268299	-0.154460709432557	0.0	-0.0933956136204697	-0.166050052137176	-0.46160788374582795	-0.401371826389675	-0.182832525805135	0.0	-0.27604095322524297	-0.127334910581036	0.0	-0.0129173207878536	0.0	-0.123145397007	-0.0571905575260964	0.0	-0.0487048099087293	-0.151138599327004	0.0	-0.257228368353471	-0.24076410440191898	-0.437735475960874	-1.42408864668524	-0.551644263920845	-0.24244062235799899	-0.0473669191444296	0.0
YAL056W	0.0	-0.21159858705336898	-0.9681335223752751	-0.141101992517218	-0.009082257613102959	-0.23225415630624	-0.10338141821779501	-0.11039486053672601	0.0	-0.0828398793958007	0.0	-0.145703421527532	-0.394686134022651	0.0	-0.560675036746244	-0.0815496206256213	-0.004782922568500729	-0.20954339607376898	-0.157663756572163	0.0	-0.0279460145227717	-0.18062198899978002	-0.0617360996002013	-0.47287022639850296	-0.1295405086218	-0.00835653354447725	-0.8177869649338041	-0.223989081963074	-0.515719760453367	0.0	-0.0960391498223674	-0.0407511197319259	-0.101583620746771	-0.9249874141701842	-0.28926307984780897	-0.323400930467145	-0.0119322104803163	0.0	-0.408876427727049	-0.540017154108816	-0.28365543195824394	0.0	-0.34676748974941807	-0.20985588630450197	0.0	-0.159069360894728
YAL058C-A	0.0	-0.392634567875693	-0.38656159819150104	-0.10549107357312999	0.0	0.0	-0.687017962818521	-0.208878793488227	-0.122467746408942	-0.047627090114409	-1.88206091603218	0.0	-0.19066479515458604	0.0	-0.20150943494101603	0.0	-0.133183617554696	-1.2071816476754	-0.177776951330202	0.0	-0.225194607936714	0.0	-0.0294269396885059	-0.620016286571703	-0.195005718037883	-0.005560458457611521	-0.291322106914994	-0.20288089168477397	0.0	0.0	-0.15860784555085097	-0.00249543298895023	-0.15904837798190197	-0.31696877580621396	-0.208263480689357	-0.181801184733148	0.0	0.0	-0.557123907718377	-0.19699419800506	-0.16188968527889902	0.0	0.0	-0.0125370514929282	0.0	-0.271088384733982
YAL059W	0.0	-3.25653002845924	-0.0142204989369673	-0.19622470599924802	0.0	0.0	0.0	-0.0110806028333044	0.0	-0.053708168794165005	0.0	-0.0257306136659566	-0.25425718060212	-0.0262234139705166	-0.281490211307394	-0.0609398571941774	0.0	-0.135160201142141	0.0	0.0	0.0	0.0	0.0	-0.400602192213161	-1.15539211243954	0.0	0.0	-0.0951158915813395	0.0	0.0	0.0	-0.0234085881036343	-0.035597826339778996	0.0	0.0	-0.168676595916477	0.0	0.0	-0.351531077123959	-0.0292942142418811	-0.0729640060058325	0.0	-0.148192121499697	0.0	0.0	0.0
YAL060W	0.0	-0.23185857435363896	0.0	-0.10597547727191602	0.0	0.0	-0.19904759896270105	-0.0909746019759772	0.0	0.0	-0.7294986328422199	-0.288300997583143	-0.0530073691571481	0.0	-0.10049371288682599	0.0	0.0	-0.424853412612576	0.0	0.0	0.0	0.0	0.0	-0.409468459901114	-0.18626079835233603	-0.0492322035053023	0.0	-0.132038955776177	0.0	-0.104915299704553	-0.141227846878295	0.0	-0.10778678233684698	0.0	-0.33580104888222195	-0.0358230587381572	0.0	0.0	-0.393656149501459	-0.215079111439554	-0.165612542096486	0.0	-0.13323084480511	-0.105073837619454	0.0	0.0
YAL061W	-0.0966168598358749	0.0	-0.0550342829612123	-0.311519366672879	0.0	0.0	-0.20297190211317104	-0.358346198172599	0.0	-0.0574462665120838	-1.02224067848574	-0.29586318347899104	-0.32494418933141495	0.0	-0.273563750218392	-0.021470307858066	0.0	-0.339357381703145	-0.00959637105137563	0.0	-0.128248581692068	0.0	0.0	-0.28840282001952006	-0.0472419492372562	0.0	0.0	-0.196043582947496	0.0	0.0	-0.325494328912096	-0.0560226202727019	0.0	0.0	-0.247277221721977	-0.19230021582390197	-0.14756908096444502	-0.111265159381455	-0.272809250265421	-0.130749050719346	-0.36414383951836204	0.0	-0.3830851537763	-0.136739264450237	0.0	-0.140645747088837
