gene	26Dimethylpyrazine	MBO	Vanillin	BMIMCl	CoumaroylAmide	FerulicAcid	EMIMCl	SodiumAcetate	Furfural	Benomyl	CV	MMS-A	SinapicAcid	Mycobutanil	QUADRIS1	Acetamide	4OHBenzoicAcid	NAO	CinnamicAcid	GVL	AzelaicAcid	CoumaricAcid	24Dimethylimidazole	AcetoSyringone	Isobutanol	BenzoicAcid	VanillicAcid	CaffeicAcid	SyringicAcid	QUADRIS2	LevulinicAcid	SodiumButyrate	45Methylimidazole	Syringaldehyde	4OHAcetophenone	DMSO	2Methylimidazole	SodiumGlyoxylate	Acetovanillone	4OHBenzaldehyde	5HMF	EtOH	MMS-BC	FeruloylAmide	22Dipyridyl	Methylglyoxal
YAL031C	-0.5256216190916361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL034C	0.39139280201692	0.0	0.0	0.0	0.329037695260206	0.0	-0.691911783904154	0.0	0.0	0.0	-2.2253896841261898	0.0	0.0	0.0	0.0	0.0	0.0	-1.16018941843204	0.0	0.741426818946528	0.0	0.0	0.0	-0.8862008921156479	0.0	0.0	0.0	0.0	0.566715753512805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.768355508810147	0.0	0.0	0.9418406556464781	0.0	0.0	0.0	0.0
YAL036C	0.0	-0.36552621147624	0.0	0.0	0.0	0.0	-0.41915939521606105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.504226096864553	0.0	0.0	0.0	0.0	0.37681122123817207	0.0	0.0	0.0	0.0	0.406021016952342	0.0	0.0	0.0	0.0	-0.521669376847291	0.0	0.0	1.0414716481784398	0.0	0.0	0.0	0.0
YAL037W	-0.532006045897646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL042W	0.4285851125624289	-1.3917558972742798	-0.674305720077236	0.0	-0.33609845875214195	-0.7177976342707459	-0.8868283144550451	0.0	0.0	0.0	0.681416887324595	0.0	0.0	0.0	0.0	0.0	0.0	0.6496756889390319	-0.364895670900396	-0.5994001246922529	0.0	0.0	0.0	0.0	-0.707940878953947	0.0	-0.6545058354243131	0.0	-0.318532277369632	0.0	0.0	0.0	0.0	-0.49463017040116497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.703969024096553	0.0	0.0	0.391626461624182	0.0
YAL043C-A	0.0	-1.55896278023913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL045C	-0.607207299633714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5447596238597849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL046C	-0.422762679584729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.655447270073386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.331251615456582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL048C	-0.6728200845801761	0.0	0.0	0.0	0.0	0.332335477636495	0.0	0.0	0.33238623326813393	0.0	0.542796039136624	0.0	0.0	0.0	0.0	0.0	0.0	0.82526526997337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29884700507600204	0.0	0.0	-0.555716980147739	0.0	0.0	0.0	0.0
YAL049C	-0.6446592524822199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.289739144280489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.438973592755912	0.0	0.0
YAL051W	0.0	0.0	0.0	0.0	0.0	0.0	-0.6121854389647271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43499524163653797	0.0	-0.62326972001792	0.0	0.0	-0.7499313068028051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5700264184125811	0.0	0.0	0.8638127610413641	0.0	0.0	0.0	0.0
YAL053W	-0.5523919317148199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43266337632352897	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL055W	0.0	-1.0845222610995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.42408864668524	0.0	0.0	0.0	0.0
YAL056W	0.0	0.0	-0.9681335223752751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.47287022639850296	0.0	0.0	-0.8177869649338041	0.0	-0.515719760453367	0.0	0.0	0.0	0.0	-0.9249874141701842	0.0	0.0	0.0	0.0	-0.408876427727049	0.0	0.0	1.05456200956908	0.0	0.0	0.0	0.0
YAL058C-A	0.442034586929841	-0.392634567875693	-0.38656159819150104	0.0	0.0	0.0	-0.687017962818521	0.0	0.0	0.0	-1.88206091603218	0.0	0.0	0.0	0.0	0.0	0.0	-1.2071816476754	0.0	0.442641839645536	0.0	0.0	0.0	-0.620016286571703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.557123907718377	0.0	0.0	0.800193701200121	0.0	0.0	0.0	0.0
YAL059W	0.60304953673202	-3.25653002845924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.452141070224301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44480583204126	0.412246814800573	0.0	0.0	0.0	0.0	-1.15539211243954	0.0	0.0	0.0	0.3674019272158521	0.0	0.0	0.0	0.0	0.49569836751819396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.989266311372667	0.0	0.0	0.0	0.0
YAL060W	0.0	0.0	0.0	0.0	0.0	0.41481625494701097	0.0	0.0	0.0	0.0	-0.7294986328422199	0.0	0.0	0.0	0.0	0.0	0.0	-0.424853412612576	0.0	0.0	0.0	0.0	0.0	-0.409468459901114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.393656149501459	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL061W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.02224067848574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL062W	-0.3624881018461861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6993150724168371	-0.6367220280669971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.552313214819863	0.0	0.528714284754698
YAL064C-A	-0.339066424410348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.34088557108794704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL065C	-0.459407994433052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.598971591605203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL066W	0.0	0.0	0.0	0.0	-0.309253655556317	0.0	0.0	0.0	0.0	0.0	0.0	-1.07686620611915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL067C	-0.47854416386461796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL068C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.553307033424611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.312939820696927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR002C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.603101256532282	0.0	0.0	0.0	-0.38919912692860603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.331446573120739	0.0	0.0	0.538778857633174	0.0	0.34516650252285896	0.0	0.0
YAR003W	0.0	-1.48272410517166	0.0	0.0	0.0	2.08923876386248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7940887622263997	0.0	0.0	0.0	0.0	0.0	0.0	-1.43336518715624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.25429557531141	0.0	0.0	0.0	0.0
YAR015W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5663377633055839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26275524596477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.508226879923455
YAR020C	-0.46128591777553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.376150506582811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42082211182465595
YAR023C	-0.5834563671369001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.43722144159391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR027W	-0.613937606591399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.847003997242603	0.0	0.0	0.0	0.0	0.0	-0.35011349005050896	0.0	-0.472832880887753	0.0	0.0	0.0	-0.48771657095039206	0.0	0.0	-0.44868563062171796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR028W	0.6211046955567391	-0.6362002953815239	0.0	0.0	0.0	-0.867675333252693	0.0	0.0	-0.48478636704960293	0.0	0.0	0.8775008215280391	0.0	0.0	0.0	0.0	0.0	0.0	-0.759060870424114	-0.903160830166032	-0.49303220616911503	0.0	0.0	0.7535818650725808	-0.7132154412732691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08574546881879	0.0	0.0	0.7121354524398922	0.0	0.0	0.0	0.0	0.0	0.0	-0.600505240390206
YAR029W	0.402320113007415	0.0	0.0	0.0	0.327788884134597	0.0	0.0	0.0	0.598548479003935	0.0	-2.93662382652445	0.535585533835311	0.0	0.0	0.0	0.0	0.0	-0.6951845540484279	0.0	0.0	0.0	0.0	0.0	-0.7074200675957759	0.0	0.0	0.0	0.0	0.37902277969694703	0.0	0.0	0.0	0.0	0.0	-0.628998243728307	0.0	0.0	0.0	-0.579577474250408	-0.511467052979077	0.0	0.0	0.0	0.0	0.0	0.0
YAR030C	-0.540538567754367	0.0	0.0	0.0	-0.4166840747679221	0.0	0.0	0.0	0.0	0.0	0.0	-0.686125451704873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR031W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41990069830786897	0.0	-1.2031737965948501	0.0	0.0	0.0	0.0	0.0	0.0	-0.5863488189906361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.506257750373123	0.0	0.0	0.0	0.0
YAR035W	0.0	-0.416753664848909	-0.827693010321631	0.0	0.0	0.0	-0.5722946173265451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.374438560745893	0.0	0.0	0.0	0.0	0.0	-0.966443943901984	0.0	-0.44229031421677395	0.0	0.0	0.0	0.0	-0.745299127511824	0.0	0.0	0.0	0.0	-0.5001203268371861	-0.556009375476157	0.0	0.636813660957681	0.0	0.0	0.0	0.0
YAR037W	-0.696509340395756	0.0	0.0	0.0	-0.32871873627998	0.0	0.0	0.0	0.0	0.0	0.0	-0.5700159817392391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.484563754729577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.482214054476424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR040C	0.0	0.0	0.0	0.0	0.0	0.0	-0.44641929380771994	0.0	0.0	0.0	-0.94061734791762	0.0	0.0	0.0	0.0	0.0	0.0	-0.549184303231611	0.0	0.33358058828691994	0.0	0.0	0.0	-0.444759943890207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.533621485196651	0.0	0.0	0.42787028898390794	0.0	0.0	0.0	0.0
YAR043C	0.540443721277764	-0.6160309191412521	0.0	0.0	0.0	-0.483026445814221	0.0	0.0	0.343621215659642	0.0	0.5807432020876839	0.0	0.0	0.0	0.0	0.0	0.0	0.589581159525234	0.68718268336101	0.0	0.0	0.0	0.0	-0.561884375499381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6576745887060109	0.0	0.0	0.0	0.0	-0.332572837494357	0.0	0.0	0.809453756043088	0.0	0.0	0.0	0.0
