"gene"	"OHAcetophenone4"
"168"	"YBR054W"	-0.0985950057870644
"169"	"YBR056W"	0.300809750830142
"170"	"YBR057C"	0.375916544141499
"171"	"YBR058C"	-0.356977825101736
"172"	"YBR059C"	-0.186303831466452
"173"	"YBR061C"	0.264553460195871
"174"	"YBR062C"	0.292744271866552
"175"	"YBR063C"	-0.0241607093765785
"176"	"YBR064W"	0.292142375491205
"177"	"YBR065C"	0.70710271795656
"178"	"YBR068C"	0.593389795071536
"179"	"YBR069C"	0.443015354488969
"180"	"YBR071W"	-0.542770664478804
"181"	"YBR072W"	-0.0265070416088636
"182"	"YBR073W"	-0.0368747059357002
"183"	"YBR074W"	-0.0817299107977759
"184"	"YBR075W"	-0.173694675156304
"185"	"YBR076W"	-0.223916111776317
"186"	"YBR077C"	-0.995534180793632
"187"	"YBR078W"	0.547786009774958
"188"	"YBR082C"	1.6888201260333
"189"	"YBR083W"	-0.044985481128088
"190"	"YBR084C-A"	0.666861227807422
"191"	"YBR084W"	0.498413027188648
"192"	"YBR085W"	0.297371205224995
"193"	"YBR086C"	0.531633343441825
"194"	"YBR090C-A"	0.310622698854215
"195"	"YBR090C"	-0.173079270693064
"196"	"YBR092C"	0.244636911174683
"197"	"YBR095C"	0.292569748038573
"198"	"YBR098W"	0.346803433721639
"199"	"YBR099C"	0.0342100307412313
"200"	"YBR100W"	-0.0163626916394035
"201"	"YBR104W"	0.179642766368717
"202"	"YBR105C"	0.309292642917665
"203"	"YBR107C"	-0.294719153840683
"204"	"YBR108W"	0.394650605956583
"205"	"YBR111C"	0.345046195794225
"206"	"YBR113W"	1.18394782387705
"207"	"YBR114W"	1.20907671193384
"208"	"YBR115C"	1.56159516226211
"209"	"YBR116C"	0.119289304412423
"210"	"YBR118W"	0.907066538008225
"211"	"YBR119W"	0.623172170195545
"212"	"YBR125C"	0.121483425261069
"213"	"YBR126C"	0.232426261659047
"214"	"YBR128C"	-0.338257437285416
"215"	"YBR129C"	0.188961228706585
"216"	"YBR130C"	0.833308534467266
"217"	"YBR132C"	0.186320790493816
"218"	"YBR134W"	-0.132166624629143
"219"	"YBR137W"	0.27581744784505
"220"	"YBR138C"	-0.159805714058007
"221"	"YBR141C"	-0.245146607979227
"222"	"YBR144C"	1.08418134928849
"223"	"YBR145W"	0.365315031303845
"224"	"YBR147W"	0.024174273205474
"225"	"YBR148W"	0.194270129600973
"226"	"YBR150C"	1.59480077544793
"227"	"YBR151W"	-0.0276692861997735
"228"	"YBR156C"	2.30325311745669
"229"	"YBR157C"	0.240057697899244
"230"	"YBR161W"	0.0997847822549324
"231"	"YBR162C"	1.03009777300894
"232"	"YBR162W-A"	0.217593610206871
"233"	"YBR164C"	-2.29457421940831
"234"	"YBR165W"	-0.053527450415137
"235"	"YBR166C"	-4.35873830068633
"236"	"YBR168W"	0.729231465075486
"237"	"YBR171W"	0.141844141346715
"238"	"YBR172C"	0.602347231157693
"239"	"YBR174C"	0.486822980211082
"240"	"YBR175W"	0.400632685191952
"241"	"YBR176W"	-0.0827471879035545
"242"	"YBR177C"	-0.255992070437158
"243"	"YBR180W"	-0.0322908323873233
"244"	"YBR183W"	2.42895309547265
"245"	"YBR184W"	-0.1150015987306
"246"	"YBR185C"	0.208838124284073
"247"	"YBR186W"	0.119158366554713
"248"	"YBR197C"	0.0488582153501201
"249"	"YBR199W"	0.0133705981014996
"250"	"YBR200W"	1.17048959761275
"251"	"YBR203W"	0.220941629694984
"252"	"YBR204C"	0.420111722649548
"253"	"YBR205W"	-0.0360384633129221
"254"	"YBR206W"	-0.190999570071571
"255"	"YBR207W"	0.180707141250409
"256"	"YBR208C"	0.0329934011938512
"257"	"YBR209W"	-0.536133917421607
"258"	"YBR210W"	0.659940265945523
"259"	"YBR214W"	-0.05613034941275
"260"	"YBR215W"	2.07296810548925
"261"	"YBR216C"	-0.20129218466285
"262"	"YBR217W"	0.350583527996235
"263"	"YBR218C"	-0.153479268116283
"264"	"YBR219C"	-0.258258728635284
"265"	"YBR220C"	0.240359386715454
"266"	"YBR221C"	0.900814512206325
"267"	"YBR222C"	-0.875823262498074
"268"	"YBR223C"	-0.143333519791082
"269"	"YBR224W"	0.230874489138368
"270"	"YBR225W"	-0.676632850023693
"271"	"YBR226C"	-0.550370341391548
"272"	"YBR229C"	0.377134211509985
"273"	"YBR231C"	-3.34041718378331
"274"	"YBR232C"	0.00372342118460241
"275"	"YBR233W"	2.26523864653309
"276"	"YBR235W"	0.35288018859795
"277"	"YBR239C"	-0.0187908179855238
"278"	"YBR240C"	-0.80683079786638
"279"	"YBR241C"	-0.038834920664825
"280"	"YBR245C"	-0.663201928089334
"281"	"YBR248C"	0.707199219402938
"282"	"YBR250W"	0.346504906620051
"283"	"YBR255W"	0.0704419929504909
"284"	"YBR258C"	0.0989732762446453
"285"	"YBR259W"	-0.0304247519888802
"286"	"YBR260C"	-0.191595589907495
"287"	"YBR261C"	-0.0805101319336855
"288"	"YBR262C"	-0.413136839391782
"289"	"YBR263W"	-0.327684832850685
"290"	"YBR264C"	-0.148691310481359
"291"	"YBR266C"	1.55437066255259
"292"	"YBR267W"	-0.536541177799425
"293"	"YBR269C"	0.284488300049912
"294"	"YBR270C"	-0.149731675711747
"295"	"YBR271W"	0.0356367769797115
"296"	"YBR274W"	0.328200195303895
"297"	"YBR275C"	-0.0406961605579106
"298"	"YBR276C"	0.0891366122082302
"299"	"YBR277C"	0.0521764789212569
"300"	"YBR278W"	0.56513002772708
"301"	"YBR280C"	-0.157953864434961
"302"	"YBR281C"	0.0317162786446476
"303"	"YBR283C"	0.30734757546919
"304"	"YBR284W"	0.346177733463937
"305"	"YBR285W"	-0.051514904605502
"306"	"YBR286W"	-0.248342828913568
"307"	"YBR287W"	0.123815241389896
"308"	"YBR289W"	0.00342296446280249
"309"	"YBR290W"	0.00101904773345099
"310"	"YBR291C"	1.62210331016017
"311"	"YBR292C"	0.622100865225725
"312"	"YBR293W"	0.585847609071549
"313"	"YBR294W"	0.168271296132179
"314"	"YBR295W"	-0.0206579814363318
"315"	"YBR296C"	-0.0620767476093204
"316"	"YBR297W"	0.499944505657281
"317"	"YBR298C"	0.162837661679852
"318"	"YBR301W"	-0.101831857921387
"319"	"YCL001W-A"	2.24555214746569
"320"	"YCL001W"	0.171304031680066
"321"	"YCL006C"	0.18428943762475
"322"	"YCL010C"	-1.00422279035532
"323"	"YCL011C"	0.409235202889619
"324"	"YCL012W"	0.280615329536244
"325"	"YCL013W"	0.105512946964052
"326"	"YCL014W"	-0.167356977296818
"327"	"YCL022C"	-0.230799891460135
"328"	"YCL023C"	0.0566052008206023
"329"	"YCL024W"	0.274414731908506
"330"	"YCL025C"	-0.0675819902174929
"331"	"YCL026C-A"	-0.487725925049909
"332"	"YCL026C"	0.200694140306567
"333"	"YCL027W"	1.45374466680305
"334"	"YCL028W"	-0.00603862042053259
"335"	"YCL029C"	0.583263054530835
"336"	"YCL034W"	1.41050717652469
"337"	"YCL035C"	0.130255927389833
"338"	"YCL038C"	-0.0573369123644235
"339"	"YCL039W"	0.390398340957024
"340"	"YCL042W"	2.53457760426721
"341"	"YCL046W"	0.159164573300666
"342"	"YCL048W"	0.161674455915165
"343"	"YCL049C"	0.137476517415252
"344"	"YCL050C"	-0.136196732611776
"345"	"YCL051W"	0.260298447692298
"346"	"YCL055W"	0.244440127746791
"347"	"YCL057W"	-0.113132961767924
"348"	"YCL061C"	0.561065277832139
"349"	"YCL062W"	-0.268664945608774
"350"	"YCL063W"	0.97717848741146
"351"	"YCL064C"	0.613144848197754
"352"	"YCL069W"	0.518422750825492
"353"	"YCL074W"	-0.665444074724038
"354"	"YCL075W"	-0.203527434561113
"355"	"YCL076W"	-0.136476496959356
"356"	"YCR001W"	0.786389745031544
"357"	"YCR005C"	-0.00952657275126909
"358"	"YCR006C"	0.907999846641619
"359"	"YCR007C"	-0.0695181152003593
"360"	"YCR008W"	0.294757418243454
"361"	"YCR009C"	-0.147148842625623
"362"	"YCR010C"	-0.207269505254287
"363"	"YCR011C"	-0.0997218454600843
"364"	"YCR014C"	-0.104161861517006
"365"	"YCR015C"	-0.048978937281501
"366"	"YCR016W"	-0.164290449798041
"367"	"YCR017C"	-0.237018946087702
"368"	"YCR019W"	-0.180416863996763
"369"	"YCR020C-A"	2.00261985238143
"370"	"YCR020C"	0.252650781205146
"371"	"YCR021C"	0.187592830953774
"372"	"YCR022C"	0.0467778636539302
"373"	"YCR023C"	0.304620533522334
"374"	"YCR024C-A"	0.167790957186148
"375"	"YCR025C"	0.532106211162104
"376"	"YCR027C"	0.199409692222749
"377"	"YCR028C-A"	1.01554891232995
"378"	"YCR030C"	0.145810639589268
"379"	"YCR031C"	0.415266053629017
"380"	"YCR032W"	-0.43169753210393
"381"	"YCR033W"	-0.292497483160255
"382"	"YCR034W"	0.20608014589808
"383"	"YCR036W"	0.160422988468286
"384"	"YCR037C"	0.126582017573814
"385"	"YCR043C"	0.118978899139479
"386"	"YCR044C"	0.530399663582196
"387"	"YCR045C"	-0.0921147012184294
"388"	"YCR048W"	-0.27320618197698
"389"	"YCR049C"	-0.0660340333613794
"390"	"YCR050C"	0.0966340963181251
"391"	"YCR051W"	0.3263785222195
"392"	"YCR053W"	-1.95976756030536
"393"	"YCR059C"	0.324567312084482
"394"	"YCR060W"	-0.207234447301517
"395"	"YCR061W"	-0.272000445012052
"396"	"YCR062W"	0.680187601605469
"397"	"YCR065W"	-0.395662714815092
"398"	"YCR068W"	-0.0551932142750694
"399"	"YCR069W"	0.0631502799400893
"400"	"YCR071C"	0.105027279694637
"401"	"YCR073C"	-0.131602971848981
"402"	"YCR073W-A"	0.797162295728076
"403"	"YCR075C"	0.372850138918805
"404"	"YCR076C"	0.209060899657348
"405"	"YCR077C"	-2.17998551144486
"406"	"YCR079W"	0.426601967614022
"407"	"YCR081W"	-0.12127842490739
"408"	"YCR082W"	-0.0990751046070136
"409"	"YCR085W"	-0.204616032977289
"410"	"YCR086W"	0.46745892194358
"411"	"YCR087C-A"	0.431929909055046
"412"	"YCR087W"	0.0226713028446666
"413"	"YCR088W"	-1.36515650939709
"414"	"YCR090C"	-0.31602512811744
"415"	"YCR092C"	0.00238445868117693
"416"	"YCR095C"	0.244000618199253
"417"	"YCR098C"	-0.144952164759875
"418"	"YCR099C"	-0.508238948255906
"419"	"YCR100C"	0.141088800381942
"420"	"YCR101C"	0.047756025627221
"421"	"YCR102C"	-0.164337806204159
"422"	"YCR102W-A"	-0.469105884092138
"423"	"YCR105W"	0.197654886803565
"424"	"YCR106W"	0.0940416426453252
"425"	"YCR107W"	0.141752714715387
"426"	"YDL001W"	0.878519153451573
"427"	"YDL002C"	1.11319662161959
"428"	"YDL006W"	0.456086467517001
"429"	"YDL010W"	-0.0572998895452053
"430"	"YDL011C"	-0.0754049180726508
"431"	"YDL012C"	0.0282444148064856
"432"	"YDL013W"	1.09031444817778
"433"	"YDL018C"	-0.00651583200062973
"434"	"YDL019C"	0.695063341559837
"435"	"YDL020C"	0.189839795487089
"436"	"YDL024C"	-0.00989302803275417
"437"	"YDL025C"	0.000541477130830201
"438"	"YDL026W"	-0.306268467721173
"439"	"YDL035C"	-0.487737287363696
"440"	"YDL036C"	0.022516339275053
"441"	"YDL037C"	-0.0418222169475643
"442"	"YDL038C"	-0.0924127659685921
"443"	"YDL039C"	0.00242582863392398
"444"	"YDL048C"	0.0948605163142084
"445"	"YDL050C"	-0.108778353836009
"446"	"YDL051W"	-0.0761435329485936
"447"	"YDL052C"	-0.0512198512275776
"448"	"YDL054C"	-0.0177091165544219
"449"	"YDL056W"	0.144823666563344
"450"	"YDL059C"	0.020073860023451
"451"	"YDL063C"	0.229481204465048
"452"	"YDL066W"	-0.569172940928863
"453"	"YDL070W"	-0.748324921745304
"454"	"YDL071C"	-0.115489275857029
"455"	"YDL074C"	-0.174910685871695
"456"	"YDL076C"	0.415849228565022
"457"	"YDL077C"	0.537608626894408
"458"	"YDL078C"	0.450010483016406
"459"	"YDL079C"	-0.298423786008052
"460"	"YDL080C"	1.93709110320681
"461"	"YDL081C"	1.05459321392296
"462"	"YDL082W"	0.597457266583299
"463"	"YDL083C"	0.436207997923423
"464"	"YDL085W"	-0.320285755942405
"465"	"YDL086W"	-0.0459072775867592
"466"	"YDL088C"	-0.00188590796506324
"467"	"YDL089W"	-0.633293103287102
"468"	"YDL091C"	0.3850947249974
"469"	"YDL093W"	-0.156724608541743
"470"	"YDL094C"	0.140159255718365
"471"	"YDL096C"	-0.218760260272479
"472"	"YDL100C"	3.35222432025089
"473"	"YDL104C"	-1.05867464326936
"474"	"YDL106C"	-0.0302508519745878
"475"	"YDL109C"	-0.22351395461544
"476"	"YDL110C"	-0.0837890796498199
"477"	"YDL112W"	-0.00321489736029218
"478"	"YDL114W"	0.35815342772219
"479"	"YDL117W"	-1.71789883059913
"480"	"YDL119C"	-2.58604473345093
"481"	"YDL121C"	0.287703994040553
"482"	"YDL122W"	-0.403579961960405
"483"	"YDL123W"	-0.309764261670454
"484"	"YDL127W"	1.53889550647619
"485"	"YDL128W"	2.77434369992755
"486"	"YDL130W-A"	-0.0982859494679669
"487"	"YDL130W"	1.25236323882445
"488"	"YDL131W"	1.55077031400551
"489"	"YDL133C-A"	-0.0443465776882212
"490"	"YDL134C"	-0.173397108847061
"491"	"YDL136W"	0.675763969921286
"492"	"YDL137W"	2.80894025487857
"493"	"YDL142C"	1.02044086747002
"494"	"YDL144C"	-0.306291952983384
"495"	"YDL149W"	-0.0288069211196209
"496"	"YDL154W"	-0.215356797269476
"497"	"YDL155W"	-0.0200244576703669
"498"	"YDL156W"	-0.227816930276644
"499"	"YDL161W"	-0.178972622171635
"500"	"YDL162C"	0.731348362682014
"501"	"YDL168W"	-0.132549671244693
"502"	"YDL169C"	-0.148154316125137
"503"	"YDL170W"	-0.338726080302594
"504"	"YDL171C"	0.0116024543924314
"505"	"YDL172C"	-0.246487795618698
"506"	"YDL173W"	-0.0914280877686495
"507"	"YDL174C"	0.0772827478919033
"508"	"YDL175C"	-0.688912368336476
"509"	"YDL177C"	-0.144846903373768
"510"	"YDL178W"	0.416151710516531
"511"	"YDL180W"	0.3441850060552
"512"	"YDL182W"	0.0589897884803462
"513"	"YDL184C"	-0.113861082065404
"514"	"YDL186W"	0.145033590143585
"515"	"YDL187C"	-0.0804862212150472
"516"	"YDL188C"	-0.0904310313979272
"517"	"YDL189W"	-0.182328446404149
"518"	"YDL190C"	1.23188316878928
"519"	"YDL191W"	-0.420335018480493
"520"	"YDL194W"	0.623600721720159
"521"	"YDL197C"	0.0498829225801609
"522"	"YDL199C"	0.0139769987652778
"523"	"YDL200C"	-0.206126658853869
"524"	"YDL201W"	-0.398307395491675
"525"	"YDL203C"	-0.156004572734961
"526"	"YDL204W"	-0.264425094328058
"527"	"YDL210W"	-0.0111681345940777
"528"	"YDL211C"	-0.137687153872116
"529"	"YDL215C"	-0.554326735236049
"530"	"YDL218W"	0.402078447815738
"531"	"YDL219W"	0.54822692126817
"532"	"YDL223C"	0.0433987275982814
"533"	"YDL224C"	-0.624719958122405
"534"	"YDL226C"	-0.170270939490395
"535"	"YDL227C"	-0.658373124398914
"536"	"YDL229W"	0.435338145737423
"537"	"YDL230W"	-0.15928371471821
"538"	"YDL231C"	-0.616725549823249
"539"	"YDL233W"	-0.326595475267663
"540"	"YDL236W"	-0.280492889221563
"541"	"YDL237W"	1.60495162635619
"542"	"YDL239C"	-0.257524262644726
"543"	"YDL240W"	0.549152464978038
"544"	"YDL241W"	-0.264294319847812
"545"	"YDL242W"	-0.184061146864196
"546"	"YDL243C"	-0.18487160518612
"547"	"YDR001C"	0.264453793605073
"548"	"YDR004W"	0.57674626735669
"549"	"YDR005C"	1.20440454105447
"550"	"YDR006C"	1.10349083928401
"551"	"YDR007W"	1.11224568603101
"552"	"YDR009W"	-0.175016751441487
"553"	"YDR010C"	-0.6847038371613
"554"	"YDR011W"	0.665765796316567
"555"	"YDR014W"	-0.422868638927136
"556"	"YDR015C"	-0.0320210639636296
"557"	"YDR018C"	-0.0358487816178267
"558"	"YDR019C"	0.86591619536311
"559"	"YDR020C"	-0.457343652574591
"560"	"YDR022C"	0.0746702117472307
"561"	"YDR024W"	-0.0321723164204967
"562"	"YDR025W"	0.195458196097261
"563"	"YDR026C"	0.140927943808238
"564"	"YDR030C"	0.389960811733832
"565"	"YDR033W"	-1.00478838177956
"566"	"YDR035W"	-0.247222846712852
"567"	"YDR036C"	-0.295982014761933
"568"	"YDR046C"	-0.144331525985624
"569"	"YDR048C"	-0.0606909908803182
"570"	"YDR049W"	0.227140223835641
"571"	"YDR051C"	-0.52730409056839
"572"	"YDR055W"	0.449686244727273
"573"	"YDR057W"	0.649279652690641
"574"	"YDR058C"	-0.889200620558219
"575"	"YDR061W"	-0.155922099743224
"576"	"YDR063W"	-1.10077744624281
"577"	"YDR066C"	-0.0536557932687785
"578"	"YDR067C"	0.292251227552728
"579"	"YDR068W"	-0.145496564986114
"580"	"YDR070C"	-0.745999649242907
"581"	"YDR071C"	-0.365272919839462
"582"	"YDR072C"	-0.43187983671677
"583"	"YDR073W"	-0.380367107587099
"584"	"YDR074W"	0.457216077697707
"585"	"YDR076W"	-0.523230828558524
"586"	"YDR080W"	1.94761296059471
"587"	"YDR083W"	-1.29353044693292
"588"	"YDR085C"	-0.594855637654724
"589"	"YDR089W"	-0.305226122124809
"590"	"YDR090C"	0.0295688404208728
"591"	"YDR092W"	1.24348937751701
"592"	"YDR093W"	0.195028674439474
"593"	"YDR094W"	1.23430264812288
"594"	"YDR095C"	-0.456022249941259
"595"	"YDR097C"	-0.257852671130262
"596"	"YDR098C"	-0.539894772845396
"597"	"YDR099W"	-0.0709708557023797
"598"	"YDR100W"	0.311802828934466
"599"	"YDR101C"	-0.32969086350799
"600"	"YDR102C"	-0.143850037824001
"601"	"YDR104C"	-0.606202643796033
"602"	"YDR108W"	0.0233459908915532
"603"	"YDR109C"	-0.500304138852646
"604"	"YDR110W"	-0.0900541042648678
"605"	"YDR111C"	-0.285658143847868
"606"	"YDR112W"	-0.234985484395402
"607"	"YDR116C"	0.120854156426937
"608"	"YDR117C"	-0.217442564621627
"609"	"YDR119W"	-0.359379903552072
"610"	"YDR120C"	0.812185617152402
"611"	"YDR121W"	1.19765670927893
"612"	"YDR122W"	-0.385066985872037
"613"	"YDR123C"	-0.0684174424656999
"614"	"YDR124W"	-0.446483058105648
"615"	"YDR125C"	0.698614814505775
"616"	"YDR126W"	1.00011298382206
"617"	"YDR127W"	1.55861370135464
"618"	"YDR128W"	-0.518774102127288
"619"	"YDR130C"	-0.0956155081782923
"620"	"YDR131C"	-0.165051760625403
"621"	"YDR132C"	-0.425699661407763
"622"	"YDR133C"	-0.118117722375927
"623"	"YDR134C"	-0.507926117567658
"624"	"YDR135C"	-0.0346879459101883
"625"	"YDR139C"	1.57259564576944
"626"	"YDR142C"	-0.295719856876698
"627"	"YDR143C"	-0.0663461073907202
"628"	"YDR144C"	-0.459328467786941
"629"	"YDR146C"	1.07461860990582
"630"	"YDR147W"	-0.395085375693939
"631"	"YDR148C"	-0.64063742742653
"632"	"YDR149C"	-0.495475289579157
"633"	"YDR150W"	-0.29447753876631
"634"	"YDR153C"	0.0768727515774794
"635"	"YDR154C"	-0.557699488775777
"636"	"YDR155C"	-0.391350873671109
"637"	"YDR156W"	-0.483529316854116
"638"	"YDR157W"	0.171096404964961
"639"	"YDR158W"	0.568124191191661
"640"	"YDR159W"	-3.5852156089657
"641"	"YDR161W"	-0.367872132188347
"642"	"YDR162C"	-1.69664310983676
"643"	"YDR163W"	-0.374376084660032
"644"	"YDR165W"	0.0548361658939552
"645"	"YDR169C"	-0.589222077796915
"646"	"YDR171W"	-0.495201714975063
"647"	"YDR174W"	1.53150187840403
"648"	"YDR181C"	-0.179583925281919
"649"	"YDR184C"	-0.372700465374198
"650"	"YDR185C"	-0.131588316736784
"651"	"YDR186C"	0.214667333451134
"652"	"YDR191W"	-0.398637487946945
"653"	"YDR192C"	-0.121823725145557
"654"	"YDR193W"	1.55693528588701
"655"	"YDR198C"	-0.32540743536171
"656"	"YDR202C"	-0.59360258846562
"657"	"YDR203W"	-0.439202740086267
"658"	"YDR205W"	-0.417255907704876
"659"	"YDR206W"	1.54509234383803
"660"	"YDR207C"	-1.63235310618631
"661"	"YDR209C"	-0.0872478051230706
"662"	"YDR210W"	-0.306692960353436
"663"	"YDR213W"	-0.920563738815827
"664"	"YDR214W"	0.289626381485232
"665"	"YDR215C"	-0.352998173824841
"666"	"YDR216W"	1.40444068333442
"667"	"YDR217C"	0.66718255423243
"668"	"YDR218C"	-0.330179106434334
"669"	"YDR219C"	0.0566466505710149
"670"	"YDR220C"	0.0177902958477807
"671"	"YDR222W"	-0.286861590131428
"672"	"YDR223W"	-0.475584630288436
