"gene"	"Syringaldehyde"
"673"	"YDR233C"	-0.395516083100518
"674"	"YDR239C"	-0.323168194109863
"675"	"YDR241W"	0.101354608578042
"676"	"YDR242W"	-0.0317454803778246
"677"	"YDR244W"	0.203034005458543
"678"	"YDR245W"	1.31539595265566
"679"	"YDR247W"	0.441226231043464
"680"	"YDR248C"	-0.286127374425269
"681"	"YDR249C"	-0.445726983509999
"682"	"YDR250C"	0.0236278812778637
"683"	"YDR251W"	0.168546595348128
"684"	"YDR252W"	0.619509728010583
"685"	"YDR253C"	0.051118430568641
"686"	"YDR254W"	-0.171772451714299
"687"	"YDR255C"	0.275075717008726
"688"	"YDR256C"	-0.491263043587384
"689"	"YDR257C"	-0.102266162966861
"690"	"YDR258C"	0.403806987748946
"691"	"YDR259C"	-0.894140809445784
"692"	"YDR260C"	0.663032001405568
"693"	"YDR261C"	-0.0916626899321445
"694"	"YDR262W"	-0.143654880413998
"695"	"YDR263C"	-0.203911975794972
"696"	"YDR265W"	0.0383508055050122
"697"	"YDR266C"	1.5820036619563
"698"	"YDR269C"	0.0602614874409977
"699"	"YDR272W"	0.123915774632547
"700"	"YDR273W"	0.127109436997156
"701"	"YDR275W"	-0.0643888850307617
"702"	"YDR276C"	1.29788274397292
"703"	"YDR277C"	-0.0528762669702269
"704"	"YDR278C"	-0.042571214853462
"705"	"YDR281C"	-0.0641980451493225
"706"	"YDR285W"	0.846667670474512
"707"	"YDR289C"	0.209408425273089
"708"	"YDR290W"	0.116474759892169
"709"	"YDR291W"	-0.286368344188905
"710"	"YDR293C"	-0.339392555436582
"711"	"YDR294C"	-0.162492945435469
"712"	"YDR297W"	0.366525308785504
"713"	"YDR304C"	0.865524596053272
"714"	"YDR305C"	0.209061992698908
"715"	"YDR306C"	-0.188353963120966
"716"	"YDR307W"	-0.265715127067715
"717"	"YDR309C"	0.155157586790068
"718"	"YDR310C"	-0.013176950286631
"719"	"YDR312W"	0.0557737632750144
"720"	"YDR313C"	-0.0737611970814608
"721"	"YDR314C"	-0.153166292090594
"722"	"YDR316W"	-0.136185146505973
"723"	"YDR317W"	-0.175976369055828
"724"	"YDR319C"	0.132965470793518
"725"	"YDR320C"	-0.254512240355417
"726"	"YDR321W"	-0.189599635767391
"727"	"YDR326C"	-0.24798547252576
"728"	"YDR329C"	-0.0161817949351017
"729"	"YDR330W"	0.338546649844958
"730"	"YDR333C"	0.587077808655201
"731"	"YDR334W"	-0.75349213803945
"732"	"YDR335W"	-0.74957471874604
"733"	"YDR336W"	1.77614068805307
"734"	"YDR338C"	-0.250171943550749
"735"	"YDR340W"	-1.1035568384959
"736"	"YDR344C"	-0.062572693207423
"737"	"YDR345C"	0.0848924867257672
"738"	"YDR346C"	0.834540452932371
"739"	"YDR349C"	-0.40368194959214
"740"	"YDR351W"	-0.362309175882306
"741"	"YDR352W"	0.866085102980206
"742"	"YDR354W"	-0.640861443430723
"743"	"YDR357C"	-2.08769947626698
"744"	"YDR358W"	0.835297509381916
"745"	"YDR359C"	-0.841379308165361
"746"	"YDR360W"	-1.54093965733496
"747"	"YDR363W"	-0.539808168106328
"748"	"YDR368W"	-0.347221314393066
"749"	"YDR370C"	-0.492816624691381
"750"	"YDR371W"	0.113242984626891
"751"	"YDR372C"	-0.383947848929787
"752"	"YDR375C"	-0.160391168540711
"753"	"YDR378C"	3.07993192862088
"754"	"YDR383C"	0.334615674640947
"755"	"YDR385W"	-0.916033921911433
"756"	"YDR386W"	-0.182812139756192
"757"	"YDR388W"	0.471603964673307
"758"	"YDR389W"	0.635481180246726
"759"	"YDR393W"	1.40749607114459
"760"	"YDR395W"	0.243804279012809
"761"	"YDR400W"	-0.113956606093277
"762"	"YDR402C"	-0.343018937822775
"763"	"YDR403W"	-0.998254654804293
"764"	"YDR406W"	-0.165872435189406
"765"	"YDR408C"	1.48083418366253
"766"	"YDR409W"	-0.134667737012152
"767"	"YDR411C"	0.553690575539605
"768"	"YDR414C"	-0.176724985381949
"769"	"YDR415C"	-0.364022473782338
"770"	"YDR421W"	-0.510869520003752
"771"	"YDR423C"	0.0576033855438472
"772"	"YDR424C"	-0.613571077048678
"773"	"YDR425W"	-0.372906078682423
"774"	"YDR426C"	0.431236392698491
"775"	"YDR428C"	0.385900324134673
"776"	"YDR430C"	0.079900444700142
"777"	"YDR431W"	-0.0462746754978739
"778"	"YDR435C"	-0.0662326021752975
"779"	"YDR436W"	-0.265605155528968
"780"	"YDR440W"	1.28102462089644
"781"	"YDR441C"	0.954409729864016
"782"	"YDR445C"	0.289561955466305
"783"	"YDR451C"	-0.104231775971788
"784"	"YDR452W"	0.461986146294331
"785"	"YDR455C"	0.144329111405362
"786"	"YDR458C"	1.43168978091495
"787"	"YDR459C"	0.176698385239181
"788"	"YDR461W"	-0.0523804450801412
"789"	"YDR463W"	0.376995750025322
"790"	"YDR465C"	-0.342289287726068
"791"	"YDR466W"	-1.21039724105332
"792"	"YDR474C"	0.241413436289156
"793"	"YDR475C"	0.135835797214848
"794"	"YDR476C"	-0.965456986393993
"795"	"YDR477W"	0.851501727899735
"796"	"YDR479C"	0.535280856389985
"797"	"YDR480W"	-0.812179383979116
"798"	"YDR481C"	0.17090579774464
"799"	"YDR482C"	0.123585794716581
"800"	"YDR483W"	0.0741240445343003
"801"	"YDR485C"	-0.695849385416855
"802"	"YDR486C"	-0.0541077303880695
"803"	"YDR488C"	0.177670041908591
"804"	"YDR490C"	-0.68294030695551
"805"	"YDR491C"	0.284976710204728
"806"	"YDR492W"	-0.181873503424892
"807"	"YDR493W"	-0.240147031163612
"808"	"YDR497C"	0.315963580392841
"809"	"YDR501W"	-0.146964303235542
"810"	"YDR502C"	-0.267337102763775
"811"	"YDR503C"	0.244395889028786
"812"	"YDR504C"	-0.0269200355965068
"813"	"YDR505C"	0.0968391107259442
"814"	"YDR508C"	0.0178952131668721
"815"	"YDR509W"	0.187107535799648
"816"	"YDR511W"	0.103720300681515
"817"	"YDR512C"	0.274354572916599
"818"	"YDR513W"	0.0711118325120693
"819"	"YDR515W"	0.105458785092326
"820"	"YDR516C"	0.181641328986609
"821"	"YDR517W"	0.251294980840504
"822"	"YDR519W"	-0.022851413120847
"823"	"YDR520C"	-0.0252151615693297
"824"	"YDR522C"	-0.0169524909536781
"825"	"YDR524C"	-0.0952292820645709
"826"	"YDR525W-A"	-0.772131996807028
"827"	"YDR525W"	0.150940322136204
"828"	"YDR528W"	-0.0980995119986189
"829"	"YDR530C"	0.913251954461896
"830"	"YDR533C"	0.0286603025239628
"831"	"YDR534C"	-0.0145614821901391
"832"	"YDR535C"	0.255837997201356
"833"	"YDR536W"	-0.151158126929376
"834"	"YDR537C"	-0.0318686862177035
"835"	"YDR538W"	0.458356348205825
"836"	"YDR539W"	0.833502129343361
"837"	"YDR540C"	-0.0252230526220576
"838"	"YDR541C"	-0.0409804385547866
"839"	"YEL001C"	-0.739592048272286
"840"	"YEL003W"	-0.181794661134426
"841"	"YEL004W"	0.0750809408232369
"842"	"YEL005C"	0.00293697611911954
"843"	"YEL006W"	-0.0895247614136754
"844"	"YEL007W"	1.66212828005531
"845"	"YEL008W"	0.533140220180563
"846"	"YEL010W"	0.597882575055315
"847"	"YEL011W"	1.19711742284715
"848"	"YEL012W"	0.289000569515044
"849"	"YEL013W"	0.684436649747986
"850"	"YEL014C"	0.287984110107741
"851"	"YEL015W"	-0.0456503621189486
"852"	"YEL016C"	0.100222555023471
"853"	"YEL017C-A"	-0.00929332463966508
"854"	"YEL017W"	0.297166661631163
"855"	"YEL020C"	-0.220727606334422
"856"	"YEL023C"	0.00321807647084499
"857"	"YEL025C"	-0.315643455732243
"858"	"YEL028W"	-0.196345792774505
"859"	"YEL031W"	0.690580076032984
"860"	"YEL033W"	0.310504687532558
"861"	"YEL037C"	0.239455470989145
"862"	"YEL038W"	-0.348612689205132
"863"	"YEL039C"	0.119651674097129
"864"	"YEL042W"	-0.0660075980226274
"865"	"YEL043W"	0.641927678999548
"866"	"YEL047C"	0.576569254820856
"867"	"YEL048C"	0.0387778688082631
"868"	"YEL049W"	0.34223087070192
"869"	"YEL052W"	0.214283754566526
"870"	"YEL053C"	-1.62939459895624
"871"	"YEL056W"	-0.0513276407813908
"872"	"YEL059W"	-0.0899392273860019
"873"	"YEL061C"	0.283019919795375
"874"	"YEL063C"	-0.142548642137754
"875"	"YEL065W"	-0.0276968790200591
"876"	"YEL066W"	0.0409683911477291
"877"	"YEL067C"	0.040823101267876
"878"	"YEL068C"	0.617904391815247
"879"	"YEL071W"	0.12578521843192
"880"	"YER001W"	-0.185184509565388
"881"	"YER005W"	-0.194914381989589
"882"	"YER007C-A"	-0.246063481589227
"883"	"YER007W"	-0.290055404070046
"884"	"YER010C"	-0.244955169008227
"885"	"YER011W"	0.541575828896888
"886"	"YER016W"	-0.697817431637176
"887"	"YER019C-A"	0.108628113153205
"888"	"YER019W"	-0.378806342519091
"889"	"YER020W"	-0.906932172563824
"890"	"YER024W"	-0.240195255417254
"891"	"YER027C"	-0.581652506257369
"892"	"YER028C"	0.0985269405165118
"893"	"YER030W"	-0.195315581754858
"894"	"YER032W"	0.211454266643817
"895"	"YER033C"	-1.42592658977658
"896"	"YER034W"	0.230467361172265
"897"	"YER035W"	-0.278472791572322
"898"	"YER038W-A"	0.102027058429312
"899"	"YER039C-A"	0.0736746948656184
"900"	"YER041W"	-0.0963266054945163
"901"	"YER042W"	-0.236231789798306
"902"	"YER045C"	-0.14335036754189
"903"	"YER046W-A"	0.379961839464817
"904"	"YER046W"	0.783950161377603
"905"	"YER047C"	0.237181223633618
"906"	"YER048C"	0.600070007205658
"907"	"YER052C"	-0.578477695841269
"908"	"YER053C"	-0.11479647836642
"909"	"YER054C"	-0.199313824529002
"910"	"YER056C-A"	0.643299940962574
"911"	"YER056C"	-0.387967150605774
"912"	"YER057C"	-0.158425145277136
"913"	"YER059W"	0.484458615776479
"914"	"YER060W-A"	-0.0217016809752001
"915"	"YER060W"	-0.00408052982935382
"916"	"YER062C"	0.118379309239916
"917"	"YER063W"	0.868153356817735
"918"	"YER064C"	-0.251974063823009
"919"	"YER065C"	-0.0373967444655188
"920"	"YER066C-A"	1.40986554587409
"921"	"YER066W"	0.638850510841005
"922"	"YER067C-A"	-0.246622723267894
"923"	"YER067W"	-0.274498158316029
"924"	"YER071C"	-0.245560200658063
"925"	"YER072W"	-0.164975352133698
"926"	"YER073W"	-0.352776478308702
"927"	"YER074W"	-0.788231566942073
"928"	"YER075C"	0.641368041075528
"929"	"YER078C"	-0.215894278055822
"930"	"YER079W"	0.224573183855281
"931"	"YER080W"	-0.0810665630545397
"932"	"YER081W"	-0.417569263426097
"933"	"YER083C"	0.366388029991008
"934"	"YER084W"	0.326791504357992
"935"	"YER085C"	-0.370922750223376
"936"	"YER087C-A"	0.446666059767137
"937"	"YER088C"	0.275361367208151
"938"	"YER089C"	0.093972835784766
"939"	"YER090W"	0.380998602003298
"940"	"YER091C-A"	0.143290858908008
"941"	"YER091C"	-0.564349435339515
"942"	"YER092W"	0.347512696748005
"943"	"YER093C-A"	0.0685577798288897
"944"	"YER095W"	0.491417915536489
"945"	"YER096W"	-0.109699342440494
"946"	"YER097W"	0.743171388915425
"947"	"YER098W"	0.080662333897743
"948"	"YER106W"	-0.211417789703464
"949"	"YER108C"	0.665181079337543
"950"	"YER109C"	0.0563903241449965
"951"	"YER111C"	0.219694064173924
"952"	"YER113C"	0.148125719958416
"953"	"YER114C"	-0.141154791227864
"954"	"YER115C"	-0.110020524365234
"955"	"YER116C"	-0.0124773005146065
"956"	"YER118C"	0.32874465689015
"957"	"YER119C-A"	-0.116756369321671
"958"	"YER119C"	0.00321835874439637
"959"	"YER120W"	-0.280042403306924
"960"	"YER121W"	-0.161006636253076
"961"	"YER123W"	-0.0361432371025211
"962"	"YER124C"	0.197464245008212
"963"	"YER128W"	-0.128494035581499
"964"	"YER129W"	0.107599824612194
"965"	"YER130C"	0.0863862415724536
"966"	"YER131W"	0.23743263405296
"967"	"YER132C"	0.768488616577226
"968"	"YER134C"	-0.216097010059317
"969"	"YER135C"	-0.126274661541706
"970"	"YER137C"	-0.157932091865891
"971"	"YER139C"	-0.128109839282778
"972"	"YER140W"	0.506811440903213
"973"	"YER142C"	-0.268906178367955
"974"	"YER143W"	-0.197021698184474
"975"	"YER144C"	-0.000185805416753781
"976"	"YER145C"	0.0872124579329752
"977"	"YER149C"	0.0203620828578478
"978"	"YER150W"	0.206390736309418
"979"	"YER151C"	-0.565840217761594
"980"	"YER152C"	-0.0262017876930589
"981"	"YER153C"	-0.250661342353498
"982"	"YER155C"	0.527828649172997
"983"	"YER156C"	0.808734385547863
"984"	"YER158C"	0.291635305815472
"985"	"YER161C"	-0.626126166989391
"986"	"YER162C"	0.560228540823172
"987"	"YER163C"	0.719907764103145
"988"	"YER164W"	-0.589826274734754
"989"	"YER166W"	-0.208490705214263
"990"	"YER167W"	-0.0497216256593164
"991"	"YER170W"	0.427089861807159
"992"	"YER173W"	-0.101848487262502
"993"	"YER174C"	0.294206341441661
"994"	"YER175C"	0.998857836734756
"995"	"YER176W"	0.268046979705736
"996"	"YER177W"	0.167519122614539
"997"	"YER178W"	0.191161295063393
"998"	"YER179W"	0.155380655532964
"999"	"YER180C"	-0.0841725252925696
"1000"	"YER181C"	-0.042586145452208
"1001"	"YER182W"	0.222739632507342
"1002"	"YER183C"	-0.94378267478998
"1003"	"YER184C"	0.0970377167163188
"1004"	"YER185W"	-0.215157871286469
"1005"	"YER186C"	-0.127777555559715
"1006"	"YER187W"	-0.105156471524063
"1007"	"YER188W"	1.01512566449351
"1008"	"YFL001W"	-0.675251779519597
"1009"	"YFL003C"	-0.0888195486778483
"1010"	"YFL004W"	0.0406442972583578
"1011"	"YFL006W"	-0.364232273245806
"1012"	"YFL007W"	-0.321994753928319
"1013"	"YFL010C"	0.210526725819303
"1014"	"YFL010W-A"	0.123445191319408
"1015"	"YFL011W"	0.0882071258853906
"1016"	"YFL012W"	-0.249750876361055
"1017"	"YFL013C"	0.329022128054749
"1018"	"YFL013W-A"	0.273907423693222
"1019"	"YFL014W"	0.178833708877683
"1020"	"YFL015C"	-0.130151745020503
"1021"	"YFL018C"	0.491755771254017
"1022"	"YFL019C"	-0.95320747018285
"1023"	"YFL021W"	0.479492387739375
"1024"	"YFL025C"	-0.0409329512696822
"1025"	"YFL027C"	0.187438287055868
"1026"	"YFL028C"	0.24821242618902
"1027"	"YFL030W"	0.140111442221593
"1028"	"YFL031W"	0.413397662322477
"1029"	"YFL032W"	0.752561350719963
"1030"	"YFL033C"	0.130576906779226
"1031"	"YFL034W"	0.458316124422901
"1032"	"YFL035C-B"	0.184133154445172
"1033"	"YFL040W"	-0.0606389032068711
"1034"	"YFL041W"	0.0834593495860786
"1035"	"YFL042C"	0.187878327499314
"1036"	"YFL043C"	0.419663021137472
"1037"	"YFL044C"	-0.17383974937459
"1038"	"YFL046W"	-0.0275084539681148
"1039"	"YFL047W"	0.264919168695741
"1040"	"YFL048C"	-0.328552554465054
"1041"	"YFL049W"	-0.125875573027165
"1042"	"YFL050C"	0.259600547377987
"1043"	"YFL051C"	0.88642440710292
"1044"	"YFL052W"	-0.937177331592924
"1045"	"YFL053W"	0.256733736641446
"1046"	"YFL054C"	-0.176329704984577
"1047"	"YFL055W"	-0.305345269217225
"1048"	"YFL056C"	-0.28077622169553
"1049"	"YFL063W"	-0.197264233231892
"1050"	"YFR006W"	0.307893683969468
"1051"	"YFR007W"	0.0666173951838259
"1052"	"YFR008W"	0.392609994677186
"1053"	"YFR009W"	0.311454692434114
"1054"	"YFR010W"	-0.594476480657682
"1055"	"YFR011C"	-0.438543044222646
"1056"	"YFR012W"	0.182341873885312
"1057"	"YFR013W"	0.176904519002076
"1058"	"YFR014C"	0.394959886899447
"1059"	"YFR016C"	0.285260090176449
"1060"	"YFR017C"	0.00554114408891385
"1061"	"YFR018C"	0.0439919038547629
"1062"	"YFR021W"	-0.105761510494998
"1063"	"YFR022W"	0.290490254668805
"1064"	"YFR023W"	-0.0177072313537417
"1065"	"YFR024C-A"	-0.220014765413834
"1066"	"YFR024C"	-0.701616480676201
"1067"	"YFR026C"	0.0948141512616943
"1068"	"YFR031C-A"	0.758562124977814
"1069"	"YFR032C-A"	0.14319012503373
"1070"	"YFR032C"	-0.083354779783446
"1071"	"YFR033C"	0.101241642585168
"1072"	"YFR034C"	-0.437260654655928
"1073"	"YFR038W"	-0.100602477994
"1074"	"YFR039C"	0.12877032367147
"1075"	"YFR040W"	-0.160876233195422
"1076"	"YFR041C"	0.51634905887242
"1077"	"YFR044C"	0.432168593292734
"1078"	"YFR045W"	-0.0366092283830445
"1079"	"YFR046C"	0.422678979690703
"1080"	"YFR047C"	0.0312205948246737
"1081"	"YFR048W"	-0.119198607285203
"1082"	"YFR053C"	-0.306979814175249
"1083"	"YFR054C"	-0.371294073027538
"1084"	"YFR056C"	0.0984406673161224
"1085"	"YGL002W"	0.563292846398109
"1086"	"YGL004C"	1.05850650970935
"1087"	"YGL005C"	1.06408056783715
"1088"	"YGL006W"	-0.329210549955504
"1089"	"YGL007W"	0.15463879646725
"1090"	"YGL009C"	1.39486106519452
"1091"	"YGL010W"	1.16432505226562
"1092"	"YGL015C"	-0.210537163266676
"1093"	"YGL016W"	1.47555899634666
"1094"	"YGL017W"	0.940020104657512
"1095"	"YGL019W"	0.230047797321051
"1096"	"YGL020C"	-0.12359569700559
"1097"	"YGL021W"	-0.181983369902014
"1098"	"YGL023C"	0.541432857761321
"1099"	"YGL027C"	0.253867848238916
"1100"	"YGL028C"	-0.133320875179817
"1101"	"YGL029W"	-0.308256115969939
"1102"	"YGL031C"	0.840435127061568
"1103"	"YGL032C"	-0.284585524601627
"1104"	"YGL035C"	0.200414742768854
"1105"	"YGL036W"	0.712939175343247
"1106"	"YGL037C"	-0.0202647395542203
"1107"	"YGL039W"	0.467381063934817
"1108"	"YGL043W"	-0.533224135346831
"1109"	"YGL045W"	-0.234585926809128
"1110"	"YGL046W"	-0.259510029873077
"1111"	"YGL049C"	0.447681675725629
"1112"	"YGL050W"	0.039525292177844
"1113"	"YGL051W"	0.0386319767196328
"1114"	"YGL053W"	0.246761363351298
"1115"	"YGL054C"	-0.182590824691623
"1116"	"YGL056C"	-0.230064745214456
"1117"	"YGL057C"	-0.0922626579182451
"1118"	"YGL059W"	-0.296481451289896
"1119"	"YGL060W"	1.60112671239202
"1120"	"YGL062W"	0.76859158032081
"1121"	"YGL063W"	0.0694204724996702
"1122"	"YGL066W"	-1.36954519017532
"1123"	"YGL067W"	-0.0810565684450329
"1124"	"YGL077C"	-0.206021295536466
"1125"	"YGL078C"	0.932852785943299
"1126"	"YGL079W"	0.612938706422391
"1127"	"YGL080W"	-0.0630431492212329
"1128"	"YGL081W"	-0.23724818267992
"1129"	"YGL082W"	0.0999741960099457
"1130"	"YGL083W"	-0.334202366729553
"1131"	"YGL084C"	0.554495368472164
"1132"	"YGL085W"	1.00891703043553
"1133"	"YGL086W"	-0.848811040647337
"1134"	"YGL087C"	0.026163950682884
"1135"	"YGL089C"	0.357094741129417
"1136"	"YGL090W"	0.513669358106752
"1137"	"YGL094C"	0.0209341502980614
"1138"	"YGL096W"	-0.368982503597279
"1139"	"YGL101W"	0.127285324094659
"1140"	"YGL104C"	1.48083418366253
"1141"	"YGL105W"	-0.0885074516978274
"1142"	"YGL108C"	-0.149956743672152
"1143"	"YGL109W"	0.0387254946421674
"1144"	"YGL110C"	-0.863768462365129
"1145"	"YGL114W"	-0.370122317435638
"1146"	"YGL115W"	0.923835705063234
"1147"	"YGL117W"	-0.300054844501293
"1148"	"YGL121C"	0.249999737217442
"1149"	"YGL124C"	-2.86461530197199
"1150"	"YGL125W"	-1.79049669607146
"1151"	"YGL126W"	-0.0556761221734091
"1152"	"YGL131C"	0.389299815475103
"1153"	"YGL132W"	0.865856647893934
"1154"	"YGL136C"	0.463299259001133
"1155"	"YGL138C"	0.572197751113031
"1156"	"YGL139W"	0.256242668737404
"1157"	"YGL140C"	0.0444905070749114
"1158"	"YGL141W"	0.0118124993331835
"1159"	"YGL144C"	-0.128404028302702
"1160"	"YGL146C"	0.766392664609575
"1161"	"YGL147C"	0.365797237419463
"1162"	"YGL148W"	0.848710802273357
"1163"	"YGL149W"	-0.218212425029447
"1164"	"YGL151W"	0.109490649913943
"1165"	"YGL152C"	0.0850183055325442
"1166"	"YGL153W"	0.0550440235737392
"1167"	"YGL154C"	1.08126128460658
"1168"	"YGL156W"	-0.206577479831964
"1169"	"YGL157W"	-0.170926661982763
"1170"	"YGL158W"	-0.239450521228666
"1171"	"YGL159W"	0.817366774401107
"1172"	"YGL160W"	-0.035029928112139
"1173"	"YGL161C"	-0.25255177187285
"1174"	"YGL162W"	0.0771026346185188
"1175"	"YGL163C"	-0.180218205397571
"1176"	"YGL164C"	0.695770037786969
"1177"	"YGL165C"	-5.33794825432009
"1178"	"YGL166W"	-4.17215059468023
"1179"	"YGL167C"	0.29588775691932
"1180"	"YGL170C"	-0.158919080560568
"1181"	"YGL173C"	0.149918369289927
"1182"	"YGL174W"	-1.21039724105332
"1183"	"YGL175C"	0.0678569857956627
"1184"	"YGL177W"	-0.0790558169107464
"1185"	"YGL179C"	-0.149432581801539
"1186"	"YGL180W"	-0.115754045911161
"1187"	"YGL181W"	0.00866276408774774
"1188"	"YGL194C"	0.0967260515343559
"1189"	"YGL195W"	0.578454019264322
"1190"	"YGL196W"	-0.25565206896141
"1191"	"YGL197W"	-0.366105419890888
"1192"	"YGL198W"	0.781081393925456
"1193"	"YGL199C"	-0.0929894763996367
"1194"	"YGL202W"	-0.805202953763867
"1195"	"YGL205W"	0.18499807359449
"1196"	"YGL208W"	-0.0746530852579982
"1197"	"YGL209W"	0.145153021032076
"1198"	"YGL210W"	0.0324823567983252
"1199"	"YGL211W"	-0.00920979509143933
"1200"	"YGL212W"	-0.857329696007074
"1201"	"YGL213C"	0.668178538220886
"1202"	"YGL214W"	-0.252566681043935
"1203"	"YGL215W"	0.146915584504453
"1204"	"YGL216W"	0.369598364570027
"1205"	"YGL217C"	0.131851599150437
"1206"	"YGL219C"	0.519327001966378
"1207"	"YGL221C"	-0.0363648357080232
"1208"	"YGL222C"	-0.23828560453424
"1209"	"YGL224C"	-0.873455099075001
"1210"	"YGL226C-A"	-0.346621381114226
"1211"	"YGL228W"	0.822251290559423
"1212"	"YGL230C"	0.246848658457931
"1213"	"YGL231C"	-0.0351639440430752
"1214"	"YGL232W"	0.0687761887267183
"1215"	"YGL234W"	0.254751991583102
"1216"	"YGL235W"	-0.0238560429609861
"1217"	"YGL237C"	-0.150618498260279
"1218"	"YGL241W"	0.247246628623181
"1219"	"YGL242C"	-0.236893318768494
"1220"	"YGL243W"	0.128244643561728
"1221"	"YGL244W"	0.23552699026748
"1222"	"YGL248W"	-0.258711608599753
"1223"	"YGL249W"	-0.0555170887010661
"1224"	"YGL250W"	0.950102987857065
"1225"	"YGL251C"	0.0978871487232895
"1226"	"YGL252C"	-0.324234077701652
"1227"	"YGL253W"	-0.64771392730563
"1228"	"YGL254W"	0.0931688479396254
"1229"	"YGL255W"	-0.212795855880376
"1230"	"YGL256W"	0.380377611705657
"1231"	"YGL257C"	0.92573078144212
"1232"	"YGL258W"	0.521988336076157
"1233"	"YGL259W"	-0.253083748058569
"1234"	"YGL260W"	0.344131604549204
"1235"	"YGL261C"	-0.100298756992884
"1236"	"YGL262W"	-0.82754279435928
"1237"	"YGL263W"	0.205014734086597
"1238"	"YGR001C"	0.92900569429125
"1239"	"YGR003W"	0.204068702831994
"1240"	"YGR004W"	-0.065327795823225
"1241"	"YGR007W"	0.955861254086806
"1242"	"YGR008C"	0.000621644378023967
"1243"	"YGR010W"	-0.301831397728892
"1244"	"YGR011W"	0.024690224658986
"1245"	"YGR012W"	0.00392911382499725
"1246"	"YGR014W"	-1.08125890225077
"1247"	"YGR015C"	-0.0658357584512102
"1248"	"YGR016W"	0.0684302128701508
"1249"	"YGR017W"	0.231816784701478
"1250"	"YGR018C"	-0.214987480669065
"1251"	"YGR019W"	-0.138631743129756
"1252"	"YGR021W"	-0.592033915571087
"1253"	"YGR022C"	1.29061595045069
"1254"	"YGR023W"	0.00983660230546643
"1255"	"YGR025W"	0.61770002748477
"1256"	"YGR026W"	-0.341056349949877
"1257"	"YGR028W"	0.117517837428419
"1258"	"YGR031W"	-0.222983102733618
"1259"	"YGR032W"	1.25469249989451
"1260"	"YGR033C"	-0.143388779136218
"1261"	"YGR034W"	-0.178701450104427
"1262"	"YGR035C"	-0.480266027096707
"1263"	"YGR037C"	-0.07404559411672
"1264"	"YGR038W"	-0.143780802676044
"1265"	"YGR040W"	0.305149101437376
"1266"	"YGR042W"	0.382600016972796
"1267"	"YGR043C"	-0.100465548494763
"1268"	"YGR044C"	0.0536927561197859
"1269"	"YGR045C"	0.165984898243976
"1270"	"YGR049W"	-1.27320990408549
"1271"	"YGR050C"	0.193022581419252
"1272"	"YGR051C"	-0.124632182382506
"1273"	"YGR053C"	-0.171187891936294
"1274"	"YGR055W"	-1.26823247248317
"1275"	"YGR058W"	0.394976820785611
"1276"	"YGR059W"	1.88233457088007
"1277"	"YGR061C"	0.26913031520994
"1278"	"YGR066C"	-0.339178788781957
"1279"	"YGR067C"	-0.553655387115062
"1280"	"YGR068C"	-1.4391373172953
"1281"	"YGR069W"	0.883653276627917
"1282"	"YGR070W"	0.072069969757604
"1283"	"YGR071C"	-0.0566519618672553
"1284"	"YGR072W"	0.151955680440043
"1285"	"YGR077C"	0.065383996864966
"1286"	"YGR078C"	0.745117313254852
"1287"	"YGR079W"	0.0986018369473489
"1288"	"YGR080W"	0.0782309703478388
"1289"	"YGR084C"	-0.361052574951677
"1290"	"YGR085C"	0.138179950870016
"1291"	"YGR086C"	-0.0612849138505627
"1292"	"YGR087C"	0.912088656317739
"1293"	"YGR088W"	-0.0466815929732577
"1294"	"YGR089W"	0.685288710805602
"1295"	"YGR092W"	3.30709513462075
"1296"	"YGR093W"	0.528281991510326
"1297"	"YGR096W"	1.0717159833108
"1298"	"YGR097W"	0.415240529735763
"1299"	"YGR100W"	0.253558796294294
"1300"	"YGR101W"	0.973613569421736
"1301"	"YGR106C"	0.349344012362301
"1302"	"YGR107W"	0.0591011241495225
"1303"	"YGR108W"	-0.0777146675555983
"1304"	"YGR109C"	0.926578911483268
"1305"	"YGR111W"	0.0198050315854145
"1306"	"YGR117C"	0.088930742652014
"1307"	"YGR118W"	-0.182409723479798
"1308"	"YGR121C"	-0.104114855739174
"1309"	"YGR122C-A"	-0.187423189821805
"1310"	"YGR122W"	1.21050455320805
"1311"	"YGR123C"	0.434691009177687
"1312"	"YGR125W"	0.280813386775615
"1313"	"YGR126W"	-0.00442337305023935
"1314"	"YGR127W"	-0.0274043467177724
"1315"	"YGR129W"	-0.00394361506406302
"1316"	"YGR130C"	0.0305445469107005
"1317"	"YGR131W"	-0.0982892665146809
"1318"	"YGR133W"	0.454710872469204
"1319"	"YGR134W"	0.0584270250032594
"1320"	"YGR136W"	0.470599029410268
"1321"	"YGR137W"	0.759548366994661
"1322"	"YGR141W"	0.251464747355877
"1323"	"YGR142W"	0.0340167816472391
"1324"	"YGR143W"	0.233975155394337
"1325"	"YGR144W"	-0.0140810748211424
"1326"	"YGR146C"	-0.0988635890426142
"1327"	"YGR148C"	0.0643325406261051
"1328"	"YGR149W"	1.10250251452846
"1329"	"YGR151C"	-0.378855722747369
"1330"	"YGR152C"	-0.326426892769445
"1331"	"YGR153W"	-0.340547940273377
"1332"	"YGR157W"	-1.78492463291277
"1333"	"YGR163W"	0.28816535835159
"1334"	"YGR164W"	-0.49863998714206
"1335"	"YGR168C"	0.10050070773742
"1336"	"YGR169C"	-0.327592927908507
