"gene"	"Dimethylpyrazine26"
"674"	"YDR242W"	0.112212874045527
"675"	"YDR244W"	0.86904635115158
"676"	"YDR245W"	0.206169420066007
"677"	"YDR247W"	0.398874426075862
"678"	"YDR248C"	-0.459413119815834
"679"	"YDR249C"	-0.160535876105714
"680"	"YDR250C"	-0.358560408743361
"681"	"YDR251W"	0.0534303799818303
"682"	"YDR252W"	-1.02382147832424
"683"	"YDR253C"	0.463377120578088
"684"	"YDR254W"	-0.143814611778294
"685"	"YDR255C"	-0.541696632328475
"686"	"YDR256C"	-0.384584160529321
"687"	"YDR257C"	-0.302214060879731
"688"	"YDR258C"	0.339031976044628
"689"	"YDR259C"	-0.231650310235142
"690"	"YDR261C"	-0.268222447915851
"691"	"YDR262W"	-0.688161748632499
"692"	"YDR263C"	-0.423971126592125
"693"	"YDR265W"	0.628382049877965
"694"	"YDR266C"	1.14849589226865
"695"	"YDR269C"	0.378586420815853
"696"	"YDR272W"	0.157484032972068
"697"	"YDR273W"	0.374483729621077
"698"	"YDR275W"	-0.458600173876861
"699"	"YDR276C"	0.210932648082492
"700"	"YDR277C"	0.58809234700285
"701"	"YDR278C"	-0.501879550776375
"702"	"YDR281C"	0.36885175861418
"703"	"YDR285W"	0.451700174627945
"704"	"YDR289C"	-0.133181008994605
"705"	"YDR290W"	0.107683642292191
"706"	"YDR291W"	-0.65824394353099
"707"	"YDR293C"	-1.17406449319063
"708"	"YDR294C"	-0.569615012051078
"709"	"YDR297W"	0.366503195962867
"710"	"YDR304C"	0.886155675599594
"711"	"YDR305C"	0.134217506425823
"712"	"YDR306C"	-0.0281862509644619
"713"	"YDR307W"	-0.0906448920113936
"714"	"YDR309C"	-1.05769664915741
"715"	"YDR310C"	-0.098598490757411
"716"	"YDR312W"	0.141083949538618
"717"	"YDR313C"	-0.137833389431945
"718"	"YDR314C"	-0.621123401701164
"719"	"YDR316W"	-0.399917973383031
"720"	"YDR317W"	-0.705497496727508
"721"	"YDR319C"	-0.590683841721319
"722"	"YDR320C"	-0.1284459156242
"723"	"YDR321W"	-0.601359899332753
"724"	"YDR326C"	0.339251923977696
"725"	"YDR329C"	0.063199518265047
"726"	"YDR330W"	0.207283471223815
"727"	"YDR333C"	0.812721735271126
"728"	"YDR334W"	-1.13931696611387
"729"	"YDR335W"	-0.309411716013443
"730"	"YDR336W"	1.35245839108752
"731"	"YDR338C"	-0.533153322824296
"732"	"YDR340W"	1.8387001991824
"733"	"YDR344C"	0.27964668834253
"734"	"YDR345C"	-0.185296087618802
"735"	"YDR346C"	0.117692572249477
"736"	"YDR349C"	0.29927971324523
"737"	"YDR351W"	-0.493183750594931
"738"	"YDR352W"	0.679283352770436
"739"	"YDR354W"	0.192519436669759
"740"	"YDR358W"	2.21979714976846
"741"	"YDR359C"	-0.0737292789463432
"742"	"YDR360W"	0.463517671718343
"743"	"YDR363W"	-0.300933304161418
"744"	"YDR368W"	-0.212423059911665
"745"	"YDR370C"	-0.0500893179595595
"746"	"YDR371W"	0.219196872943524
"747"	"YDR372C"	-0.067350599959937
"748"	"YDR375C"	0.00526011042528333
"749"	"YDR378C"	0.4706205805298
"750"	"YDR383C"	-0.364720547816574
"751"	"YDR385W"	1.19074710737281
"752"	"YDR386W"	-0.566533569027294
"753"	"YDR388W"	0.693169920865066
"754"	"YDR389W"	1.2793001225813
"755"	"YDR393W"	0.130600425623337
"756"	"YDR395W"	-0.257198149441482
"757"	"YDR400W"	-0.362217827371304
"758"	"YDR402C"	0.295801966201706
"759"	"YDR403W"	0.538376273677191
"760"	"YDR406W"	-0.194792029101535
"761"	"YDR408C"	-0.00895238096584011
"762"	"YDR409W"	-0.727255250161705
"763"	"YDR411C"	0.594322617685495
"764"	"YDR414C"	0.576023221141424
"765"	"YDR415C"	-0.451720036984337
"766"	"YDR421W"	-0.286570823352679
"767"	"YDR423C"	-0.0161683301853613
"768"	"YDR424C"	-0.553351828799255
"769"	"YDR425W"	-0.0845682345692605
"770"	"YDR426C"	0.284289485533547
"771"	"YDR428C"	0.559260840975288
"772"	"YDR430C"	-0.274507237780726
"773"	"YDR431W"	-0.628596765223428
"774"	"YDR435C"	-1.14524883705275
"775"	"YDR436W"	-0.419807720244207
"776"	"YDR440W"	1.2590822363098
"777"	"YDR441C"	1.23305081285977
"778"	"YDR445C"	0.290049532429966
"779"	"YDR451C"	-0.717160376169869
"780"	"YDR452W"	-1.68236344480846
"781"	"YDR455C"	-0.488545529358267
"782"	"YDR458C"	0.348899448383939
"783"	"YDR459C"	-0.785692681209786
"784"	"YDR461W"	0.441199402286701
"785"	"YDR463W"	0.185328588021927
"786"	"YDR465C"	-0.479745820692463
"787"	"YDR466W"	-1.08161124904424
"788"	"YDR467C"	-1.04563502031828
"789"	"YDR474C"	0.457937718765909
"790"	"YDR475C"	0.499074957374636
"791"	"YDR476C"	0.759303440699048
"792"	"YDR477W"	0.442899205883508
"793"	"YDR479C"	2.72664806750011
"794"	"YDR480W"	0.592797702316155
"795"	"YDR481C"	0.492943097551187
"796"	"YDR482C"	0.602621654129249
"797"	"YDR483W"	-0.0539633443244591
"798"	"YDR485C"	-0.882110727937704
"799"	"YDR486C"	0.535029027069417
"800"	"YDR488C"	-0.341058887900482
"801"	"YDR490C"	0.728538419544409
"802"	"YDR491C"	0.608497631714892
"803"	"YDR492W"	-0.391125532447904
"804"	"YDR493W"	-0.422252609814678
"805"	"YDR497C"	0.361145556775002
"806"	"YDR501W"	-0.311837961225244
"807"	"YDR502C"	-0.648333008556425
"808"	"YDR503C"	-1.77172496395014
"809"	"YDR504C"	-0.224693301971087
"810"	"YDR505C"	0.280620219435051
"811"	"YDR508C"	-0.428906631269109
"812"	"YDR509W"	0.2724759471066
"813"	"YDR511W"	-0.229110409172443
"814"	"YDR512C"	0.0758710770794233
"815"	"YDR513W"	0.00717498085836276
"816"	"YDR515W"	0.325973002712098
"817"	"YDR516C"	-0.00311390164791722
"818"	"YDR517W"	0.43526335879757
"819"	"YDR519W"	-0.373510170740832
"820"	"YDR520C"	-0.418468144751355
"821"	"YDR522C"	0.556011740813521
"822"	"YDR524C"	-0.533217096989058
"823"	"YDR525W-A"	0.816777385462707
"824"	"YDR525W"	-0.0428033754853569
"825"	"YDR528W"	-0.0988318747775264
"826"	"YDR530C"	0.951386038043114
"827"	"YDR533C"	0.532765038938888
"828"	"YDR534C"	-0.226409389497328
"829"	"YDR535C"	-0.58751241979798
"830"	"YDR536W"	-0.259908922678093
"831"	"YDR537C"	-0.314179137288899
"832"	"YDR538W"	0.380451724065174
"833"	"YDR539W"	0.896948547109154
"834"	"YDR540C"	-0.19321150005182
"835"	"YDR541C"	-0.41646743447691
"836"	"YEL001C"	0.407071373032912
"837"	"YEL003W"	0.0196245526047651
"838"	"YEL004W"	0.252619483884487
"839"	"YEL005C"	-0.0772010141862478
"840"	"YEL006W"	-0.145056556501018
"841"	"YEL007W"	0.936207431965587
"842"	"YEL008W"	0.0698889865719913
"843"	"YEL010W"	0.308809429116611
"844"	"YEL011W"	1.15625086424343
"845"	"YEL012W"	-0.381560639648835
"846"	"YEL013W"	0.174583826597059
"847"	"YEL014C"	0.343703205505802
"848"	"YEL015W"	-0.831616673504578
"849"	"YEL016C"	-0.0985525664806205
"850"	"YEL017C-A"	-0.635926960142759
"851"	"YEL017W"	0.495290796306594
"852"	"YEL020C"	-0.387336856439727
"853"	"YEL023C"	0.333054200645964
"854"	"YEL025C"	-0.130169957212821
"855"	"YEL028W"	0.182115120167088
"856"	"YEL031W"	2.08195351328678
"857"	"YEL033W"	-1.10367335131273
"858"	"YEL037C"	0.618477133977125
"859"	"YEL038W"	-0.498167520497027
"860"	"YEL039C"	0.0979491467364727
"861"	"YEL042W"	0.0255137037767456
"862"	"YEL043W"	0.441917939159283
"863"	"YEL047C"	0.314360486488269
"864"	"YEL048C"	0.103438215676971
"865"	"YEL049W"	0.332122210786858
"866"	"YEL052W"	0.183086707867009
"867"	"YEL053C"	0.238179185292711
"868"	"YEL056W"	-0.440061402760768
"869"	"YEL059W"	-0.0571127463456387
"870"	"YEL061C"	-0.89400926486095
"871"	"YEL063C"	-0.580785007271301
"872"	"YEL065W"	-0.47870905797257
"873"	"YEL066W"	-0.27972071179227
"874"	"YEL067C"	-0.499706591759688
"875"	"YEL068C"	0.528705635772049
"876"	"YEL071W"	-0.0405400706697568
"877"	"YER001W"	-0.102474109209386
"878"	"YER005W"	-0.107005766403269
"879"	"YER007C-A"	0.106452528962654
"880"	"YER007W"	-0.400325971564689
"881"	"YER010C"	-0.615226462755662
"882"	"YER011W"	0.767610784238293
"883"	"YER016W"	0.121435406709069
"884"	"YER019C-A"	0.0405861738784811
"885"	"YER019W"	-0.248260806492722
"886"	"YER020W"	-1.53049837160451
"887"	"YER024W"	-0.416076517504877
"888"	"YER027C"	0.503770149973243
"889"	"YER028C"	-0.358167123673262
"890"	"YER030W"	-0.163271333515713
"891"	"YER032W"	0.0605042591726849
"892"	"YER033C"	-1.2100019660422
"893"	"YER034W"	0.0219158785114927
"894"	"YER035W"	-0.452607604627945
"895"	"YER038W-A"	-0.0506381776097839
"896"	"YER039C-A"	-0.283912341838522
"897"	"YER041W"	-0.0320946681234927
"898"	"YER042W"	-0.378919603891351
"899"	"YER045C"	-0.525846659581912
"900"	"YER046W-A"	2.87586785862868
"901"	"YER046W"	0.867706649833414
"902"	"YER047C"	1.44099344313517
"903"	"YER048C"	0.267038164894382
"904"	"YER052C"	1.39416886572863
"905"	"YER053C"	-0.296776203871408
"906"	"YER054C"	-0.316064969029771
"907"	"YER056C-A"	0.64356755942449
"908"	"YER056C"	0.658586819817166
"909"	"YER057C"	-0.293164134946497
"910"	"YER059W"	0.981965152071967
"911"	"YER060W-A"	-0.451235419704762
"912"	"YER060W"	0.0549422451783598
"913"	"YER062C"	0.0513483881463202
"914"	"YER063W"	0.948620257351082
"915"	"YER064C"	-0.34322766786651
"916"	"YER065C"	-0.292494578728939
"917"	"YER066C-A"	0.23418976694741
"918"	"YER066W"	0.140527649499718
"919"	"YER067C-A"	-0.533136369885535
"920"	"YER067W"	-0.460220873696129
"921"	"YER071C"	-0.774547107646482
"922"	"YER072W"	-0.254373149838817
"923"	"YER073W"	0.0029644462913637
"924"	"YER074W"	-0.710583221843503
"925"	"YER075C"	0.353494949368746
"926"	"YER078C"	-0.449844871871588
"927"	"YER079W"	0.247712861159651
"928"	"YER080W"	0.100076446963432
"929"	"YER081W"	-0.492539025818774
"930"	"YER083C"	-2.84719247211911
"931"	"YER084W"	0.872400114108994
"932"	"YER085C"	-0.456180723409814
"933"	"YER087C-A"	0.177116266329216
"934"	"YER088C"	0.0495380675372875
"935"	"YER089C"	-0.0935952476304919
"936"	"YER090W"	0.579742799052228
"937"	"YER091C-A"	0.609326296118806
"938"	"YER091C"	-2.31391045559618
"939"	"YER092W"	0.971292415496359
"940"	"YER093C-A"	-0.197378543742252
"941"	"YER095W"	0.717746714764941
"942"	"YER096W"	0.00390971248897978
"943"	"YER097W"	0.672534463002617
"944"	"YER098W"	-0.355855416951846
"945"	"YER106W"	-0.237950329251603
"946"	"YER108C"	-0.438278832886182
"947"	"YER109C"	0.455271570529335
"948"	"YER111C"	-1.21990090410415
"949"	"YER113C"	0.498067315787912
"950"	"YER114C"	-0.633948663094856
"951"	"YER115C"	-0.404148730683188
"952"	"YER116C"	1.27663179309731
"953"	"YER118C"	0.355940683053385
"954"	"YER119C-A"	-0.29920236480961
"955"	"YER119C"	0.243787839241179
"956"	"YER120W"	-0.0073839461103799
"957"	"YER121W"	-0.199738897766873
"958"	"YER123W"	-1.1364835424764
"959"	"YER124C"	0.165508513562224
"960"	"YER128W"	-0.171991830270246
"961"	"YER129W"	0.547206214321287
"962"	"YER130C"	3.55053522727075
"963"	"YER131W"	0.459246014885925
"964"	"YER132C"	0.721380891131093
"965"	"YER134C"	-0.278083517200667
"966"	"YER135C"	-0.547418204854752
"967"	"YER137C"	-0.648699232985261
"968"	"YER139C"	-1.54063828162093
"969"	"YER140W"	0.323917965359155
"970"	"YER142C"	-0.385178446444541
"971"	"YER143W"	-0.570683753845314
"972"	"YER144C"	0.638584924513398
"973"	"YER145C"	-0.851488003226968
"974"	"YER149C"	-0.158343098067197
"975"	"YER150W"	0.321842741957967
"976"	"YER151C"	-0.460556154910948
"977"	"YER152C"	-0.397500957483124
"978"	"YER153C"	-0.290745285989118
"979"	"YER155C"	0.365045862581338
"980"	"YER156C"	0.172485027272101
"981"	"YER158C"	0.885268975026272
"982"	"YER161C"	0.91752439074566
"983"	"YER162C"	-0.0479269501174039
"984"	"YER163C"	0.837924549761738
"985"	"YER164W"	-0.298679555305942
"986"	"YER166W"	-0.326859938052182
"987"	"YER167W"	-0.750149346169593
"988"	"YER170W"	0.583001356982221
"989"	"YER173W"	0.492437505555849
"990"	"YER174C"	0.387643833655297
"991"	"YER175C"	0.555476330984562
"992"	"YER176W"	0.198923395596621
"993"	"YER177W"	0.607647511956151
"994"	"YER178W"	0.126145540197959
"995"	"YER179W"	0.178941656577649
"996"	"YER180C"	-0.295006925072389
"997"	"YER181C"	-0.109209022419039
"998"	"YER182W"	0.115869125645575
"999"	"YER183C"	0.196171535376683
"1000"	"YER184C"	-0.700298730998435
"1001"	"YER185W"	-0.608639936069024
"1002"	"YER186C"	-0.199096387361415
"1003"	"YER187W"	-0.0328108273966478
"1004"	"YER188W"	0.631152270653938
"1005"	"YFL001W"	-2.38282488003672
"1006"	"YFL003C"	-0.439793971060698
"1007"	"YFL004W"	0.119240500339287
"1008"	"YFL006W"	-0.130915664534178
"1009"	"YFL007W"	-0.637510296354417
"1010"	"YFL010C"	0.0654011941179925
"1011"	"YFL010W-A"	-0.359850023368038
"1012"	"YFL011W"	0.425949066293658
"1013"	"YFL012W"	-0.437923880444315
"1014"	"YFL013C"	0.810717206071915
"1015"	"YFL013W-A"	0.718118511115055
"1016"	"YFL014W"	0.12689040113521
"1017"	"YFL015C"	-0.424160790183292
"1018"	"YFL018C"	0.286786932182228
"1019"	"YFL019C"	0.44087650419887
"1020"	"YFL021W"	0.528228229148729
"1021"	"YFL025C"	0.18522567838393
"1022"	"YFL027C"	0.50344393069847
"1023"	"YFL028C"	-0.365449026073952
"1024"	"YFL030W"	0.133142701100875
"1025"	"YFL031W"	-1.39796798560964
"1026"	"YFL032W"	-1.52246516229384
"1027"	"YFL033C"	0.408910764873842
"1028"	"YFL034W"	0.0854781829314311
"1029"	"YFL035C-B"	0.0749478583869226
"1030"	"YFL040W"	-0.640227515478827
"1031"	"YFL041W"	-0.0538200238470534
"1032"	"YFL042C"	0.103645920871983
"1033"	"YFL043C"	0.0869028252075363
"1034"	"YFL044C"	-0.565101264812525
"1035"	"YFL046W"	0.235041370091787
"1036"	"YFL047W"	0.220606315758041
"1037"	"YFL048C"	-0.314146360655434
"1038"	"YFL049W"	0.00211784453258657
"1039"	"YFL050C"	0.298165247981047
"1040"	"YFL051C"	1.14213307105723
"1041"	"YFL052W"	0.654282063433223
"1042"	"YFL053W"	0.25821348123663
"1043"	"YFL054C"	-0.497493753716061
"1044"	"YFL055W"	-0.454651302298855
"1045"	"YFL056C"	-0.364315786864782
"1046"	"YFL063W"	-0.342045554353502
"1047"	"YFR006W"	0.233164480645887
"1048"	"YFR007W"	0.37693929180115
"1049"	"YFR008W"	0.338594918645413
"1050"	"YFR009W"	1.21115281469426
"1051"	"YFR010W"	-0.411758238597601
"1052"	"YFR011C"	0.848055439439985
"1053"	"YFR012W"	-0.0698430907942668
"1054"	"YFR013W"	-0.177808215035111
"1055"	"YFR014C"	0.347327969272188
"1056"	"YFR016C"	0.186235954939348
"1057"	"YFR017C"	-0.604543002516074
"1058"	"YFR018C"	-0.403085108752194
"1059"	"YFR021W"	-0.256312023416489
"1060"	"YFR022W"	0.139850808519982
"1061"	"YFR023W"	-0.528747989849716
"1062"	"YFR024C-A"	-0.660102303958407
"1063"	"YFR024C"	0.609303207258291
"1064"	"YFR026C"	-0.0452055790167581
"1065"	"YFR031C-A"	0.474823595974759
"1066"	"YFR032C-A"	0.110909764849601
"1067"	"YFR032C"	-0.294566988028232
"1068"	"YFR033C"	-0.195314418050361
"1069"	"YFR034C"	1.14647119826018
"1070"	"YFR038W"	-0.42470015394776
"1071"	"YFR039C"	0.218256735651656
"1072"	"YFR040W"	-0.641380523659021
"1073"	"YFR041C"	0.843853277248992
"1074"	"YFR044C"	0.305677118876141
"1075"	"YFR045W"	-0.662117655152513
"1076"	"YFR046C"	-0.0847364996791339
"1077"	"YFR047C"	-0.25752888127187
"1078"	"YFR048W"	0.26773703891532
"1079"	"YFR053C"	-0.728661910578081
"1080"	"YFR054C"	-0.695984102851314
"1081"	"YFR056C"	-0.732825628276373
"1082"	"YGL002W"	0.423028087656295
"1083"	"YGL004C"	0.339771966401418
"1084"	"YGL005C"	0.418325706383874
"1085"	"YGL006W"	0.503066740372497
"1086"	"YGL007W"	-0.070161932485126
"1087"	"YGL009C"	0.763012101737595
"1088"	"YGL010W"	0.406303455022022
"1089"	"YGL015C"	0.398057129022077
"1090"	"YGL016W"	1.35148390845276
"1091"	"YGL017W"	0.298573284085422
"1092"	"YGL019W"	3.03682637483362
"1093"	"YGL020C"	-0.813235307100801
"1094"	"YGL021W"	-0.136787750722858
"1095"	"YGL023C"	-0.34813784085729
"1096"	"YGL027C"	0.345191962367982
"1097"	"YGL028C"	-1.01363362912046
"1098"	"YGL029W"	-0.00196693768306169
"1099"	"YGL031C"	1.00917109549646
"1100"	"YGL032C"	-0.204060858187638
"1101"	"YGL035C"	0.471465110840037
"1102"	"YGL036W"	0.232618505976221
"1103"	"YGL037C"	-0.13826309446832
"1104"	"YGL039W"	0.790250122024026
"1105"	"YGL043W"	-0.791454637979472
"1106"	"YGL045W"	0.109773804210007
"1107"	"YGL046W"	-0.0602971929064508
"1108"	"YGL049C"	0.33056494072669
"1109"	"YGL050W"	0.449745449776468
"1110"	"YGL051W"	-0.0743910220418249
"1111"	"YGL053W"	0.0318054369591927
"1112"	"YGL054C"	-0.185614538911761
"1113"	"YGL056C"	-0.426613905675783
"1114"	"YGL057C"	-0.300897560079859
"1115"	"YGL059W"	-0.390430857212904
"1116"	"YGL060W"	0.878477736020499
"1117"	"YGL062W"	0.790090293250349
"1118"	"YGL063W"	0.588697107249299
"1119"	"YGL066W"	-0.0953417394848727
"1120"	"YGL067W"	0.090707372630463
"1121"	"YGL077C"	-0.217563101649209
"1122"	"YGL078C"	1.10683179406934
"1123"	"YGL079W"	0.287671012838357
"1124"	"YGL080W"	0.585827700195061
"1125"	"YGL081W"	-0.429243666243698
"1126"	"YGL082W"	0.262414529442599
"1127"	"YGL083W"	-0.294521440088292
"1128"	"YGL084C"	0.620589491201155
"1129"	"YGL085W"	0.855642844274428
"1130"	"YGL086W"	0.570504334104274
"1131"	"YGL087C"	0.159629703995885
"1132"	"YGL089C"	0.335711751234674
"1133"	"YGL090W"	0.912235557895101
"1134"	"YGL094C"	-0.47112049527159
"1135"	"YGL096W"	0.149392764357282
"1136"	"YGL101W"	1.79266755843711
"1137"	"YGL105W"	-1.03027671462882
"1138"	"YGL108C"	-0.32543975102098
"1139"	"YGL109W"	-0.351907171111521
"1140"	"YGL110C"	-1.78657029555001
"1141"	"YGL114W"	-0.472143729368569
"1142"	"YGL115W"	-0.251823343102848
"1143"	"YGL117W"	-0.711562290622161
"1144"	"YGL121C"	0.208688688994263
"1145"	"YGL124C"	0.24401734280365
"1146"	"YGL125W"	2.58160216666825
"1147"	"YGL126W"	-0.171225754685041
"1148"	"YGL131C"	0.613697562942327
"1149"	"YGL132W"	1.15139215481104
"1150"	"YGL136C"	-0.797078958813608
"1151"	"YGL138C"	0.51129246298666
"1152"	"YGL139W"	0.143792688776444
"1153"	"YGL140C"	0.158470499662177
"1154"	"YGL141W"	0.248009792399956
"1155"	"YGL144C"	-0.178322176690181
"1156"	"YGL146C"	0.282159300053131
"1157"	"YGL147C"	0.676018758389063
"1158"	"YGL148W"	0.454423933694434
"1159"	"YGL149W"	0.194461725219106
"1160"	"YGL151W"	0.0179239109788411
"1161"	"YGL152C"	0.78165761210058
"1162"	"YGL153W"	0.0506001570792832
"1163"	"YGL154C"	0.957770901190629
"1164"	"YGL156W"	-0.331506203402293
"1165"	"YGL157W"	-0.231475278702387
"1166"	"YGL158W"	-0.119511516064731
"1167"	"YGL159W"	1.15007816759831
"1168"	"YGL160W"	-0.601846467324344
"1169"	"YGL161C"	-0.435394000440057
"1170"	"YGL162W"	-0.0122021543430902
"1171"	"YGL163C"	0.144830954891955
"1172"	"YGL164C"	0.92472158724047
"1173"	"YGL165C"	-1.60103433872856
"1174"	"YGL166W"	-1.5698096033145
"1175"	"YGL167C"	1.88752297456809
"1176"	"YGL170C"	-0.319270540883944
"1177"	"YGL173C"	1.09958438595163
"1178"	"YGL175C"	0.693891412801592
"1179"	"YGL177W"	-0.0637592591316871
"1180"	"YGL179C"	-0.332212776398799
"1181"	"YGL180W"	-0.212052826512696
"1182"	"YGL181W"	0.36856989768425
"1183"	"YGL194C"	0.0908143079404397
"1184"	"YGL195W"	1.63617185950167
"1185"	"YGL196W"	-0.241059968557668
"1186"	"YGL197W"	-1.31055395215334
"1187"	"YGL198W"	0.690478333234504
"1188"	"YGL199C"	-0.371396654594839
"1189"	"YGL202W"	0.788442693192143
"1190"	"YGL205W"	0.440387871949383
"1191"	"YGL208W"	0.429978854172248
"1192"	"YGL209W"	0.229653103159156
"1193"	"YGL210W"	0.174482872542135
"1194"	"YGL211W"	-0.973887043083165
"1195"	"YGL212W"	-0.994620583465865
"1196"	"YGL213C"	0.854958917851679
"1197"	"YGL214W"	0.300934361472691
"1198"	"YGL215W"	-0.255539047777839
"1199"	"YGL216W"	0.285195926176455
"1200"	"YGL217C"	0.163971740017858
"1201"	"YGL219C"	-0.826010918307369
"1202"	"YGL221C"	0.345076520158607
"1203"	"YGL222C"	-0.131571014170888
"1204"	"YGL224C"	0.491222688737642
"1205"	"YGL226C-A"	-0.319407825490486
"1206"	"YGL228W"	0.789762134457592
"1207"	"YGL230C"	0.279563034679641
"1208"	"YGL231C"	-0.325813288896178
"1209"	"YGL232W"	-0.12217886685477
"1210"	"YGL234W"	0.430520623544756
"1211"	"YGL235W"	-0.497796113004133
"1212"	"YGL237C"	-0.333284139013151
"1213"	"YGL241W"	-0.164107021115833
"1214"	"YGL242C"	-0.691798925686096
"1215"	"YGL243W"	-0.0989545908451017
"1216"	"YGL244W"	-0.390849333222764
"1217"	"YGL248W"	-0.221878196989037
"1218"	"YGL249W"	-0.130775951104499
"1219"	"YGL250W"	1.0728300064074
"1220"	"YGL251C"	-0.51023546315146
"1221"	"YGL252C"	-0.912076395971183
"1222"	"YGL253W"	-0.726341025275957
"1223"	"YGL254W"	0.231452846254864
"1224"	"YGL255W"	0.224462425609965
"1225"	"YGL256W"	0.603095617259264
"1226"	"YGL257C"	0.729967863147037
"1227"	"YGL258W"	0.24907117830858
"1228"	"YGL259W"	-0.482093918021328
"1229"	"YGL260W"	-0.100319924396061
"1230"	"YGL261C"	-0.0606687597121107
"1231"	"YGL262W"	0.529345636600781
"1232"	"YGL263W"	0.500540469184567
"1233"	"YGR001C"	1.27303132621186
"1234"	"YGR003W"	0.529104363206312
"1235"	"YGR004W"	-0.810127652648349
"1236"	"YGR008C"	0.225604590359404
"1237"	"YGR010W"	-0.398439860747683
"1238"	"YGR011W"	0.698452554311119
"1239"	"YGR012W"	-0.391645812646008
"1240"	"YGR014W"	-1.39112451904461
"1241"	"YGR015C"	0.485050776655641
"1242"	"YGR016W"	0.0655941577322647
"1243"	"YGR017W"	-0.935715062203935
"1244"	"YGR018C"	-0.49415513119838
"1245"	"YGR019W"	0.28833701517039
"1246"	"YGR021W"	-0.342609737521297
"1247"	"YGR022C"	0.769973894031523
"1248"	"YGR023W"	-0.732143953796965
"1249"	"YGR025W"	0.751676072308316
"1250"	"YGR026W"	-0.480146198598386
"1251"	"YGR028W"	0.646471493117717
"1252"	"YGR031W"	-0.643223006331614
"1253"	"YGR032W"	0.130801433955314
"1254"	"YGR033C"	-0.233535682710962
"1255"	"YGR034W"	0.153678871872716
"1256"	"YGR035C"	-0.413314653983638
"1257"	"YGR037C"	-0.470034547604278
"1258"	"YGR038W"	-0.0981564032952786
"1259"	"YGR040W"	0.886749070543521
"1260"	"YGR042W"	-0.223913630637066
"1261"	"YGR043C"	0.47770317488567
"1262"	"YGR044C"	-0.195706756718297
"1263"	"YGR045C"	0.1338129506255
"1264"	"YGR049W"	0.617195186479125
"1265"	"YGR050C"	0.175251419964961
"1266"	"YGR051C"	-0.288437508308047
"1267"	"YGR053C"	0.206253485186387
"1268"	"YGR055W"	-0.864137995489128
"1269"	"YGR058W"	-0.104647732014092
"1270"	"YGR059W"	1.53876200435315
"1271"	"YGR061C"	0.0761360553442341
"1272"	"YGR066C"	-0.343447020674806
"1273"	"YGR067C"	-0.319672564788924
"1274"	"YGR068C"	0.441255140636322
"1275"	"YGR069W"	-0.230547041789543
"1276"	"YGR070W"	1.91605850730877
"1277"	"YGR071C"	0.219974111222047
"1278"	"YGR072W"	-0.280177900195736
"1279"	"YGR077C"	0.309646892783685
"1280"	"YGR078C"	0.788943089826415
"1281"	"YGR079W"	0.252636673945966
"1282"	"YGR080W"	0.179621172708106
"1283"	"YGR084C"	-0.769045887938159
"1284"	"YGR085C"	0.375570650279026
"1285"	"YGR086C"	0.243801901244361
"1286"	"YGR087C"	0.446475244815258
"1287"	"YGR088W"	0.390189993773297
"1288"	"YGR089W"	-0.324184490737936
"1289"	"YGR092W"	-5.18760710293587
"1290"	"YGR093W"	0.501799367559289
"1291"	"YGR096W"	3.47576328877386
"1292"	"YGR097W"	0.0299619232343823
"1293"	"YGR100W"	0.262324861643549
"1294"	"YGR101W"	0.165816613382977
"1295"	"YGR106C"	-0.221773584727393
"1296"	"YGR107W"	0.0244235716869346
"1297"	"YGR108W"	0.329335419140671
"1298"	"YGR109C"	1.03536433368252
"1299"	"YGR111W"	0.181131877149264
"1300"	"YGR117C"	-0.206137115211673
"1301"	"YGR118W"	0.304904904742832
"1302"	"YGR121C"	-0.431834212639453
"1303"	"YGR122C-A"	-0.469694673056222
"1304"	"YGR122W"	1.78311948925388
"1305"	"YGR123C"	-0.0673165452973779
"1306"	"YGR125W"	-0.00587763013299413
"1307"	"YGR126W"	-0.130252064433149
"1308"	"YGR127W"	-0.383766065195885
"1309"	"YGR129W"	-0.220110673229875
"1310"	"YGR130C"	0.364609771564031
"1311"	"YGR131W"	-0.418251312674791
"1312"	"YGR133W"	0.112162819387707
"1313"	"YGR134W"	0.254053341235885
"1314"	"YGR136W"	-0.423818111515279
"1315"	"YGR137W"	0.427239129225009
"1316"	"YGR141W"	0.27128488014654
"1317"	"YGR142W"	-0.0072076467115829
"1318"	"YGR143W"	0.0538139081033727
"1319"	"YGR144W"	-0.181176347049626
"1320"	"YGR146C"	-0.219238612104256
"1321"	"YGR148C"	0.617655556431049
"1322"	"YGR149W"	0.487385800081496
"1323"	"YGR151C"	-1.11483172553226
"1324"	"YGR152C"	-1.16133876425087
"1325"	"YGR153W"	1.36111288002113
"1326"	"YGR157W"	-2.36223759993288
"1327"	"YGR163W"	0.230554783031275
"1328"	"YGR164W"	1.65416885558344
"1329"	"YGR168C"	0.504242541536823
"1330"	"YGR169C"	-0.630023409365484
"1331"	"YGR170W"	-0.56633765186184
"1332"	"YGR174C"	-0.705244492247044
"1333"	"YGR177C"	0.0909964322250005
"1334"	"YGR178C"	0.481056597503721
"1335"	"YGR181W"	0.535215705186907
"1336"	"YGR182C"	0.855924809521494
"1337"	"YGR183C"	-0.0706042062111101
"1338"	"YGR184C"	0.0907559114933442
"1339"	"YGR187C"	0.141347937742152
