"gene"	"Dipyridyl22"
"669"	"YDR222W"	0.0993208233510472
"670"	"YDR223W"	-0.0218557962530846
"671"	"YDR229W"	0.11861965544588
"672"	"YDR233C"	-0.0981407097372701
"673"	"YDR239C"	0.0640171821309866
"674"	"YDR241W"	0.0958943256685979
"675"	"YDR242W"	0.0107264303149885
"676"	"YDR244W"	0.0205697843682295
"677"	"YDR245W"	-0.718675846166558
"678"	"YDR247W"	0.0839283872154001
"679"	"YDR248C"	-0.159284026965783
"680"	"YDR249C"	0.138722573678063
"681"	"YDR250C"	-0.19844994569424
"682"	"YDR251W"	0.0039191537628333
"683"	"YDR252W"	0.262032898747871
"684"	"YDR253C"	-0.10967924641269
"685"	"YDR254W"	-0.105435174719659
"686"	"YDR255C"	0.178821104459351
"687"	"YDR256C"	0.0165779379478108
"688"	"YDR257C"	-0.0462206360227989
"689"	"YDR258C"	0.162841516597469
"690"	"YDR259C"	0.204768375044996
"691"	"YDR260C"	-1.63829410552095
"692"	"YDR261C"	-0.0404721440299323
"693"	"YDR262W"	0.19609557755444
"694"	"YDR263C"	0.0529589365563576
"695"	"YDR265W"	0.0352238770850119
"696"	"YDR266C"	-0.484335955086411
"697"	"YDR269C"	0.0949005632173379
"698"	"YDR272W"	-0.0170433411228728
"699"	"YDR273W"	0.135281232065055
"700"	"YDR275W"	0.137435121406122
"701"	"YDR276C"	-3.57314723675267
"702"	"YDR277C"	-0.0597296416363743
"703"	"YDR278C"	-0.0441856476318782
"704"	"YDR281C"	-0.0128149748839562
"705"	"YDR285W"	-0.530547234032876
"706"	"YDR289C"	0.161900880426588
"707"	"YDR290W"	0.0286643809787929
"708"	"YDR291W"	-0.152319250795604
"709"	"YDR293C"	0.265656143312103
"710"	"YDR294C"	0.247782984870394
"711"	"YDR297W"	0.0993438232449517
"712"	"YDR304C"	0.0980275474495311
"713"	"YDR305C"	0.249959786663736
"714"	"YDR306C"	-0.161821461043064
"715"	"YDR307W"	0.0347878561214775
"716"	"YDR309C"	-0.119705939973886
"717"	"YDR310C"	0.275159130509839
"718"	"YDR312W"	0.0072201965975812
"719"	"YDR313C"	0.00273894327785382
"720"	"YDR314C"	-0.0842212210943072
"721"	"YDR316W"	0.207403732857185
"722"	"YDR317W"	0.16133606954196
"723"	"YDR319C"	-0.0244049711358299
"724"	"YDR320C"	0.118658601576516
"725"	"YDR321W"	-0.218257801877144
"726"	"YDR326C"	0.049663820036365
"727"	"YDR329C"	-0.05940836673904
"728"	"YDR330W"	0.0647780756027223
"729"	"YDR333C"	-0.0379495479935252
"730"	"YDR334W"	-0.249540107209464
"731"	"YDR335W"	0.121922480079396
"732"	"YDR336W"	-0.537846163748052
"733"	"YDR338C"	-0.0331617793054185
"734"	"YDR340W"	-1.14969239171346
"735"	"YDR344C"	0.0487656845705999
"736"	"YDR345C"	0.166792574774232
"737"	"YDR346C"	-1.79811815523902
"738"	"YDR349C"	-0.0903015095576299
"739"	"YDR351W"	-0.115842809972304
"740"	"YDR352W"	0.00409467275895946
"741"	"YDR354W"	-0.0506048591581503
"742"	"YDR358W"	-0.270343914988815
"743"	"YDR359C"	0.488387603170933
"744"	"YDR360W"	-0.103589104756343
"745"	"YDR363W"	-0.130880315187546
"746"	"YDR368W"	0.0419616417629779
"747"	"YDR370C"	-0.0384524966355682
"748"	"YDR371W"	-0.0416100974513633
"749"	"YDR372C"	0.281274298163389
"750"	"YDR375C"	-0.137761472151672
"751"	"YDR378C"	1.10041010276704
"752"	"YDR383C"	-0.278631663145614
"753"	"YDR385W"	-1.88773795077964
"754"	"YDR386W"	0.0386535402594624
"755"	"YDR388W"	-0.0539026742605214
"756"	"YDR389W"	-0.97991099817092
"757"	"YDR393W"	-3.98314520599529
"758"	"YDR395W"	0.100810894029078
"759"	"YDR400W"	0.107623820655431
"760"	"YDR402C"	-0.0181030528246233
"761"	"YDR403W"	0.0175339947454753
"762"	"YDR406W"	0.0427297069093919
"763"	"YDR408C"	-2.2184789815868
"764"	"YDR409W"	-0.0261346259673932
"765"	"YDR411C"	0.113179150311543
"766"	"YDR414C"	0.253125583559339
"767"	"YDR415C"	0.168696917564802
"768"	"YDR421W"	-0.224885181883181
"769"	"YDR423C"	0.0137839612165601
"770"	"YDR424C"	-0.145919374932649
"771"	"YDR425W"	-0.230719894528988
"772"	"YDR426C"	-0.0722448101360309
"773"	"YDR428C"	-0.140232216298296
"774"	"YDR430C"	-0.00723160496565823
"775"	"YDR431W"	0.16041265623328
"776"	"YDR435C"	-0.0318636551824476
"777"	"YDR436W"	0.0413998846195406
"778"	"YDR440W"	-0.146161570628983
"779"	"YDR441C"	0.114609359441028
"780"	"YDR445C"	-0.00129469116306486
"781"	"YDR451C"	0.251612759324926
"782"	"YDR452W"	0.204226164853162
"783"	"YDR455C"	0.28108130622136
"784"	"YDR458C"	-0.742585631790124
"785"	"YDR459C"	-0.0493212301334047
"786"	"YDR461W"	0.23520355425209
"787"	"YDR463W"	0.284872712323302
"788"	"YDR465C"	-0.145093621616483
"789"	"YDR467C"	1.41275223284216
"790"	"YDR474C"	-0.200270345819479
"791"	"YDR475C"	0.546208096027484
"792"	"YDR476C"	-0.306288322291491
"793"	"YDR477W"	0.192244454542372
"794"	"YDR479C"	1.49362012892832
"795"	"YDR480W"	0.0212213123358311
"796"	"YDR481C"	0.129735811590013
"797"	"YDR482C"	0.144968248624315
"798"	"YDR483W"	0.170862990250173
"799"	"YDR485C"	0.0162343056802039
"800"	"YDR486C"	-0.0661982870066969
"801"	"YDR488C"	0.0212872471806381
"802"	"YDR490C"	-0.63949682370086
"803"	"YDR491C"	-0.271858229004995
"804"	"YDR492W"	-0.0987684631574231
"805"	"YDR493W"	0.0256245265897487
"806"	"YDR497C"	0.228885344967627
"807"	"YDR501W"	-0.0438725017903953
"808"	"YDR502C"	0.0179669289884666
"809"	"YDR503C"	0.211964732983254
"810"	"YDR504C"	-0.0805230412627712
"811"	"YDR505C"	0.0922893911754236
"812"	"YDR508C"	0.053072287350179
"813"	"YDR509W"	0.128423925289506
"814"	"YDR511W"	-0.078358153949459
"815"	"YDR512C"	-0.0241453454518748
"816"	"YDR513W"	0.395823166188701
"817"	"YDR514C"	0.925506700805643
"818"	"YDR515W"	-0.00819070583371836
"819"	"YDR516C"	0.0483131838905398
"820"	"YDR517W"	-0.0452140971209715
"821"	"YDR519W"	-0.140626761821862
"822"	"YDR520C"	-0.203055109808785
"823"	"YDR522C"	0.197895650883583
"824"	"YDR524C"	0.0408419948478584
"825"	"YDR525W-A"	-0.0841254253786349
"826"	"YDR525W"	0.148872571673122
"827"	"YDR528W"	-0.0478495628599579
"828"	"YDR530C"	0.0303047174782556
"829"	"YDR533C"	0.0639545955710982
"830"	"YDR534C"	-0.00328649961296594
"831"	"YDR535C"	0.099470218596257
"832"	"YDR536W"	-0.069384689265489
"833"	"YDR537C"	-0.00542711482784662
"834"	"YDR538W"	-0.22764946545144
"835"	"YDR539W"	0.173153316899737
"836"	"YDR540C"	0.0951089165796231
"837"	"YDR541C"	-0.0557527289944585
"838"	"YEL001C"	0.111011538695983
"839"	"YEL003W"	-0.314050988645999
"840"	"YEL004W"	0.101106964563719
"841"	"YEL005C"	-0.117863903342397
"842"	"YEL006W"	-0.130550732525779
"843"	"YEL007W"	-0.627498212458019
"844"	"YEL008W"	-0.31623183713878
"845"	"YEL010W"	-1.14136946756747
"846"	"YEL011W"	-0.0377888759680167
"847"	"YEL012W"	-0.163165354319534
"848"	"YEL013W"	0.247005990912561
"849"	"YEL014C"	-0.0310712327334802
"850"	"YEL015W"	0.0594711656384168
"851"	"YEL016C"	-0.0740811564658804
"852"	"YEL017C-A"	-0.0912240107364715
"853"	"YEL017W"	0.0772293471859892
"854"	"YEL020C"	-0.0216632417375759
"855"	"YEL023C"	0.024818897763221
"856"	"YEL025C"	-0.231859257972893
"857"	"YEL028W"	0.113123357411807
"858"	"YEL031W"	-0.501383849586374
"859"	"YEL033W"	0.368243342342154
"860"	"YEL037C"	-0.157558450432372
"861"	"YEL038W"	-0.085462470953018
"862"	"YEL039C"	0.0733593777468958
"863"	"YEL042W"	-0.00726508089159708
"864"	"YEL043W"	0.224720756334305
"865"	"YEL047C"	-0.177105185349998
"866"	"YEL048C"	0.0640075846852935
"867"	"YEL049W"	0.326274302870014
"868"	"YEL052W"	-0.0297146769683086
"869"	"YEL053C"	0.132591556498502
"870"	"YEL056W"	-0.0431590923602651
"871"	"YEL059W"	-0.0350806229389136
"872"	"YEL061C"	0.170250208627235
"873"	"YEL063C"	0.490889203520804
"874"	"YEL065W"	0.163270947539469
"875"	"YEL066W"	0.0868183781305495
"876"	"YEL067C"	-0.146515527364446
"877"	"YEL068C"	-0.0626020290319177
"878"	"YEL071W"	0.0453407196424972
"879"	"YER001W"	-0.125351343527469
"880"	"YER005W"	-0.0807077314644441
"881"	"YER007C-A"	0.085253043314743
"882"	"YER007W"	0.0154829310857773
"883"	"YER010C"	0.229171657274549
"884"	"YER011W"	-0.0459768171090254
"885"	"YER016W"	0.198303951036968
"886"	"YER019C-A"	-0.0649049813616451
"887"	"YER019W"	0.135221186773782
"888"	"YER020W"	-0.113922023899467
"889"	"YER024W"	-0.0784422569017953
"890"	"YER027C"	0.0373764486637454
"891"	"YER028C"	-0.133868300584019
"892"	"YER030W"	-0.0594179279036944
"893"	"YER032W"	0.193024288786562
"894"	"YER033C"	0.71861822630634
"895"	"YER034W"	0.118179843824687
"896"	"YER035W"	0.1127253229139
"897"	"YER038W-A"	0.00894262319413482
"898"	"YER039C-A"	0.010661537704924
"899"	"YER041W"	-0.0168198018289509
"900"	"YER042W"	-0.0197415787398544
"901"	"YER045C"	0.102179494409857
"902"	"YER046W-A"	-0.150253798945893
"903"	"YER046W"	0.211866475643126
"904"	"YER047C"	-0.726152721453263
"905"	"YER048C"	0.00263711634362817
"906"	"YER052C"	0.559847944400146
"907"	"YER053C"	-0.0299499257747127
"908"	"YER054C"	0.00720415924778129
"909"	"YER056C-A"	0.189197152209936
"910"	"YER056C"	0.0307594792468823
"911"	"YER057C"	0.136447303577003
"912"	"YER059W"	0.478683138461024
"913"	"YER060W-A"	0.0497129526007822
"914"	"YER060W"	-0.0365621913179493
"915"	"YER062C"	0.110654690993893
"916"	"YER063W"	0.0901485387845633
"917"	"YER064C"	0.0786208685552417
"918"	"YER065C"	-0.125056506963414
"919"	"YER066C-A"	-0.620901092714849
"920"	"YER066W"	-0.62603472482065
"921"	"YER067C-A"	-0.102916011819294
"922"	"YER067W"	-0.0992876899932203
"923"	"YER071C"	-0.184044692466768
"924"	"YER072W"	-0.154231803536272
"925"	"YER073W"	0.0558595997386578
"926"	"YER074W"	0.252103614384963
"927"	"YER075C"	0.0315517169154215
"928"	"YER078C"	0.105883510723863
"929"	"YER079W"	0.0316276173632952
"930"	"YER080W"	0.240552456408891
"931"	"YER081W"	0.203521609222244
"932"	"YER083C"	0.952670174973901
"933"	"YER084W"	0.0716549918482405
"934"	"YER085C"	-0.0841923504269843
"935"	"YER087C-A"	0.120037116432479
"936"	"YER088C"	0.00386019637199264
"937"	"YER089C"	-0.0103984850113943
"938"	"YER090W"	0.0158959524570701
"939"	"YER091C-A"	-0.0972964328566532
"940"	"YER091C"	-0.212509666154171
"941"	"YER092W"	0.171152701705258
"942"	"YER093C-A"	0.0283586191308096
"943"	"YER095W"	-0.312221436470245
"944"	"YER096W"	0.147499707890054
"945"	"YER097W"	-0.505506278800438
"946"	"YER098W"	0.139978480595445
"947"	"YER106W"	-0.25243753083591
"948"	"YER108C"	0.0407489813678896
"949"	"YER109C"	-0.0130926394069355
"950"	"YER111C"	0.273857242921054
"951"	"YER113C"	0.115657782333333
"952"	"YER114C"	0.0526944964662154
"953"	"YER115C"	0.00916119892648109
"954"	"YER116C"	-0.589536324171125
"955"	"YER118C"	0.155893554984086
"956"	"YER119C-A"	0.110242014168142
"957"	"YER119C"	-0.000984221292655038
"958"	"YER120W"	0.175336259665388
"959"	"YER121W"	-0.0562555818710555
"960"	"YER123W"	0.114779059413117
"961"	"YER124C"	0.0980762429880983
"962"	"YER128W"	-0.201642585070898
"963"	"YER129W"	0.234639702582805
"964"	"YER130C"	-1.10325160147773
"965"	"YER131W"	0.0528474644708141
"966"	"YER132C"	0.123327509797762
"967"	"YER134C"	0.22074206684788
"968"	"YER135C"	0.130008376595367
"969"	"YER137C"	-0.0518247908331977
"970"	"YER139C"	-0.180978327358925
"971"	"YER140W"	-0.0463908720978306
"972"	"YER142C"	-0.0831356184228904
"973"	"YER143W"	-0.0286759321886521
"974"	"YER144C"	0.0901332078957861
"975"	"YER145C"	-0.0905901313657393
"976"	"YER149C"	-0.0434932754488255
"977"	"YER150W"	-0.0209090774001146
"978"	"YER151C"	0.0661406825603932
"979"	"YER152C"	-0.0789587715297009
"980"	"YER153C"	-0.00133205216561776
"981"	"YER155C"	-0.212003724785941
"982"	"YER156C"	0.461418805354378
"983"	"YER158C"	0.423049881654945
"984"	"YER161C"	0.10280257123592
"985"	"YER162C"	0.375419684343434
"986"	"YER163C"	0.117259228894457
"987"	"YER164W"	-0.209101380940418
"988"	"YER166W"	-0.130686120364767
"989"	"YER167W"	0.0519941659841134
"990"	"YER170W"	-0.0659842598789427
"991"	"YER173W"	-0.518117924799602
"992"	"YER174C"	-0.0718045254888482
"993"	"YER175C"	-0.0737560598852516
"994"	"YER176W"	0.22930996341565
"995"	"YER177W"	0.245410664671766
"996"	"YER178W"	0.133244200395852
"997"	"YER179W"	0.177116592340728
"998"	"YER180C"	-0.0444757317275504
"999"	"YER181C"	0.0123211399323243
"1000"	"YER182W"	0.156996194868859
"1001"	"YER183C"	-0.304022753943717
"1002"	"YER184C"	-0.056281294662489
"1003"	"YER185W"	-0.0707724413913774
"1004"	"YER186C"	-0.0440900388452888
"1005"	"YER187W"	-0.015253429117543
"1006"	"YER188W"	0.15133585070054
"1007"	"YFL001W"	0.145498855790806
"1008"	"YFL003C"	-0.0450748077476606
"1009"	"YFL004W"	0.0535706208204772
"1010"	"YFL006W"	0.293134172859177
"1011"	"YFL007W"	-0.0261523756223075
"1012"	"YFL010C"	0.267208040264212
"1013"	"YFL010W-A"	-0.0965368308962334
"1014"	"YFL011W"	0.262439387981365
"1015"	"YFL012W"	-0.0393441953257748
"1016"	"YFL013C"	0.184798366264995
"1017"	"YFL013W-A"	-0.0363972607954079
"1018"	"YFL014W"	-0.0178321735194273
"1019"	"YFL015C"	0.137096709133907
"1020"	"YFL018C"	0.0235431764758529
"1021"	"YFL019C"	-0.037869318199657
"1022"	"YFL021W"	0.328093037119878
"1023"	"YFL025C"	0.337422214620044
"1024"	"YFL027C"	0.140840983289615
"1025"	"YFL028C"	-0.100080982368245
"1026"	"YFL030W"	0.334034431849008
"1027"	"YFL031W"	0.145360507303325
"1028"	"YFL032W"	-0.354060143806933
"1029"	"YFL033C"	0.218880362681132
"1030"	"YFL034W"	-0.000359646316039872
"1031"	"YFL035C-B"	0.0652993213579601
"1032"	"YFL040W"	0.194753681516109
"1033"	"YFL041W"	0.140402891206746
"1034"	"YFL042C"	0.209307007841103
"1035"	"YFL043C"	0.164754688060503
"1036"	"YFL044C"	0.013687234973351
"1037"	"YFL046W"	0.170475996710343
"1038"	"YFL047W"	0.000875279768161653
"1039"	"YFL048C"	0.166484621098514
"1040"	"YFL049W"	-0.00333504074197281
"1041"	"YFL050C"	0.22226101313717
"1042"	"YFL051C"	0.167595610082939
"1043"	"YFL052W"	0.126335059910104
"1044"	"YFL053W"	0.0938855992947474
"1045"	"YFL054C"	-0.079354173460381
"1046"	"YFL055W"	0.15128036317432
"1047"	"YFL056C"	0.115471633198039
"1048"	"YFL063W"	0.116059482711338
"1049"	"YFR006W"	0.247043065478611
"1050"	"YFR007W"	0.137181149372309
"1051"	"YFR008W"	0.27376946939849
"1052"	"YFR009W"	0.0104508396122487
"1053"	"YFR010W"	0.0306052840829907
"1054"	"YFR011C"	-0.379497625786133
"1055"	"YFR012W"	0.436480354576461
"1056"	"YFR013W"	0.0836172854353726
"1057"	"YFR014C"	0.311503551790054
"1058"	"YFR016C"	0.158818285113184
"1059"	"YFR017C"	0.148730856344469
"1060"	"YFR018C"	0.0730365808739686
"1061"	"YFR021W"	0.289812888627474
"1062"	"YFR022W"	0.0933978379629742
"1063"	"YFR023W"	0.209510482434925
"1064"	"YFR024C-A"	0.156510750662888
"1065"	"YFR024C"	0.0323504738157073
"1066"	"YFR026C"	0.282009244418958
"1067"	"YFR031C-A"	0.197048401758216
"1068"	"YFR032C-A"	0.276337664553724
"1069"	"YFR032C"	0.220679668802158
"1070"	"YFR033C"	0.00661708356216228
"1071"	"YFR034C"	-0.376594667237278
"1072"	"YFR038W"	0.102004711243271
"1073"	"YFR039C"	0.155251627607764
"1074"	"YFR040W"	0.211821971156991
"1075"	"YFR041C"	0.409175664652213
"1076"	"YFR044C"	0.176153127872492
"1077"	"YFR045W"	-0.0968142417866661
"1078"	"YFR046C"	-0.430115737238261
"1079"	"YFR047C"	0.166337623235737
"1080"	"YFR048W"	-0.152794370232048
"1081"	"YFR053C"	-0.0248589869813198
"1082"	"YFR054C"	0.101958611226122
"1083"	"YFR056C"	-0.0181024087544949
"1084"	"YGL002W"	-0.619261542020587
"1085"	"YGL004C"	-3.7915395532093
"1086"	"YGL005C"	-1.4175702966974
"1087"	"YGL006W"	-0.226602648835149
"1088"	"YGL007W"	0.233751381090569
"1089"	"YGL009C"	-3.23682872363158
"1090"	"YGL010W"	-3.72377195409769
"1091"	"YGL015C"	-0.30937372322961
"1092"	"YGL016W"	-0.286805870498231
"1093"	"YGL017W"	-3.17736431073804
"1094"	"YGL019W"	-1.06045809161721
"1095"	"YGL020C"	-0.0642168262848472
"1096"	"YGL021W"	-0.174805959040692
"1097"	"YGL023C"	0.308749915948644
"1098"	"YGL027C"	0.299338341289263
"1099"	"YGL028C"	-0.285687930853481
"1100"	"YGL029W"	-0.167678883600728
"1101"	"YGL031C"	-0.163297320265738
"1102"	"YGL032C"	-0.137973850781605
"1103"	"YGL035C"	-0.194352304125033
"1104"	"YGL036W"	-1.22479500582236
"1105"	"YGL037C"	-0.0685946520266097
"1106"	"YGL039W"	-0.299092090626291
"1107"	"YGL043W"	0.0419112074775439
"1108"	"YGL045W"	-0.121914106429522
"1109"	"YGL046W"	-0.25852447046976
"1110"	"YGL049C"	-0.150312827543174
"1111"	"YGL050W"	0.0530656127460516
"1112"	"YGL051W"	-0.298455129154772
"1113"	"YGL053W"	-0.172658920695088
"1114"	"YGL054C"	-0.0314459175313008
"1115"	"YGL056C"	-0.0820773271506025
"1116"	"YGL057C"	-0.049551737402969
"1117"	"YGL059W"	0.0752814884630272
"1118"	"YGL060W"	-0.33383177301133
"1119"	"YGL062W"	0.0638967371498489
"1120"	"YGL063W"	0.160433414696193
"1121"	"YGL066W"	-0.063418850272167
"1122"	"YGL067W"	-0.232502780842768
"1123"	"YGL077C"	-0.19953038142634
"1124"	"YGL078C"	0.00423278830442785
"1125"	"YGL079W"	-0.0321764333881568
"1126"	"YGL080W"	-0.221423689155939
"1127"	"YGL081W"	0.102673794786501
"1128"	"YGL082W"	0.222699947227196
"1129"	"YGL083W"	-0.0612019219001376
"1130"	"YGL084C"	0.156446187930995
"1131"	"YGL085W"	-0.165082736415973
"1132"	"YGL086W"	-0.380375770002833
"1133"	"YGL087C"	-0.231970803188681
"1134"	"YGL089C"	-0.119866088019774
"1135"	"YGL090W"	-0.0796903803923036
"1136"	"YGL094C"	-0.204425721876267
"1137"	"YGL096W"	0.0106022757004122
"1138"	"YGL101W"	-0.534905539872187
"1139"	"YGL105W"	0.23317873065846
"1140"	"YGL108C"	-0.338424364006341
"1141"	"YGL109W"	-0.0714474090552497
"1142"	"YGL110C"	0.300455086424805
"1143"	"YGL114W"	-0.110632042358808
"1144"	"YGL115W"	0.247702412992559
"1145"	"YGL117W"	-0.194330909298086
"1146"	"YGL121C"	0.101955231620105
"1147"	"YGL124C"	-0.442601073724738
"1148"	"YGL125W"	0.660374441773781
"1149"	"YGL126W"	0.127875559370912
"1150"	"YGL131C"	0.0364988196609005
"1151"	"YGL132W"	-0.683544119182639
"1152"	"YGL136C"	-0.0505525227348333
"1153"	"YGL138C"	-0.811840545805999
"1154"	"YGL139W"	-0.238159048394286
"1155"	"YGL140C"	0.0297614126251798
"1156"	"YGL141W"	-0.0263132068500751
"1157"	"YGL144C"	-0.174634445278445
"1158"	"YGL146C"	-0.836894945348567
"1159"	"YGL147C"	0.174702862460851
"1160"	"YGL148W"	-1.28238677160065
"1161"	"YGL149W"	-0.137719992385047
"1162"	"YGL151W"	0.272894280452276
"1163"	"YGL152C"	0.0637366267675153
"1164"	"YGL153W"	-0.0792679328490298
"1165"	"YGL154C"	-4.13595980242358
"1166"	"YGL156W"	-0.0722845288784221
"1167"	"YGL157W"	-0.0772602915076539
"1168"	"YGL158W"	-0.0294402867958907
"1169"	"YGL159W"	0.016872387773824
"1170"	"YGL160W"	-0.204267576190958
"1171"	"YGL161C"	0.0324553547583314
"1172"	"YGL162W"	0.0210964243497197
"1173"	"YGL163C"	-0.0577053858014051
"1174"	"YGL164C"	-0.0181040203478625
"1175"	"YGL165C"	0.0046085282473456
"1176"	"YGL166W"	0.0208832177370383
"1177"	"YGL167C"	-0.497694241915485
"1178"	"YGL170C"	0.151092199813925
"1179"	"YGL173C"	0.398837538509137
"1180"	"YGL175C"	-0.14076606318693
"1181"	"YGL177W"	-0.138758267531331
"1182"	"YGL179C"	0.207856225211855
"1183"	"YGL180W"	-0.132364198913524
"1184"	"YGL181W"	0.0391964613630601
"1185"	"YGL194C"	0.170007935486921
"1186"	"YGL195W"	0.0932290096306187
"1187"	"YGL196W"	-0.0143101059768732
"1188"	"YGL197W"	0.226563791804224
"1189"	"YGL198W"	-0.842862932100833
"1190"	"YGL199C"	0.0778525891366082
"1191"	"YGL202W"	-0.104648703086889
"1192"	"YGL205W"	-0.0437388383311279
"1193"	"YGL208W"	-0.0132911545570566
"1194"	"YGL209W"	0.179737371166772
"1195"	"YGL210W"	0.18721428617016
"1196"	"YGL211W"	0.270068117483821
"1197"	"YGL212W"	0.288902740485348
"1198"	"YGL213C"	0.29924603437523
"1199"	"YGL214W"	0.0310244668937553
"1200"	"YGL215W"	0.133781679997622
"1201"	"YGL216W"	0.254099052070889
"1202"	"YGL217C"	-0.102116588932811
"1203"	"YGL219C"	0.329576070021508
"1204"	"YGL221C"	0.262859934433464
"1205"	"YGL222C"	0.213883231817558
"1206"	"YGL224C"	-0.0257071258910528
"1207"	"YGL226C-A"	-0.0671258589295019
"1208"	"YGL228W"	-0.179509345826236
"1209"	"YGL230C"	0.117336700714219
"1210"	"YGL231C"	-0.210836850473574
"1211"	"YGL232W"	-0.0709850969060565
"1212"	"YGL234W"	0.274162841396659
"1213"	"YGL235W"	-0.0946124007009981
"1214"	"YGL237C"	-0.0918298844969002
"1215"	"YGL241W"	-0.0649556439534383
"1216"	"YGL242C"	-0.00260278134970523
"1217"	"YGL243W"	-0.0324945175104256
"1218"	"YGL244W"	-0.134664019299378
"1219"	"YGL248W"	-0.149812496272914
"1220"	"YGL249W"	0.111749860673633
"1221"	"YGL250W"	-0.750795479187464
"1222"	"YGL251C"	0.13576504488193
"1223"	"YGL252C"	0.0258996201236704
"1224"	"YGL253W"	-0.111705868420452
"1225"	"YGL254W"	0.074812374115512
"1226"	"YGL255W"	0.310110909418605
"1227"	"YGL256W"	0.00287810449579499
"1228"	"YGL257C"	0.00114723406132809
"1229"	"YGL258W"	0.00375904708147856
"1230"	"YGL259W"	0.0504216315383044
"1231"	"YGL260W"	0.151202955710487
"1232"	"YGL261C"	0.148042475677496
"1233"	"YGL262W"	-0.0904129256421065
"1234"	"YGL263W"	-0.0381683651960161
"1235"	"YGR001C"	-0.395012791276978
"1236"	"YGR003W"	-0.167363024636767
"1237"	"YGR004W"	0.276730567192521
"1238"	"YGR008C"	-0.111154120740367
"1239"	"YGR010W"	-0.255934217237667
"1240"	"YGR011W"	0.0896479068935427
"1241"	"YGR012W"	0.347848187935274
"1242"	"YGR014W"	1.00038208366365
"1243"	"YGR015C"	0.124100929462771
"1244"	"YGR016W"	0.178502568287589
"1245"	"YGR017W"	0.0916243039034269
"1246"	"YGR018C"	0.0335089241728539
"1247"	"YGR019W"	0.416094193056871
"1248"	"YGR021W"	0.00240006749510521
"1249"	"YGR022C"	-2.28170497405641
"1250"	"YGR023W"	0.0380543511797173
"1251"	"YGR025W"	-0.067144466213129
"1252"	"YGR026W"	0.318916256813675
"1253"	"YGR028W"	-0.0508881436500991
"1254"	"YGR031W"	-0.033465279341836
"1255"	"YGR032W"	-3.41908054005675
"1256"	"YGR033C"	0.0309249077889001
"1257"	"YGR034W"	0.0730644280381793
"1258"	"YGR035C"	-0.14913034589024
"1259"	"YGR037C"	0.12963702114343
"1260"	"YGR038W"	0.0294734432108361
"1261"	"YGR040W"	-0.0647311163720022
"1262"	"YGR042W"	-0.553870752984561
"1263"	"YGR043C"	1.16471208529994
"1264"	"YGR044C"	0.0377924035666726
"1265"	"YGR045C"	-0.0560348934095655
"1266"	"YGR049W"	-0.30400046401339
"1267"	"YGR050C"	-0.0968199236558278
"1268"	"YGR051C"	0.0766744917251446
"1269"	"YGR052W"	-1.63829410552095
"1270"	"YGR053C"	0.0114729645150922
"1271"	"YGR055W"	0.181744455763002
"1272"	"YGR058W"	-0.116705117183258
"1273"	"YGR059W"	-0.654513269959931
"1274"	"YGR061C"	-0.135941979244669
"1275"	"YGR066C"	-0.137985011556748
"1276"	"YGR067C"	0.0866935766751013
"1277"	"YGR068C"	-0.0617946184698772
"1278"	"YGR069W"	-0.885473434176669
"1279"	"YGR070W"	0.469165449567638
"1280"	"YGR071C"	-0.108416904388158
"1281"	"YGR072W"	0.083747839278435
"1282"	"YGR077C"	-0.102616894736998
"1283"	"YGR078C"	-0.0777002636827821
"1284"	"YGR079W"	0.0938612703009971
"1285"	"YGR080W"	0.114638920389709
"1286"	"YGR084C"	0.0600370374234036
"1287"	"YGR085C"	0.199426758209588
"1288"	"YGR086C"	-0.0910290411496977
"1289"	"YGR087C"	-0.335727322744027
"1290"	"YGR088W"	0.178677486243871
"1291"	"YGR089W"	-0.0655345119645935
"1292"	"YGR092W"	-0.263712287944306
"1293"	"YGR093W"	-0.201526625987399
"1294"	"YGR096W"	0.775113860937777
"1295"	"YGR097W"	-0.0478510781383469
"1296"	"YGR100W"	0.258163821756982
"1297"	"YGR101W"	-3.93166751320367
"1298"	"YGR106C"	-0.622073215254654
"1299"	"YGR107W"	0.0352391665076793
"1300"	"YGR108W"	0.0503200134046356
"1301"	"YGR109C"	-0.207848907218625
"1302"	"YGR111W"	0.0439581340815887
"1303"	"YGR117C"	-0.0146692291560268
"1304"	"YGR118W"	0.0521717967723336
"1305"	"YGR121C"	0.0885560805011388
"1306"	"YGR122C-A"	0.116461785311034
"1307"	"YGR122W"	-3.46332432913496
"1308"	"YGR123C"	-0.314864642087379
"1309"	"YGR125W"	0.220075912744834
"1310"	"YGR126W"	0.223056153639317
"1311"	"YGR127W"	-0.0526783851359123
"1312"	"YGR129W"	0.193985923340151
"1313"	"YGR130C"	-0.066170011524217
"1314"	"YGR131W"	0.081860276515965
"1315"	"YGR133W"	-0.265245727041501
"1316"	"YGR134W"	0.0687026392737608
"1317"	"YGR136W"	-0.700850239865733
"1318"	"YGR137W"	-0.388114948679188
"1319"	"YGR141W"	-0.0842727208825427
"1320"	"YGR142W"	0.0282115348602175
"1321"	"YGR143W"	-0.035596240169555
"1322"	"YGR144W"	-0.0155905002540686
"1323"	"YGR146C"	-0.172630827922717
"1324"	"YGR148C"	0.14929686402484
"1325"	"YGR149W"	-0.87646898104718
"1326"	"YGR151C"	0.0333061520724346
