"gene"	"OHBenzoicAcid4"
"667"	"YDR217C"	1.2169443564067
"668"	"YDR218C"	-0.0234985738059309
"669"	"YDR219C"	-0.123513967041799
"670"	"YDR220C"	0.0193975280503353
"671"	"YDR222W"	-0.248180320269184
"672"	"YDR223W"	-0.143299187527732
"673"	"YDR229W"	-0.0540540599167032
"674"	"YDR233C"	-0.218857830051495
"675"	"YDR239C"	-0.104545946312154
"676"	"YDR241W"	-0.0344537964127556
"677"	"YDR242W"	-0.0351051175894073
"678"	"YDR244W"	0.241031315468547
"679"	"YDR245W"	1.11654706499333
"680"	"YDR247W"	-0.1318497631508
"681"	"YDR248C"	-0.11644628446008
"682"	"YDR249C"	-0.0571761236689442
"683"	"YDR250C"	0.0790388888115625
"684"	"YDR251W"	-0.0131157054477454
"685"	"YDR252W"	0.226633647541143
"686"	"YDR253C"	0.01912465380795
"687"	"YDR254W"	0.0520297530090157
"688"	"YDR255C"	0.111098465294837
"689"	"YDR256C"	-0.178934554717952
"690"	"YDR257C"	0.0992051835146319
"691"	"YDR258C"	-0.0893510257417527
"692"	"YDR259C"	-0.361499633381086
"693"	"YDR260C"	1.2857001599793
"694"	"YDR261C"	0.0128113598172107
"695"	"YDR262W"	0.0178047002448568
"696"	"YDR263C"	-0.0589306671967892
"697"	"YDR265W"	0.0681161712385795
"698"	"YDR266C"	1.05715720736201
"699"	"YDR269C"	-0.0414141481679554
"700"	"YDR272W"	0.00812215043496153
"701"	"YDR273W"	-0.0926007883614814
"702"	"YDR275W"	0.0636875638735293
"703"	"YDR276C"	0.280710184443444
"704"	"YDR277C"	0.0122911457213601
"705"	"YDR278C"	0.111597809018187
"706"	"YDR281C"	-0.335391584302178
"707"	"YDR285W"	0.863894659122808
"708"	"YDR289C"	0.142869618530591
"709"	"YDR290W"	0.00448637990185955
"710"	"YDR291W"	-0.0283745127601402
"711"	"YDR293C"	0.0739431343340241
"712"	"YDR294C"	-0.423817125853906
"713"	"YDR297W"	0.0154392377035274
"714"	"YDR304C"	0.0485613129585758
"715"	"YDR305C"	0.065216476033079
"716"	"YDR306C"	-0.164619614007187
"717"	"YDR307W"	-0.0895423245187719
"718"	"YDR309C"	0.903902432112757
"719"	"YDR310C"	-0.227755284500839
"720"	"YDR312W"	0.00884140800597385
"721"	"YDR313C"	0.199100563974892
"722"	"YDR314C"	0.106927435285929
"723"	"YDR316W"	-0.0465564648084592
"724"	"YDR317W"	-0.123471703814155
"725"	"YDR319C"	-0.0626150678798205
"726"	"YDR320C"	-0.138974786985038
"727"	"YDR321W"	-0.0335913272791191
"728"	"YDR326C"	-0.175805362531998
"729"	"YDR329C"	0.0642255957028428
"730"	"YDR330W"	0.0284142539804012
"731"	"YDR333C"	0.0786683615685032
"732"	"YDR334W"	-0.197117183748464
"733"	"YDR335W"	0.308034284518728
"734"	"YDR336W"	0.92430023564846
"735"	"YDR338C"	-0.161695752293116
"736"	"YDR340W"	0.408242660542132
"737"	"YDR344C"	-0.0672825609963791
"738"	"YDR345C"	-0.0043926541885523
"739"	"YDR346C"	1.19224662703269
"740"	"YDR349C"	-0.159136455509025
"741"	"YDR351W"	-0.148068927461853
"742"	"YDR352W"	0.151393280251566
"743"	"YDR354W"	0.0144651475838003
"744"	"YDR357C"	-0.259332049413035
"745"	"YDR358W"	0.426882258062445
"746"	"YDR359C"	0.0340954607207352
"747"	"YDR360W"	0.0498663772102919
"748"	"YDR363W"	-0.0835614666352594
"749"	"YDR368W"	-0.316514125347811
"750"	"YDR370C"	-0.119012147529024
"751"	"YDR371W"	0.251884262986826
"752"	"YDR372C"	-0.388305533017973
"753"	"YDR375C"	0.269198344374581
"754"	"YDR378C"	0.797389247615428
"755"	"YDR383C"	0.354348383598445
"756"	"YDR385W"	-0.9245131972568
"757"	"YDR386W"	0.0654617823995625
"758"	"YDR388W"	0.478684760770366
"759"	"YDR389W"	1.11148600573602
"760"	"YDR393W"	0.165977372873373
"761"	"YDR395W"	0.0906437925238517
"762"	"YDR400W"	0.10033626242525
"763"	"YDR402C"	-0.187269212072719
"764"	"YDR403W"	-0.268883715582322
"765"	"YDR406W"	0.0331018282706041
"766"	"YDR409W"	-0.056033578624691
"767"	"YDR411C"	-0.00666490125769707
"768"	"YDR414C"	0.290499930004953
"769"	"YDR415C"	-0.248798892416123
"770"	"YDR421W"	-0.475028403915519
"771"	"YDR423C"	-0.141005829019141
"772"	"YDR424C"	0.00804962123100645
"773"	"YDR425W"	-0.122472532729216
"774"	"YDR426C"	0.0209597970550118
"775"	"YDR428C"	-0.236255909154954
"776"	"YDR430C"	0.0583527862655716
"777"	"YDR431W"	0.0574970220275263
"778"	"YDR435C"	-0.344936030216587
"779"	"YDR436W"	-0.0778486612727271
"780"	"YDR440W"	0.488472923776393
"781"	"YDR441C"	-0.178780320510521
"782"	"YDR445C"	-0.109589255836217
"783"	"YDR451C"	-0.435510087353551
"784"	"YDR452W"	-0.512070614494644
"785"	"YDR455C"	0.112029824047676
"786"	"YDR458C"	1.24444833713579
"787"	"YDR459C"	-0.246790141379932
"788"	"YDR461W"	-0.164227845976242
"789"	"YDR463W"	-0.0333576929161583
"790"	"YDR465C"	-0.0756651776560345
"791"	"YDR466W"	0.487763473186114
"792"	"YDR474C"	0.00735580210754603
"793"	"YDR475C"	-0.176639439030718
"794"	"YDR476C"	-0.203860170823754
"795"	"YDR477W"	0.287846735488361
"796"	"YDR479C"	0.0186096568688492
"797"	"YDR480W"	-0.281210804393381
"798"	"YDR481C"	0.0518574069988125
"799"	"YDR482C"	0.115228186611262
"800"	"YDR483W"	-0.263785572042637
"801"	"YDR485C"	-0.312087656417427
"802"	"YDR486C"	0.204469021080996
"803"	"YDR488C"	-0.0517199171382108
"804"	"YDR490C"	0.274716830527572
"805"	"YDR491C"	-0.0609329063238101
"806"	"YDR492W"	-0.00604901326142711
"807"	"YDR493W"	-0.0339998552617845
"808"	"YDR497C"	0.238704197202943
"809"	"YDR501W"	-0.212032228257186
"810"	"YDR502C"	-0.139662734138842
"811"	"YDR503C"	-0.16181597646463
"812"	"YDR504C"	-0.155931339835572
"813"	"YDR505C"	-0.135143906004043
"814"	"YDR508C"	-0.0145574545235411
"815"	"YDR509W"	-0.0602317332469322
"816"	"YDR511W"	-0.0629781987056146
"817"	"YDR512C"	-0.566658078968214
"818"	"YDR513W"	-0.450820863930771
"819"	"YDR515W"	-0.100153703769564
"820"	"YDR516C"	-0.121134575221504
"821"	"YDR517W"	0.00232681345114574
"822"	"YDR519W"	-0.135795570477682
"823"	"YDR520C"	0.0928961762063467
"824"	"YDR522C"	-0.0166080101743321
"825"	"YDR524C"	-0.0396442743986828
"826"	"YDR525W-A"	-0.188902950327619
"827"	"YDR525W"	0.139171100402359
"828"	"YDR528W"	-0.109673967156758
"829"	"YDR530C"	-0.275873031615046
"830"	"YDR533C"	-0.0414658438969879
"831"	"YDR534C"	0.00400572666956356
"832"	"YDR535C"	0.1562379170025
"833"	"YDR536W"	-0.0850833585831716
"834"	"YDR537C"	-0.130436367531815
"835"	"YDR538W"	-0.00539830395134153
"836"	"YDR539W"	-0.027241971627045
"837"	"YDR540C"	0.0578654274746199
"838"	"YDR541C"	0.000858357562634116
"839"	"YEL001C"	-0.246235844441504
"840"	"YEL003W"	-0.00046494619474408
"841"	"YEL004W"	-0.129556744497205
"842"	"YEL005C"	0.0554684646602248
"843"	"YEL006W"	0.00250464839593585
"844"	"YEL007W"	0.389819993657449
"845"	"YEL008W"	0.727475470229597
"846"	"YEL010W"	0.680552757076504
"847"	"YEL011W"	0.29181403752676
"848"	"YEL012W"	0.00644887584616583
"849"	"YEL013W"	-0.0918176238315769
"850"	"YEL014C"	-0.0458701480782157
"851"	"YEL015W"	0.0282008898274367
"852"	"YEL016C"	0.0592533021795786
"853"	"YEL017C-A"	-0.0589022990801485
"854"	"YEL017W"	0.105651595150116
"855"	"YEL020C"	-0.0682233814441384
"856"	"YEL023C"	0.000696263365474586
"857"	"YEL025C"	-0.0588661484583027
"858"	"YEL028W"	-0.0787606578915786
"859"	"YEL031W"	0.125044030079495
"860"	"YEL033W"	-0.00632893058550359
"861"	"YEL037C"	0.186224873746297
"862"	"YEL038W"	-0.144223306994759
"863"	"YEL039C"	0.0104699035483281
"864"	"YEL042W"	0.214174762116754
"865"	"YEL043W"	-0.183967446655125
"866"	"YEL047C"	-0.130458825429121
"867"	"YEL048C"	-0.130584789447927
"868"	"YEL049W"	0.0860771183832015
"869"	"YEL052W"	0.000400700400467417
"870"	"YEL053C"	-0.394284956306665
"871"	"YEL056W"	-0.114765235516383
"872"	"YEL059W"	0.0211490239963578
"873"	"YEL061C"	0.146743329658241
"874"	"YEL063C"	-1.0477156480249
"875"	"YEL065W"	-0.138494803366446
"876"	"YEL066W"	-0.00269247090202048
"877"	"YEL067C"	-0.00271299151580553
"878"	"YEL068C"	-0.0721974987164109
"879"	"YEL071W"	-0.0791833733755585
"880"	"YER001W"	-0.200374795475027
"881"	"YER002W"	1.81076919591461
"882"	"YER005W"	0.118464350470143
"883"	"YER007C-A"	0.0707883330004774
"884"	"YER007W"	-0.0159059476356874
"885"	"YER010C"	-0.130591221866025
"886"	"YER011W"	0.0914965315366265
"887"	"YER016W"	-0.290050445885251
"888"	"YER019C-A"	0.0582425912333089
"889"	"YER019W"	-0.0846364531231933
"890"	"YER020W"	0.575720594218948
"891"	"YER024W"	0.0266553292173374
"892"	"YER027C"	-0.398184245207647
"893"	"YER028C"	0.259147510239543
"894"	"YER030W"	0.016930537040352
"895"	"YER032W"	-0.0116061990208623
"896"	"YER033C"	-1.42743247896989
"897"	"YER034W"	0.177004250837704
"898"	"YER035W"	0.00408520220500606
"899"	"YER038W-A"	0.127608919517907
"900"	"YER039C-A"	-0.00111712533769838
"901"	"YER041W"	-0.0917976141352616
"902"	"YER042W"	0.00721454707241745
"903"	"YER045C"	0.053278890807654
"904"	"YER046W-A"	0.316284686598184
"905"	"YER046W"	-0.199909768067936
"906"	"YER047C"	0.31254217107974
"907"	"YER048C"	-0.0327751138858723
"908"	"YER052C"	1.40740198368423
"909"	"YER053C"	-0.265897727206727
"910"	"YER054C"	0.0819976941240328
"911"	"YER056C-A"	-0.163555061775107
"912"	"YER056C"	-0.120404798596554
"913"	"YER057C"	-0.165458623086259
"914"	"YER059W"	-0.315199129999218
"915"	"YER060W-A"	0.0210826169292693
"916"	"YER060W"	-0.118639945449039
"917"	"YER062C"	0.0296180180141919
"918"	"YER063W"	-0.00970602384161116
"919"	"YER064C"	0.0802759040472902
"920"	"YER065C"	0.191499154680247
"921"	"YER066C-A"	1.53698753759798
"922"	"YER066W"	0.874250001691667
"923"	"YER067C-A"	0.0614114234344055
"924"	"YER067W"	-0.0273248280897353
"925"	"YER071C"	0.01490279317091
"926"	"YER072W"	-0.0112847886281857
"927"	"YER073W"	-0.200478441106105
"928"	"YER074W"	0.154657194871819
"929"	"YER075C"	0.0384691437049042
"930"	"YER078C"	0.117263798960354
"931"	"YER079W"	0.149569127932031
"932"	"YER080W"	0.125769708143039
"933"	"YER081W"	0.0468674968362053
"934"	"YER083C"	-1.06853824417268
"935"	"YER084W"	0.188522436860428
"936"	"YER085C"	-0.179002161331729
"937"	"YER087C-A"	-0.155867163133748
"938"	"YER088C"	0.147388302015979
"939"	"YER089C"	0.149449910359963
"940"	"YER090W"	0.245512172272028
"941"	"YER091C-A"	0.188486671907213
"942"	"YER091C"	-0.146310582908613
"943"	"YER092W"	0.0797572556729261
"944"	"YER093C-A"	0.0234617418154677
"945"	"YER095W"	0.682777152585046
"946"	"YER096W"	-0.0424679680230983
"947"	"YER097W"	0.948521048533126
"948"	"YER098W"	-0.342201441893239
"949"	"YER106W"	0.00565854581405406
"950"	"YER108C"	-0.0494939716406891
"951"	"YER109C"	-0.031566121637452
"952"	"YER111C"	-0.222396585271223
"953"	"YER113C"	0.0356964510386168
"954"	"YER114C"	0.0437291079891273
"955"	"YER115C"	0.141044783931659
"956"	"YER116C"	0.499395142391857
"957"	"YER118C"	0.133719580414664
"958"	"YER119C-A"	-0.172614544662807
"959"	"YER119C"	-0.1228823642183
"960"	"YER120W"	-0.181313380715898
"961"	"YER121W"	0.0641543390973273
"962"	"YER123W"	0.0199158672782321
"963"	"YER124C"	-0.0781375864370872
"964"	"YER128W"	0.0649341242469879
"965"	"YER129W"	0.106798521677502
"966"	"YER130C"	-0.23153138426256
"967"	"YER131W"	0.256550132527132
"968"	"YER132C"	-0.00410615765248519
"969"	"YER134C"	0.109549890602723
"970"	"YER135C"	0.0693671169401314
"971"	"YER137C"	-0.0943069389981353
"972"	"YER139C"	0.31747264574399
"973"	"YER140W"	0.0921609367483489
"974"	"YER142C"	-0.05090828770488
"975"	"YER143W"	-0.0571129463599295
"976"	"YER144C"	0.106239713319734
"977"	"YER145C"	0.00824048351071915
"978"	"YER149C"	-0.00920249545345465
"979"	"YER150W"	-0.0498578482381402
"980"	"YER151C"	-0.41363139456837
"981"	"YER152C"	-0.0942601309440776
"982"	"YER153C"	-0.0464417030852327
"983"	"YER155C"	-0.0291983552208848
"984"	"YER156C"	0.0210726154024985
"985"	"YER158C"	-0.0468655769060495
"986"	"YER161C"	0.706265659986704
"987"	"YER162C"	-0.0162357351831541
"988"	"YER163C"	-0.123596567581859
"989"	"YER164W"	-0.055545252702265
"990"	"YER166W"	0.0285697029554278
"991"	"YER167W"	-0.0097892450250058
"992"	"YER170W"	0.0281874078597799
"993"	"YER173W"	-1.0247293522027
"994"	"YER174C"	-0.0502553989149569
"995"	"YER175C"	0.0605398391404707
"996"	"YER176W"	-0.0508964757174953
"997"	"YER177W"	0.13471471135061
"998"	"YER178W"	-0.126320292945785
"999"	"YER179W"	-0.0560991567119583
"1000"	"YER180C"	-0.0234418176438103
"1001"	"YER181C"	0.0302624356714446
"1002"	"YER182W"	0.163337977189209
"1003"	"YER183C"	-0.189366741421532
"1004"	"YER184C"	-0.0307949713659152
"1005"	"YER185W"	0.0528651006751563
"1006"	"YER186C"	0.125738210361451
"1007"	"YER187W"	-0.108584585804118
"1008"	"YER188W"	0.0183960662655012
"1009"	"YFL001W"	0.000638305886248798
"1010"	"YFL003C"	0.0777976597391124
"1011"	"YFL004W"	0.221184289341351
"1012"	"YFL006W"	-0.134581785536967
"1013"	"YFL007W"	-0.0019045528698836
"1014"	"YFL010C"	-0.0855076567377665
"1015"	"YFL010W-A"	0.166294929571903
"1016"	"YFL011W"	0.00913383688607667
"1017"	"YFL012W"	-0.20153748115491
"1018"	"YFL013C"	0.0246652904117247
"1019"	"YFL013W-A"	-0.186134522093253
"1020"	"YFL014W"	0.131682551518687
"1021"	"YFL015C"	0.117664237051447
"1022"	"YFL018C"	0.132473089482002
"1023"	"YFL019C"	-0.231662891300017
"1024"	"YFL021W"	0.123822116897078
"1025"	"YFL025C"	-0.54879959154765
"1026"	"YFL027C"	0.167688361949123
"1027"	"YFL028C"	0.462454838124848
"1028"	"YFL030W"	-0.106772103111218
"1029"	"YFL031W"	-0.310925247916851
"1030"	"YFL032W"	0.170707435437989
"1031"	"YFL033C"	0.0567716277055209
"1032"	"YFL034W"	0.204380864072387
"1033"	"YFL035C-B"	0.14137478988152
"1034"	"YFL040W"	0.127607010940745
"1035"	"YFL041W"	0.0727117214812387
"1036"	"YFL042C"	0.255892270484466
"1037"	"YFL043C"	-0.0551584347202991
"1038"	"YFL044C"	0.136005265005663
"1039"	"YFL046W"	-0.01611719779432
"1040"	"YFL047W"	0.121141916008553
"1041"	"YFL048C"	0.00961394758381502
"1042"	"YFL049W"	0.034988003846477
"1043"	"YFL050C"	0.0125044049580292
"1044"	"YFL051C"	0.0836389075225344
"1045"	"YFL052W"	-0.429816087858326
"1046"	"YFL053W"	0.0180719184707728
"1047"	"YFL054C"	0.097567947951881
"1048"	"YFL055W"	-0.152712739492825
"1049"	"YFL056C"	-0.206976905390022
"1050"	"YFL063W"	0.0600626586159957
"1051"	"YFR006W"	-0.263292331536597
"1052"	"YFR007W"	0.153852765487914
"1053"	"YFR008W"	0.0583982541257896
"1054"	"YFR009W"	-0.109125733607588
"1055"	"YFR010W"	0.0955337203160426
"1056"	"YFR011C"	-3.61146773456804
"1057"	"YFR012W"	-0.0567292340345899
"1058"	"YFR013W"	-0.031454339006355
"1059"	"YFR014C"	-0.218929715402388
"1060"	"YFR016C"	0.114363145137509
"1061"	"YFR017C"	-0.0030113898684581
"1062"	"YFR018C"	0.0380513106032516
"1063"	"YFR021W"	0.215295374403371
"1064"	"YFR022W"	-0.106639102494938
"1065"	"YFR023W"	0.137115559484705
"1066"	"YFR024C-A"	-0.335336500616503
"1067"	"YFR024C"	-0.123564484466651
"1068"	"YFR026C"	0.262651671547228
"1069"	"YFR031C-A"	0.158117445698698
"1070"	"YFR032C-A"	0.0827781322859293
"1071"	"YFR032C"	-0.00134207805514157
"1072"	"YFR033C"	0.0484294797495598
"1073"	"YFR034C"	0.210963983299038
"1074"	"YFR038W"	0.0134985062602719
"1075"	"YFR039C"	0.0251874721487531
"1076"	"YFR040W"	-0.0114377818241511
"1077"	"YFR041C"	-0.104377274687898
"1078"	"YFR044C"	-0.235537704570307
"1079"	"YFR045W"	-0.00492769478835432
"1080"	"YFR046C"	0.476345156972222
"1081"	"YFR047C"	-0.0206630143656545
"1082"	"YFR048W"	0.590496929115407
"1083"	"YFR053C"	-0.176384669427538
"1084"	"YFR054C"	-0.0936628606534176
"1085"	"YFR056C"	0.165003349683283
"1086"	"YGL002W"	0.270838182283574
"1087"	"YGL004C"	0.580034400668251
"1088"	"YGL005C"	0.0075925832048365
"1089"	"YGL006W"	-0.0951113368311326
"1090"	"YGL007W"	-0.815968279729835
"1091"	"YGL009C"	0.394240227491337
"1092"	"YGL010W"	0.168368139870376
"1093"	"YGL015C"	-0.121600326464417
"1094"	"YGL016W"	1.19673528321594
"1095"	"YGL017W"	0.163427156917728
"1096"	"YGL019W"	0.612052164041668
"1097"	"YGL020C"	-0.218090969863804
"1098"	"YGL021W"	-0.078711401534478
"1099"	"YGL023C"	0.198332998304986
"1100"	"YGL027C"	-0.051137123356779
"1101"	"YGL028C"	0.00555440729314475
"1102"	"YGL029W"	-0.148260821417011
"1103"	"YGL031C"	0.618238238885941
"1104"	"YGL032C"	-0.0274740579685885
"1105"	"YGL035C"	0.340739881710002
"1106"	"YGL036W"	0.551135056320433
"1107"	"YGL037C"	-0.264267666848989
"1108"	"YGL039W"	0.00762108713845513
"1109"	"YGL043W"	0.101949788665206
"1110"	"YGL045W"	0.172058530854377
"1111"	"YGL046W"	0.0832860598647202
"1112"	"YGL049C"	-0.106323331730468
"1113"	"YGL050W"	-0.194560184958835
"1114"	"YGL051W"	0.0102612359663464
"1115"	"YGL053W"	0.00443107502345223
"1116"	"YGL054C"	-0.10432053965388
"1117"	"YGL056C"	0.130139746058225
"1118"	"YGL057C"	-0.00848639895909165
"1119"	"YGL059W"	0.0374928089423743
"1120"	"YGL060W"	0.981554070551708
"1121"	"YGL062W"	0.0996884380222701
"1122"	"YGL063W"	-0.0667576694448901
"1123"	"YGL066W"	0.77429868645972
"1124"	"YGL067W"	0.0340956065250616
"1125"	"YGL077C"	-0.00173493966079416
"1126"	"YGL078C"	-0.0690909126309781
"1127"	"YGL079W"	0.126001253048487
"1128"	"YGL080W"	-0.0675211671852818
"1129"	"YGL081W"	-0.104816451971032
"1130"	"YGL082W"	-0.0579962826738903
"1131"	"YGL083W"	-0.175812202596424
"1132"	"YGL084C"	-0.60179982691867
"1133"	"YGL085W"	0.290895313614247
"1134"	"YGL086W"	0.0152327763522675
"1135"	"YGL087C"	0.211591585667481
"1136"	"YGL089C"	-0.102981083007989
"1137"	"YGL090W"	-0.0441054412448235
"1138"	"YGL094C"	-0.193398231568955
"1139"	"YGL096W"	0.0810208146965988
"1140"	"YGL101W"	0.200631744108203
"1141"	"YGL105W"	-0.268654174299209
"1142"	"YGL108C"	0.00132645364374501
"1143"	"YGL109W"	0.446534255490468
"1144"	"YGL110C"	-0.0175336441120927
"1145"	"YGL114W"	-0.0311564283003198
"1146"	"YGL115W"	0.35265489621176
"1147"	"YGL117W"	0.304279656546122
"1148"	"YGL121C"	0.163668766093384
"1149"	"YGL124C"	-0.0856657603745681
"1150"	"YGL125W"	-1.01346332670221
"1151"	"YGL126W"	0.0062199498376436
"1152"	"YGL131C"	-0.140526734362357
"1153"	"YGL132W"	0.909182649544071
"1154"	"YGL136C"	-0.14790631383802
"1155"	"YGL138C"	0.780940180693726
"1156"	"YGL139W"	-0.0912024021379341
"1157"	"YGL140C"	-0.0367620866173341
"1158"	"YGL141W"	-0.256275541667955
"1159"	"YGL144C"	-0.0208446745825584
"1160"	"YGL146C"	0.377287530546036
"1161"	"YGL147C"	-0.156943006689762
"1162"	"YGL148W"	0.792969033277389
"1163"	"YGL149W"	0.212219768835417
"1164"	"YGL151W"	-0.0953457068180051
"1165"	"YGL152C"	0.39893988340611
"1166"	"YGL153W"	0.0845624900363711
"1167"	"YGL154C"	-0.155251275183515
"1168"	"YGL156W"	-0.0634209577627102
"1169"	"YGL157W"	-0.0479610165225725
"1170"	"YGL158W"	0.197911809885219
"1171"	"YGL159W"	0.1968111400511
"1172"	"YGL160W"	0.0740087550666787
"1173"	"YGL161C"	-0.031673040173461
"1174"	"YGL162W"	0.000720918990591055
"1175"	"YGL163C"	0.156190506261792
"1176"	"YGL164C"	-0.181595962004138
"1177"	"YGL165C"	-0.10601290748683
"1178"	"YGL166W"	-0.0525817152487317
"1179"	"YGL167C"	0.118674762924916
"1180"	"YGL170C"	-0.0426971402720145
"1181"	"YGL173C"	-0.445779294077805
"1182"	"YGL174W"	0.487763473186114
"1183"	"YGL175C"	0.437786788789021
"1184"	"YGL177W"	-0.184154540871529
"1185"	"YGL179C"	-0.0496599508681284
"1186"	"YGL180W"	0.0690427893135846
"1187"	"YGL181W"	-0.106756794994721
"1188"	"YGL194C"	0.203774545374382
"1189"	"YGL195W"	-0.138034785965696
"1190"	"YGL196W"	0.0189147808142125
"1191"	"YGL197W"	-0.00278263285695991
"1192"	"YGL198W"	0.66517824716956
"1193"	"YGL199C"	0.0877167711707941
"1194"	"YGL202W"	-0.0543878118891651
"1195"	"YGL205W"	-0.070458192866176
"1196"	"YGL208W"	-0.0938041638088673
"1197"	"YGL209W"	-0.124558785576333
"1198"	"YGL210W"	0.142885696029948
"1199"	"YGL211W"	0.00203952074147525
"1200"	"YGL212W"	0.0452292380608763
"1201"	"YGL213C"	0.156418095318505
"1202"	"YGL214W"	0.200080217465721
"1203"	"YGL215W"	-0.268590801903334
"1204"	"YGL216W"	-0.0155824868020288
"1205"	"YGL217C"	0.296259393227282
"1206"	"YGL219C"	0.17548771702785
"1207"	"YGL221C"	-0.0217456578568195
"1208"	"YGL222C"	-0.111879665966399
"1209"	"YGL224C"	-0.0784501638427588
"1210"	"YGL226C-A"	-0.0320168407736334
"1211"	"YGL226W"	1.81076919591461
"1212"	"YGL228W"	0.250087141259321
"1213"	"YGL230C"	0.177954298499742
"1214"	"YGL231C"	0.198228630617437
"1215"	"YGL232W"	0.0178175242386725
"1216"	"YGL234W"	-0.0575580769599798
"1217"	"YGL235W"	-0.203409186343581
"1218"	"YGL237C"	-0.00201347914757244
"1219"	"YGL241W"	0.128164639723136
"1220"	"YGL242C"	-0.199771867306606
"1221"	"YGL243W"	0.0632839135103213
"1222"	"YGL244W"	0.0515761875574977
"1223"	"YGL248W"	-0.104963739933879
"1224"	"YGL249W"	0.0181472743695589
"1225"	"YGL250W"	0.464276058419802
"1226"	"YGL251C"	0.337359728007067
"1227"	"YGL252C"	0.0895674356579276
"1228"	"YGL253W"	-0.0859957450856157
"1229"	"YGL254W"	0.0506385479055049
"1230"	"YGL255W"	0.0555866021777245
"1231"	"YGL256W"	-0.196030669117611
"1232"	"YGL257C"	-0.0837726974619088
"1233"	"YGL258W"	0.615325529807593
"1234"	"YGL259W"	0.00436315241230306
"1235"	"YGL260W"	0.0622430679407211
"1236"	"YGL261C"	-0.312362405992564
"1237"	"YGL262W"	-0.152407986755827
"1238"	"YGL263W"	0.130263469669466
"1239"	"YGR001C"	0.36825958917827
"1240"	"YGR003W"	-0.0283288065528993
"1241"	"YGR004W"	-0.124059824619777
"1242"	"YGR007W"	-0.250584598433795
"1243"	"YGR008C"	0.0585945579372177
"1244"	"YGR010W"	-0.17154476936994
"1245"	"YGR011W"	-0.0222208145954043
"1246"	"YGR012W"	-0.186352004616727
"1247"	"YGR014W"	-1.06360412204325
"1248"	"YGR015C"	-0.301612163968661
"1249"	"YGR016W"	-0.131691947023465
"1250"	"YGR017W"	-0.035365982189424
"1251"	"YGR018C"	0.0310436980964754
"1252"	"YGR019W"	-0.0232415571938315
"1253"	"YGR021W"	0.0502946295391838
"1254"	"YGR022C"	0.0776747978275229
"1255"	"YGR023W"	-0.0413671480358345
"1256"	"YGR025W"	-0.0294568718776566
"1257"	"YGR026W"	0.0197132112903862
"1258"	"YGR028W"	0.119983051323721
"1259"	"YGR031W"	-0.0440586587796162
"1260"	"YGR032W"	0.140564096850242
"1261"	"YGR033C"	0.265953614468434
"1262"	"YGR034W"	-0.207230876149599
"1263"	"YGR035C"	-0.21421642367021
"1264"	"YGR037C"	-0.156321190723876
"1265"	"YGR038W"	0.0839192678041613
"1266"	"YGR040W"	-0.0693164207515302
"1267"	"YGR042W"	1.07257093697547
"1268"	"YGR043C"	0.71118799003528
"1269"	"YGR044C"	0.630909238698504
"1270"	"YGR045C"	0.0694636838472344
"1271"	"YGR049W"	0.0195834078213847
"1272"	"YGR050C"	0.0874824818740643
"1273"	"YGR051C"	0.0131523975634427
"1274"	"YGR053C"	-0.219450133758903
"1275"	"YGR055W"	-0.375365788883237
"1276"	"YGR058W"	0.0904291857527935
"1277"	"YGR059W"	1.04354090026471
"1278"	"YGR061C"	-0.160910178215161
"1279"	"YGR066C"	-0.195331167198229
"1280"	"YGR067C"	0.0161404288956374
"1281"	"YGR068C"	-0.30613149869235
"1282"	"YGR069W"	0.839969712561127
"1283"	"YGR070W"	-0.0399430986251557
"1284"	"YGR071C"	-0.0773248442274454
"1285"	"YGR072W"	0.116827059331799
"1286"	"YGR077C"	0.0826524970311343
"1287"	"YGR078C"	0.142099978273527
"1288"	"YGR079W"	0.0404013690589805
"1289"	"YGR080W"	0.0815754945019845
"1290"	"YGR084C"	0.0414746457687039
"1291"	"YGR085C"	-0.127486946743497
"1292"	"YGR086C"	-0.150206292546441
"1293"	"YGR087C"	1.01559750397137
"1294"	"YGR088W"	-0.015359711966131
"1295"	"YGR089W"	-0.183263652543043
"1296"	"YGR092W"	0.716251709742575
"1297"	"YGR093W"	0.77048968230163
"1298"	"YGR096W"	-0.523313973523043
"1299"	"YGR097W"	0.350619016836275
"1300"	"YGR100W"	-0.00247124437599577
"1301"	"YGR101W"	-0.155993307209916
"1302"	"YGR105W"	1.81076919591461
"1303"	"YGR106C"	0.494801343246992
"1304"	"YGR107W"	0.195986028019389
"1305"	"YGR108W"	-0.00866697192610149
"1306"	"YGR109C"	-0.0644656671153909
"1307"	"YGR111W"	-0.0819944877074584
"1308"	"YGR117C"	0.173569689188042
"1309"	"YGR118W"	0.0437683688778772
"1310"	"YGR121C"	-0.245757195975421
"1311"	"YGR122C-A"	0.0682875801415348
"1312"	"YGR122W"	3.08516201758891
"1313"	"YGR123C"	0.538180306376787
"1314"	"YGR125W"	-0.0405670520659669
"1315"	"YGR126W"	-0.11191911760369
"1316"	"YGR127W"	0.04802548657281
"1317"	"YGR129W"	-0.208063490154694
"1318"	"YGR130C"	0.141691367590269
"1319"	"YGR131W"	0.0158925806634332
"1320"	"YGR133W"	0.686412852860142
"1321"	"YGR134W"	-0.0354560111902135
"1322"	"YGR136W"	0.640737653172831
"1323"	"YGR137W"	0.776375658845026
