Inhibitor	Significant_up_deletions	Significant_down_deletions
1	Isobutanol	YGL209W	YGL258W
2	Isobutanol	YGL062W	YNL053W
3	Isobutanol	YLR039C	YLR111W
4	Isobutanol	YBR270C	YGR011W
5	Isobutanol	YDL219W	YAR002C-A
6	Isobutanol	YDR102C	YGR276C
7	Isobutanol	YOR178C	YHR037W
8	Isobutanol	YHL002W	YBR301W
9	Isobutanol	YDR025W	YBL065W
10	Isobutanol	YHR095W	YLL020C
11	Isobutanol	NA	YLR187W
12	Isobutanol	NA	YJL136C
13	Isobutanol	NA	YIL105C
14	Isobutanol	NA	YOL093W
15	Isobutanol	NA	YKR057W
16	Isobutanol	NA	YLR390W
17	Isobutanol	NA	YEL020C
18	Isobutanol	NA	YLR460C
19	Isobutanol	NA	YMR292W
20	Isobutanol	NA	YLR267W
21	Isobutanol	NA	YBR298C
22	Isobutanol	NA	YIL087C
23	Isobutanol	NA	YIL010W
24	Isobutanol	NA	YML055W
25	Isobutanol	NA	YDR109C
26	Isobutanol	NA	YLR154C
27	Isobutanol	NA	YOL137W
28	Isobutanol	NA	YLL028W
29	Isobutanol	NA	YGL179C
30	Isobutanol	NA	YOR190W
31	Isobutanol	NA	YGL002W
32	Isobutanol	NA	YER062C
33	Isobutanol	NA	YER156C
34	Isobutanol	NA	YLR038C
35	Isobutanol	NA	YER071C
36	Isobutanol	NA	YOR111W
37	Isobutanol	NA	YER097W
38	Isobutanol	NA	YLR391W
39	Isobutanol	NA	YDR344C
40	Isobutanol	NA	YER046W-A
41	Isobutanol	NA	YIR043C
42	Isobutanol	NA	YNL257C
43	Isobutanol	NA	YOR097C
44	Isobutanol	NA	YOL105C
45	Isobutanol	NA	YOR251C
46	Isobutanol	NA	YNR058W
47	Isobutanol	NA	YGR214W
48	Isobutanol	NA	YOL090W
49	Isobutanol	NA	YKL102C
50	Isobutanol	NA	YDR193W
51	Isobutanol	NA	YDR163W
52	Isobutanol	NA	YEL008W
53	Isobutanol	NA	YMR233W
54	Isobutanol	NA	YOR006C
55	Isobutanol	NA	YER027C
56	Isobutanol	NA	YER065C
57	Isobutanol	NA	YGR223C
58	Isobutanol	NA	YFL013C
59	Isobutanol	NA	YKR101W
60	Isobutanol	NA	YER007C-A
61	Isobutanol	NA	YDL172C
62	Isobutanol	NA	YJR069C
63	Isobutanol	NA	YLR373C
64	Isobutanol	NA	YBR231C
65	Isobutanol	NA	YKL081W
66	Isobutanol	NA	YDL020C
67	Isobutanol	NA	YIL173W
68	Isobutanol	NA	YGL249W
69	Isobutanol	NA	YKL148C
70	Isobutanol	NA	YEL061C
71	Isobutanol	NA	YDR502C
72	Isobutanol	NA	YGL131C
73	Isobutanol	NA	YOR328W
74	Isobutanol	NA	YDR014W
75	Isobutanol	NA	YOR378W
76	Isobutanol	NA	YLL014W
77	Isobutanol	NA	YOL025W
78	Isobutanol	NA	YOR094W
79	Isobutanol	NA	YOR338W
80	Isobutanol	NA	YMR054W
81	Isobutanol	NA	YBR221C
82	Isobutanol	NA	YHR150W
83	Isobutanol	NA	YDL018C
84	Isobutanol	NA	YGL263W
85	Isobutanol	NA	YKL008C
86	Isobutanol	NA	YPR153W
87	Isobutanol	NA	YMR176W
88	Isobutanol	NA	YML103C
89	Isobutanol	NA	YDL056W
90	Isobutanol	NA	YBL079W
91	Isobutanol	NA	YGR279C
92	Isobutanol	NA	YNR025C
93	Isobutanol	NA	YDL169C
94	Isobutanol	NA	YLR126C
95	Isobutanol	NA	YOR144C
96	Isobutanol	NA	YEL056W
97	Isobutanol	NA	YLR410W
98	Isobutanol	NA	YKL164C
99	Isobutanol	NA	YKR098C
100	Isobutanol	NA	YMR056C
101	Isobutanol	NA	YJL185C
102	Isobutanol	NA	YPL208W
103	Isobutanol	NA	YFR006W
104	Isobutanol	NA	YOR171C
105	Isobutanol	NA	YPL168W
106	Isobutanol	NA	YDR220C
107	Isobutanol	NA	YKR005C
108	Isobutanol	NA	YGL253W
109	Isobutanol	NA	YDL197C
110	Isobutanol	NA	YFL063W
111	Isobutanol	NA	YBR214W
112	Isobutanol	NA	YHL021C
113	Isobutanol	NA	YKL150W
114	Isobutanol	NA	YHL025W
115	Isobutanol	NA	YPR141C
116	Isobutanol	NA	YGR016W
117	Isobutanol	NA	YER057C
118	Isobutanol	NA	YNR048W
119	Isobutanol	NA	YDR119W
120	Isobutanol	NA	YLR084C
121	Isobutanol	NA	YHR045W
122	Isobutanol	NA	YJL101C
123	Isobutanol	NA	YOR333C
124	Isobutanol	NA	YLR386W
125	Isobutanol	NA	YPL248C
126	Isobutanol	NA	YMR080C
127	Isobutanol	NA	YPL259C
128	Isobutanol	NA	YOR018W
129	Isobutanol	NA	YJR030C
130	Isobutanol	NA	YLR150W
131	Isobutanol	NA	YOR267C
132	Isobutanol	NA	YJR001W
133	Isobutanol	NA	YCL061C
134	Isobutanol	NA	YDL093W
135	Isobutanol	NA	YMR106C
136	Isobutanol	NA	YOR113W
137	Isobutanol	NA	YDR533C
138	Isobutanol	NA	YKL106W
139	Isobutanol	NA	YCL051W
140	Isobutanol	NA	YGL194C
141	Isobutanol	NA	YJL036W
142	Isobutanol	NA	YKL029C
143	Isobutanol	NA	YIL161W
144	Isobutanol	NA	YLR324W
145	Isobutanol	NA	YPL227C
146	Isobutanol	NA	YBL102W
147	Isobutanol	NA	YPL116W
148	Isobutanol	NA	YLR360W
149	Isobutanol	NA	YLR134W
150	Isobutanol	NA	YPR097W
