Inhibitor	Significant_up_deletions	Significant_down_deletions
1	SodiumGlyoxylate	YPL220W	YJR133W
2	SodiumGlyoxylate	YCL029C	YLR387C
3	SodiumGlyoxylate	YLR120C	YOL107W
4	SodiumGlyoxylate	YNR020C	YJR126C
5	SodiumGlyoxylate	YPL141C	YER128W
6	SodiumGlyoxylate	YBL104C	YHL010C
7	SodiumGlyoxylate	YDR247W	YDR479C
8	SodiumGlyoxylate	YIL101C	YMR304C-A
9	SodiumGlyoxylate	YDL204W	YDL133C-A
10	SodiumGlyoxylate	YMR109W	YIL165C
11	SodiumGlyoxylate	YGL078C	YML120C
12	SodiumGlyoxylate	YPL022W	YMR164C
13	SodiumGlyoxylate	YAR047C	YOL151W
14	SodiumGlyoxylate	YMR120C	YFL014W
15	SodiumGlyoxylate	YLR172C	YLR112W
16	SodiumGlyoxylate	YBR290W	YMR269W
17	SodiumGlyoxylate	YLR416C	YML006C
18	SodiumGlyoxylate	YER115C	YAL046C
19	SodiumGlyoxylate	YNL277W	YGR208W
20	SodiumGlyoxylate	YFL040W	YGL080W
21	SodiumGlyoxylate	YCR014C	YBR161W
22	SodiumGlyoxylate	YHR047C	YAL040C
23	SodiumGlyoxylate	YGR079W	YEL048C
24	SodiumGlyoxylate	YLR218C	YER088C
25	SodiumGlyoxylate	YNL179C	YNL176C
26	SodiumGlyoxylate	YHR096C	YEL005C
27	SodiumGlyoxylate	YLR313C	YKL179C
28	SodiumGlyoxylate	YFR040W	YOR086C
29	SodiumGlyoxylate	YCR028C-A	YNL115C
30	SodiumGlyoxylate	YNL023C	YLR438W
31	SodiumGlyoxylate	YHR207C	YCR075C
32	SodiumGlyoxylate	YKL053C-A	YJR050W
33	SodiumGlyoxylate	YOR277C	YBR150C
34	SodiumGlyoxylate	YJL045W	YKR034W
35	SodiumGlyoxylate	YMR008C	YGR080W
36	SodiumGlyoxylate	YDL174C	YNL334C
37	SodiumGlyoxylate	YNL332W	YPL121C
38	SodiumGlyoxylate	YOR359W	YGL032C
39	SodiumGlyoxylate	YDR223W	YCR092C
40	SodiumGlyoxylate	YAR002W	YER181C
41	SodiumGlyoxylate	NA	YOR216C
42	SodiumGlyoxylate	NA	YDR127W
43	SodiumGlyoxylate	NA	YPL149W
44	SodiumGlyoxylate	NA	YCL063W
45	SodiumGlyoxylate	NA	YIL145C
46	SodiumGlyoxylate	NA	YDR514C
47	SodiumGlyoxylate	NA	YCR016W
48	SodiumGlyoxylate	NA	YBR276C
49	SodiumGlyoxylate	NA	YLR220W
50	SodiumGlyoxylate	NA	YLR035C
51	SodiumGlyoxylate	NA	YJL150W
52	SodiumGlyoxylate	NA	YDR092W
53	SodiumGlyoxylate	NA	YLR375W
54	SodiumGlyoxylate	NA	YLR327C
55	SodiumGlyoxylate	NA	YDR458C
56	SodiumGlyoxylate	NA	YIL057C
57	SodiumGlyoxylate	NA	YDR259C
58	SodiumGlyoxylate	NA	YFL010C
59	SodiumGlyoxylate	NA	YOR177C
60	SodiumGlyoxylate	NA	YNL082W
61	SodiumGlyoxylate	NA	YHR182W
62	SodiumGlyoxylate	NA	YLR435W
