Inhibitor	Significant_up_deletions	Significant_down_deletions
1	Methylglyoxal	YDR415C	YKL113C
2	Methylglyoxal	YCR053W	YPL067C
3	Methylglyoxal	YAL059W	YOR062C
4	Methylglyoxal	YOR064C	YOR173W
5	Methylglyoxal	YKL124W	YPL062W
6	Methylglyoxal	YOL055C	YIL149C
7	Methylglyoxal	YOR052C	YJL207C
8	Methylglyoxal	YDR011W	YGR194C
9	Methylglyoxal	YBR084C-A	YBR271W
10	Methylglyoxal	YIL058W	YJR094W-A
11	Methylglyoxal	YDR203W	YKR080W
12	Methylglyoxal	YJR137C	YER140W
13	Methylglyoxal	YDR014W	YDR451C
14	Methylglyoxal	YDR335W	YIL096C
15	Methylglyoxal	YKL116C	YOR197W
16	Methylglyoxal	YAR014C	YJL201W
17	Methylglyoxal	YML081C-A	YPL230W
18	Methylglyoxal	YCR001W	YEL031W
19	Methylglyoxal	YGL051W	YDR214W
20	Methylglyoxal	YGR021W	YBR083W
21	Methylglyoxal	YMR183C	YHL026C
22	Methylglyoxal	YCL075W	YCR020C
23	Methylglyoxal	YER075C	YOR113W
24	Methylglyoxal	YOL132W	YDL178W
25	Methylglyoxal	YKR106W	YNR020C
26	Methylglyoxal	NA	YMR023C
27	Methylglyoxal	NA	YOR266W
28	Methylglyoxal	NA	YHR028C
29	Methylglyoxal	NA	YBR115C
30	Methylglyoxal	NA	YKL150W
31	Methylglyoxal	NA	YGL153W
32	Methylglyoxal	NA	YHR123W
33	Methylglyoxal	NA	YPL108W
34	Methylglyoxal	NA	YOR161C
35	Methylglyoxal	NA	YPL256C
36	Methylglyoxal	NA	YJL110C
37	Methylglyoxal	NA	YLR446W
38	Methylglyoxal	NA	YPL220W
39	Methylglyoxal	NA	YLR150W
40	Methylglyoxal	NA	YML030W
41	Methylglyoxal	NA	YPL087W
42	Methylglyoxal	NA	YHR081W
43	Methylglyoxal	NA	YMR246W
44	Methylglyoxal	NA	YDR512C
45	Methylglyoxal	NA	YKR055W
46	Methylglyoxal	NA	YMR193C-A
47	Methylglyoxal	NA	YJL192C
48	Methylglyoxal	NA	YDL211C
49	Methylglyoxal	NA	YNR044W
50	Methylglyoxal	NA	YOR253W
51	Methylglyoxal	NA	YMR233W
52	Methylglyoxal	NA	YOL108C
53	Methylglyoxal	NA	YPL144W
54	Methylglyoxal	NA	YHR155W
55	Methylglyoxal	NA	YGL084C
56	Methylglyoxal	NA	YKL197C
57	Methylglyoxal	NA	YDR147W
58	Methylglyoxal	NA	YNL193W
59	Methylglyoxal	NA	YOR058C
60	Methylglyoxal	NA	YNR039C
61	Methylglyoxal	NA	YHR001W-A
62	Methylglyoxal	NA	YIR005W
63	Methylglyoxal	NA	YDR223W
64	Methylglyoxal	NA	YPL133C
65	Methylglyoxal	NA	YKR044W
66	Methylglyoxal	NA	YAL031C
67	Methylglyoxal	NA	YBR183W
68	Methylglyoxal	NA	YOR277C
69	Methylglyoxal	NA	YDR067C
70	Methylglyoxal	NA	YGL148W
71	Methylglyoxal	NA	YLR407W
72	Methylglyoxal	NA	YBL059W
73	Methylglyoxal	NA	YGL259W
74	Methylglyoxal	NA	YOL124C
75	Methylglyoxal	NA	YNR062C
76	Methylglyoxal	NA	YLL040C
77	Methylglyoxal	NA	YHL021C
78	Methylglyoxal	NA	YGR044C
79	Methylglyoxal	NA	YLR250W
