Inhibitor	Significant_up_deletions	Significant_down_deletions
1	Furfural	YIR038C	YPL057C
2	Furfural	YPL239W	YML095C
3	Furfural	YGL029W	YML128C
4	Furfural	YBR058C	YNL041C
5	Furfural	YHL012W	YIL039W
6	Furfural	YLR451W	YGR014W
7	Furfural	YOL150C	YDL123W
8	Furfural	YOR366W	YPL189W
9	Furfural	YDR351W	YMR088C
10	Furfural	YOL019W	YAL034C
11	Furfural	YMR030W	YML047C
12	Furfural	YHR167W	YPL152W
13	Furfural	YNL052W	YJL089W
14	Furfural	YGL039W	YJR134C
15	Furfural	YCL055W	YDR509W
16	Furfural	YPR150W	YKL093W
17	Furfural	YBR224W	YNL015W
18	Furfural	YGL019W	YML109W
19	Furfural	YMR202W	YOL013W-A
20	Furfural	YLL016W	YNL094W
21	Furfural	YDR102C	YER073W
22	Furfural	YPR158W	YPR138C
23	Furfural	YKL171W	YIR043C
24	Furfural	YOL030W	YDR257C
25	Furfural	YPL232W	YGL156W
26	Furfural	YKL044W	YPL225W
27	Furfural	YNL069C	YIL120W
28	Furfural	YMR074C	YDR210W
29	Furfural	YGL136C	YLR136C
30	Furfural	YOR292C	YJL212C
31	Furfural	YOR322C	YDL109C
32	Furfural	YFL040W	YOR112W
33	Furfural	YMR198W	YLR248W
34	Furfural	YBL068W	YJL119C
35	Furfural	YDR213W	YHR178W
36	Furfural	YML033W	YLR144C
37	Furfural	YHR110W	YFL051C
38	Furfural	YDL094C	YOL147C
39	Furfural	YJR037W	YMR261C
40	Furfural	YMR312W	YFR023W
41	Furfural	YHR095W	YOL095C
42	Furfural	YDR514C	YNL194C
43	Furfural	YCR098C	YFR047C
44	Furfural	YJL164C	YGR151C
45	Furfural	YLR328W	YNL223W
46	Furfural	YOR023C	YER064C
47	Furfural	YER067C-A	YLR320W
48	Furfural	YLR273C	YGL062W
49	Furfural	YPL073C	YDR336W
50	Furfural	YIR030C	YMR204C
51	Furfural	YJL137C	YOL155C
52	Furfural	YDR099W	YLR061W
53	Furfural	YGR010W	YAL011W
54	Furfural	YMR119W-A	YOR015W
55	Furfural	YGR055W	YKL051W
56	Furfural	YPR135W	YLR224W
57	Furfural	YOR367W	YDR393W
58	Furfural	YOR273C	YGR042W
59	Furfural	YMR135C	YBR068C
60	Furfural	YBR220C	YLR182W
61	Furfural	YPL087W	YOL103W
62	Furfural	YLR213C	YJR051W
63	Furfural	YKR049C	YLR053C
64	Furfural	YGR208W	YOL128C
65	Furfural	YOL088C	YGL154C
66	Furfural	YDL219W	YLR072W
67	Furfural	YOR043W	YLR289W
68	Furfural	YBL085W	YNL144C
69	Furfural	YBR151W	YHR041C
70	Furfural	YOL061W	YDR247W
71	Furfural	YMR004W	YML032C
72	Furfural	YMR063W	YPR111W
73	Furfural	YDL052C	YER039C-A
74	Furfural	YPL074W	YGL230C
75	Furfural	YLR043C	YDL035C
76	Furfural	YMR254C	YIL162W
77	Furfural	YHR094C	YOL013C
78	Furfural	YFR012W	YAR002C-A
79	Furfural	YGR221C	YPL033C
80	Furfural	YDL078C	YIR039C
81	Furfural	YER059W	YCL013W
82	Furfural	NA	YER129W
83	Furfural	NA	YDL039C
84	Furfural	NA	YGR163W
85	Furfural	NA	YJL007C
86	Furfural	NA	YDR121W
87	Furfural	NA	YKL001C
