Inhibitor	Significant_up_deletions	Significant_down_deletions
1	EMIMCl	YDR155C	YGR045C
2	EMIMCl	YOR304W	YBL078C
3	EMIMCl	YGL161C	YLR171W
4	EMIMCl	YGL078C	YBR197C
5	EMIMCl	YJL038C	YDR239C
6	EMIMCl	YDL188C	YDL011C
7	EMIMCl	YBL017C	YPR125W
8	EMIMCl	YDR502C	YCR100C
9	EMIMCl	YOL141W	YKL027W
10	EMIMCl	YKR017C	YDL127W
11	EMIMCl	YHR157W	YER156C
12	EMIMCl	YDR334W	YOR299W
13	EMIMCl	YLL017W	YBL016W
14	EMIMCl	YER072W	YOR082C
15	EMIMCl	YNL217W	YOR307C
16	EMIMCl	YHL020C	YCL062W
17	EMIMCl	YNL291C	YDL119C
18	EMIMCl	YOR223W	YER164W
19	EMIMCl	YGL056C	YLR327C
20	EMIMCl	YGR050C	YMR160W
21	EMIMCl	YJR026W	YML099C
22	EMIMCl	YGL166W	YGR207C
23	EMIMCl	YGL005C	YGL009C
24	EMIMCl	YOR152C	YNR064C
25	EMIMCl	YLR036C	YIL064W
26	EMIMCl	YLR252W	YHL005C
27	EMIMCl	YDL051W	YDL218W
28	EMIMCl	YMR086C-A	YPL260W
29	EMIMCl	YPL120W	YNL042W
30	EMIMCl	YIL155C	YER034W
31	EMIMCl	YIL159W	YKR053C
32	EMIMCl	YML104C	YLR312C
33	EMIMCl	YDR481C	YML009C
34	EMIMCl	YKL071W	YKL040C
35	EMIMCl	YDL082W	YPL214C
36	EMIMCl	YHR189W	YNL101W
37	EMIMCl	YMR008C	YDR262W
38	EMIMCl	YEL013W	YNR034W
39	EMIMCl	YER092W	YCR033W
40	EMIMCl	YLR247C	YJL207C
41	EMIMCl	YGL214W	YBR157C
42	EMIMCl	YGR241C	YDL239C
43	EMIMCl	YCR037C	YPR141C
44	EMIMCl	YKR046C	YOL116W
45	EMIMCl	YLR380W	YOL107W
46	EMIMCl	YIL090W	YLR414C
47	EMIMCl	YGL181W	YLR020C
48	EMIMCl	YKL063C	YDR336W
49	EMIMCl	YEL068C	YDR278C
50	EMIMCl	YDR058C	YGL080W
51	EMIMCl	YGR059W	YIR029W
52	EMIMCl	YKL007W	YKL098W
53	EMIMCl	NA	YLR360W
54	EMIMCl	NA	YLR231C
55	EMIMCl	NA	YER132C
56	EMIMCl	NA	YBR032W
57	EMIMCl	NA	YDL089W
58	EMIMCl	NA	YNR014W
59	EMIMCl	NA	YER030W
60	EMIMCl	NA	YKR102W
61	EMIMCl	NA	YDR504C
62	EMIMCl	NA	YIL153W
63	EMIMCl	NA	YLR112W
64	EMIMCl	NA	YOR115C
65	EMIMCl	NA	YOL163W
66	EMIMCl	NA	YPL033C
67	EMIMCl	NA	YDR375C
68	EMIMCl	NA	YJR094C
69	EMIMCl	NA	YNL333W
70	EMIMCl	NA	YKL093W
71	EMIMCl	NA	YLL048C
72	EMIMCl	NA	YDL161W
73	EMIMCl	NA	YDR314C
74	EMIMCl	NA	YFL048C
75	EMIMCl	NA	YDR259C
76	EMIMCl	NA	YLR388W
77	EMIMCl	NA	YDR352W
78	EMIMCl	NA	YGL046W
79	EMIMCl	NA	YFL010W-A
80	EMIMCl	NA	YOL103W
81	EMIMCl	NA	YMR233W
82	EMIMCl	NA	YBL057C
83	EMIMCl	NA	YMR294W-A
84	EMIMCl	NA	YOL119C
85	EMIMCl	NA	YHR151C
86	EMIMCl	NA	YOL160W
87	EMIMCl	NA	YIR014W
88	EMIMCl	NA	YIL025C
89	EMIMCl	NA	YMR152W
90	EMIMCl	NA	YKL124W
91	EMIMCl	NA	YGR044C
92	EMIMCl	NA	YGL126W
93	EMIMCl	NA	YDL020C
94	EMIMCl	NA	YDR519W
95	EMIMCl	NA	YIL087C
96	EMIMCl	NA	YGR242W
97	EMIMCl	NA	YIR003W
98	EMIMCl	NA	YBR276C
99	EMIMCl	NA	YHR057C
100	EMIMCl	NA	YKR055W
101	EMIMCl	NA	YDR293C
102	EMIMCl	NA	YMR016C
103	EMIMCl	NA	YOR238W
104	EMIMCl	NA	YLR210W
105	EMIMCl	NA	YJL199C
