Inhibitor	Significant_up_deletions	Significant_down_deletions
1	Mycobutanil	NA	YFR031C-A
2	Mycobutanil	NA	YLR375W
3	Mycobutanil	NA	YOL061W
4	Mycobutanil	NA	YCR009C
5	Mycobutanil	NA	YBL049W
6	Mycobutanil	NA	YDR317W
7	Mycobutanil	NA	YIL092W
8	Mycobutanil	NA	YDR004W
9	Mycobutanil	NA	YEL042W
10	Mycobutanil	NA	YNL044W
11	Mycobutanil	NA	YLR098C
12	Mycobutanil	NA	YGL208W
13	Mycobutanil	NA	YFL048C
14	Mycobutanil	NA	YGR097W
15	Mycobutanil	NA	YMR086W
16	Mycobutanil	NA	YER085C
17	Mycobutanil	NA	YGR040W
18	Mycobutanil	NA	YCL026C-A
19	Mycobutanil	NA	YNL037C
20	Mycobutanil	NA	YHR039C
21	Mycobutanil	NA	YOR368W
22	Mycobutanil	NA	YOR065W
23	Mycobutanil	NA	YJL105W
24	Mycobutanil	NA	YPR198W
25	Mycobutanil	NA	YML104C
26	Mycobutanil	NA	YJL214W
27	Mycobutanil	NA	YGL115W
28	Mycobutanil	NA	YOR273C
29	Mycobutanil	NA	YKR034W
30	Mycobutanil	NA	YOR022C
31	Mycobutanil	NA	YMR037C
32	Mycobutanil	NA	YBR164C
33	Mycobutanil	NA	YIL158W
34	Mycobutanil	NA	YAR035W
35	Mycobutanil	NA	YBR285W
36	Mycobutanil	NA	YOR325W
37	Mycobutanil	NA	YOR137C
38	Mycobutanil	NA	YBL083C
39	Mycobutanil	NA	YJR001W
40	Mycobutanil	NA	YLR061W
41	Mycobutanil	NA	YNL123W
42	Mycobutanil	NA	YKR033C
43	Mycobutanil	NA	YOR152C
44	Mycobutanil	NA	YIL130W
45	Mycobutanil	NA	YHR207C
46	Mycobutanil	NA	YGL004C
47	Mycobutanil	NA	YOR121C
48	Mycobutanil	NA	YMR234W
49	Mycobutanil	NA	YGR242W
50	Mycobutanil	NA	YDL134C
51	Mycobutanil	NA	YOR381W
52	Mycobutanil	NA	YOL045W
53	Mycobutanil	NA	YGL213C
54	Mycobutanil	NA	YNL091W
55	Mycobutanil	NA	YHR155W
56	Mycobutanil	NA	YBR006W
57	Mycobutanil	NA	YJL185C
58	Mycobutanil	NA	YDR216W
59	Mycobutanil	NA	YMR036C
60	Mycobutanil	NA	YPL189W
61	Mycobutanil	NA	YBL059W
62	Mycobutanil	NA	YOR192C
63	Mycobutanil	NA	YGL244W
64	Mycobutanil	NA	YBL042C
65	Mycobutanil	NA	YJR009C
66	Mycobutanil	NA	YGR070W
67	Mycobutanil	NA	YLR013W
68	Mycobutanil	NA	YLR216C
69	Mycobutanil	NA	YLR267W
70	Mycobutanil	NA	YDL203C
71	Mycobutanil	NA	YBR014C
72	Mycobutanil	NA	YMR010W
73	Mycobutanil	NA	YMR216C
74	Mycobutanil	NA	YGL180W
75	Mycobutanil	NA	YNR020C
76	Mycobutanil	NA	YNL058C
77	Mycobutanil	NA	YER111C
78	Mycobutanil	NA	YNL168C
79	Mycobutanil	NA	YKL079W
80	Mycobutanil	NA	YKL007W
81	Mycobutanil	NA	YMR247C
82	Mycobutanil	NA	YGR206W
83	Mycobutanil	NA	YBR208C
84	Mycobutanil	NA	YDR346C
85	Mycobutanil	NA	YCL074W
86	Mycobutanil	NA	YML117W-A
87	Mycobutanil	NA	YKR026C
88	Mycobutanil	NA	YNL057W
89	Mycobutanil	NA	YML019W
90	Mycobutanil	NA	YMR114C
91	Mycobutanil	NA	YNL311C
92	Mycobutanil	NA	YOR033C
93	Mycobutanil	NA	YLR180W
94	Mycobutanil	NA	YCL012W
95	Mycobutanil	NA	YER175C
