Inhibitor	Significant_up_deletions	Significant_down_deletions
1	4OHBenzaldehyde	YMR008C	YLL061W
2	4OHBenzaldehyde	YOR111W	YBL057C
3	4OHBenzaldehyde	YJL070C	YDL104C
4	4OHBenzaldehyde	YLR072W	YKL211C
5	4OHBenzaldehyde	YGR149W	YMR316C-B
6	4OHBenzaldehyde	YPR171W	YDR423C
7	4OHBenzaldehyde	YCL076W	YBR065C
8	4OHBenzaldehyde	YPL046C	YGR066C
9	4OHBenzaldehyde	YDR321W	YDR018C
10	4OHBenzaldehyde	YIL167W	YGL222C
11	4OHBenzaldehyde	YKL029C	YJL084C
12	4OHBenzaldehyde	YLR287C	YDL186W
13	4OHBenzaldehyde	YPL119C	YJL132W
14	4OHBenzaldehyde	YGR026W	YDR501W
15	4OHBenzaldehyde	YKL131W	YOL075C
16	4OHBenzaldehyde	YJR142W	YGL140C
17	4OHBenzaldehyde	YDL024C	YPL150W
18	4OHBenzaldehyde	YOR234C	YJR087W
19	4OHBenzaldehyde	YBR245C	YCR073W-A
20	4OHBenzaldehyde	YAR015W	YLR416C
21	4OHBenzaldehyde	YNL206C	YOL052C
22	4OHBenzaldehyde	YMR245W	YLR280C
23	4OHBenzaldehyde	YLR049C	YKR096W
24	4OHBenzaldehyde	YOL047C	YDR148C
25	4OHBenzaldehyde	YLR356W	YGL163C
26	4OHBenzaldehyde	YLR344W	YPL206C
27	4OHBenzaldehyde	YMR318C	YOR164C
28	4OHBenzaldehyde	YKL105C	YMR192W
29	4OHBenzaldehyde	YOL056W	YDL093W
30	4OHBenzaldehyde	YNL259C	YKL123W
31	4OHBenzaldehyde	YOR058C	YER113C
32	4OHBenzaldehyde	YHR075C	YOL012C
33	4OHBenzaldehyde	YCR005C	YOR014W
34	4OHBenzaldehyde	YPL229W	YEL048C
35	4OHBenzaldehyde	YOL141W	YBR151W
36	4OHBenzaldehyde	YHR049W	YDR306C
37	4OHBenzaldehyde	YKR069W	YCR086W
38	4OHBenzaldehyde	YOR097C	YDR508C
39	4OHBenzaldehyde	YDR349C	YBL052C
40	4OHBenzaldehyde	YOR126C	YBR092C
41	4OHBenzaldehyde	YMR127C	YGL166W
42	4OHBenzaldehyde	YDR036C	YLL019C
43	4OHBenzaldehyde	NA	YOL114C
44	4OHBenzaldehyde	NA	YPL140C
45	4OHBenzaldehyde	NA	YPL213W
46	4OHBenzaldehyde	NA	YDR333C
47	4OHBenzaldehyde	NA	YBL064C
48	4OHBenzaldehyde	NA	YBR197C
49	4OHBenzaldehyde	NA	YDR441C
50	4OHBenzaldehyde	NA	YLR063W
51	4OHBenzaldehyde	NA	YDL010W
52	4OHBenzaldehyde	NA	YDR307W
53	4OHBenzaldehyde	NA	YIL098C
54	4OHBenzaldehyde	NA	YAR030C
55	4OHBenzaldehyde	NA	YKL168C
56	4OHBenzaldehyde	NA	YDR093W
57	4OHBenzaldehyde	NA	YFL011W
58	4OHBenzaldehyde	NA	YAR020C
59	4OHBenzaldehyde	NA	YNL089C
60	4OHBenzaldehyde	NA	YHR066W
61	4OHBenzaldehyde	NA	YLR180W
62	4OHBenzaldehyde	NA	YBL095W
63	4OHBenzaldehyde	NA	YOL109W
64	4OHBenzaldehyde	NA	YGL046W
65	4OHBenzaldehyde	NA	YMR086C-A
66	4OHBenzaldehyde	NA	YDL091C
67	4OHBenzaldehyde	NA	YMR214W
68	4OHBenzaldehyde	NA	YJL152W
69	4OHBenzaldehyde	NA	YMR053C
70	4OHBenzaldehyde	NA	YLR393W
71	4OHBenzaldehyde	NA	YOL084W
72	4OHBenzaldehyde	NA	YLR352W
73	4OHBenzaldehyde	NA	YOR190W
74	4OHBenzaldehyde	NA	YOR139C
75	4OHBenzaldehyde	NA	YGL259W
76	4OHBenzaldehyde	NA	YKL215C
77	4OHBenzaldehyde	NA	YER093C-A
78	4OHBenzaldehyde	NA	YBR280C
79	4OHBenzaldehyde	NA	YIL041W
80	4OHBenzaldehyde	NA	YOR022C
81	4OHBenzaldehyde	NA	YDR524C
82	4OHBenzaldehyde	NA	YKL064W
83	4OHBenzaldehyde	NA	YJR026W
84	4OHBenzaldehyde	NA	YNL323W
85	4OHBenzaldehyde	NA	YML022W
86	4OHBenzaldehyde	NA	YKL091C
87	4OHBenzaldehyde	NA	YEL043W
88	4OHBenzaldehyde	NA	YPL074W
89	4OHBenzaldehyde	NA	YOR182C
90	4OHBenzaldehyde	NA	YBR226C
91	4OHBenzaldehyde	NA	YOL106W
92	4OHBenzaldehyde	NA	YHL035C
93	4OHBenzaldehyde	NA	YAL008W
94	4OHBenzaldehyde	NA	YIR003W
95	4OHBenzaldehyde	NA	YML102W
96	4OHBenzaldehyde	NA	YMR232W
