Inhibitor	Significant_up_deletions	Significant_down_deletions
1	MBO	YKR069W	YDR155C
2	MBO	YOR383C	YIR032C
3	MBO	YJL154C	YDL177C
4	MBO	YER053C	YBR277C
5	MBO	YLR269C	YDR001C
6	MBO	YOR273C	YKL098W
7	MBO	YBR092C	YIL130W
8	MBO	YDL188C	YOR234C
9	MBO	YKL185W	YDR101C
10	MBO	YER096W	YBR240C
11	MBO	YEL068C	YOR017W
12	MBO	YOR379C	YGL060W
13	MBO	YDR534C	YER001W
14	MBO	YCL069W	YDL231C
15	MBO	YOR163W	YER028C
16	MBO	YOR047C	YNL249C
17	MBO	NA	YML109W
18	MBO	NA	YPR118W
19	MBO	NA	YOR152C
20	MBO	NA	YLR187W
21	MBO	NA	YHR039C
22	MBO	NA	YGL125W
23	MBO	NA	YDR316W
24	MBO	NA	YLR388W
25	MBO	NA	YBL039C
26	MBO	NA	YGR182C
27	MBO	NA	YDL162C
28	MBO	NA	YAL054C
29	MBO	NA	YMR147W
30	MBO	NA	YDR022C
31	MBO	NA	YPL164C
32	MBO	NA	YBR104W
33	MBO	NA	YFR018C
34	MBO	NA	YHR078W
35	MBO	NA	YDL001W
36	MBO	NA	YBR209W
37	MBO	NA	YOR058C
38	MBO	NA	YCR102C
39	MBO	NA	YLL012W
40	MBO	NA	YGR129W
41	MBO	NA	YOR213C
42	MBO	NA	YOL099C
43	MBO	NA	YNL327W
44	MBO	NA	YLR102C
45	MBO	NA	YMR320W
46	MBO	NA	YNL122C
47	MBO	NA	YDR406W
48	MBO	NA	YNL056W
49	MBO	NA	YDL199C
50	MBO	NA	YDR285W
51	MBO	NA	YDL121C
52	MBO	NA	YOR044W
53	MBO	NA	YLR220W
54	MBO	NA	YHR104W
55	MBO	NA	YPL221W
56	MBO	NA	YOL113W
57	MBO	NA	YPL191C
58	MBO	NA	YHR097C
59	MBO	NA	YMR316C-B
60	MBO	NA	YLR035C
61	MBO	NA	YPL026C
62	MBO	NA	YML052W
63	MBO	NA	YIL065C
64	MBO	NA	YLR248W
65	MBO	NA	YHL027W
66	MBO	NA	YJL193W
67	MBO	NA	YPL133C
68	MBO	NA	YOL131W
69	MBO	NA	YPL056C
70	MBO	NA	YKR090W
71	MBO	NA	YEL005C
72	MBO	NA	YEL059W
73	MBO	NA	YNL136W
74	MBO	NA	YMR193C-A
75	MBO	NA	YDR215C
76	MBO	NA	YDL025C
77	MBO	NA	YOR216C
78	MBO	NA	YPL066W
79	MBO	NA	YGL059W
80	MBO	NA	YLR231C
81	MBO	NA	YOR349W
82	MBO	NA	YLR345W
83	MBO	NA	YMR007W
84	MBO	NA	YNL286W
85	MBO	NA	YBR210W
86	MBO	NA	YNL120C
87	MBO	NA	YEL003W
88	MBO	NA	YMR230W
89	MBO	NA	YHR093W
90	MBO	NA	YML013C-A
91	MBO	NA	YHR139C-A
92	MBO	NA	YML003W
93	MBO	NA	YCR037C
94	MBO	NA	YHR111W
95	MBO	NA	YOR375C
96	MBO	NA	YDL142C
97	MBO	NA	YHL028W
98	MBO	NA	YDR305C
99	MBO	NA	YCL026C-A
100	MBO	NA	YBR287W
101	MBO	NA	YLR016C
102	MBO	NA	YLR404W
103	MBO	NA	YJL106W
104	MBO	NA	YOR193W
105	MBO	NA	YOR267C
106	MBO	NA	YEL013W
107	MBO	NA	YCR053W
108	MBO	NA	YML021C
109	MBO	NA	YBR072W
110	MBO	NA	YOR374W
111	MBO	NA	YBR156C
112	MBO	NA	YMR154C
113	MBO	NA	YIL041W
114	MBO	NA	YBR186W
115	MBO	NA	YPR148C
116	MBO	NA	YJR033C
117	MBO	NA	YAL058C-A
118	MBO	NA	YNL335W
119	MBO	NA	YDL079C
120	MBO	NA	YBR116C
121	MBO	NA	YLR303W
122	MBO	NA	YIL100W
123	MBO	NA	YGL165C
124	MBO	NA	YGR144W
125	MBO	NA	YKR047W
126	MBO	NA	YML058W
127	MBO	NA	YDR126W
128	MBO	NA	YGR209C
129	MBO	NA	YOR002W
130	MBO	NA	YAR028W
131	MBO	NA	YDL063C
132	MBO	NA	YDR525W
133	MBO	NA	YPL176C
134	MBO	NA	YNL218W
135	MBO	NA	YFL050C
136	MBO	NA	YNL202W
137	MBO	NA	YPR170C
138	MBO	NA	YDR490C
139	MBO	NA	YDL054C
140	MBO	NA	YDR111C
141	MBO	NA	YER056C
142	MBO	NA	YOR031W
143	MBO	NA	YPL189W
144	MBO	NA	YML116W
145	MBO	NA	YML051W
146	MBO	NA	YML063W
147	MBO	NA	YDR535C
148	MBO	NA	YGL148W
149	MBO	NA	YER075C
150	MBO	NA	YOR177C
151	MBO	NA	YBR095C
152	MBO	NA	YDR359C
153	MBO	NA	YGR011W
154	MBO	NA	YER041W
155	MBO	NA	YLR286C
156	MBO	NA	YIL137C
157	MBO	NA	YLR281C
158	MBO	NA	YNL198C
159	MBO	NA	YAL019W
160	MBO	NA	YPL099C
161	MBO	NA	YLR011W
162	MBO	NA	YBR047W
163	MBO	NA	YHR009C
164	MBO	NA	YPL184C
165	MBO	NA	YNR044W
166	MBO	NA	YHR108W
167	MBO	NA	YAL004W
168	MBO	NA	YMR170C
169	MBO	NA	YJL163C
170	MBO	NA	YMR027W
171	MBO	NA	YOL039W
172	MBO	NA	YGL251C
173	MBO	NA	YBR129C
174	MBO	NA	YML062C
175	MBO	NA	YNL009W
176	MBO	NA	YKR039W
177	MBO	NA	YMR003W
178	MBO	NA	YDL122W
179	MBO	NA	YOR016C
180	MBO	NA	YKL047W
181	MBO	NA	YPL018W
182	MBO	NA	YDL018C
183	MBO	NA	YMR138W
184	MBO	NA	YOL092W
185	MBO	NA	YPL244C
186	MBO	NA	YBR099C
187	MBO	NA	YPL226W
188	MBO	NA	YJL201W
189	MBO	NA	YDR334W
190	MBO	NA	YJL146W
191	MBO	NA	YEL067C
