Inhibitor	Significant_up_deletions	Significant_down_deletions
1	CinnamicAcid	YLL045C	YML076C
2	CinnamicAcid	YMR269W	YPL058C
3	CinnamicAcid	YCR086W	YML048W
4	CinnamicAcid	YLR061W	YLR426W
5	CinnamicAcid	YLR448W	YGL054C
6	CinnamicAcid	YNL147W	YGR157W
7	CinnamicAcid	YBR084C-A	YOR059C
8	CinnamicAcid	YML016C	YLR056W
9	CinnamicAcid	YHR082C	YML121W
10	CinnamicAcid	YJR050W	YEL053C
11	CinnamicAcid	YJL204C	YKR019C
12	CinnamicAcid	YLR113W	YHL025W
13	CinnamicAcid	YPL239W	YDR326C
14	CinnamicAcid	YKL050C	YKR035W-A
15	CinnamicAcid	YBR210W	YJL175W
16	CinnamicAcid	YDR378C	YOR304W
17	CinnamicAcid	YML099C	YPR151C
18	CinnamicAcid	YBR118W	YDR435C
19	CinnamicAcid	YGL195W	YDR162C
20	CinnamicAcid	YDL240W	YJR066W
21	CinnamicAcid	YLL055W	YEL013W
22	CinnamicAcid	YER066W	YJL004C
23	CinnamicAcid	YHR061C	YLR255C
24	CinnamicAcid	YHL028W	YIR033W
25	CinnamicAcid	YCL027W	YLR371W
26	CinnamicAcid	YDL130W	YFL001W
27	CinnamicAcid	YJR053W	YJR073C
28	CinnamicAcid	YNL123W	YOR070C
29	CinnamicAcid	YOR338W	YNL167C
30	CinnamicAcid	YDL162C	YIL076W
31	CinnamicAcid	YNL223W	YDL119C
32	CinnamicAcid	YMR030W	YOR327C
33	CinnamicAcid	YPR172W	YGL124C
34	CinnamicAcid	YHL035C	YOL116W
35	CinnamicAcid	YJL128C	YKL057C
36	CinnamicAcid	NA	YBR126C
37	CinnamicAcid	NA	YFL025C
38	CinnamicAcid	NA	YKL046C
39	CinnamicAcid	NA	YGL043W
40	CinnamicAcid	NA	YPL184C
41	CinnamicAcid	NA	YBR164C
42	CinnamicAcid	NA	YGR170W
43	CinnamicAcid	NA	YDR033W
44	CinnamicAcid	NA	YDR123C
45	CinnamicAcid	NA	YGR019W
46	CinnamicAcid	NA	YLR374C
47	CinnamicAcid	NA	YOR069W
48	CinnamicAcid	NA	YCL063W
49	CinnamicAcid	NA	YCR044C
50	CinnamicAcid	NA	YOR171C
51	CinnamicAcid	NA	YLR372W
52	CinnamicAcid	NA	YDR372C
53	CinnamicAcid	NA	YER151C
54	CinnamicAcid	NA	YMR202W
55	CinnamicAcid	NA	YLR039C
56	CinnamicAcid	NA	YKR035C
57	CinnamicAcid	NA	YDR024W
58	CinnamicAcid	NA	YMR183C
59	CinnamicAcid	NA	YLR412W
60	CinnamicAcid	NA	YOL129W
61	CinnamicAcid	NA	YAL013W
62	CinnamicAcid	NA	YIL112W
63	CinnamicAcid	NA	YOR089C
64	CinnamicAcid	NA	YDL020C
65	CinnamicAcid	NA	YGL015C
66	CinnamicAcid	NA	YER016W
67	CinnamicAcid	NA	YBR200W
68	CinnamicAcid	NA	YGR068C
69	CinnamicAcid	NA	YLR262C
70	CinnamicAcid	NA	YKL212W
71	CinnamicAcid	NA	YLR184W
