Inhibitor	Significant_up_deletions	Significant_down_deletions
1	Furfural	YNR010W	YMR283C
2	Furfural	YGL195W	YBR025C
3	Furfural	YFR009W	YDR049W
4	Furfural	YDR409W	YNL056W
5	Furfural	YGL244W	YNL147W
6	Furfural	YKL185W	YDR048C
7	Furfural	YDL076C	YNL099C
8	Furfural	YER178W	YHL029C
9	Furfural	YMR219W	YBL057C
10	Furfural	YPL213W	YKL079W
11	Furfural	YBR095C	YDR395W
12	Furfural	YER164W	YBR061C
13	Furfural	YJL120W	YLR315W
14	Furfural	YBR082C	YCR053W
15	Furfural	YBR048W	YDR067C
16	Furfural	YBR175W	YOL061W
17	Furfural	YBR010W	YCR095C
18	Furfural	YCR034W	YGL020C
19	Furfural	YBR291C	YDL051W
20	Furfural	YBR174C	YMR183C
21	Furfural	YLR372W	YDL201W
22	Furfural	YLL045C	YKL081W
23	Furfural	YCR086W	YER083C
24	Furfural	YCR016W	YDL020C
25	Furfural	YBR275C	YKL205W
26	Furfural	YML103C	YDL119C
27	Furfural	YML010C-B	YOR243C
28	Furfural	YIL053W	YGR058W
29	Furfural	YHL013C	YDR378C
30	Furfural	YIR005W	YNL153C
31	Furfural	YKR026C	YJL190C
32	Furfural	YBL072C	YDR360W
33	Furfural	YNL202W	YFL001W
34	Furfural	YIL076W	YOR304W
35	Furfural	YMR067C	YBL051C
36	Furfural	YOR209C	YER151C
37	Furfural	YNL215W	YBL024W
38	Furfural	YNL296W	YOR382W
39	Furfural	YDR146C	YKL040C
40	Furfural	YGL084C	YLR182W
41	Furfural	YDR159W	YNL064C
42	Furfural	YPL181W	YBR018C
43	Furfural	YJR140C	YDL050C
44	Furfural	YOR144C	YLR049C
45	Furfural	YDL013W	YBR168W
46	Furfural	YMR307W	YDR451C
47	Furfural	YPL158C	YDL081C
48	Furfural	YOR039W	YML066C
49	Furfural	YLR388W	YBR071W
50	Furfural	YDL083C	YOL116W
51	Furfural	YPL225W	YLR380W
52	Furfural	YKR074W	YER057C
53	Furfural	YFL025C	YDL142C
54	Furfural	YML128C	YNL070W
55	Furfural	YKL212W	YEL013W
56	Furfural	YCR081W	YLR261C
57	Furfural	YNL297C	YKR057W
58	Furfural	YGR157W	YHR077C
59	Furfural	YOR293W	YHR025W
60	Furfural	YML012W	YPR151C
61	Furfural	YMR143W	YKR035W-A
62	Furfural	YLR264W	YKL050C
63	Furfural	YOR026W	YLR262C
64	Furfural	YLR410W	YLR032W
65	Furfural	YKL008C	YLR125W
66	Furfural	YOR246C	YGR019W
67	Furfural	YBR267W	YLR113W
68	Furfural	YML062C	YGR170W
69	Furfural	YMR289W	YLR427W
70	Furfural	YML063W	YGL015C
71	Furfural	YJR014W	YDR452W
72	Furfural	YOR080W	YNL136W
73	Furfural	YOR069W	YLR413W
74	Furfural	YMR193C-A	YMR080C
75	Furfural	YDR213W	YLR172C
76	Furfural	YOR125C	YLR039C
77	Furfural	YCR009C	YKL146W
78	Furfural	YGL081W	YPL066W
79	Furfural	YJL101C	YMR198W
80	Furfural	YHR034C	YKL211C
81	Furfural	YKL113C	YGR072W
82	Furfural	NA	YNL032W
83	Furfural	NA	YGR092W
84	Furfural	NA	YOR001W
85	Furfural	NA	YDR120C
86	Furfural	NA	YDL091C
87	Furfural	NA	YPR117W
