Inhibitor	Significant_up_deletions	Significant_down_deletions
1	4OHBenzoicAcid	YMR289W	NA
2	4OHBenzoicAcid	YER020W	NA
3	4OHBenzoicAcid	YIR038C	NA
4	4OHBenzoicAcid	YNL223W	NA
5	4OHBenzoicAcid	YIL020C	NA
6	4OHBenzoicAcid	YGL175C	NA
7	4OHBenzoicAcid	YHL028W	NA
8	4OHBenzoicAcid	YGL258W	NA
9	4OHBenzoicAcid	YLR286C	NA
10	4OHBenzoicAcid	YKR097W	NA
11	4OHBenzoicAcid	YKR003W	NA
12	4OHBenzoicAcid	YPR172W	NA
13	4OHBenzoicAcid	YMR310C	NA
14	4OHBenzoicAcid	YER097W	NA
15	4OHBenzoicAcid	YDR285W	NA
16	4OHBenzoicAcid	YMR031W-A	NA
17	4OHBenzoicAcid	YNL194C	NA
18	4OHBenzoicAcid	YMR307W	NA
19	4OHBenzoicAcid	YNL047C	NA
20	4OHBenzoicAcid	YNL278W	NA
21	4OHBenzoicAcid	YBR283C	NA
22	4OHBenzoicAcid	YBR297W	NA
23	4OHBenzoicAcid	YAR003W	NA
24	4OHBenzoicAcid	YKL103C	NA
25	4OHBenzoicAcid	YGR137W	NA
26	4OHBenzoicAcid	YKR011C	NA
27	4OHBenzoicAcid	YBR293W	NA
28	4OHBenzoicAcid	YKL211C	NA
29	4OHBenzoicAcid	YHR082C	NA
30	4OHBenzoicAcid	YHL040C	NA
31	4OHBenzoicAcid	YCR101C	NA
32	4OHBenzoicAcid	YDL191W	NA
33	4OHBenzoicAcid	YKL032C	NA
34	4OHBenzoicAcid	YCL027W	NA
35	4OHBenzoicAcid	YKL096W-A	NA
36	4OHBenzoicAcid	YNL196C	NA
37	4OHBenzoicAcid	YBR090C-A	NA
38	4OHBenzoicAcid	YEL008W	NA
39	4OHBenzoicAcid	YBR248C	NA
40	4OHBenzoicAcid	YPL244C	NA
41	4OHBenzoicAcid	YLR063W	NA
42	4OHBenzoicAcid	YNL334C	NA
43	4OHBenzoicAcid	YDL083C	NA
44	4OHBenzoicAcid	YGR149W	NA
45	4OHBenzoicAcid	YOL160W	NA
46	4OHBenzoicAcid	YGR123C	NA
47	4OHBenzoicAcid	YER066W	NA
48	4OHBenzoicAcid	YDL019C	NA
49	4OHBenzoicAcid	YBR118W	NA
50	4OHBenzoicAcid	YOR153W	NA
51	4OHBenzoicAcid	YIL028W	NA
52	4OHBenzoicAcid	YMR030W	NA
53	4OHBenzoicAcid	YGR133W	NA
54	4OHBenzoicAcid	YIR039C	NA
55	4OHBenzoicAcid	YML128C	NA
56	4OHBenzoicAcid	YOR018W	NA
57	4OHBenzoicAcid	YBR210W	NA
58	4OHBenzoicAcid	YJR053W	NA
59	4OHBenzoicAcid	YHR081W	NA
60	4OHBenzoicAcid	YGL004C	NA
61	4OHBenzoicAcid	YLR187W	NA
62	4OHBenzoicAcid	YCR007C	NA
63	4OHBenzoicAcid	YCR079W	NA
64	4OHBenzoicAcid	YKL216W	NA
65	4OHBenzoicAcid	YHR193C	NA
66	4OHBenzoicAcid	YKR066C	NA
67	4OHBenzoicAcid	YNL336W	NA
68	4OHBenzoicAcid	YIL057C	NA
69	4OHBenzoicAcid	YPL038W	NA
70	4OHBenzoicAcid	YDR309C	NA
71	4OHBenzoicAcid	YKL132C	NA
72	4OHBenzoicAcid	YLR057W	NA
73	4OHBenzoicAcid	YOL037C	NA
74	4OHBenzoicAcid	YPL057C	NA
75	4OHBenzoicAcid	YOR121C	NA
76	4OHBenzoicAcid	YMR068W	NA
77	4OHBenzoicAcid	YLR094C	NA
78	4OHBenzoicAcid	YBR056W	NA
79	4OHBenzoicAcid	YHR061C	NA
80	4OHBenzoicAcid	YOR186W	NA
81	4OHBenzoicAcid	YNL072W	NA
82	4OHBenzoicAcid	YML027W	NA
83	4OHBenzoicAcid	YHL036W	NA
84	4OHBenzoicAcid	YGR275W	NA
85	4OHBenzoicAcid	YGL031C	NA
86	4OHBenzoicAcid	YLL055W	NA
87	4OHBenzoicAcid	YBR084C-A	NA
88	4OHBenzoicAcid	YGR183C	NA
89	4OHBenzoicAcid	YMR181C	NA
90	4OHBenzoicAcid	YDR245W	NA
91	4OHBenzoicAcid	YCR062W	NA
92	4OHBenzoicAcid	YIL134W	NA
93	4OHBenzoicAcid	YGR044C	NA
94	4OHBenzoicAcid	YDR146C	NA
95	4OHBenzoicAcid	YGR042W	NA
96	4OHBenzoicAcid	YCR006C	NA
97	4OHBenzoicAcid	YIL153W	NA
98	4OHBenzoicAcid	YMR086W	NA
99	4OHBenzoicAcid	YMR326C	NA
100	4OHBenzoicAcid	YNL123W	NA
101	4OHBenzoicAcid	YBR130C	NA
102	4OHBenzoicAcid	YPR153W	NA
103	4OHBenzoicAcid	YPL018W	NA
104	4OHBenzoicAcid	YJR052W	NA
105	4OHBenzoicAcid	YDL240W	NA
106	4OHBenzoicAcid	YPL071C	NA
107	4OHBenzoicAcid	YPR117W	NA
108	4OHBenzoicAcid	YJL120W	NA
109	4OHBenzoicAcid	YOR338W	NA
110	4OHBenzoicAcid	YLR405W	NA
111	4OHBenzoicAcid	YML016C	NA
112	4OHBenzoicAcid	YOR350C	NA
113	4OHBenzoicAcid	YDL114W	NA
114	4OHBenzoicAcid	YGR136W	NA
115	4OHBenzoicAcid	YLR413W	NA
116	4OHBenzoicAcid	YKL168C	NA
117	4OHBenzoicAcid	YBL029W	NA
118	4OHBenzoicAcid	YKR064W	NA
119	4OHBenzoicAcid	YDL066W	NA
120	4OHBenzoicAcid	YHR140W	NA
121	4OHBenzoicAcid	YJL149W	NA
