Inhibitor	Significant_up_deletions	Significant_down_deletions
1	CoumaricAcid	YCR028C-A	NA
2	CoumaricAcid	YDR121W	NA
3	CoumaricAcid	YML001W	NA
4	CoumaricAcid	YBR126C	NA
5	CoumaricAcid	YHR018C	NA
6	CoumaricAcid	YBR266C	NA
7	CoumaricAcid	YPR173C	NA
8	CoumaricAcid	YPL178W	NA
9	CoumaricAcid	YGR101W	NA
10	CoumaricAcid	YDR395W	NA
11	CoumaricAcid	YDR019C	NA
12	CoumaricAcid	YCL062W	NA
13	CoumaricAcid	YOL095C	NA
14	CoumaricAcid	YJL165C	NA
15	CoumaricAcid	YGL147C	NA
16	CoumaricAcid	YPR191W	NA
17	CoumaricAcid	YIL053W	NA
18	CoumaricAcid	YER177W	NA
19	CoumaricAcid	YCR071C	NA
20	CoumaricAcid	YDL006W	NA
21	CoumaricAcid	YER056C	NA
22	CoumaricAcid	YDR007W	NA
23	CoumaricAcid	YBR275C	NA
24	CoumaricAcid	YBR005W	NA
25	CoumaricAcid	YIL094C	NA
26	CoumaricAcid	YHR114W	NA
27	CoumaricAcid	YKL121W	NA
28	CoumaricAcid	YNL273W	NA
29	CoumaricAcid	YJL046W	NA
30	CoumaricAcid	YIL006W	NA
31	CoumaricAcid	YIL145C	NA
32	CoumaricAcid	YNL003C	NA
33	CoumaricAcid	YKL008C	NA
34	CoumaricAcid	YDR004W	NA
35	CoumaricAcid	YLR131C	NA
36	CoumaricAcid	YGL154C	NA
37	CoumaricAcid	YMR275C	NA
38	CoumaricAcid	YBL051C	NA
39	CoumaricAcid	YJR094W-A	NA
40	CoumaricAcid	YBR294W	NA
41	CoumaricAcid	YGR022C	NA
42	CoumaricAcid	YFR008W	NA
43	CoumaricAcid	YGR032W	NA
44	CoumaricAcid	YIR002C	NA
45	CoumaricAcid	YMR163C	NA
46	CoumaricAcid	YMR264W	NA
47	CoumaricAcid	YOR309C	NA
48	CoumaricAcid	YGL117W	NA
49	CoumaricAcid	YKL033W-A	NA
50	CoumaricAcid	YOL141W	NA
51	CoumaricAcid	YDL013W	NA
52	CoumaricAcid	YNL081C	NA
53	CoumaricAcid	YBL104C	NA
54	CoumaricAcid	YOL050C	NA
55	CoumaricAcid	YGL010W	NA
56	CoumaricAcid	YIL040W	NA
57	CoumaricAcid	YGR148C	NA
58	CoumaricAcid	YJL071W	NA
59	CoumaricAcid	YER090W	NA
60	CoumaricAcid	YMR269W	NA
61	CoumaricAcid	YKL032C	NA
62	CoumaricAcid	YJL051W	NA
63	CoumaricAcid	YMR092C	NA
64	CoumaricAcid	YHR151C	NA
65	CoumaricAcid	YHR105W	NA
66	CoumaricAcid	YOR038C	NA
67	CoumaricAcid	YLL025W	NA
68	CoumaricAcid	YOR322C	NA
69	CoumaricAcid	YMR312W	NA
70	CoumaricAcid	YML129C	NA
71	CoumaricAcid	YKR074W	NA
72	CoumaricAcid	YDL012C	NA
73	CoumaricAcid	YAL027W	NA
74	CoumaricAcid	YBL061C	NA
75	CoumaricAcid	YJL164C	NA
76	CoumaricAcid	YKL001C	NA
77	CoumaricAcid	YDR276C	NA
78	CoumaricAcid	YPL138C	NA
79	CoumaricAcid	YDR393W	NA
80	CoumaricAcid	YBR224W	NA
81	CoumaricAcid	YBR001C	NA
82	CoumaricAcid	YHL008C	NA
83	CoumaricAcid	YNR041C	NA
84	CoumaricAcid	YMR194W	NA
85	CoumaricAcid	YLR146C	NA
86	CoumaricAcid	YBR289W	NA
87	CoumaricAcid	YBR175W	NA
88	CoumaricAcid	YBR292C	NA
89	CoumaricAcid	YLR420W	NA
90	CoumaricAcid	YGL105W	NA
91	CoumaricAcid	YDR006C	NA
92	CoumaricAcid	YOR209C	NA
93	CoumaricAcid	YFR010W	NA
94	CoumaricAcid	YGR016W	NA
95	CoumaricAcid	YGL216W	NA
96	CoumaricAcid	YOL152W	NA
97	CoumaricAcid	YBR115C	NA
98	CoumaricAcid	YCR088W	NA
99	CoumaricAcid	YGL017W	NA
100	CoumaricAcid	YLR176C	NA
101	CoumaricAcid	YGR085C	NA
102	CoumaricAcid	YKR101W	NA
103	CoumaricAcid	YML013C-A	NA
104	CoumaricAcid	YOR221C	NA
105	CoumaricAcid	YIL148W	NA
106	CoumaricAcid	YLR181C	NA
107	CoumaricAcid	YPL101W	NA
108	CoumaricAcid	YJL177W	NA
109	CoumaricAcid	YLL045C	NA
110	CoumaricAcid	YML036W	NA
111	CoumaricAcid	YDR512C	NA
112	CoumaricAcid	YML128C	NA
113	CoumaricAcid	YIL030C	NA
114	CoumaricAcid	YGR223C	NA
115	CoumaricAcid	YLR182W	NA
116	CoumaricAcid	YJL193W	NA
117	CoumaricAcid	YKR093W	NA
118	CoumaricAcid	YDL001W	NA
119	CoumaricAcid	YCR016W	NA
120	CoumaricAcid	YKL061W	NA
121	CoumaricAcid	YJL196C	NA
122	CoumaricAcid	YNL119W	NA
123	CoumaricAcid	YNL105W	NA
124	CoumaricAcid	YER045C	NA
125	CoumaricAcid	YOR135C	NA
126	CoumaricAcid	YCR031C	NA
127	CoumaricAcid	YOR166C	NA
128	CoumaricAcid	YOR144C	NA
129	CoumaricAcid	YER092W	NA
130	CoumaricAcid	YDR014W	NA
131	CoumaricAcid	YML107C	NA
132	CoumaricAcid	YER108C	NA
133	CoumaricAcid	YNR010W	NA
