Inhibitor	Significant_up_deletions	Significant_down_deletions
1	MBO	YHR004C	NA
2	MBO	YDR395W	NA
3	MBO	YLL013C	NA
4	MBO	YMR216C	NA
5	MBO	YOL050C	NA
6	MBO	YBR291C	NA
7	MBO	YMR039C	NA
8	MBO	YNL235C	NA
9	MBO	YBL003C	NA
10	MBO	YLL045C	NA
11	MBO	YER020W	NA
12	MBO	YDR431W	NA
13	MBO	YBR009C	NA
14	MBO	YJR005W	NA
15	MBO	YGR023W	NA
16	MBO	YOR309C	NA
17	MBO	YOL065C	NA
18	MBO	YHR158C	NA
19	MBO	YLR087C	NA
20	MBO	YHR139C-A	NA
21	MBO	YDR108W	NA
22	MBO	YJL120W	NA
23	MBO	YGL136C	NA
24	MBO	YNL003C	NA
25	MBO	YFR013W	NA
26	MBO	YNL183C	NA
27	MBO	YER030W	NA
28	MBO	YEL065W	NA
29	MBO	YPL158C	NA
30	MBO	YLR268W	NA
31	MBO	YOR276W	NA
32	MBO	YBR031W	NA
33	MBO	YBR059C	NA
34	MBO	YGR016W	NA
35	MBO	YKL117W	NA
36	MBO	YBL061C	NA
37	MBO	YOL089C	NA
38	MBO	YDR508C	NA
39	MBO	YDR290W	NA
40	MBO	YKL116C	NA
41	MBO	YGR178C	NA
42	MBO	YER073W	NA
43	MBO	YHR161C	NA
44	MBO	YPL226W	NA
45	MBO	YML128C	NA
46	MBO	YKR084C	NA
47	MBO	YMR145C	NA
48	MBO	YLL038C	NA
49	MBO	YDR146C	NA
50	MBO	YOL052C	NA
51	MBO	YJL187C	NA
52	MBO	YNL206C	NA
53	MBO	YHR057C	NA
54	MBO	YML117W-A	NA
55	MBO	YMR133W	NA
56	MBO	YNL053W	NA
57	MBO	YKL027W	NA
58	MBO	YOR003W	NA
59	MBO	YNL057W	NA
60	MBO	YBL053W	NA
61	MBO	YOL006C	NA
62	MBO	YMR070W	NA
63	MBO	YLL016W	NA
64	MBO	YGR014W	NA
65	MBO	YHR171W	NA
66	MBO	YNL179C	NA
67	MBO	YPL179W	NA
68	MBO	YDL106C	NA
69	MBO	YOR049C	NA
70	MBO	YMR194W	NA
