Inhibitor	Significant_up_deletions	Significant_down_deletions
1	Vanillin	YBR266C	NA
2	Vanillin	YJL071W	NA
3	Vanillin	YDR006C	NA
4	Vanillin	YJL120W	NA
5	Vanillin	YBR291C	NA
6	Vanillin	YPR173C	NA
7	Vanillin	YDL013W	NA
8	Vanillin	YHR018C	NA
9	Vanillin	YGL005C	NA
10	Vanillin	YBR005W	NA
11	Vanillin	YIL094C	NA
12	Vanillin	YNL003C	NA
13	Vanillin	YEL033W	NA
14	Vanillin	YGR089W	NA
15	Vanillin	YPL178W	NA
16	Vanillin	YDR393W	NA
17	Vanillin	YIL020C	NA
18	Vanillin	YNL081C	NA
19	Vanillin	YKL124W	NA
20	Vanillin	YEL063C	NA
21	Vanillin	YER092W	NA
22	Vanillin	YMR039C	NA
23	Vanillin	YPR191W	NA
24	Vanillin	YGR032W	NA
25	Vanillin	YDL006W	NA
26	Vanillin	YOR221C	NA
27	Vanillin	YDR019C	NA
28	Vanillin	YNR041C	NA
29	Vanillin	YDR395W	NA
30	Vanillin	YGR022C	NA
31	Vanillin	YFL013W-A	NA
32	Vanillin	YJL065C	NA
33	Vanillin	YFL013C	NA
34	Vanillin	YOL095C	NA
35	Vanillin	YPL095C	NA
36	Vanillin	YCR028C-A	NA
37	Vanillin	YGL136C	NA
38	Vanillin	YDR004W	NA
39	Vanillin	YML001W	NA
40	Vanillin	YGL010W	NA
41	Vanillin	YBR248C	NA
42	Vanillin	YGL009C	NA
43	Vanillin	YGR040W	NA
44	Vanillin	YDR007W	NA
45	Vanillin	YGL154C	NA
46	Vanillin	YOR309C	NA
47	Vanillin	YJL046W	NA
48	Vanillin	YGR101W	NA
49	Vanillin	YGL105W	NA
50	Vanillin	YDL002C	NA
51	Vanillin	YBL051C	NA
52	Vanillin	YLR239C	NA
53	Vanillin	YGL017W	NA
54	Vanillin	YLR061W	NA
55	Vanillin	YML128C	NA
56	Vanillin	YER108C	NA
57	Vanillin	YGR004W	NA
58	Vanillin	YBL005W	NA
59	Vanillin	YMR269W	NA
60	Vanillin	YER178W	NA
61	Vanillin	YIL053W	NA
62	Vanillin	YLR451W	NA
63	Vanillin	YBR001C	NA
64	Vanillin	YBL009W	NA
65	Vanillin	YGL260W	NA
66	Vanillin	YDR378C	NA
67	Vanillin	YDL001W	NA
68	Vanillin	YOR125C	NA
69	Vanillin	YJL177W	NA
70	Vanillin	YKL050C	NA
71	Vanillin	YKR051W	NA
72	Vanillin	YML016C	NA
73	Vanillin	YBR204C	NA
74	Vanillin	YDL012C	NA
75	Vanillin	YDR049W	NA
76	Vanillin	YMR143W	NA
77	Vanillin	YGL151W	NA
78	Vanillin	YLR420W	NA
79	Vanillin	YDR108W	NA
80	Vanillin	YIR033W	NA
81	Vanillin	YOR293W	NA
82	Vanillin	YBR278W	NA
83	Vanillin	YCR081W	NA
84	Vanillin	YHR126C	NA
85	Vanillin	YDR126W	NA
86	Vanillin	YDR276C	NA
87	Vanillin	YOR091W	NA
88	Vanillin	YCR034W	NA
89	Vanillin	YBR292C	NA
90	Vanillin	YPR184W	NA
91	Vanillin	YPL023C	NA
92	Vanillin	YPL171C	NA
93	Vanillin	YDR435C	NA
94	Vanillin	YIL133C	NA
95	Vanillin	YER177W	NA
96	Vanillin	YBR290W	NA
97	Vanillin	YGL004C	NA
98	Vanillin	YNL147W	NA
99	Vanillin	YML103C	NA
100	Vanillin	YLL045C	NA
101	Vanillin	YDR121W	NA
102	Vanillin	YLR113W	NA
103	Vanillin	YKL146W	NA
104	Vanillin	YOL001W	NA
105	Vanillin	YKL053C-A	NA
106	Vanillin	YBR084C-A	NA
107	Vanillin	YPL172C	NA
108	Vanillin	YER156C	NA
109	Vanillin	YKL199C	NA
110	Vanillin	YDL076C	NA
111	Vanillin	YDL082W	NA
112	Vanillin	YDL077C	NA
113	Vanillin	YNL070W	NA
114	Vanillin	YDR477W	NA
115	Vanillin	YNL226W	NA
116	Vanillin	YOL045W	NA
117	Vanillin	YNL273W	NA
118	Vanillin	YPL037C	NA
119	Vanillin	YGR023W	NA
120	Vanillin	YGL261C	NA
121	Vanillin	YEL061C	NA
122	Vanillin	YDR011W	NA
123	Vanillin	YGR188C	NA
124	Vanillin	YDR146C	NA
125	Vanillin	YBL078C	NA
126	Vanillin	YPL157W	NA
127	Vanillin	YGR279C	NA
128	Vanillin	YGR055W	NA
129	Vanillin	YIL148W	NA
130	Vanillin	YKL139W	NA
131	Vanillin	YOR182C	NA
132	Vanillin	YBL003C	NA
133	Vanillin	YGL036W	NA
134	Vanillin	YPL195W	NA
135	Vanillin	YGR182C	NA
136	Vanillin	YGL147C	NA
137	Vanillin	YOR234C	NA
138	Vanillin	YPL079W	NA
139	Vanillin	YNL296W	NA
140	Vanillin	YIR005W	NA
141	Vanillin	YBL069W	NA
142	Vanillin	YGR224W	NA
143	Vanillin	YJR140C	NA
144	Vanillin	YLR268W	NA
145	Vanillin	YMR307W	NA
146	Vanillin	YOR276W	NA
147	Vanillin	YJL128C	NA
148	Vanillin	YBL017C	NA
149	Vanillin	YER056C	NA
150	Vanillin	YOL009C	NA
151	Vanillin	YKL137W	NA
152	Vanillin	YOR135C	NA
153	Vanillin	YKL046C	NA
