Inhibitor	Significant_up_deletions	Significant_down_deletions
1	Acetovanillone	YER092W	NA
2	Acetovanillone	YOR106W	NA
3	Acetovanillone	YCL063W	NA
4	Acetovanillone	YIL020C	NA
5	Acetovanillone	YBR266C	NA
6	Acetovanillone	YHR018C	NA
7	Acetovanillone	YIL148W	NA
8	Acetovanillone	YKL124W	NA
9	Acetovanillone	YGL007W	NA
10	Acetovanillone	YDR006C	NA
11	Acetovanillone	YGL105W	NA
12	Acetovanillone	YOR304W	NA
13	Acetovanillone	YEL063C	NA
14	Acetovanillone	YGL212W	NA
15	Acetovanillone	YMR143W	NA
16	Acetovanillone	YOL095C	NA
17	Acetovanillone	YKL057C	NA
18	Acetovanillone	YPL101W	NA
19	Acetovanillone	YDR393W	NA
20	Acetovanillone	YBR291C	NA
21	Acetovanillone	YGL005C	NA
22	Acetovanillone	YKR035W-A	NA
23	Acetovanillone	YKR048C	NA
24	Acetovanillone	YBR082C	NA
25	Acetovanillone	YBR115C	NA
26	Acetovanillone	YIL094C	NA
27	Acetovanillone	YJL071W	NA
28	Acetovanillone	YDL013W	NA
29	Acetovanillone	YBR005W	NA
30	Acetovanillone	YPR173C	NA
31	Acetovanillone	YOR327C	NA
32	Acetovanillone	YGR089W	NA
33	Acetovanillone	YPL095C	NA
34	Acetovanillone	YGR032W	NA
35	Acetovanillone	YJL120W	NA
36	Acetovanillone	YGR208W	NA
37	Acetovanillone	YFL013C	NA
38	Acetovanillone	YDL136W	NA
39	Acetovanillone	YDL142C	NA
40	Acetovanillone	YIR033W	NA
41	Acetovanillone	YOL050C	NA
42	Acetovanillone	YNL297C	NA
43	Acetovanillone	YDR019C	NA
44	Acetovanillone	YMR039C	NA
45	Acetovanillone	YGL027C	NA
46	Acetovanillone	YJR118C	NA
47	Acetovanillone	YNL003C	NA
48	Acetovanillone	YGL017W	NA
49	Acetovanillone	YLL047W	NA
50	Acetovanillone	YOR070C	NA
51	Acetovanillone	YPR191W	NA
52	Acetovanillone	YML007W	NA
53	Acetovanillone	YGL136C	NA
54	Acetovanillone	YPL026C	NA
55	Acetovanillone	YDR289C	NA
56	Acetovanillone	YNL322C	NA
57	Acetovanillone	YDR007W	NA
58	Acetovanillone	YPL212C	NA
59	Acetovanillone	YNR041C	NA
60	Acetovanillone	YOR382W	NA
61	Acetovanillone	YDL006W	NA
62	Acetovanillone	YKR057W	NA
63	Acetovanillone	YDL078C	NA
64	Acetovanillone	YDL002C	NA
65	Acetovanillone	YGR004W	NA
66	Acetovanillone	YER120W	NA
67	Acetovanillone	YNL167C	NA
68	Acetovanillone	YNL235C	NA
69	Acetovanillone	YDL096C	NA
70	Acetovanillone	YGL009C	NA
71	Acetovanillone	YKL212W	NA
72	Acetovanillone	YML001W	NA
73	Acetovanillone	YDR126W	NA
74	Acetovanillone	YNL081C	NA
75	Acetovanillone	YOR221C	NA
76	Acetovanillone	YDR011W	NA
77	Acetovanillone	YDR477W	NA
78	Acetovanillone	YPL179W	NA
79	Acetovanillone	YGR022C	NA
80	Acetovanillone	YGL010W	NA
81	Acetovanillone	YMR145C	NA
82	Acetovanillone	YGL147C	NA
83	Acetovanillone	YGL154C	NA
84	Acetovanillone	YGL115W	NA
85	Acetovanillone	YPL178W	NA
86	Acetovanillone	YKR024C	NA
87	Acetovanillone	YDL001W	NA
88	Acetovanillone	YOR233W	NA
89	Acetovanillone	YGR184C	NA
90	Acetovanillone	YML107C	NA
91	Acetovanillone	YDR276C	NA
92	Acetovanillone	YHR021C	NA
93	Acetovanillone	YCR028C-A	NA
94	Acetovanillone	YML036W	NA
95	Acetovanillone	YJR059W	NA
96	Acetovanillone	YMR294W	NA
97	Acetovanillone	YGR101W	NA
98	Acetovanillone	YNR006W	NA
99	Acetovanillone	YGL015C	NA
100	Acetovanillone	YHR025W	NA
101	Acetovanillone	YDL081C	NA
102	Acetovanillone	YLR087C	NA
103	Acetovanillone	YBR248C	NA
104	Acetovanillone	YKR074W	NA
105	Acetovanillone	YOR125C	NA
106	Acetovanillone	YER119C-A	NA
107	Acetovanillone	YGR055W	NA
108	Acetovanillone	YBR118W	NA
109	Acetovanillone	YDR120C	NA
110	Acetovanillone	YDR004W	NA
111	Acetovanillone	YBR200W	NA
112	Acetovanillone	YJL046W	NA
113	Acetovanillone	YGL149W	NA
114	Acetovanillone	YLR427W	NA
115	Acetovanillone	YDR213W	NA
116	Acetovanillone	YDR158W	NA
117	Acetovanillone	YDR174W	NA
118	Acetovanillone	YBR113W	NA
119	Acetovanillone	YLR392C	NA
120	Acetovanillone	YPL102C	NA
121	Acetovanillone	YHR082C	NA
122	Acetovanillone	YGL004C	NA
123	Acetovanillone	YPL158C	NA
