Inhibitor	Significant_up_deletions	Significant_down_deletions
1	CinnamicAcid	YLL045C	NA
2	CinnamicAcid	YJR140C	NA
3	CinnamicAcid	YMR269W	NA
4	CinnamicAcid	YCR086W	NA
5	CinnamicAcid	YLR061W	NA
6	CinnamicAcid	YLR448W	NA
7	CinnamicAcid	YNL147W	NA
8	CinnamicAcid	YAR043C	NA
9	CinnamicAcid	YBR084C-A	NA
10	CinnamicAcid	YML016C	NA
11	CinnamicAcid	YGL147C	NA
12	CinnamicAcid	YHR082C	NA
13	CinnamicAcid	YMR303C	NA
14	CinnamicAcid	YIL008W	NA
15	CinnamicAcid	YJL134W	NA
16	CinnamicAcid	YJR050W	NA
17	CinnamicAcid	YJL204C	NA
18	CinnamicAcid	YIR038C	NA
19	CinnamicAcid	YOL013C	NA
20	CinnamicAcid	YFR032C-A	NA
21	CinnamicAcid	YIL028W	NA
22	CinnamicAcid	YGR085C	NA
23	CinnamicAcid	YLR113W	NA
24	CinnamicAcid	YOR153W	NA
25	CinnamicAcid	YKL032C	NA
26	CinnamicAcid	YMR039C	NA
27	CinnamicAcid	YPL239W	NA
28	CinnamicAcid	YKL050C	NA
29	CinnamicAcid	YDL052C	NA
30	CinnamicAcid	YML010C-B	NA
31	CinnamicAcid	YGL211W	NA
32	CinnamicAcid	YGL077C	NA
33	CinnamicAcid	YBR210W	NA
34	CinnamicAcid	YDR378C	NA
35	CinnamicAcid	YNL235C	NA
36	CinnamicAcid	YLR150W	NA
37	CinnamicAcid	YKR097W	NA
38	CinnamicAcid	YML099C	NA
39	CinnamicAcid	YDL082W	NA
40	CinnamicAcid	YDL063C	NA
41	CinnamicAcid	YBR048W	NA
42	CinnamicAcid	YBR118W	NA
43	CinnamicAcid	YGL195W	NA
44	CinnamicAcid	YDL240W	NA
45	CinnamicAcid	YDL191W	NA
46	CinnamicAcid	YLL055W	NA
47	CinnamicAcid	YFR009W	NA
48	CinnamicAcid	YGR182C	NA
49	CinnamicAcid	YER066W	NA
50	CinnamicAcid	YHR061C	NA
51	CinnamicAcid	YHL028W	NA
52	CinnamicAcid	YCL027W	NA
53	CinnamicAcid	YDL130W	NA
54	CinnamicAcid	YJR053W	NA
55	CinnamicAcid	YNL123W	NA
56	CinnamicAcid	YOR338W	NA
57	CinnamicAcid	YDL162C	NA
58	CinnamicAcid	YNL223W	NA
59	CinnamicAcid	YJL149W	NA
60	CinnamicAcid	YMR030W	NA
61	CinnamicAcid	YHR034C	NA
62	CinnamicAcid	YPR172W	NA
63	CinnamicAcid	YPL079W	NA
64	CinnamicAcid	YGL258W	NA
65	CinnamicAcid	YHL035C	NA
66	CinnamicAcid	YIR039C	NA
67	CinnamicAcid	YJL128C	NA
68	CinnamicAcid	YIL057C	NA
69	CinnamicAcid	YIL020C	NA
