Inhibitor	Significant_up_deletions	Significant_down_deletions
1	Mycobutanil	YHL012W	NA
2	Mycobutanil	YDL241W	NA
3	Mycobutanil	YER182W	NA
4	Mycobutanil	YBL056W	NA
5	Mycobutanil	YER177W	NA
6	Mycobutanil	YDL172C	NA
7	Mycobutanil	YML104C	NA
8	Mycobutanil	YOR334W	NA
9	Mycobutanil	YAL020C	NA
10	Mycobutanil	YAL019W	NA
11	Mycobutanil	YPL192C	NA
12	Mycobutanil	YNL314W	NA
13	Mycobutanil	YHR199C	NA
14	Mycobutanil	YDL173W	NA
15	Mycobutanil	YGR208W	NA
16	Mycobutanil	YJR126C	NA
17	Mycobutanil	YOL043C	NA
18	Mycobutanil	YFR012W	NA
19	Mycobutanil	YJL177W	NA
20	Mycobutanil	YPL247C	NA
21	Mycobutanil	YOL152W	NA
22	Mycobutanil	YJR129C	NA
23	Mycobutanil	YKR029C	NA
24	Mycobutanil	YOR082C	NA
25	Mycobutanil	YLR449W	NA
26	Mycobutanil	YHL017W	NA
27	Mycobutanil	YMR276W	NA
28	Mycobutanil	YMR187C	NA
29	Mycobutanil	YOR382W	NA
30	Mycobutanil	YPL248C	NA
31	Mycobutanil	YFR021W	NA
32	Mycobutanil	YBL107C	NA
33	Mycobutanil	YLR024C	NA
34	Mycobutanil	YER162C	NA
35	Mycobutanil	YER183C	NA
36	Mycobutanil	YLL061W	NA
37	Mycobutanil	YHR161C	NA
38	Mycobutanil	YFL056C	NA
39	Mycobutanil	YJL165C	NA
40	Mycobutanil	YAL045C	NA
41	Mycobutanil	YHR189W	NA
42	Mycobutanil	YNL320W	NA
43	Mycobutanil	YMR313C	NA
44	Mycobutanil	YPR170C	NA
45	Mycobutanil	YOR368W	NA
46	Mycobutanil	YHR182W	NA
47	Mycobutanil	YNL327W	NA
48	Mycobutanil	YAL017W	NA
49	Mycobutanil	YNL206C	NA
50	Mycobutanil	YNL009W	NA
51	Mycobutanil	YOR010C	NA
52	Mycobutanil	YGR194C	NA
53	Mycobutanil	YGL256W	NA
54	Mycobutanil	YJR128W	NA
55	Mycobutanil	YMR196W	NA
56	Mycobutanil	YKL140W	NA
57	Mycobutanil	YJL215C	NA
58	Mycobutanil	YFL021W	NA
59	Mycobutanil	YML108W	NA
60	Mycobutanil	YAR047C	NA
61	Mycobutanil	YBR216C	NA
62	Mycobutanil	YPL208W	NA
63	Mycobutanil	YDL227C	NA
64	Mycobutanil	YNL202W	NA
65	Mycobutanil	YLR445W	NA
66	Mycobutanil	YJR134C	NA
67	Mycobutanil	YIR019C	NA
68	Mycobutanil	YOR374W	NA
69	Mycobutanil	YML109W	NA
70	Mycobutanil	YNL303W	NA
71	Mycobutanil	YDR533C	NA
72	Mycobutanil	YDL189W	NA
73	Mycobutanil	YOL128C	NA
74	Mycobutanil	YML121W	NA
75	Mycobutanil	YJL185C	NA
76	Mycobutanil	YDL184C	NA
77	Mycobutanil	YML076C	NA
78	Mycobutanil	YOR288C	NA
79	Mycobutanil	YEL071W	NA
80	Mycobutanil	YDR534C	NA
81	Mycobutanil	YDL236W	NA
82	Mycobutanil	YOR040W	NA
83	Mycobutanil	YHL010C	NA
84	Mycobutanil	YLL032C	NA
85	Mycobutanil	YMR259C	NA
86	Mycobutanil	YFR032C	NA
87	Mycobutanil	YLL060C	NA
88	Mycobutanil	YBL070C	NA
89	Mycobutanil	YML051W	NA
90	Mycobutanil	YNL031C	NA
91	Mycobutanil	YKL185W	NA
92	Mycobutanil	YDL200C	NA
93	Mycobutanil	YBL061C	NA
94	Mycobutanil	YDR305C	NA
95	Mycobutanil	YLR402W	NA
96	Mycobutanil	YBR277C	NA
97	Mycobutanil	YBR077C	NA
98	Mycobutanil	YNR019W	NA
99	Mycobutanil	YDL144C	NA
100	Mycobutanil	YLR380W	NA
101	Mycobutanil	YJL160C	NA
102	Mycobutanil	YAL008W	NA
103	Mycobutanil	YML052W	NA
104	Mycobutanil	YBL078C	NA
105	Mycobutanil	YGR247W	NA
106	Mycobutanil	YLR013W	NA
107	Mycobutanil	YDL204W	NA
108	Mycobutanil	YFL011W	NA
109	Mycobutanil	YEL001C	NA
110	Mycobutanil	YLR267W	NA
111	Mycobutanil	YEL065W	NA
112	Mycobutanil	YCR065W	NA
113	Mycobutanil	YER132C	NA
114	Mycobutanil	YCL026C	NA
115	Mycobutanil	YLR381W	NA
116	Mycobutanil	YOL068C	NA
117	Mycobutanil	YDR501W	NA
118	Mycobutanil	YBL104C	NA
119	Mycobutanil	YIL114C	NA
120	Mycobutanil	YPL200W	NA
121	Mycobutanil	YNR022C	NA
122	Mycobutanil	YFR006W	NA
123	Mycobutanil	YHL003C	NA
124	Mycobutanil	YIL146C	NA
125	Mycobutanil	YHR021W-A	NA
126	Mycobutanil	YKL178C	NA
127	Mycobutanil	YKL217W	NA
128	Mycobutanil	YER166W	NA
129	Mycobutanil	YAL053W	NA
130	Mycobutanil	YNL335W	NA
131	Mycobutanil	YDL123W	NA
132	Mycobutanil	YFL051C	NA
133	Mycobutanil	YNR055C	NA
134	Mycobutanil	YNL316C	NA
135	Mycobutanil	YOL106W	NA
136	Mycobutanil	YPL236C	NA
137	Mycobutanil	YBR231C	NA
138	Mycobutanil	YOL155C	NA
139	Mycobutanil	YJL186W	NA
140	Mycobutanil	YJL169W	NA
141	Mycobutanil	YNL325C	NA
142	Mycobutanil	YER113C	NA
143	Mycobutanil	YGR237C	NA
144	Mycobutanil	YAL022C	NA
145	Mycobutanil	YIL098C	NA
146	Mycobutanil	YMR201C	NA
147	Mycobutanil	YIL092W	NA
148	Mycobutanil	YBR107C	NA
149	Mycobutanil	YPR156C	NA
150	Mycobutanil	YML028W	NA
151	Mycobutanil	YIL085C	NA
152	Mycobutanil	YER046W	NA
153	Mycobutanil	YDR431W	NA
154	Mycobutanil	YMR021C	NA
155	Mycobutanil	YBR239C	NA
