Inhibitor	Significant_up_deletions	Significant_down_deletions
1	FeruloylAmide	YBR115C	NA
2	FeruloylAmide	YDR006C	NA
3	FeruloylAmide	YGL005C	NA
4	FeruloylAmide	YHR018C	NA
5	FeruloylAmide	YBR005W	NA
6	FeruloylAmide	YDL013W	NA
7	FeruloylAmide	YJL071W	NA
8	FeruloylAmide	YDR276C	NA
9	FeruloylAmide	YOL095C	NA
10	FeruloylAmide	YBR266C	NA
11	FeruloylAmide	YPR191W	NA
12	FeruloylAmide	YDL002C	NA
13	FeruloylAmide	YPR173C	NA
14	FeruloylAmide	YNR041C	NA
15	FeruloylAmide	YML001W	NA
16	FeruloylAmide	YNL081C	NA
17	FeruloylAmide	YDR393W	NA
18	FeruloylAmide	YDL006W	NA
19	FeruloylAmide	YDR019C	NA
20	FeruloylAmide	YGL009C	NA
21	FeruloylAmide	YGL105W	NA
22	FeruloylAmide	YGR032W	NA
23	FeruloylAmide	YMR143W	NA
24	FeruloylAmide	YDL001W	NA
25	FeruloylAmide	YIL094C	NA
26	FeruloylAmide	YKL124W	NA
27	FeruloylAmide	YDR007W	NA
28	FeruloylAmide	YGL017W	NA
29	FeruloylAmide	YGR101W	NA
30	FeruloylAmide	YGR022C	NA
31	FeruloylAmide	YGL010W	NA
32	FeruloylAmide	YIL020C	NA
33	FeruloylAmide	YCR028C-A	NA
34	FeruloylAmide	YPL178W	NA
35	FeruloylAmide	YNL273W	NA
36	FeruloylAmide	YBL005W	NA
37	FeruloylAmide	YDL012C	NA
38	FeruloylAmide	YLR239C	NA
39	FeruloylAmide	YEL063C	NA
40	FeruloylAmide	YDR004W	NA
41	FeruloylAmide	YNL003C	NA
42	FeruloylAmide	YLR420W	NA
43	FeruloylAmide	YGL154C	NA
44	FeruloylAmide	YER177W	NA
45	FeruloylAmide	YJL046W	NA
46	FeruloylAmide	YGL004C	NA
47	FeruloylAmide	YCR071C	NA
48	FeruloylAmide	YDR126W	NA
49	FeruloylAmide	YOR125C	NA
50	FeruloylAmide	YGL007W	NA
51	FeruloylAmide	YBR248C	NA
52	FeruloylAmide	YOR182C	NA
53	FeruloylAmide	YGR040W	NA
54	FeruloylAmide	YLR176C	NA
55	FeruloylAmide	YGR089W	NA
56	FeruloylAmide	YDR024W	NA
57	FeruloylAmide	YBL051C	NA
58	FeruloylAmide	YBR113W	NA
59	FeruloylAmide	YBL017C	NA
60	FeruloylAmide	YGL027C	NA
61	FeruloylAmide	YER151C	NA
62	FeruloylAmide	YBL089W	NA
63	FeruloylAmide	YLR435W	NA
64	FeruloylAmide	YDR014W	NA
65	FeruloylAmide	YHR077C	NA
66	FeruloylAmide	YER074W	NA
