Inhibitor	Significant_up_deletions	Significant_down_deletions
1	22Dipyridyl	YGR157W	NA
2	22Dipyridyl	YDL172C	NA
3	22Dipyridyl	YIR005W	NA
4	22Dipyridyl	YCR077C	NA
5	22Dipyridyl	YJL177W	NA
6	22Dipyridyl	YIL065C	NA
7	22Dipyridyl	YCR034W	NA
8	22Dipyridyl	YKL139W	NA
9	22Dipyridyl	YFR012W	NA
10	22Dipyridyl	YDR475C	NA
11	22Dipyridyl	YIL045W	NA
12	22Dipyridyl	YEL063C	NA
13	22Dipyridyl	YDL142C	NA
14	22Dipyridyl	YKL074C	NA
15	22Dipyridyl	YIL133C	NA
16	22Dipyridyl	YJL101C	NA
17	22Dipyridyl	YAL042W	NA
18	22Dipyridyl	YKR092C	NA
19	22Dipyridyl	YPL183C	NA
20	22Dipyridyl	YER083C	NA
21	22Dipyridyl	YDR378C	NA
22	22Dipyridyl	YNL153C	NA
23	22Dipyridyl	YAL017W	NA
24	22Dipyridyl	YOR006C	NA
25	22Dipyridyl	YER162C	NA
26	22Dipyridyl	YHR081W	NA
27	22Dipyridyl	YPL198W	NA
28	22Dipyridyl	YHL012W	NA
29	22Dipyridyl	YMR269W	NA
30	22Dipyridyl	YJL216C	NA
31	22Dipyridyl	YAL045C	NA
32	22Dipyridyl	YER158C	NA
33	22Dipyridyl	YDL134C	NA
34	22Dipyridyl	YEL049W	NA
35	22Dipyridyl	YEL033W	NA
36	22Dipyridyl	YDL106C	NA
37	22Dipyridyl	YHL013C	NA
38	22Dipyridyl	YGR014W	NA
39	22Dipyridyl	YOL155C	NA
40	22Dipyridyl	YKL046C	NA
41	22Dipyridyl	YCR022C	NA
42	22Dipyridyl	YNL206C	NA
43	22Dipyridyl	YDR121W	NA
44	22Dipyridyl	YHR135C	NA
45	22Dipyridyl	YLR315W	NA
46	22Dipyridyl	YBR214W	NA
47	22Dipyridyl	YFL030W	NA
48	22Dipyridyl	YAL019W	NA
49	22Dipyridyl	YGR224W	NA
50	22Dipyridyl	YMR226C	NA
51	22Dipyridyl	YBR107C	NA
52	22Dipyridyl	YLR436C	NA
53	22Dipyridyl	YCR023C	NA
54	22Dipyridyl	YDR513W	NA
55	22Dipyridyl	YMR187C	NA
56	22Dipyridyl	YLR386W	NA
57	22Dipyridyl	YNL053W	NA
58	22Dipyridyl	YGR209C	NA
59	22Dipyridyl	YIL076W	NA
60	22Dipyridyl	YAL023C	NA
61	22Dipyridyl	YOR325W	NA
62	22Dipyridyl	YLR451W	NA
63	22Dipyridyl	YMR009W	NA
64	22Dipyridyl	YOL128C	NA
65	22Dipyridyl	YNR007C	NA
66	22Dipyridyl	YBL079W	NA
67	22Dipyridyl	YFR041C	NA
68	22Dipyridyl	YBR290W	NA
69	22Dipyridyl	YKR040C	NA
70	22Dipyridyl	YJL178C	NA
71	22Dipyridyl	YPR123C	NA
72	22Dipyridyl	YOL003C	NA
73	22Dipyridyl	YHL030W	NA
74	22Dipyridyl	YMR116C	NA
75	22Dipyridyl	YLL045C	NA
76	22Dipyridyl	YIL040W	NA
77	22Dipyridyl	YIL098C	NA
78	22Dipyridyl	YHR161C	NA
79	22Dipyridyl	YHL008C	NA
80	22Dipyridyl	YGR019W	NA
81	22Dipyridyl	YAR015W	NA
82	22Dipyridyl	YJR075W	NA
83	22Dipyridyl	YJL024C	NA
84	22Dipyridyl	YPR179C	NA
85	22Dipyridyl	YFR026C	NA
86	22Dipyridyl	YFL021W	NA
87	22Dipyridyl	YOR306C	NA
88	22Dipyridyl	YCR043C	NA
89	22Dipyridyl	YFR014C	NA
90	22Dipyridyl	YOL028C	NA
91	22Dipyridyl	YGL221C	NA
92	22Dipyridyl	YJL175W	NA
93	22Dipyridyl	YNL147W	NA
94	22Dipyridyl	YER156C	NA
95	22Dipyridyl	YCR010C	NA
96	22Dipyridyl	YIL135C	NA
97	22Dipyridyl	YER059W	NA
98	22Dipyridyl	YPL105C	NA
99	22Dipyridyl	YHR129C	NA
100	22Dipyridyl	YML121W	NA
101	22Dipyridyl	YKL149C	NA
102	22Dipyridyl	YNL326C	NA
103	22Dipyridyl	YBR291C	NA
104	22Dipyridyl	YMR060C	NA
105	22Dipyridyl	YBL103C	NA
106	22Dipyridyl	YJR103W	NA
107	22Dipyridyl	YGL027C	NA
108	22Dipyridyl	YGR181W	NA
109	22Dipyridyl	YMR300C	NA
110	22Dipyridyl	YBR278W	NA
111	22Dipyridyl	YJL160C	NA
112	22Dipyridyl	YHL010C	NA
113	22Dipyridyl	YGR214W	NA
114	22Dipyridyl	YJR058C	NA
115	22Dipyridyl	YAL062W	NA
116	22Dipyridyl	YLR360W	NA
117	22Dipyridyl	YBR077C	NA
118	22Dipyridyl	YLR014C	NA
119	22Dipyridyl	YMR225C	NA
120	22Dipyridyl	YLR006C	NA
121	22Dipyridyl	YCR044C	NA
122	22Dipyridyl	YKL184W	NA
123	22Dipyridyl	YAL020C	NA
124	22Dipyridyl	YMR253C	NA
125	22Dipyridyl	YGL151W	NA
126	22Dipyridyl	YPL240C	NA
127	22Dipyridyl	YKL027W	NA
128	22Dipyridyl	YAR002C-A	NA
129	22Dipyridyl	YGL216W	NA
130	22Dipyridyl	YNL296W	NA
131	22Dipyridyl	YJR040W	NA
132	22Dipyridyl	YOL083W	NA
133	22Dipyridyl	YKL217W	NA
134	22Dipyridyl	YJL124C	NA
