Inhibitor	Significant_up_deletions	Significant_down_deletions
1	CaffeicAcid	YJR116W	NA
2	CaffeicAcid	YMR006C	NA
3	CaffeicAcid	YER056C-A	NA
4	CaffeicAcid	YPR114W	NA
5	CaffeicAcid	YOL045W	NA
6	CaffeicAcid	YBR128C	NA
7	CaffeicAcid	YHR045W	NA
8	CaffeicAcid	YML016C	NA
9	CaffeicAcid	YOL117W	NA
10	CaffeicAcid	YBR104W	NA
11	CaffeicAcid	YNL089C	NA
12	CaffeicAcid	YBR006W	NA
13	CaffeicAcid	YGR134W	NA
14	CaffeicAcid	YBL027W	NA
15	CaffeicAcid	YBR034C	NA
16	CaffeicAcid	YJL055W	NA
17	CaffeicAcid	YNL183C	NA
18	CaffeicAcid	YKL039W	NA
19	CaffeicAcid	YJR060W	NA
20	CaffeicAcid	YNL031C	NA
21	CaffeicAcid	YIL119C	NA
22	CaffeicAcid	YBR022W	NA
23	CaffeicAcid	YOR325W	NA
24	CaffeicAcid	YKL033W-A	NA
25	CaffeicAcid	YGR040W	NA
26	CaffeicAcid	YKR021W	NA
27	CaffeicAcid	YNL077W	NA
28	CaffeicAcid	YHR151C	NA
29	CaffeicAcid	YMR173W	NA
30	CaffeicAcid	YKL123W	NA
31	CaffeicAcid	YPL023C	NA
32	CaffeicAcid	YPL036W	NA
33	CaffeicAcid	YJL150W	NA
34	CaffeicAcid	YBR225W	NA
35	CaffeicAcid	YGR178C	NA
36	CaffeicAcid	YOR364W	NA
37	CaffeicAcid	YOR166C	NA
38	CaffeicAcid	YHR006W	NA
39	CaffeicAcid	YER056C	NA
40	CaffeicAcid	YHR115C	NA
41	CaffeicAcid	YLR361C	NA
42	CaffeicAcid	YJL051W	NA
43	CaffeicAcid	YKR030W	NA
44	CaffeicAcid	YHR014W	NA
45	CaffeicAcid	YIL037C	NA
46	CaffeicAcid	YOR001W	NA
47	CaffeicAcid	YEL003W	NA
48	CaffeicAcid	YML060W	NA
49	CaffeicAcid	YJR010W	NA
50	CaffeicAcid	YBR043C	NA
51	CaffeicAcid	YHR104W	NA
52	CaffeicAcid	YNL130C	NA
53	CaffeicAcid	YKL008C	NA
54	CaffeicAcid	YDR205W	NA
55	CaffeicAcid	YIL055C	NA
56	CaffeicAcid	YPL144W	NA
57	CaffeicAcid	YMR162C	NA
58	CaffeicAcid	YMR163C	NA
59	CaffeicAcid	YOR007C	NA
60	CaffeicAcid	YBR048W	NA
61	CaffeicAcid	YMR177W	NA
62	CaffeicAcid	YJL007C	NA
63	CaffeicAcid	YGL063W	NA
64	CaffeicAcid	YNL120C	NA
65	CaffeicAcid	YOR189W	NA
66	CaffeicAcid	YER109C	NA
67	CaffeicAcid	YOL052C	NA
68	CaffeicAcid	YDR253C	NA
69	CaffeicAcid	YPL089C	NA
70	CaffeicAcid	YJR087W	NA
71	CaffeicAcid	YDR411C	NA
72	CaffeicAcid	YKL121W	NA
73	CaffeicAcid	YDR024W	NA
74	CaffeicAcid	YER132C	NA
75	CaffeicAcid	YER090W	NA
76	CaffeicAcid	YNL128W	NA
77	CaffeicAcid	YPR155C	NA
78	CaffeicAcid	YOL075C	NA
79	CaffeicAcid	YOL013C	NA
80	CaffeicAcid	YLR030W	NA
81	CaffeicAcid	YPR106W	NA
82	CaffeicAcid	YHR108W	NA
83	CaffeicAcid	YOL043C	NA
84	CaffeicAcid	YKL184W	NA
85	CaffeicAcid	YMR029C	NA
86	CaffeicAcid	YBR083W	NA
87	CaffeicAcid	YMR282C	NA
88	CaffeicAcid	YKR036C	NA
89	CaffeicAcid	YOR018W	NA
90	CaffeicAcid	YMR196W	NA
91	CaffeicAcid	YOR101W	NA
92	CaffeicAcid	YGR203W	NA
93	CaffeicAcid	YIL108W	NA
94	CaffeicAcid	YBR197C	NA
95	CaffeicAcid	YBR074W	NA
96	CaffeicAcid	YHR150W	NA
97	CaffeicAcid	YIL117C	NA
98	CaffeicAcid	YGR050C	NA
99	CaffeicAcid	YNR007C	NA
100	CaffeicAcid	YJR061W	NA
101	CaffeicAcid	YLR388W	NA
102	CaffeicAcid	YMR137C	NA
