Inhibitor	Significant_up_deletions	Significant_down_deletions
1	LevulinicAcid	YJL120W	NA
2	LevulinicAcid	YOL013C	NA
3	LevulinicAcid	YJL065C	NA
4	LevulinicAcid	YBR280C	NA
5	LevulinicAcid	YBR095C	NA
6	LevulinicAcid	YJR098C	NA
7	LevulinicAcid	YOR247W	NA
8	LevulinicAcid	YIR027C	NA
9	LevulinicAcid	YMR022W	NA
10	LevulinicAcid	YOL036W	NA
11	LevulinicAcid	YBL078C	NA
12	LevulinicAcid	YOR062C	NA
13	LevulinicAcid	YHR087W	NA
14	LevulinicAcid	YJR087W	NA
15	LevulinicAcid	YML001W	NA
16	LevulinicAcid	YGL197W	NA
17	LevulinicAcid	YER178W	NA
18	LevulinicAcid	YGR247W	NA
19	LevulinicAcid	YPL208W	NA
20	LevulinicAcid	YNL283C	NA
21	LevulinicAcid	YHR093W	NA
22	LevulinicAcid	YIL100W	NA
23	LevulinicAcid	YGL131C	NA
24	LevulinicAcid	YGR213C	NA
25	LevulinicAcid	YNL101W	NA
26	LevulinicAcid	YLR023C	NA
27	LevulinicAcid	YAL005C	NA
28	LevulinicAcid	YPL183C	NA
29	LevulinicAcid	YOR040W	NA
30	LevulinicAcid	YGR022C	NA
31	LevulinicAcid	YML102W	NA
32	LevulinicAcid	YER121W	NA
33	LevulinicAcid	YDL001W	NA
34	LevulinicAcid	YML128C	NA
35	LevulinicAcid	YDR304C	NA
36	LevulinicAcid	YGR259C	NA
37	LevulinicAcid	YPR039W	NA
38	LevulinicAcid	YPL039W	NA
39	LevulinicAcid	YOR012W	NA
40	LevulinicAcid	YBR058C	NA
41	LevulinicAcid	YEL037C	NA
42	LevulinicAcid	YNL120C	NA
43	LevulinicAcid	YLL045C	NA
44	LevulinicAcid	YKR065C	NA
45	LevulinicAcid	YPL066W	NA
46	LevulinicAcid	YHR009C	NA
47	LevulinicAcid	YAL004W	NA
48	LevulinicAcid	YML017W	NA
49	LevulinicAcid	YPL181W	NA
50	LevulinicAcid	YMR060C	NA
51	LevulinicAcid	YGL085W	NA
52	LevulinicAcid	YGL017W	NA
53	LevulinicAcid	YDL035C	NA
54	LevulinicAcid	YNL089C	NA
55	LevulinicAcid	YER129W	NA
56	LevulinicAcid	YLR239C	NA
57	LevulinicAcid	YGL139W	NA
58	LevulinicAcid	YPL249C	NA
59	LevulinicAcid	YKL065C	NA
60	LevulinicAcid	YLR315W	NA
61	LevulinicAcid	YOL053C-A	NA
62	LevulinicAcid	YFL051C	NA
63	LevulinicAcid	YGR178C	NA
64	LevulinicAcid	YER088C	NA
65	LevulinicAcid	YER046W	NA
66	LevulinicAcid	YMR025W	NA
67	LevulinicAcid	YPL180W	NA
68	LevulinicAcid	YGR101W	NA
69	LevulinicAcid	YPR191W	NA
70	LevulinicAcid	YBR104W	NA
71	LevulinicAcid	YJL122W	NA
72	LevulinicAcid	YNL081C	NA
73	LevulinicAcid	YKL093W	NA
74	LevulinicAcid	YKL032C	NA
75	LevulinicAcid	YNL224C	NA
76	LevulinicAcid	YOR367W	NA
77	LevulinicAcid	YOR112W	NA
78	LevulinicAcid	YBR077C	NA
79	LevulinicAcid	YEL003W	NA
80	LevulinicAcid	YLR404W	NA
81	LevulinicAcid	YDR297W	NA
82	LevulinicAcid	YBR128C	NA
83	LevulinicAcid	YKL023W	NA
84	LevulinicAcid	YKL071W	NA
85	LevulinicAcid	YOL095C	NA
86	LevulinicAcid	YGR109C	NA
87	LevulinicAcid	YGL154C	NA
88	LevulinicAcid	YLR058C	NA
89	LevulinicAcid	YPL213W	NA
90	LevulinicAcid	YHR112C	NA
91	LevulinicAcid	YEL023C	NA
92	LevulinicAcid	YOR221C	NA
93	LevulinicAcid	YBR266C	NA
94	LevulinicAcid	YJL163C	NA
95	LevulinicAcid	YIL097W	NA
96	LevulinicAcid	YER081W	NA
97	LevulinicAcid	YMR129W	NA
98	LevulinicAcid	YNL119W	NA
99	LevulinicAcid	YGR182C	NA
100	LevulinicAcid	YOR083W	NA
101	LevulinicAcid	YGL214W	NA
102	LevulinicAcid	YDL121C	NA
103	LevulinicAcid	YJR119C	NA
104	LevulinicAcid	YER075C	NA
105	LevulinicAcid	YHL032C	NA
106	LevulinicAcid	YPR173C	NA
107	LevulinicAcid	YGR078C	NA
108	LevulinicAcid	YDR491C	NA
109	LevulinicAcid	YER059W	NA
110	LevulinicAcid	YJL172W	NA
111	LevulinicAcid	YBR291C	NA
112	LevulinicAcid	YPR160W	NA
113	LevulinicAcid	YLR345W	NA
114	LevulinicAcid	YMR042W	NA
115	LevulinicAcid	YOL017W	NA
