Inhibitor	Significant_up_deletions	Significant_down_deletions
50	CoumaroylAmide	YDL018C	NA
51	CoumaroylAmide	YGL009C	NA
52	CoumaroylAmide	YGL154C	NA
53	CoumaroylAmide	YPL178W	NA
54	CoumaroylAmide	YOR363C	NA
55	CoumaroylAmide	YDR014W	NA
56	CoumaroylAmide	YBR248C	NA
57	CoumaroylAmide	YLR420W	NA
58	CoumaroylAmide	YPL095C	NA
59	CoumaroylAmide	YJL130C	NA
60	CoumaroylAmide	YGR017W	NA
61	CoumaroylAmide	YGL007W	NA
62	CoumaroylAmide	YDR024W	NA
63	CoumaroylAmide	YGR184C	NA
64	CoumaroylAmide	YGL136C	NA
65	CoumaroylAmide	YDL011C	NA
66	CoumaroylAmide	YDL077C	NA
67	CoumaroylAmide	YER108C	NA
68	CoumaroylAmide	YER177W	NA
69	CoumaroylAmide	YEL033W	NA
70	CoumaroylAmide	YER056C	NA
71	CoumaroylAmide	YDR001C	NA
72	CoumaroylAmide	YML121W	NA
73	CoumaroylAmide	YJL210W	NA
74	CoumaroylAmide	YBR289W	NA
75	CoumaroylAmide	YOR309C	NA
76	CoumaroylAmide	YBL009W	NA
77	CoumaroylAmide	YHR077C	NA
78	CoumaroylAmide	YLR021W	NA
79	CoumaroylAmide	YDR244W	NA
80	CoumaroylAmide	YDR022C	NA
81	CoumaroylAmide	YGL017W	NA
82	CoumaroylAmide	YBR113W	NA
83	CoumaroylAmide	YML109W	NA
84	CoumaroylAmide	YBR009C	NA
85	CoumaroylAmide	YJL046W	NA
86	CoumaroylAmide	YBR034C	NA
87	CoumaroylAmide	YHL012W	NA
88	CoumaroylAmide	YNL003C	NA
89	CoumaroylAmide	YJL151C	NA
90	CoumaroylAmide	YNL321W	NA
91	CoumaroylAmide	YJR091C	NA
92	CoumaroylAmide	YCL063W	NA
93	CoumaroylAmide	YBR074W	NA
94	CoumaroylAmide	YMR092C	NA
95	CoumaroylAmide	YMR020W	NA
96	CoumaroylAmide	YBL051C	NA
97	CoumaroylAmide	YGL216W	NA
98	CoumaroylAmide	YKL185W	NA
99	CoumaroylAmide	YBR001C	NA
100	CoumaroylAmide	YKR093W	NA
101	CoumaroylAmide	YGR045C	NA
102	CoumaroylAmide	YHR043C	NA
103	CoumaroylAmide	YIL133C	NA
104	CoumaroylAmide	YGR125W	NA
105	CoumaroylAmide	YBR012C	NA
106	CoumaroylAmide	YER091C-A	NA
107	CoumaroylAmide	YOR125C	NA
108	CoumaroylAmide	YLR001C	NA
109	CoumaroylAmide	YMR318C	NA
110	CoumaroylAmide	YNL128W	NA
111	CoumaroylAmide	YGR236C	NA
112	CoumaroylAmide	YER178W	NA
113	CoumaroylAmide	YLR061W	NA
114	CoumaroylAmide	YJL212C	NA
115	CoumaroylAmide	YPR123C	NA
116	CoumaroylAmide	YLR056W	NA
117	CoumaroylAmide	YDR509W	NA
118	CoumaroylAmide	YNL035C	NA
119	CoumaroylAmide	YBL089W	NA
120	CoumaroylAmide	YGR050C	NA
121	CoumaroylAmide	YMR039C	NA
122	CoumaroylAmide	YPL144W	NA
123	CoumaroylAmide	YJL177W	NA
124	CoumaroylAmide	YBR010W	NA
125	CoumaroylAmide	YOL088C	NA
126	CoumaroylAmide	YKL006W	NA
127	CoumaroylAmide	YGR016W	NA
128	CoumaroylAmide	YIL145C	NA
129	CoumaroylAmide	YLR460C	NA
130	CoumaroylAmide	YOL029C	NA
131	CoumaroylAmide	YEL068C	NA
132	CoumaroylAmide	YER034W	NA
133	CoumaroylAmide	YLR135W	NA
134	CoumaroylAmide	YMR313C	NA
135	CoumaroylAmide	YPL033C	NA
136	CoumaroylAmide	YBR275C	NA
137	CoumaroylAmide	YGR223C	NA
138	CoumaroylAmide	YHR033W	NA
139	CoumaroylAmide	YIL040W	NA
140	CoumaroylAmide	YHR080C	NA
141	CoumaroylAmide	YJL182C	NA
142	CoumaroylAmide	YJL193W	NA
143	CoumaroylAmide	YMR264W	NA
144	CoumaroylAmide	YDR156W	NA
145	CoumaroylAmide	YOR166C	NA
146	CoumaroylAmide	YJR134C	NA
147	CoumaroylAmide	YOL152W	NA
148	CoumaroylAmide	YPL004C	NA
149	CoumaroylAmide	YDR522C	NA
150	CoumaroylAmide	YGR080W	NA
151	CoumaroylAmide	YBL078C	NA
152	CoumaroylAmide	YKL121W	NA
153	CoumaroylAmide	YDR058C	NA
154	CoumaroylAmide	YGL175C	NA
155	CoumaroylAmide	YJR083C	NA
156	CoumaroylAmide	YJL164C	NA
157	CoumaroylAmide	YBR007C	NA
158	CoumaroylAmide	YLR098C	NA
159	CoumaroylAmide	YBR214W	NA
160	CoumaroylAmide	YPL179W	NA
161	CoumaroylAmide	YOL059W	NA
162	CoumaroylAmide	YJR145C	NA
163	CoumaroylAmide	YDR146C	NA
164	CoumaroylAmide	YKL033W-A	NA
165	CoumaroylAmide	YLR343W	NA
166	CoumaroylAmide	YLR415C	NA
167	CoumaroylAmide	YDL133C-A	NA
168	CoumaroylAmide	YGL260W	NA
169	CoumaroylAmide	YJL055W	NA
170	CoumaroylAmide	YML020W	NA
171	CoumaroylAmide	YBL106C	NA
172	CoumaroylAmide	YDR049W	NA
173	CoumaroylAmide	YNL065W	NA
174	CoumaroylAmide	YDL020C	NA
175	CoumaroylAmide	YMR176W	NA
176	CoumaroylAmide	YBR047W	NA
177	CoumaroylAmide	YMR171C	NA
178	CoumaroylAmide	YML060W	NA
179	CoumaroylAmide	YDR269C	NA
180	CoumaroylAmide	YOR306C	NA
181	CoumaroylAmide	YBL017C	NA
182	CoumaroylAmide	YJR140C	NA
183	CoumaroylAmide	YDR030C	NA
184	CoumaroylAmide	YML047C	NA
185	CoumaroylAmide	YJL172W	NA
186	CoumaroylAmide	YJR126C	NA
187	CoumaroylAmide	YMR070W	NA
188	CoumaroylAmide	YMR174C	NA
189	CoumaroylAmide	YGR028W	NA
190	CoumaroylAmide	YPL036W	NA
191	CoumaroylAmide	YDR174W	NA
192	CoumaroylAmide	YDR089W	NA
193	CoumaroylAmide	YMR163C	NA
194	CoumaroylAmide	YML072C	NA
195	CoumaroylAmide	YNL074C	NA
196	CoumaroylAmide	YOR010C	NA
197	CoumaroylAmide	YNL241C	NA
198	CoumaroylAmide	YLR134W	NA
199	CoumaroylAmide	YDL173W	NA
200	CoumaroylAmide	YHR151C	NA
201	CoumaroylAmide	YDL130W-A	NA
