Inhibitor	Significant_up_deletions	Significant_down_deletions
1	Acetamide	YAL023C	NA
2	Acetamide	YKR057W	NA
3	Acetamide	YJR087W	NA
4	Acetamide	YER129W	NA
5	Acetamide	YGL027C	NA
6	Acetamide	YOL013W-A	NA
7	Acetamide	YOL061W	NA
8	Acetamide	YML066C	NA
9	Acetamide	YKR048C	NA
10	Acetamide	YNL120C	NA
11	Acetamide	YJL119C	NA
12	Acetamide	YGR263C	NA
13	Acetamide	YCR059C	NA
14	Acetamide	YPL066W	NA
15	Acetamide	YNL167C	NA
16	Acetamide	YLR425W	NA
17	Acetamide	YNL119W	NA
18	Acetamide	YKL081W	NA
19	Acetamide	YGR019W	NA
20	Acetamide	YGR015C	NA
21	Acetamide	YDL142C	NA
22	Acetamide	YDR326C	NA
23	Acetamide	YPL227C	NA
24	Acetamide	YPL154C	NA
25	Acetamide	YBR007C	NA
26	Acetamide	YMR022W	NA
27	Acetamide	YML028W	NA
28	Acetamide	YIL007C	NA
29	Acetamide	YMR099C	NA
30	Acetamide	YJL165C	NA
31	Acetamide	YOL062C	NA
32	Acetamide	YOR058C	NA
33	Acetamide	YGR200C	NA
34	Acetamide	YJR038C	NA
35	Acetamide	YKR009C	NA
36	Acetamide	YMR144W	NA
37	Acetamide	YGR225W	NA
38	Acetamide	YAR028W	NA
39	Acetamide	YIR033W	NA
40	Acetamide	YDR019C	NA
41	Acetamide	YCL064C	NA
42	Acetamide	YOR035C	NA
43	Acetamide	YJR118C	NA
44	Acetamide	YOR011W	NA
45	Acetamide	YPL102C	NA
46	Acetamide	YDL083C	NA
47	Acetamide	YOR325W	NA
48	Acetamide	YKL039W	NA
49	Acetamide	YOR054C	NA
50	Acetamide	YGR170W	NA
51	Acetamide	YBR010W	NA
52	Acetamide	YPR098C	NA
53	Acetamide	YLL042C	NA
54	Acetamide	YOR012W	NA
55	Acetamide	YNL208W	NA
56	Acetamide	YOL070C	NA
57	Acetamide	YOL039W	NA
58	Acetamide	YDL122W	NA
59	Acetamide	YNL206C	NA
60	Acetamide	YMR016C	NA
61	Acetamide	YGR130C	NA
62	Acetamide	YML033W	NA
63	Acetamide	YKR024C	NA
64	Acetamide	YKR014C	NA
65	Acetamide	YDR477W	NA
66	Acetamide	YML012W	NA
67	Acetamide	YDR244W	NA
68	Acetamide	YER090W	NA
69	Acetamide	YOL052C	NA
70	Acetamide	YNL322C	NA
71	Acetamide	YBR025C	NA
72	Acetamide	YGL015C	NA
73	Acetamide	YLR227C	NA
74	Acetamide	YMR021C	NA
75	Acetamide	YOR243C	NA
76	Acetamide	YLL047W	NA
77	Acetamide	YOR002W	NA
78	Acetamide	YKL057C	NA
79	Acetamide	YKL020C	NA
80	Acetamide	YHR210C	NA
81	Acetamide	YGR089W	NA
82	Acetamide	YDR006C	NA
83	Acetamide	YOR144C	NA
84	Acetamide	YIL094C	NA
85	Acetamide	YML017W	NA
86	Acetamide	YMR063W	NA
87	Acetamide	YCL069W	NA
88	Acetamide	YIL148W	NA
89	Acetamide	YGR071C	NA
90	Acetamide	YPL184C	NA
91	Acetamide	YLR380W	NA
92	Acetamide	YBL072C	NA
93	Acetamide	YOR112W	NA
94	Acetamide	YGL062W	NA
95	Acetamide	YDL059C	NA
96	Acetamide	YBL078C	NA
97	Acetamide	YPL072W	NA
98	Acetamide	YOR039W	NA
99	Acetamide	YNL162W	NA
100	Acetamide	YBR128C	NA
101	Acetamide	YGL084C	NA
102	Acetamide	YPL158C	NA
103	Acetamide	YOR382W	NA
104	Acetamide	YMR060C	NA
105	Acetamide	YHR143W	NA
106	Acetamide	YGL085W	NA
107	Acetamide	YKR034W	NA
108	Acetamide	YPR151C	NA
109	Acetamide	YMR054W	NA
110	Acetamide	YER011W	NA
111	Acetamide	YKR045C	NA
112	Acetamide	YPL053C	NA
113	Acetamide	YGL124C	NA
114	Acetamide	YKL048C	NA
115	Acetamide	YFR010W	NA
116	Acetamide	YDR290W	NA
117	Acetamide	YNL169C	NA
118	Acetamide	YJR054W	NA
119	Acetamide	YDR372C	NA
120	Acetamide	YKL046C	NA
121	Acetamide	YOR019W	NA
122	Acetamide	YGR085C	NA
123	Acetamide	YDR265W	NA
124	Acetamide	YGL164C	NA
125	Acetamide	YPL125W	NA
126	Acetamide	YOR062C	NA
127	Acetamide	YOR005C	NA
128	Acetamide	YGL115W	NA
129	Acetamide	YBR077C	NA
130	Acetamide	YLR337C	NA
131	Acetamide	YER161C	NA
132	Acetamide	YOR189W	NA
