Inhibitor	Significant_up_deletions	Significant_down_deletions
1	GVL	YOR165W	NA
2	GVL	YNR030W	NA
3	GVL	YLL045C	NA
4	GVL	YJR094W-A	NA
5	GVL	YOR251C	NA
6	GVL	YMR216C	NA
7	GVL	YPR201W	NA
8	GVL	YNR002C	NA
9	GVL	YDL083C	NA
10	GVL	YKL222C	NA
11	GVL	YNL089C	NA
12	GVL	YNR031C	NA
13	GVL	YIL133C	NA
14	GVL	YOR054C	NA
15	GVL	YMR318C	NA
16	GVL	YDR349C	NA
17	GVL	YLL043W	NA
18	GVL	YOL104C	NA
19	GVL	YGL175C	NA
20	GVL	YHR161C	NA
21	GVL	YLR415C	NA
22	GVL	YNL285W	NA
23	GVL	YHR199C	NA
24	GVL	YNL179C	NA
25	GVL	YBR025C	NA
26	GVL	YOL050C	NA
27	GVL	YKL051W	NA
28	GVL	YLR454W	NA
29	GVL	YER144C	NA
30	GVL	YPL107W	NA
31	GVL	YER091C-A	NA
32	GVL	YNL208W	NA
33	GVL	YNL305C	NA
34	GVL	YGL208W	NA
35	GVL	YJL120W	NA
36	GVL	YJL192C	NA
37	GVL	YMR276W	NA
38	GVL	YJL065C	NA
39	GVL	YJR062C	NA
40	GVL	YOL152W	NA
41	GVL	YDL144C	NA
42	GVL	YMR144W	NA
43	GVL	YNR069C	NA
44	GVL	YER119C	NA
45	GVL	YMR039C	NA
46	GVL	YOL047C	NA
47	GVL	YLL046C	NA
48	GVL	YIL053W	NA
49	GVL	YBR141C	NA
50	GVL	YJR126C	NA
51	GVL	YKL183W	NA
52	GVL	YMR221C	NA
53	GVL	YKR030W	NA
54	GVL	YGR194C	NA
55	GVL	YHL021C	NA
56	GVL	YHR080C	NA
57	GVL	YHR151C	NA
58	GVL	YIL058W	NA
59	GVL	YNL226W	NA
60	GVL	YJL193W	NA
61	GVL	YGR250C	NA
62	GVL	YJL160C	NA
63	GVL	YMR172W	NA
64	GVL	YNL106C	NA
65	GVL	YKL123W	NA
66	GVL	YGR040W	NA
67	GVL	YJR058C	NA
68	GVL	YOL093W	NA
69	GVL	YHR006W	NA
70	GVL	YDL241W	NA
71	GVL	YLR061W	NA
72	GVL	YNL040W	NA
73	GVL	YNR075W	NA
74	GVL	YKL039W	NA
75	GVL	YKR104W	NA
76	GVL	YGR203W	NA
77	GVL	YOL030W	NA
78	GVL	YNL311C	NA
79	GVL	YDL184C	NA
80	GVL	YPR170C	NA
81	GVL	YHR114W	NA
82	GVL	YKL140W	NA
83	GVL	YJL177W	NA
84	GVL	YBR255W	NA
85	GVL	YNL015W	NA
86	GVL	YJR060W	NA
87	GVL	YJR133W	NA
88	GVL	YBR022W	NA
89	GVL	YHL014C	NA
90	GVL	YNL050C	NA
91	GVL	YOR252W	NA
92	GVL	YPL154C	NA
93	GVL	YDL082W	NA
94	GVL	YKR036C	NA
95	GVL	YLR432W	NA
96	GVL	YMR176W	NA
97	GVL	YPL079W	NA
98	GVL	YJL164C	NA
99	GVL	YBR218C	NA
100	GVL	YIL152W	NA
101	GVL	YHR081W	NA
102	GVL	YHR202W	NA
103	GVL	YCL075W	NA
104	GVL	YJL055W	NA
105	GVL	YBR034C	NA
106	GVL	YMR292W	NA
107	GVL	YKL184W	NA
108	GVL	YOL119C	NA
109	GVL	YBR084C-A	NA
110	GVL	YER020W	NA
111	GVL	YNL206C	NA
112	GVL	YBR145W	NA
113	GVL	YCR073C	NA
114	GVL	YIL037C	NA
115	GVL	YOR043W	NA
116	GVL	YHL008C	NA
117	GVL	YMR311C	NA
118	GVL	YJR128W	NA
119	GVL	YJL216C	NA
120	GVL	YHL019C	NA
121	GVL	YNL235C	NA
122	GVL	YGR088W	NA
123	GVL	YNL134C	NA
124	GVL	YOL091W	NA
125	GVL	YLL042C	NA
126	GVL	YKL071W	NA
127	GVL	YDR445C	NA
128	GVL	YHL006C	NA
129	GVL	YKL185W	NA
130	GVL	YFL011W	NA
131	GVL	YFR009W	NA
132	GVL	YBR043C	NA
133	GVL	YNL154C	NA
134	GVL	YDL130W-A	NA
135	GVL	YHR033W	NA
136	GVL	YNL034W	NA
137	GVL	YDR121W	NA
138	GVL	YHR198C	NA
139	GVL	YMR196W	NA
140	GVL	YDR482C	NA
141	GVL	YMR152W	NA
142	GVL	YPL177C	NA
143	GVL	YGL121C	NA
144	GVL	YOR188W	NA
145	GVL	YDR533C	NA
146	GVL	YOL006C	NA
147	GVL	YKL215C	NA
148	GVL	YHL034C	NA
149	GVL	YIL040W	NA
150	GVL	YOR214C	NA
151	GVL	YOL013W-A	NA
152	GVL	YML038C	NA
153	GVL	YKL198C	NA
154	GVL	YOL062C	NA
155	GVL	YIL007C	NA
156	GVL	YOR240W	NA
157	GVL	YJR005W	NA
158	GVL	YHR073W	NA
159	GVL	YGL241W	NA
160	GVL	YNL241C	NA
161	GVL	YHR124W	NA
162	GVL	YML117W-A	NA
163	GVL	YDL172C	NA
164	GVL	YGR291C	NA
165	GVL	YDL188C	NA
166	GVL	YNL321W	NA
167	GVL	YKL220C	NA
168	GVL	YNL183C	NA
169	GVL	YHR110W	NA
170	GVL	YGR085C	NA
171	GVL	YNL105W	NA
172	GVL	YHR156C	NA
173	GVL	YBR010W	NA
174	GVL	YNR025C	NA
175	GVL	YGL205W	NA
176	GVL	YKR103W	NA
177	GVL	YER079W	NA
