Inhibitor	Significant_up_deletions	Significant_down_deletions
1	2Methylimidazole	YKL139W	NA
2	2Methylimidazole	YDR033W	NA
3	2Methylimidazole	YGL253W	NA
4	2Methylimidazole	YBL027W	NA
5	2Methylimidazole	YJR154W	NA
6	2Methylimidazole	YCR100C	NA
7	2Methylimidazole	YER092W	NA
8	2Methylimidazole	YER177W	NA
9	2Methylimidazole	YDR455C	NA
10	2Methylimidazole	YLR380W	NA
11	2Methylimidazole	YLR328W	NA
12	2Methylimidazole	YGR292W	NA
13	2Methylimidazole	YBR068C	NA
14	2Methylimidazole	YGR123C	NA
15	2Methylimidazole	YNL301C	NA
16	2Methylimidazole	YIL066C	NA
17	2Methylimidazole	YBR062C	NA
18	2Methylimidazole	YBL104C	NA
19	2Methylimidazole	YIR033W	NA
20	2Methylimidazole	YMR226C	NA
21	2Methylimidazole	YLR437C	NA
22	2Methylimidazole	YBR016W	NA
23	2Methylimidazole	YPL105C	NA
24	2Methylimidazole	YNL106C	NA
25	2Methylimidazole	YDR252W	NA
26	2Methylimidazole	YIL095W	NA
27	2Methylimidazole	YER057C	NA
28	2Methylimidazole	YIL117C	NA
29	2Methylimidazole	YDR153C	NA
30	2Methylimidazole	YML102W	NA
31	2Methylimidazole	YER090W	NA
32	2Methylimidazole	YLR375W	NA
33	2Methylimidazole	YPL196W	NA
34	2Methylimidazole	YDL210W	NA
35	2Methylimidazole	YER080W	NA
36	2Methylimidazole	YAL005C	NA
37	2Methylimidazole	YBR269C	NA
38	2Methylimidazole	YHR207C	NA
39	2Methylimidazole	YNR072W	NA
40	2Methylimidazole	YBR129C	NA
41	2Methylimidazole	YDR067C	NA
42	2Methylimidazole	YLL025W	NA
43	2Methylimidazole	YMR162C	NA
44	2Methylimidazole	YBR071W	NA
45	2Methylimidazole	YDR254W	NA
46	2Methylimidazole	YLR296W	NA
47	2Methylimidazole	YOL045W	NA
48	2Methylimidazole	YGR214W	NA
49	2Methylimidazole	YKR084C	NA
50	2Methylimidazole	YKR014C	NA
51	2Methylimidazole	YOL031C	NA
52	2Methylimidazole	YGL216W	NA
53	2Methylimidazole	YFL012W	NA
54	2Methylimidazole	YNR065C	NA
55	2Methylimidazole	YGL249W	NA
56	2Methylimidazole	YKL124W	NA
57	2Methylimidazole	YPL258C	NA
58	2Methylimidazole	YOR193W	NA
59	2Methylimidazole	YMR292W	NA
60	2Methylimidazole	YDR330W	NA
61	2Methylimidazole	YJL093C	NA
62	2Methylimidazole	YPL163C	NA
63	2Methylimidazole	YGL067W	NA
64	2Methylimidazole	YPR141C	NA
65	2Methylimidazole	YBL031W	NA
66	2Methylimidazole	YOR064C	NA
67	2Methylimidazole	YBL062W	NA
68	2Methylimidazole	YHR181W	NA
69	2Methylimidazole	YLR371W	NA
70	2Methylimidazole	YDR452W	NA
71	2Methylimidazole	YFR032C-A	NA
72	2Methylimidazole	YGR224W	NA
73	2Methylimidazole	YOL083W	NA
74	2Methylimidazole	YLR032W	NA
75	2Methylimidazole	YAL053W	NA
76	2Methylimidazole	YMR322C	NA
77	2Methylimidazole	YNL336W	NA
78	2Methylimidazole	YOL129W	NA
79	2Methylimidazole	YLR017W	NA
80	2Methylimidazole	YGL086W	NA
81	2Methylimidazole	YER081W	NA
82	2Methylimidazole	YHR189W	NA
83	2Methylimidazole	YGR256W	NA
84	2Methylimidazole	YOR347C	NA
85	2Methylimidazole	YOL106W	NA
86	2Methylimidazole	YKL102C	NA
87	2Methylimidazole	YGL262W	NA
88	2Methylimidazole	YLR267W	NA
89	2Methylimidazole	YJL101C	NA
90	2Methylimidazole	YDR372C	NA
91	2Methylimidazole	YIL155C	NA
92	2Methylimidazole	YDR525W-A	NA
93	2Methylimidazole	YKL116C	NA
94	2Methylimidazole	YDR431W	NA
95	2Methylimidazole	YOL035C	NA
96	2Methylimidazole	YGR058W	NA
97	2Methylimidazole	YPR174C	NA
98	2Methylimidazole	YOR015W	NA
99	2Methylimidazole	YOL087C	NA
100	2Methylimidazole	YNL254C	NA
101	2Methylimidazole	YNL171C	NA
102	2Methylimidazole	YJL204C	NA
103	2Methylimidazole	YLR374C	NA
104	2Methylimidazole	YKL065C	NA
105	2Methylimidazole	YOR111W	NA
106	2Methylimidazole	YGR279C	NA
107	2Methylimidazole	YLL019C	NA
108	2Methylimidazole	YNL314W	NA
109	2Methylimidazole	YNL070W	NA
110	2Methylimidazole	YAL013W	NA
111	2Methylimidazole	YNL031C	NA
112	2Methylimidazole	YFL044C	NA
113	2Methylimidazole	YLR377C	NA
114	2Methylimidazole	YER060W-A	NA
115	2Methylimidazole	YCL063W	NA
116	2Methylimidazole	YBR090C-A	NA
117	2Methylimidazole	YNL153C	NA
118	2Methylimidazole	YLR266C	NA
119	2Methylimidazole	YPL189W	NA
120	2Methylimidazole	YOR029W	NA
121	2Methylimidazole	YDR421W	NA
122	2Methylimidazole	YBL032W	NA
123	2Methylimidazole	YDL119C	NA
124	2Methylimidazole	YGR049W	NA
125	2Methylimidazole	YBR090C	NA
126	2Methylimidazole	YFR056C	NA
