Inhibitor	Significant_up_deletions	Significant_down_deletions
1	FerulicAcid	YBR289W	NA
2	FerulicAcid	YML129C	NA
3	FerulicAcid	YBR248C	NA
4	FerulicAcid	YNR041C	NA
5	FerulicAcid	YDR393W	NA
6	FerulicAcid	YBR266C	NA
7	FerulicAcid	YIL020C	NA
8	FerulicAcid	YDL002C	NA
9	FerulicAcid	YPR191W	NA
10	FerulicAcid	YDL001W	NA
11	FerulicAcid	YJL071W	NA
12	FerulicAcid	YOL095C	NA
13	FerulicAcid	YHR018C	NA
14	FerulicAcid	YDR276C	NA
15	FerulicAcid	YML001W	NA
16	FerulicAcid	YBR294W	NA
17	FerulicAcid	YDR019C	NA
18	FerulicAcid	YGL004C	NA
19	FerulicAcid	YBR115C	NA
20	FerulicAcid	YDR024W	NA
21	FerulicAcid	YPL178W	NA
22	FerulicAcid	YGL010W	NA
23	FerulicAcid	YER092W	NA
24	FerulicAcid	YIL094C	NA
25	FerulicAcid	YDL013W	NA
26	FerulicAcid	YBL005W	NA
27	FerulicAcid	YNL081C	NA
28	FerulicAcid	YDL012C	NA
29	FerulicAcid	YPR173C	NA
30	FerulicAcid	YDR026C	NA
31	FerulicAcid	YGR032W	NA
32	FerulicAcid	YDL006W	NA
33	FerulicAcid	YLR239C	NA
34	FerulicAcid	YJL130C	NA
35	FerulicAcid	YDR014W	NA
36	FerulicAcid	YGL005C	NA
37	FerulicAcid	YGL105W	NA
38	FerulicAcid	YKL032C	NA
39	FerulicAcid	YHR181W	NA
40	FerulicAcid	YDR009W	NA
41	FerulicAcid	YGL009C	NA
42	FerulicAcid	YGR101W	NA
43	FerulicAcid	YDR006C	NA
44	FerulicAcid	YCR028C-A	NA
45	FerulicAcid	YDR395W	NA
46	FerulicAcid	YNL273W	NA
47	FerulicAcid	YMR143W	NA
48	FerulicAcid	YGL212W	NA
49	FerulicAcid	YKL124W	NA
50	FerulicAcid	YDL018C	NA
51	FerulicAcid	YBR126C	NA
52	FerulicAcid	YGL154C	NA
53	FerulicAcid	YOR363C	NA
54	FerulicAcid	YOL089C	NA
55	FerulicAcid	YDR007W	NA
56	FerulicAcid	YDR018C	NA
57	FerulicAcid	YBR005W	NA
58	FerulicAcid	YFR010W	NA
59	FerulicAcid	YDR004W	NA
60	FerulicAcid	YFL047W	NA
61	FerulicAcid	YGR089W	NA
62	FerulicAcid	YLR420W	NA
63	FerulicAcid	YGR017W	NA
64	FerulicAcid	YDL011C	NA
65	FerulicAcid	YDR426C	NA
66	FerulicAcid	YJL134W	NA
67	FerulicAcid	YCR071C	NA
68	FerulicAcid	YEL063C	NA
69	FerulicAcid	YJR044C	NA
70	FerulicAcid	YKL008C	NA
71	FerulicAcid	YGR022C	NA
72	FerulicAcid	YFL013W-A	NA
73	FerulicAcid	YBR113W	NA
74	FerulicAcid	YDR435C	NA
75	FerulicAcid	YPL095C	NA
76	FerulicAcid	YBL078C	NA
77	FerulicAcid	YMR275C	NA
78	FerulicAcid	YGR184C	NA
79	FerulicAcid	YDR001C	NA
80	FerulicAcid	YDR121W	NA
81	FerulicAcid	YLR448W	NA
82	FerulicAcid	YFL013C	NA
83	FerulicAcid	YOL050C	NA
84	FerulicAcid	YJL168C	NA
85	FerulicAcid	YBL087C	NA
86	FerulicAcid	YER090W	NA
87	FerulicAcid	YJL046W	NA
88	FerulicAcid	YKR051W	NA
89	FerulicAcid	YER108C	NA
90	FerulicAcid	YOR135C	NA
91	FerulicAcid	YML103C	NA
92	FerulicAcid	YNL003C	NA
93	FerulicAcid	YBR287W	NA
94	FerulicAcid	YDL020C	NA
95	FerulicAcid	YNL311C	NA
96	FerulicAcid	YJL169W	NA
97	FerulicAcid	YFR013W	NA
98	FerulicAcid	YBR007C	NA
99	FerulicAcid	YHR082C	NA
100	FerulicAcid	YJL149W	NA
101	FerulicAcid	YLR006C	NA
102	FerulicAcid	YNL235C	NA
103	FerulicAcid	YIR038C	NA
104	FerulicAcid	YNR010W	NA
105	FerulicAcid	YBR084C-A	NA
106	FerulicAcid	YMR039C	NA
107	FerulicAcid	YKL050C	NA
108	FerulicAcid	YKL053C-A	NA
109	FerulicAcid	YDR425W	NA
110	FerulicAcid	YLR182W	NA
111	FerulicAcid	YOR125C	NA
112	FerulicAcid	YBR292C	NA
113	FerulicAcid	YGL136C	NA
114	FerulicAcid	YBR291C	NA
115	FerulicAcid	YCL038C	NA
116	FerulicAcid	YBR118W	NA
117	FerulicAcid	YKR097W	NA
118	FerulicAcid	YJR050W	NA
119	FerulicAcid	YML128C	NA
120	FerulicAcid	YIL028W	NA
121	FerulicAcid	YGL017W	NA
122	FerulicAcid	YDL081C	NA
123	FerulicAcid	YPL101W	NA
