Inhibitor	Significant_up_deletions	Significant_down_deletions
1	26Dimethylpyrazine	YJL065C	NA
2	26Dimethylpyrazine	YOL138C	NA
3	26Dimethylpyrazine	YOR279C	NA
4	26Dimethylpyrazine	YKR092C	NA
5	26Dimethylpyrazine	YCR086W	NA
6	26Dimethylpyrazine	YJR087W	NA
7	26Dimethylpyrazine	YDR156W	NA
8	26Dimethylpyrazine	YDL142C	NA
9	26Dimethylpyrazine	YIR027C	NA
10	26Dimethylpyrazine	YJR094W-A	NA
11	26Dimethylpyrazine	YBL027W	NA
12	26Dimethylpyrazine	YBL055C	NA
13	26Dimethylpyrazine	YKL162C	NA
14	26Dimethylpyrazine	YDR530C	NA
15	26Dimethylpyrazine	YJR150C	NA
16	26Dimethylpyrazine	YDL083C	NA
17	26Dimethylpyrazine	YGL164C	NA
18	26Dimethylpyrazine	YPL009C	NA
19	26Dimethylpyrazine	YOR367W	NA
20	26Dimethylpyrazine	YOL030W	NA
21	26Dimethylpyrazine	YMR163C	NA
22	26Dimethylpyrazine	YDL035C	NA
23	26Dimethylpyrazine	YHR081W	NA
24	26Dimethylpyrazine	YBR290W	NA
25	26Dimethylpyrazine	YKR041W	NA
26	26Dimethylpyrazine	YER163C	NA
27	26Dimethylpyrazine	YER063W	NA
28	26Dimethylpyrazine	YHR093W	NA
29	26Dimethylpyrazine	YOL013C	NA
30	26Dimethylpyrazine	YMR306W	NA
31	26Dimethylpyrazine	YCL074W	NA
32	26Dimethylpyrazine	YJR140C	NA
33	26Dimethylpyrazine	YDR441C	NA
34	26Dimethylpyrazine	YNL089C	NA
35	26Dimethylpyrazine	YBR226C	NA
36	26Dimethylpyrazine	YGL202W	NA
37	26Dimethylpyrazine	YDR525W-A	NA
38	26Dimethylpyrazine	YGL078C	NA
39	26Dimethylpyrazine	YGR213C	NA
40	26Dimethylpyrazine	YGR040W	NA
41	26Dimethylpyrazine	YGR279C	NA
42	26Dimethylpyrazine	YER084W	NA
43	26Dimethylpyrazine	YML118W	NA
44	26Dimethylpyrazine	YGL159W	NA
45	26Dimethylpyrazine	YIL155C	NA
46	26Dimethylpyrazine	YKL205W	NA
47	26Dimethylpyrazine	YOL098C	NA
48	26Dimethylpyrazine	YMR269W	NA
49	26Dimethylpyrazine	YOR182C	NA
50	26Dimethylpyrazine	YER158C	NA
51	26Dimethylpyrazine	YBR280C	NA
52	26Dimethylpyrazine	YJR128W	NA
53	26Dimethylpyrazine	YBR083W	NA
54	26Dimethylpyrazine	YLR006C	NA
55	26Dimethylpyrazine	YOR165W	NA
56	26Dimethylpyrazine	YKL185W	NA
57	26Dimethylpyrazine	YPR160W	NA
58	26Dimethylpyrazine	YGL062W	NA
59	26Dimethylpyrazine	YGR291C	NA
60	26Dimethylpyrazine	YBR267W	NA
61	26Dimethylpyrazine	YJR116W	NA
62	26Dimethylpyrazine	YJL148W	NA
63	26Dimethylpyrazine	YBR048W	NA
64	26Dimethylpyrazine	YFL013C	NA
65	26Dimethylpyrazine	YDR101C	NA
66	26Dimethylpyrazine	YHR009C	NA
67	26Dimethylpyrazine	YBR090C	NA
68	26Dimethylpyrazine	YDL184C	NA
69	26Dimethylpyrazine	YLR285W	NA
70	26Dimethylpyrazine	YMR307W	NA
71	26Dimethylpyrazine	YOR173W	NA
72	26Dimethylpyrazine	YOR234C	NA
73	26Dimethylpyrazine	YOR112W	NA
74	26Dimethylpyrazine	YOL081W	NA
75	26Dimethylpyrazine	YDR539W	NA
76	26Dimethylpyrazine	YJR098C	NA
77	26Dimethylpyrazine	YGR109C	NA
78	26Dimethylpyrazine	YBR266C	NA
79	26Dimethylpyrazine	YPL164C	NA
80	26Dimethylpyrazine	YNL200C	NA
81	26Dimethylpyrazine	YNL293W	NA
82	26Dimethylpyrazine	YER046W	NA
83	26Dimethylpyrazine	YNL070W	NA
84	26Dimethylpyrazine	YMR223W	NA
85	26Dimethylpyrazine	YGR250C	NA
86	26Dimethylpyrazine	YDL089W	NA
87	26Dimethylpyrazine	YGL090W	NA
88	26Dimethylpyrazine	YFR041C	NA
89	26Dimethylpyrazine	YMR276W	NA
90	26Dimethylpyrazine	YGL195W	NA
91	26Dimethylpyrazine	YMR025W	NA
92	26Dimethylpyrazine	YBR084C-A	NA
93	26Dimethylpyrazine	YGL039W	NA
94	26Dimethylpyrazine	YIL016W	NA
95	26Dimethylpyrazine	YNL302C	NA
96	26Dimethylpyrazine	YNL175C	NA
97	26Dimethylpyrazine	YGL213C	NA
98	26Dimethylpyrazine	YER092W	NA
99	26Dimethylpyrazine	YLR406C	NA
100	26Dimethylpyrazine	YKR024C	NA
101	26Dimethylpyrazine	YOR209C	NA
102	26Dimethylpyrazine	YKL090W	NA
103	26Dimethylpyrazine	YJL177W	NA
104	26Dimethylpyrazine	YIL117C	NA
105	26Dimethylpyrazine	YML026C	NA
106	26Dimethylpyrazine	YFL051C	NA
107	26Dimethylpyrazine	YER059W	NA
108	26Dimethylpyrazine	YPL115C	NA
109	26Dimethylpyrazine	YJL071W	NA
110	26Dimethylpyrazine	YKL093W	NA
111	26Dimethylpyrazine	YOL006C	NA
112	26Dimethylpyrazine	YOR246C	NA
113	26Dimethylpyrazine	YPL067C	NA
114	26Dimethylpyrazine	YDR333C	NA
115	26Dimethylpyrazine	YBR263W	NA
116	26Dimethylpyrazine	YKR026C	NA
117	26Dimethylpyrazine	YMR042W	NA
118	26Dimethylpyrazine	YLL015W	NA
119	26Dimethylpyrazine	YFR009W	NA
120	26Dimethylpyrazine	YOR083W	NA
121	26Dimethylpyrazine	YOR025W	NA
122	26Dimethylpyrazine	YOL075C	NA
123	26Dimethylpyrazine	YJR014W	NA
124	26Dimethylpyrazine	YPL108W	NA
