Inhibitor	Significant_up_deletions	Significant_down_deletions
1	SinapicAcid	YDR026C	NA
2	SinapicAcid	YLR182W	NA
3	SinapicAcid	YOR064C	NA
4	SinapicAcid	YEL063C	NA
5	SinapicAcid	YPL095C	NA
6	SinapicAcid	YNL035C	NA
7	SinapicAcid	YDL013W	NA
8	SinapicAcid	YDL018C	NA
9	SinapicAcid	YMR140W	NA
10	SinapicAcid	YDR393W	NA
11	SinapicAcid	YDR006C	NA
12	SinapicAcid	YOL052C	NA
13	SinapicAcid	YLR239C	NA
14	SinapicAcid	YDR009W	NA
15	SinapicAcid	YGL105W	NA
16	SinapicAcid	YDL002C	NA
17	SinapicAcid	YKL065C	NA
18	SinapicAcid	YLR176C	NA
19	SinapicAcid	YBR275C	NA
20	SinapicAcid	YKL124W	NA
21	SinapicAcid	YBR266C	NA
22	SinapicAcid	YDL001W	NA
23	SinapicAcid	YGL010W	NA
24	SinapicAcid	YBR248C	NA
25	SinapicAcid	YGL017W	NA
26	SinapicAcid	YOL095C	NA
27	SinapicAcid	YEL003W	NA
28	SinapicAcid	YIL020C	NA
29	SinapicAcid	YGL136C	NA
30	SinapicAcid	YJL071W	NA
31	SinapicAcid	YGR032W	NA
32	SinapicAcid	YPL178W	NA
33	SinapicAcid	YDR018C	NA
34	SinapicAcid	YDL136W	NA
35	SinapicAcid	YMR039C	NA
36	SinapicAcid	YML001W	NA
37	SinapicAcid	YGL009C	NA
38	SinapicAcid	YPL101W	NA
39	SinapicAcid	YDR244W	NA
40	SinapicAcid	YGL004C	NA
41	SinapicAcid	YHR018C	NA
42	SinapicAcid	YBR005W	NA
43	SinapicAcid	YDL006W	NA
44	SinapicAcid	YDR241W	NA
45	SinapicAcid	YPR173C	NA
46	SinapicAcid	YCR028C-A	NA
47	SinapicAcid	YMR092C	NA
48	SinapicAcid	YNR041C	NA
49	SinapicAcid	YGR017W	NA
50	SinapicAcid	YKL032C	NA
51	SinapicAcid	YBR115C	NA
52	SinapicAcid	YJL190C	NA
53	SinapicAcid	YHR025W	NA
54	SinapicAcid	YGL005C	NA
55	SinapicAcid	YBL005W	NA
56	SinapicAcid	YDR395W	NA
57	SinapicAcid	YER092W	NA
58	SinapicAcid	YDR269C	NA
59	SinapicAcid	YGR023W	NA
60	SinapicAcid	YDL012C	NA
61	SinapicAcid	YNL065W	NA
62	SinapicAcid	YDR014W	NA
63	SinapicAcid	YGR022C	NA
64	SinapicAcid	YJL130C	NA
65	SinapicAcid	YBL024W	NA
66	SinapicAcid	YBR137W	NA
67	SinapicAcid	YDR278C	NA
68	SinapicAcid	YMR143W	NA
69	SinapicAcid	YOR131C	NA
70	SinapicAcid	YBR009C	NA
71	SinapicAcid	YDR004W	NA
72	SinapicAcid	YDR024W	NA
73	SinapicAcid	YDL011C	NA
74	SinapicAcid	YIL094C	NA
75	SinapicAcid	YDR257C	NA
76	SinapicAcid	YJL048C	NA
77	SinapicAcid	YCR008W	NA
78	SinapicAcid	YNL081C	NA
79	SinapicAcid	YGR101W	NA
80	SinapicAcid	YGR088W	NA
81	SinapicAcid	YGL035C	NA
82	SinapicAcid	YDR007W	NA
83	SinapicAcid	YGR089W	NA
84	SinapicAcid	YBR095C	NA
85	SinapicAcid	YGL117W	NA
86	SinapicAcid	YPR191W	NA
87	SinapicAcid	YMR264W	NA
88	SinapicAcid	YPL138C	NA
89	SinapicAcid	YLR241W	NA
90	SinapicAcid	YBR294W	NA
91	SinapicAcid	YDR276C	NA
92	SinapicAcid	YDR019C	NA
93	SinapicAcid	YOR029W	NA
94	SinapicAcid	YGL154C	NA
95	SinapicAcid	YJL046W	NA
96	SinapicAcid	YDL077C	NA
97	SinapicAcid	YER090W	NA
98	SinapicAcid	YKR040C	NA
99	SinapicAcid	YLL045C	NA
100	SinapicAcid	YGR085C	NA
101	SinapicAcid	YLR149C	NA
102	SinapicAcid	YDR275W	NA
103	SinapicAcid	YNL206C	NA
104	SinapicAcid	YDR001C	NA
105	SinapicAcid	YBR174C	NA
106	SinapicAcid	YGL151W	NA
107	SinapicAcid	YOR221C	NA
108	SinapicAcid	YBR126C	NA
109	SinapicAcid	YBR058C	NA
110	SinapicAcid	YJL165C	NA
111	SinapicAcid	YBR065C	NA
112	SinapicAcid	YFR010W	NA
113	SinapicAcid	YOR001W	NA
114	SinapicAcid	YNL003C	NA
115	SinapicAcid	YDR215C	NA
116	SinapicAcid	YOR309C	NA
117	SinapicAcid	YOR363C	NA
118	SinapicAcid	YBR147W	NA
119	SinapicAcid	YNL092W	NA
120	SinapicAcid	YJL105W	NA
121	SinapicAcid	YDR049W	NA
122	SinapicAcid	YHL008C	NA
123	SinapicAcid	YML129C	NA
124	SinapicAcid	YLR184W	NA
125	SinapicAcid	YGL051W	NA
126	SinapicAcid	YGR188C	NA
127	SinapicAcid	YDR015C	NA
128	SinapicAcid	YDR126W	NA
129	SinapicAcid	YKL061W	NA
130	SinapicAcid	YLR180W	NA
131	SinapicAcid	YDR110W	NA
132	SinapicAcid	YNL273W	NA
133	SinapicAcid	YNL235C	NA
134	SinapicAcid	YDR477W	NA
135	SinapicAcid	YBR001C	NA
136	SinapicAcid	YPR141C	NA
137	SinapicAcid	YOL089C	NA
138	SinapicAcid	YGR148C	NA
139	SinapicAcid	YLR213C	NA
140	SinapicAcid	YDL020C	NA
141	SinapicAcid	YFL047W	NA
142	SinapicAcid	YGR133W	NA
143	SinapicAcid	YBR045C	NA
144	SinapicAcid	YBL003C	NA
145	SinapicAcid	YNL095C	NA
146	SinapicAcid	YBR068C	NA
147	SinapicAcid	YOR125C	NA
148	SinapicAcid	YOR061W	NA
149	SinapicAcid	YBL039C	NA
150	SinapicAcid	YDL134C	NA
151	SinapicAcid	YER111C	NA
152	SinapicAcid	YOR014W	NA
153	SinapicAcid	YER108C	NA
