Inhibitor	Significant_up_deletions	Significant_down_deletions
1	SyringicAcid	YIL020C	NA
2	SyringicAcid	YBR266C	NA
3	SyringicAcid	YBR115C	NA
4	SyringicAcid	YJL071W	NA
5	SyringicAcid	YOL095C	NA
6	SyringicAcid	YPR191W	NA
7	SyringicAcid	YJR087W	NA
8	SyringicAcid	YNL081C	NA
9	SyringicAcid	YMR264W	NA
10	SyringicAcid	YDR393W	NA
11	SyringicAcid	YER056C-A	NA
12	SyringicAcid	YML001W	NA
13	SyringicAcid	YJR128W	NA
14	SyringicAcid	YIL094C	NA
15	SyringicAcid	YPL178W	NA
16	SyringicAcid	YBL051C	NA
17	SyringicAcid	YDR019C	NA
18	SyringicAcid	YAL005C	NA
19	SyringicAcid	YER084W	NA
20	SyringicAcid	YBR248C	NA
21	SyringicAcid	YGR101W	NA
22	SyringicAcid	YJL210W	NA
23	SyringicAcid	YMR303C	NA
24	SyringicAcid	YMR312W	NA
25	SyringicAcid	YBR128C	NA
26	SyringicAcid	YIL119C	NA
27	SyringicAcid	YGL257C	NA
28	SyringicAcid	YHR018C	NA
29	SyringicAcid	YPR173C	NA
30	SyringicAcid	YDR004W	NA
31	SyringicAcid	YGL031C	NA
32	SyringicAcid	YBR294W	NA
33	SyringicAcid	YOL117W	NA
34	SyringicAcid	YGL154C	NA
35	SyringicAcid	YMR306C-A	NA
36	SyringicAcid	YGL005C	NA
37	SyringicAcid	YGR032W	NA
38	SyringicAcid	YJR145C	NA
39	SyringicAcid	YJL046W	NA
40	SyringicAcid	YKL185W	NA
41	SyringicAcid	YHL040C	NA
42	SyringicAcid	YBR225W	NA
43	SyringicAcid	YGL078C	NA
44	SyringicAcid	YDR006C	NA
45	SyringicAcid	YOR364W	NA
46	SyringicAcid	YLR414C	NA
47	SyringicAcid	YNL120C	NA
48	SyringicAcid	YOL045W	NA
49	SyringicAcid	YOL138C	NA
50	SyringicAcid	YOR367W	NA
51	SyringicAcid	YHR006W	NA
52	SyringicAcid	YKL093W	NA
53	SyringicAcid	YPR185W	NA
54	SyringicAcid	YIL005W	NA
55	SyringicAcid	YMR006C	NA
56	SyringicAcid	YJL193W	NA
57	SyringicAcid	YBR083W	NA
58	SyringicAcid	YHR150W	NA
59	SyringicAcid	YKL124W	NA
60	SyringicAcid	YKL090W	NA
61	SyringicAcid	YBL005W	NA
62	SyringicAcid	YMR276W	NA
63	SyringicAcid	YDL013W	NA
64	SyringicAcid	YLR239C	NA
65	SyringicAcid	YJR014W	NA
66	SyringicAcid	YNL119W	NA
67	SyringicAcid	YDR276C	NA
68	SyringicAcid	YFL047W	NA
69	SyringicAcid	YGR025W	NA
70	SyringicAcid	YNL003C	NA
71	SyringicAcid	YIL053W	NA
72	SyringicAcid	YCR028C-A	NA
73	SyringicAcid	YOL013C	NA
74	SyringicAcid	YGR022C	NA
75	SyringicAcid	YGL004C	NA
76	SyringicAcid	YDR007W	NA
77	SyringicAcid	YMR085W	NA
78	SyringicAcid	YLL045C	NA
79	SyringicAcid	YER177W	NA
80	SyringicAcid	YGL258W	NA
81	SyringicAcid	YNL278W	NA
82	SyringicAcid	YBR090C	NA
83	SyringicAcid	YOR375C	NA
84	SyringicAcid	YEL011W	NA
85	SyringicAcid	YER011W	NA
86	SyringicAcid	YKL008C	NA
87	SyringicAcid	YNL273W	NA
88	SyringicAcid	YOR189W	NA
89	SyringicAcid	YER090W	NA
90	SyringicAcid	YNL291C	NA
91	SyringicAcid	YOR153W	NA
92	SyringicAcid	YDL006W	NA
93	SyringicAcid	YPL095C	NA
94	SyringicAcid	YAL004W	NA
95	SyringicAcid	YOR121C	NA
96	SyringicAcid	YGR200C	NA
97	SyringicAcid	YOR325W	NA
98	SyringicAcid	YOL075C	NA
99	SyringicAcid	YDR378C	NA
100	SyringicAcid	YNR039C	NA
101	SyringicAcid	YNL223W	NA
102	SyringicAcid	YGR182C	NA
103	SyringicAcid	YOR001W	NA
104	SyringicAcid	YPL216W	NA
105	SyringicAcid	YLR080W	NA
106	SyringicAcid	YCL074W	NA
107	SyringicAcid	YGR097W	NA
108	SyringicAcid	YKL006W	NA
109	SyringicAcid	YDR539W	NA
110	SyringicAcid	YJR116W	NA
111	SyringicAcid	YGL010W	NA
112	SyringicAcid	YBR267W	NA
113	SyringicAcid	YDR001C	NA
114	SyringicAcid	YBR113W	NA
115	SyringicAcid	YDL001W	NA
116	SyringicAcid	YLR057W	NA
117	SyringicAcid	YGR078C	NA
118	SyringicAcid	YOL122C	NA
119	SyringicAcid	YOR338W	NA
120	SyringicAcid	YBR084C-A	NA
121	SyringicAcid	YDR126W	NA
122	SyringicAcid	YDL066W	NA
123	SyringicAcid	YDL019C	NA
124	SyringicAcid	YNL196C	NA
125	SyringicAcid	YDL002C	NA
126	SyringicAcid	YCR060W	NA
127	SyringicAcid	YCR071C	NA
128	SyringicAcid	YPL181W	NA
