gene	logFC	logCPM	F	PValue	FDR
1	YAL004W	0.63895964576932	8.46712250117786	32.2087090937903	2.16391132867988e-05	0.000411704995819012
2	YAL005C	0.648833710867334	8.56255403434624	33.0087374989926	1.86898751463924e-05	0.000372857788535012
3	YAL008W	0.560336254185434	8.58140976654055	0.25468904934456	0.619883675190827	0.779163887401072
4	YAL010C	0.696439583547141	5.10461881415097	8.18302174432548	0.0103541553062938	0.0564559564920373
5	YAL011W	0.501287008221262	6.15921333059844	2.3736506428212	0.140705783789162	0.328620244546172
6	YAL013W	0.584221537421675	6.93929593826231	1.8156970937232	0.194459493389163	0.398932599497432
7	YAL014C	0.604308973329336	10.1413857410886	13.3471781771966	0.00180519432781014	0.014819192976115
8	YAL015C	0.493906447358314	8.43889052469199	14.7965973921984	0.00117252601659142	0.0105468272172493
9	YAL017W	0.56548087361507	9.14630936376773	1.24847932716822	0.278461401547982	0.495705715317968
10	YAL018C	0.577750667446007	9.17000947088908	3.88378161234492	0.0642509103030254	0.200977080908406
11	YAL019W	0.542167571404084	8.86397751223052	0.481589006256908	0.496517745373503	0.68247378288599
12	YAL020C	0.605313196137431	9.24464051247735	13.2611306199835	0.00185332673701011	0.0151794260960163
13	YAL022C	0.538135180059033	8.73695280986044	0.89460501950768	0.356693925622154	0.569912308007477
14	YAL023C	0.503767690498454	9.04128373088606	15.4855244787024	0.000962142497739725	0.00895765835467277
15	YAL024C	0.586654366520532	9.3293360423145	5.69557908544093	0.0281328040119936	0.116275744359756
16	YAL026C	0.576044538391763	8.61271280637469	2.85716857707464	0.108122840779023	0.279382535761136
17	YAL027W	0.594909435658619	8.84820927791882	10.2835608167831	0.00486456987419948	0.0325306723235325
18	YAL028W	0.564923590643467	8.77284545655479	1.12496288489253	0.302806434209709	0.522751313441331
19	YAL029C	0.533992571226281	8.70565545022107	1.59134680162134	0.22315617841384	0.432387798760619
20	YAL030W	0.543793252212102	8.74004063964732	0.521670400010354	0.479362180695694	0.670406756929823
21	YAL031C	0.537097582604178	8.4924344363101	1.04944894480034	0.319136596958758	0.535202357692236
22	YAL034C	0.568648944372095	9.54383035156459	1.54435313770645	0.22983630624916	0.438326479378962
23	YAL036C	0.59361793046814	9.04596625703655	10.4360204369436	0.00461712232034554	0.0315099498151824
24	YAL037W	0.562551134807799	8.69370020425185	0.795248691476294	0.384224393911603	0.588112006283041
25	YAL040C	0.629775525018047	0.272326660376457	0.117826347814784	0.735847302482414	0.853929923621785
26	YAL042W	0.500538969098274	8.53419341643118	13.2055308874366	0.00188518951029601	0.0153698898202444
