gene	logFC	logCPM	F	PValue	FDR
1	YAL002W	0.8505870257094	0.494787620418422	1.59077955999585	0.254946998971413	0.804645050247117
2	YAL004W	0.606327600237562	8.26793843964589	8.01019179523818	0.0165270323302063	0.473338680877111
3	YAL005C	0.60570086679984	8.34810165562694	9.86422820322952	0.00951535887476085	0.421049840502887
4	YAL008W	0.566124919189341	8.64173072863967	0.00496699875127831	0.945092843108819	0.992791302553316
5	YAL010C	0.649353158594355	4.78668760265419	2.02058121745598	0.183205709196616	0.764664890840607
6	YAL011W	0.548823082350318	6.65043902170958	0.337649599491433	0.573029897256097	0.9106308816333
7	YAL013W	0.565087589119	6.72517214915159	0.00501393154661235	0.944834516929231	0.992791302553316
8	YAL014C	0.570043301189868	10.0387030989142	0.0806578336319199	0.781740093496486	0.955978711887125
9	YAL015C	0.548781393637097	8.68680225870605	3.13605030670909	0.104552767468081	0.689937494011113
10	YAL017W	0.531209492139475	9.05706076339048	4.92344791318708	0.0487171637282586	0.60201332907408
11	YAL018C	0.55841057792741	9.18921803034868	0.253096775072943	0.624931801748247	0.92312228555731
12	YAL019W	0.560170426727345	9.0002468360193	0.132062367735342	0.723265776483677	0.942417170062367
13	YAL020C	0.563736801355418	9.02579818504066	0.038669367476901	0.847730330924378	0.971997529056048
14	YAL022C	0.562483275757369	8.68804899003285	0.0761422101674304	0.787766093831583	0.958196330510269
15	YAL023C	0.477566838869192	8.60518112550049	17.2577926685056	0.00164280756508468	0.265832145974468
16	YAL024C	0.569911577751453	9.48905799942621	0.0511487095144707	0.825269091970868	0.966102762759214
17	YAL026C	0.524111536318676	8.4647638276649	5.86913936555366	0.0340745417093209	0.560188506663687
18	YAL027W	0.530301458314406	8.71076497150045	2.78601292553115	0.123579386466559	0.706829242810811
19	YAL028W	0.547210564195687	8.75968387163466	3.40936429862885	0.0921850664117682	0.678765573535548
20	YAL029C	0.554384985907045	8.74272289950693	0.581930641536405	0.461776939423801	0.889163879569256
21	YAL030W	0.554805537116114	8.86227521704372	1.27718683070908	0.282722606653997	0.813011218720186
22	YAL031C	0.579188881807592	8.54371214971291	0.500380706500831	0.494206951792136	0.896442018842178
23	YAL034C	0.572724038247194	9.33510276071586	0.195107916536309	0.667349791995721	0.933765293371093
24	YAL036C	0.543481332994103	8.99587163102385	4.07859621598048	0.0687524922705681	0.640435524003464
25	YAL037W	0.535916268643165	8.66934626461122	7.12100971598406	0.0220379656929769	0.484954553625443
26	YAL040C	0.195749560819498	0.700147324333187	1.9700343814187	0.198604922670849	0.76559211479818
27	YAL042W	0.546111086405291	8.52844854213626	1.39450353353299	0.26281862927781	0.810827714790021
28	YAL043C-A	0.562085791509636	6.28777943303392	0.00584680415455723	0.94043766101386	0.992791302553316
29	YAL045C	0.553124061277282	8.59886631614395	1.44584741363157	0.254712546316411	0.804645050247117
30	YAL046C	0.562505101264972	9.41388982642787	0.16497454717004	0.692491932444324	0.93956737948715
31	YAL048C	0.548829330708063	9.15417204196516	1.03777215990559	0.330459469625919	0.833523895738814
32	YAL049C	0.569270032728765	8.762194620559	0.0190286239584405	0.89280440814321	0.981206320634635
33	YAL051W	0.548799051620129	8.9840027943126	1.4663067836286	0.251577564266147	0.801962328563147
34	YAL053W	0.552552621935571	8.09776007102156	1.09204106997557	0.318682737606567	0.826539988538367
35	YAL054C	0.849624181854234	0.928602616408077	2.41795762685568	0.148541810306647	0.735967616331738
36	YAL055W	0.565427706861603	8.17833431878107	0.00951319637778011	0.924074725202675	0.991313011625935
37	YAL056W	0.554828982216254	9.004469975732	0.810916553940711	0.387348690483226	0.862719187145627
38	YAL058C-A	0.546850953037306	9.49760375664983	2.87307784677044	0.1184666608638	0.706827092508133
39	YAL059W	0.568777426504314	8.65907481162004	0.0165064231501635	0.900115441109465	0.984096845067369
40	YAL060W	0.549067047442429	9.07833016848948	2.96332979567453	0.113443927316025	0.696465064892093
41	YAL061W	0.525571538174549	8.96907480436502	9.86883300492183	0.00950299920722954	0.421049840502887
42	YAL062W	0.547555035362254	8.72059340069406	3.19911273903869	0.101524427960306	0.688284734297247
43	YAL064C-A	0.557331332862183	9.01136653079855	0.839111520002331	0.379507894910108	0.857563603446494
44	YAL065C	0.545129838865121	8.95786418112351	2.35951621168485	0.15307687178536	0.740479261787077
