gene	logFC	logCPM	F	PValue	FDR
1	YAL002W	0.458413367479512	0.269200956391373	0.448114672260242	0.514339358992727	0.652752048206198
2	YAL004W	0.533497274505184	7.97718659190718	25.1121545544293	9.48317367110418e-05	0.00146558138553428
3	YAL005C	0.530843747296259	8.04602565565996	24.079863628706	0.000118595353669923	0.00172810372490459
4	YAL008W	0.60671043125036	8.61731214101132	1.72433353310111	0.205887162236709	0.351851205928698
5	YAL010C	0.649621502035079	5.05011504300704	0.353253506602869	0.559789734520952	0.691588472778633
6	YAL011W	0.62030804443994	6.69347987810042	0.0239594335584983	0.87873757575817	0.931440957677158
7	YAL013W	0.71280867620889	7.09359353640333	14.9405924573453	0.00116214832703533	0.00814598273753331
8	YAL014C	0.549697316746224	9.87335681453867	21.0696106175978	0.00023574891935287	0.00279950313737415
9	YAL015C	0.60369264679791	8.60846557603215	1.87140994004429	0.188412148831726	0.330044833822013
10	YAL017W	0.596819104862064	9.0525495385915	3.30529654209288	0.0860030958162561	0.188520680412914
11	YAL018C	0.571413181732928	9.11092392833404	16.4451999937527	0.000763543839571004	0.00607093876897212
12	YAL019W	0.659478226402468	9.01284434190792	5.87138518329439	0.0263387220101909	0.0780973734023104
13	YAL020C	0.565665384643255	8.85377468139838	16.4239880970273	0.000767969839684023	0.00609256072815991
14	YAL022C	0.586061778056352	8.62115380738236	3.78993916605846	0.0675909922652294	0.158437191324274
15	YAL023C	0.713398229842281	9.19694711665475	16.0426936917655	0.000852627103146487	0.00660277387903028
16	YAL024C	0.64713708354257	9.54296783298025	1.49881128516548	0.23688221013783	0.389350594011075
17	YAL026C	0.660747329620094	8.60210535034255	3.60200876237151	0.074123476479369	0.169300441268673
18	YAL027W	0.564735339414152	8.61653580661692	14.6692362601413	0.00125645497350083	0.00860948993358537
19	YAL028W	0.54733860651391	8.57038217729478	18.8979555792586	0.000401293071857395	0.00387576922222705
20	YAL029C	0.65370397635364	8.84591768058163	4.60428681124554	0.0460053389133844	0.119359781919173
21	YAL030W	0.617097055951549	8.92085585017825	0.22001816520321	0.644745392829693	0.75889912706957
22	YAL031C	0.652243674383235	8.62509350967005	2.96398095256554	0.102548019454228	0.215350840853878
23	YAL034C	0.543130433240788	9.15833793557965	28.8556980216864	4.40884504288543e-05	0.00080715778477441
24	YAL036C	0.575155680361537	8.89117998927514	11.7900091293708	0.0030167088415053	0.0162929660577518
25	YAL037W	0.616923669678389	8.68432190584756	0.296047863210035	0.593151630699354	0.720255551563501
26	YAL040C	0.841055205946522	0.705487261230838	2.10703665192174	0.16628712347174	0.299669374454373
27	YAL042W	0.520244290652502	8.30686671583131	48.627046194639	1.78375640695718e-06	8.19332159744598e-05
28	YAL043C-A	0.53054583201228	6.27971023261369	5.99016577594785	0.025052048485866	0.0756008563774655
29	YAL045C	0.636040762012976	8.63554371323735	0.793323076367592	0.385030986448332	0.535891080553819
30	YAL046C	0.650610904462402	9.50635433814931	2.79489314971701	0.112129342947182	0.229399286144092
31	YAL048C	0.620015609400823	9.18517722582087	0.0811456273289966	0.779053271704665	0.862929004029058
32	YAL049C	0.625651054661019	8.76230870974744	0.0052431893811227	0.943086764232993	0.965952249926196
33	YAL051W	0.552491509457206	8.81990128442782	15.8602584291664	0.000896783466212822	0.00685909451652852
34	YAL053W	0.627409216784204	8.17167395053967	0.0397768616974726	0.844188169849909	0.909704780486359
35	YAL054C	0.667074716536319	0.39753911501884	0.0394473996136101	0.845110793186566	0.909704780486359
36	YAL055W	0.6682078964831	8.35978274766682	6.31205034353301	0.0219099745971722	0.0692813191425197
37	YAL056W	0.612232780940936	8.94817352408692	0.606355181827359	0.446437818140628	0.593808871371848
38	YAL058C-A	0.543705041699346	9.38132454555435	22.4052741723172	0.000172634589374784	0.00224712225661487
39	YAL059W	0.649268340428408	8.72467726245277	2.40225953938341	0.13883516781937	0.265902118624008
40	YAL060W	0.601000127418853	9.08656783479184	1.48515061617898	0.238946472580633	0.392201796373729
41	YAL061W	0.600539354998948	8.93775915957684	3.178088728036	0.0917722132896959	0.198201331787184
42	YAL062W	0.624543938777782	8.75171373211279	0.000169508236190064	0.989757671649491	0.993037389956106
43	YAL064C-A	0.639469027202992	9.11059432237514	0.851633677839932	0.368486054113623	0.520096538636787
44	YAL065C	0.622239967295497	8.96104331791749	0.0206950661402047	0.887236115578387	0.935753953925858
45	YAL066W	0.61560616352305	8.93712693607639	0.214108808170487	0.649197367906906	0.762414815900636
46	YAL067C	0.62242351275541	8.97197023910847	0.0203061827170819	0.888292998662324	0.936287571663565
47	YAL068C	0.662095938020348	8.88685676190348	3.97722514371791	0.0617381334149203	0.148350510844008
48	YAR002C-A	0.608802547467649	8.70029235421351	0.849843807614243	0.368978194719983	0.520447315349799
49	YAR002W	0.67447452528493	2.14772732330484	0.300543882743565	0.590381917804001	0.717624598760737
50	YAR003W	0.605075158453918	6.87889357369457	0.26387674496503	0.613814984633357	0.737073493152063
51	YAR014C	0.536653889554081	0.944819096059204	0.322446167462401	0.577266029142482	0.706250762179116
52	YAR015W	0.64454402045552	8.32346698468249	1.38317467482036	0.255119991637558	0.410630464448189
53	YAR020C	0.625938356423018	8.97120108491514	0.009495975245991	0.923464924903851	0.955585444030941
54	YAR023C	0.633652099914117	8.97223297821934	0.383626901002823	0.543550603696247	0.679438254620309
55	YAR027W	0.597374558646183	8.43923119203962	3.4581135936075	0.0796267320286429	0.178224096139345
56	YAR028W	0.614775854559988	8.72626957584089	0.316596410899119	0.580709800234731	0.708763756183928
57	YAR029W	0.586224957700331	8.82092747862451	6.18146667565523	0.02312728188052	0.0714843258125165
58	YAR030C	0.61324871211908	8.97218779558787	0.500379251737858	0.488533002233209	0.6330536544365
59	YAR031W	0.582598287011125	8.66027169562547	6.07765227327648	0.0241500588908691	0.0734375726068167
60	YAR035W	0.557175293995105	8.77789758421436	18.8195342959033	0.000409333099262203	0.00390727049295739
61	YAR037W	0.596051458930643	9.0396281645787	3.58163381233499	0.0748750297532061	0.17036574647479
62	YAR040C	0.571954956829532	9.20972303579237	13.8385336215254	0.00160277484892052	0.01035647551398
63	YAR043C	0.59738180064054	8.84314725413773	3.89197683668125	0.0643259865902532	0.152437394420404
64	YAR044W	0.644014267152466	8.67662668937705	1.17247929361966	0.293407137149934	0.448918517030066
65	YAR047C	0.622447819239508	9.07758589568658	0.0210993697489609	0.886148028205926	0.935407587432039
66	YBL003C	0.687758328124961	8.01508136599927	16.3389179607099	0.000786010592997755	0.00620798674136935
67	YBL005W	0.198270953657589	6.8630680434858	94.7297142924157	1.56529030285893e-08	2.06966162266903e-06
68	YBL007C	0.562863603199872	5.50146300813996	2.33084091174752	0.144484782311038	0.272771376441251
69	YBL009W	0.684413704198341	8.47448099701175	14.6405317067071	0.00126692164818774	0.00866307966557688
70	YBL010C	0.642318737053978	8.2623548289021	1.58974328360521	0.223711517041999	0.374250288584787
71	YBL015W	0.639255353941233	8.29268870715275	0.957072823109358	0.341093506561866	0.497021966704434
72	YBL016W	0.465881024054412	0.265855427838266	0.484242762260003	0.498125572658586	0.639753132275543
73	YBL017C	0.493603946689471	3.31511283646477	0.662389940813383	0.426519256291367	0.577864798846368
74	YBL019W	0.645376198975272	8.09378342598617	1.79455236185405	0.197300880327667	0.340931337255455
75	YBL021C	0.645929374893743	8.09376025521254	1.99489619853462	0.175151672284949	0.312177468825396
76	YBL024W	0.677397604639448	8.41142342325107	13.4271884386268	0.00181292872452536	0.0112044724105567
77	YBL027W	0.76915869078745	9.86972756296468	99.2220454699244	1.10277599393471e-08	1.51419626859497e-06
78	YBL028C	0.672253104964955	8.31591462158051	9.0800151546939	0.00756277603235403	0.0316519465832402
79	YBL029W	0.618329989458049	6.83378159438866	0.0584680152755599	0.811709984955391	0.885694165379913
80	YBL031W	0.670603649750101	7.57773380478314	6.57676002800303	0.0196590341417637	0.0648916890682895
81	YBL032W	0.644787862278081	7.58436115085862	0.967460043381229	0.338554400162312	0.494598481424962
82	YBL036C	0.649942140482466	8.24165259042654	3.13961347703413	0.093606136784865	0.20143092725857
83	YBL037W	0.629308923880862	1.35954381805219	0.00133788165730045	0.971231129497289	0.982424019245446
84	YBL039C	0.644723144152249	7.49542214773838	0.924570741864474	0.349215900001184	0.502701920566221
85	YBL042C	0.642594340453948	8.01937323731273	1.08182440952499	0.312274045291461	0.466451188991848
86	YBL043W	0.940110869157945	0.474125498155904	3.45271959443356	0.0798421489846582	0.178482449514859
87	YBL046W	0.580912528690869	7.98040744194916	1.3178006668584	0.266249107632612	0.422636422520419
88	YBL048W	0.646200146631536	8.39963766090506	2.00810071902509	0.173803280047349	0.310394051910474
89	YBL049W	0.630549613480739	8.64855924429993	0.143039502520858	0.709770386498385	0.810436548487973
90	YBL051C	0.592022626076964	8.07592932439846	4.17541483307015	0.0561747585475139	0.139849294291928
91	YBL052C	0.665572841206899	8.93698530897047	8.62123352850481	0.00893312760217345	0.0358405344275717
92	YBL053W	0.650960163063047	7.81752694182087	2.43751989405694	0.136144663514672	0.263434389564974
93	YBL054W	0.621895730001317	8.02416799120496	0.0231306852352497	0.880835928231614	0.932221384049654
94	YBL055C	0.581381698291678	7.77914957223448	4.99814131793175	0.03849468883447	0.104031823723738
95	YBL056W	0.628750121411113	8.14049266885633	0.0452790683941365	0.833920401332664	0.902971135200974
96	YBL057C	0.644232502328071	8.32916995712674	1.45712598333205	0.243254817194312	0.397264271447252
97	YBL059W	0.608044857114842	7.65443442041811	0.819520237616833	0.377464806291973	0.527829752629199
98	YBL060W	0.582258515475056	8.47415483326691	4.79058191343158	0.0422608645903698	0.111620096698824
99	YBL061C	0.632856350422726	8.32435166814969	0.364695591534658	0.553563130153343	0.687141993966423
100	YBL062W	0.623201258973274	8.5256476038611	0.00599320550543479	0.939160197549401	0.964841952080092
101	YBL063W	0.650557726832089	8.62875926899885	2.88924078105058	0.106658011581965	0.221640698116877
102	YBL064C	0.671822190275909	8.13705424412448	9.25513697331607	0.00710345963580829	0.0300822667850956
103	YBL065W	0.650289317703446	8.31898303985342	3.05501640196923	0.0977928343345259	0.208181525685306
104	YBL066C	0.557279427838922	8.60975753520134	10.6960995223888	0.00431786307787456	0.0212324672011187
105	YBL067C	0.684385686704646	8.25495049373539	14.2551563030753	0.00141731379673318	0.0093403548944874
106	YBL068W	0.617017520330166	8.64641630867276	0.251021340457561	0.622523275176243	0.74452532408013
107	YBL069W	0.586800201449685	8.25566415139063	4.143334296289	0.0570345898185288	0.141300128835634
108	YBL070C	0.638368206887948	8.35548929100142	0.936345601154958	0.346241738575626	0.500438464257079
109	YBL071C	0.669528491245829	8.41347673178354	6.63622651208558	0.0191902185508996	0.0637293769550807
110	YBL072C	0.741795163500575	6.94671174475927	18.9234400150219	0.000398718393619897	0.00387576922222705
111	YBL075C	0.577664326026826	8.34526546241121	8.99972444012921	0.00778447184271141	0.0321650051834256
