gene	logFC	logCPM	F	PValue	FDR
1	YAL002W	0.518287735774551	0.20444954188203	0.575764980499305	0.462662498979605	0.546657774091983
2	YAL004W	0.798398407255171	8.59965524524826	74.0383030998929	2.16339046372583e-07	1.75677139247554e-05
3	YAL005C	0.824210797815733	8.83310917846028	59.1927840747686	9.29573014362487e-07	4.20425870926223e-05
4	YAL008W	0.720788848798239	8.7301426904228	9.04671472879138	0.00835854149535687	0.021362710130837
5	YAL010C	0.651927726781333	4.82582492361614	0.417589305421097	0.527322754369621	0.606412681481383
6	YAL011W	0.645594271522898	6.51842383209268	2.40810016669648	0.140303817723319	0.207665924078467
7	YAL013W	0.648812335746015	6.65158040177128	2.41298746564496	0.139928768376272	0.207196638793378
8	YAL014C	0.760639225479107	10.2853053050746	25.0861177493897	0.000129431464191172	0.000917576630069556
9	YAL015C	0.728436927083772	8.75740839155601	11.8065284871145	0.00340083253908961	0.010781876363946
10	YAL017W	0.749628118061171	9.30858671538094	22.5464098046427	0.000219411006684938	0.00134238960083097
11	YAL018C	0.729732355427575	9.3501842746914	14.3110420252967	0.00163563989337698	0.00616240678981289
12	YAL019W	0.674110173723203	8.81851588572313	0.197688447780483	0.662561361366247	0.7230701723157
13	YAL020C	0.782907685441282	9.33359666671956	61.3323172499124	7.4057310634615e-07	3.94935478951462e-05
14	YAL022C	0.741541127288966	8.86207546580514	13.2605346503849	0.00220450550323748	0.0077679469063782
15	YAL023C	0.66840584176617	8.78362636337676	0.366972832632286	0.553174208677432	0.629857057872678
16	YAL024C	0.683330275147023	9.41423815971061	0.0187368729066918	0.892834765409807	0.918013990448703
17	YAL026C	0.732344503014873	8.5850174066413	10.3254616159742	0.00543564000084139	0.0154261649904736
18	YAL027W	0.736565015387018	8.89689797216164	14.0798220256475	0.00174496008309553	0.00646808694632297
19	YAL028W	0.750459689023445	8.93954544146524	28.2301128218268	7.04830981459478e-05	0.000582732356812436
20	YAL029C	0.680749865793883	8.69038914561832	0.00113281649220559	0.973567589489078	0.98015130945181
21	YAL030W	0.709538138304979	8.95911528110955	3.65176888186455	0.074134573065125	0.125358650999381
22	YAL031C	0.681212569639758	8.46627417595589	8.76784568192225e-06	0.997674106172352	0.99795341023343
23	YAL034C	0.777159703781468	9.66597868503522	46.0421102264036	4.42755997933104e-06	0.000105464478707665
24	YAL036C	0.787304201868914	9.38282107945987	42.3943025609681	7.25198874177191e-06	0.000134255729400783
25	YAL037W	0.663697107467112	8.57326875131212	1.78541475060436	0.200219234950294	0.278467624164033
26	YAL040C	0.726455110948975	0.465017460969548	0.0823196249033162	0.778390947612464	0.822350933122216
27	YAL042W	0.752939446108719	8.73712455236021	30.5989154561434	4.5904243434412e-05	0.000443286112949065
28	YAL043C-A	0.629630082100403	6.26933971369971	2.41760759934074	0.139575346585267	0.206844758751206
29	YAL045C	0.665760351295037	8.48100580731414	1.49935490750925	0.238531669626456	0.321855610111529
30	YAL046C	0.685073871747767	9.36593411267507	0.0632991423039735	0.804565244411184	0.845254812784816
31	YAL048C	0.624677326701053	8.95787043559158	14.493941381936	0.0015546378577679	0.00593249955477482
32	YAL049C	0.672678221115121	8.6581100666959	0.272335129203882	0.608934064178156	0.677372793059948
33	YAL051W	0.769214848395881	9.26443311533039	37.8376107830191	1.40715209767211e-05	0.000207674954121453
34	YAL053W	0.661905106043017	8.03298274183098	1.61498493894831	0.221997719108608	0.303322818361982
35	YAL054C	0.500518883751448	0.262202832008568	0.72933207166662	0.409871398539228	0.49778059380716
36	YAL055W	0.536259109773664	7.8296604925685	63.6866266849607	5.80904360429286e-07	3.33666036895115e-05
37	YAL056W	0.788637071719114	9.36671896269705	29.4037664762528	5.68261493746178e-05	0.000506333744926457
38	YAL058C-A	0.762737110751366	9.81176971680253	34.1345166187578	2.5202618002843e-05	0.000294277627856726
39	YAL059W	0.781988617572083	8.98345510000943	31.5272799643261	3.90427170126591e-05	0.000395183081830682
40	YAL060W	0.700917519193907	9.1330397284278	1.82582554837185	0.195459323755211	0.273444073522854
41	YAL061W	0.699828220451492	8.98961883188408	1.90469579646876	0.186573976627603	0.26286625334796
42	YAL062W	0.699648476669364	8.73415547031809	1.33439046562033	0.265021895826471	0.350323060964847
43	YAL064C-A	0.665601218797197	8.94463476572922	1.38510861419331	0.256481375578285	0.341815723588666
44	YAL065C	0.656724410747908	8.82002362695702	2.72706449149146	0.118189332545397	0.18139625652264
45	YAL066W	0.66278691333682	8.83194236955272	1.21980986235285	0.285765420372116	0.373870321123973
46	YAL067C	0.6653627492012	8.85370896274406	1.39647064255387	0.254618279019394	0.339857453330283
47	YAL068C	0.657747887907887	8.62845946775863	1.3994192131682	0.254137709670651	0.33957892171026
48	YAR002C-A	0.736119666588656	8.86752042921044	12.9480488956404	0.00241475204671652	0.00829487130099068
49	YAR002W	0.697502495879851	2.05023237217566	0.0285878446597133	0.867857786211838	0.898017917791745
50	YAR003W	0.553547560325442	6.56703273875888	13.6263598552006	0.001984231619927	0.00719302119262708
51	YAR014C	0.505308141518088	0.833217400194964	1.39638953710562	0.254631514851712	0.339857453330283
52	YAR015W	0.649509523174958	8.10293122429452	3.69988674862765	0.0724347259164943	0.123183853260178
